ID,EnergyCommodities,Periods,TotalPrimaryEnergySupplyTPES_1,IndigenousProduction_2,Imports_3,Exports_4,NetImports_5,Bunkers_6,StockChange_7,NetEnergyConsumption_8,TotalEnergyTransformationInput_9,ElectricityAndCHPTransformationInput_10,OtherTransformationInput_11,TotalEnergyTransformationOutput_12,ElectricityCHPTransformationOutput_13,OtherTransformationOutput_14,TotalNetEnergyTransformation_15,NetElectricityCHPTransformation_16,NetOtherTransformation_17,EnergySectorOwnUse_18,DistributionLosses_19,TotalFinalConsumption_20,FinalEnergyConsumption_21,NonEnergyUse_22,StatisticalDifferences_23
1138,E006560   ,1971JJ00,830.0,1389.0,0.0,559.0,-559.0,,0.0,830.0,,,,,,,,,,,,,,,
1139,E006560   ,1972JJ00,1080.0,1852.0,0.0,772.0,-772.0,,0.0,1080.0,,,,,,,,,,,,,,,
1140,E006560   ,1973JJ00,1201.0,2252.0,0.0,1051.0,-1051.0,,0.0,1201.0,,,,,,,,,,,,,,,
1141,E006560   ,1974JJ00,1278.0,2670.0,0.0,1392.0,-1392.0,,0.0,1278.0,,,,,,,,,,,,,,,
1142,E006560   ,1975JJ00,1332.0,2892.0,0.0,1560.0,-1560.0,,1.0,1333.0,,500.0,,,,,502.0,500.0,2.0,,,830.0,758.0,72.0,
1143,E006560   ,1976JJ00,1384.0,3090.0,0.0,1706.0,-1706.0,,0.0,1384.0,,496.0,,,,,498.0,496.0,2.0,,,887.0,815.0,72.0,
1144,E006560   ,1977JJ00,1389.0,3100.0,9.0,1719.0,-1710.0,,-1.0,1389.0,,479.0,,,,,481.0,479.0,2.0,,,908.0,827.0,81.0,
1145,E006560   ,1978JJ00,1392.0,2838.0,56.0,1500.0,-1444.0,,-2.0,1392.0,,433.0,,,,,435.0,433.0,2.0,,,957.0,873.0,84.0,
1146,E006560   ,1979JJ00,1386.0,2976.0,65.0,1656.0,-1591.0,,0.0,1386.0,,377.0,,,,,379.0,377.0,2.0,,,1007.0,935.0,72.0,
1147,E006560   ,1980JJ00,1267.0,2878.0,120.0,1731.0,-1611.0,,0.0,1267.0,,301.0,,,,,307.0,301.0,6.0,,,960.0,889.0,71.0,
1148,E006560   ,1981JJ00,1206.0,2672.0,106.0,1572.0,-1466.0,,0.0,1206.0,,286.0,,,,,293.0,286.0,7.0,,,914.0,845.0,69.0,
1149,E006560   ,1982JJ00,1152.0,2285.0,107.0,1240.0,-1133.0,,0.0,1152.0,,316.0,,,,,331.0,316.0,15.0,,,821.0,778.0,43.0,
1150,E006560   ,1983JJ00,1232.0,2433.0,101.0,1302.0,-1201.0,,0.0,1232.0,,380.0,,,,,404.0,380.0,24.0,,,827.0,773.0,54.0,
1151,E006560   ,1984JJ00,1309.0,2463.0,108.0,1263.0,-1155.0,,0.0,1309.0,,409.0,,,,,414.0,409.0,5.0,,,894.0,810.0,84.0,
1152,E006560   ,1985JJ00,1379.0,2579.0,66.0,1267.0,-1201.0,,1.0,1380.0,,411.0,,,,,413.0,411.0,2.0,,,966.0,880.0,86.0,
1153,E006560   ,1986JJ00,1376.0,2358.0,63.0,1045.0,-982.0,,0.0,1376.0,,422.0,,,,,431.0,422.0,9.0,,,945.0,857.0,88.0,
1154,E006560   ,1987JJ00,1420.0,2362.0,67.0,1009.0,-942.0,,-1.0,1420.0,,421.0,,,,,428.0,421.0,7.0,,,991.0,897.0,94.0,
1155,E006560   ,1988JJ00,1284.0,2085.0,80.0,880.0,-800.0,,-1.0,1284.0,,371.0,,,,,380.0,371.0,9.0,,,904.0,810.0,94.0,
1156,E006560   ,1989JJ00,1316.0,2279.0,82.0,1046.0,-964.0,,0.0,1317.0,,398.0,,,,,419.0,398.0,21.0,,,897.0,805.0,92.0,
1157,E006560   ,1990JJ00,1286.0,2283.0,85.0,1081.0,-996.0,,0.0,1325.0,384.0,365.0,19.0,0.0,,0.0,384.0,365.0,19.0,30.0,1.0,910.0,823.0,88.0,-38.0
1158,E006560   ,1991JJ00,1439.0,2581.0,73.0,1216.0,-1142.0,,0.0,1479.0,424.0,413.0,11.0,0.0,,0.0,424.0,413.0,11.0,32.0,,1022.0,920.0,102.0,-40.0
1159,E006560   ,1992JJ00,1394.0,2592.0,89.0,1287.0,-1198.0,,0.0,1440.0,440.0,431.0,9.0,0.0,,0.0,440.0,431.0,8.0,35.0,,965.0,864.0,101.0,-46.0
1160,E006560   ,1993JJ00,1435.0,2642.0,110.0,1318.0,-1207.0,,0.0,1481.0,448.0,435.0,13.0,0.0,,0.0,448.0,435.0,12.0,32.0,,1001.0,904.0,97.0,-46.0
1161,E006560   ,1994JJ00,1397.0,2507.0,110.0,1220.0,-1110.0,,0.0,1430.0,447.0,434.0,14.0,0.0,,0.0,447.0,434.0,13.0,30.0,,953.0,850.0,103.0,-33.0
1162,E006560   ,1995KW01,478.0,885.0,31.0,437.0,-407.0,,0.0,,124.0,119.0,5.0,0.0,,0.0,124.0,119.0,5.0,8.0,0.0,,,26.0,
1163,E006560   ,1995KW02,279.0,465.0,27.0,213.0,-186.0,,0.0,,96.0,92.0,3.0,0.0,,0.0,96.0,92.0,3.0,6.0,0.0,,,24.0,
1164,E006560   ,1995KW03,225.0,336.0,26.0,137.0,-111.0,,0.0,,100.0,96.0,5.0,0.0,,0.0,100.0,96.0,4.0,6.0,0.0,,,25.0,
1165,E006560   ,1995KW04,462.0,863.0,31.0,432.0,-401.0,,0.0,,128.0,124.0,4.0,0.0,,0.0,128.0,124.0,4.0,9.0,0.0,,,26.0,
1166,E006560   ,1995JJ00,1444.0,2548.0,116.0,1220.0,-1104.0,,0.0,1469.0,447.0,430.0,17.0,0.0,,0.0,447.0,430.0,17.0,30.0,1.0,991.0,891.0,101.0,-25.0
1167,E006560   ,1996KW01,576.0,1110.0,43.0,578.0,-535.0,,0.0,,134.0,128.0,5.0,0.0,,0.0,133.0,128.0,5.0,10.0,0.0,,,25.0,
1168,E006560   ,1996KW02,289.0,527.0,34.0,271.0,-237.0,,0.0,,108.0,104.0,4.0,0.0,,0.0,108.0,104.0,4.0,8.0,0.0,,,21.0,
1169,E006560   ,1996KW03,241.0,390.0,39.0,188.0,-149.0,,0.0,,108.0,104.0,4.0,0.0,,0.0,108.0,104.0,4.0,7.0,0.0,,,25.0,
1170,E006560   ,1996KW04,486.0,858.0,54.0,427.0,-373.0,,0.0,,137.0,133.0,5.0,0.0,,0.0,137.0,133.0,4.0,11.0,0.0,,,25.0,
1171,E006560   ,1996JJ00,1591.0,2884.0,171.0,1464.0,-1293.0,,0.0,1628.0,486.0,469.0,18.0,0.0,,0.0,486.0,469.0,17.0,36.0,1.0,1105.0,1009.0,96.0,-37.0
1172,E006560   ,1997KW01,499.0,898.0,51.0,450.0,-399.0,,0.0,,133.0,128.0,5.0,0.0,,0.0,133.0,128.0,5.0,12.0,0.0,,,25.0,
1173,E006560   ,1997KW02,296.0,488.0,52.0,244.0,-192.0,,0.0,,114.0,110.0,4.0,0.0,,0.0,114.0,110.0,4.0,9.0,0.0,,,26.0,
1174,E006560   ,1997KW03,248.0,369.0,50.0,171.0,-121.0,,0.0,,120.0,115.0,5.0,0.0,,0.0,120.0,115.0,5.0,10.0,0.0,,,27.0,
1175,E006560   ,1997KW04,453.0,799.0,63.0,408.0,-346.0,,0.0,,139.0,133.0,6.0,0.0,,0.0,139.0,133.0,6.0,10.0,0.0,,,26.0,
1176,E006560   ,1997JJ00,1497.0,2554.0,217.0,1274.0,-1057.0,,0.0,1525.0,506.0,486.0,20.0,0.0,,0.0,506.0,486.0,19.0,41.0,1.0,978.0,874.0,104.0,-28.0
1177,E006560   ,1998KW01,462.0,787.0,60.0,386.0,-326.0,,1.0,,131.0,125.0,5.0,0.0,,0.0,131.0,125.0,5.0,12.0,0.0,,,27.0,
1178,E006560   ,1998KW02,286.0,419.0,54.0,186.0,-132.0,,0.0,,118.0,114.0,4.0,0.0,,0.0,118.0,114.0,4.0,10.0,0.0,,,24.0,
1179,E006560   ,1998KW03,245.0,361.0,44.0,161.0,-117.0,,0.0,,115.0,110.0,5.0,0.0,,0.0,114.0,110.0,5.0,9.0,0.0,,,24.0,
1180,E006560   ,1998KW04,494.0,868.0,58.0,433.0,-375.0,,1.0,,148.0,142.0,6.0,0.0,,0.0,148.0,142.0,6.0,14.0,1.0,,,25.0,
1181,E006560   ,1998JJ00,1487.0,2436.0,216.0,1166.0,-950.0,,1.0,1506.0,511.0,491.0,20.0,0.0,,0.0,511.0,491.0,20.0,45.0,1.0,949.0,850.0,100.0,-19.0
1182,E006560   ,1999KW01,478.0,822.0,70.0,414.0,-344.0,,1.0,,135.0,130.0,5.0,0.0,,0.0,135.0,130.0,5.0,12.0,1.0,,,25.0,
1183,E006560   ,1999KW02,289.0,416.0,86.0,213.0,-127.0,,0.0,,118.0,113.0,5.0,0.0,,0.0,118.0,113.0,5.0,11.0,0.0,,,25.0,
1184,E006560   ,1999KW03,237.0,314.0,77.0,153.0,-77.0,,0.0,,120.0,114.0,6.0,0.0,,0.0,120.0,114.0,6.0,8.0,0.0,,,25.0,
1185,E006560   ,1999KW04,443.0,714.0,92.0,362.0,-270.0,,-1.0,,144.0,138.0,7.0,0.0,,0.0,144.0,138.0,6.0,14.0,1.0,,,23.0,
1186,E006560   ,1999JJ00,1448.0,2266.0,324.0,1143.0,-818.0,,0.0,1472.0,518.0,496.0,22.0,1.0,,1.0,518.0,496.0,22.0,45.0,1.0,908.0,809.0,98.0,-24.0
1187,E006560   ,2000KW01,483.0,830.0,121.0,469.0,-347.0,,0.0,,146.0,137.0,8.0,0.0,,0.0,145.0,137.0,8.0,12.0,0.0,,,26.0,
1188,E006560   ,2000KW02,291.0,411.0,124.0,244.0,-121.0,,0.0,,125.0,118.0,7.0,0.0,,0.0,125.0,118.0,7.0,9.0,0.0,,,26.0,
1189,E006560   ,2000KW03,243.0,296.0,124.0,175.0,-52.0,,-1.0,,117.0,110.0,6.0,0.0,,0.0,117.0,110.0,6.0,7.0,0.0,,,26.0,
1190,E006560   ,2000KW04,449.0,648.0,154.0,354.0,-200.0,,1.0,,143.0,135.0,8.0,0.0,,0.0,143.0,135.0,7.0,9.0,1.0,,,24.0,
1191,E006560   ,2000JJ00,1465.0,2185.0,522.0,1242.0,-720.0,,0.0,1476.0,531.0,501.0,29.0,1.0,,1.0,530.0,501.0,29.0,36.0,1.0,908.0,806.0,102.0,-11.0
1192,E006560   ,2001KW01,511.0,838.0,156.0,483.0,-327.0,,0.0,,144.0,137.0,7.0,0.0,,0.0,144.0,137.0,7.0,10.0,1.0,,,24.0,
1193,E006560   ,2001KW02,291.0,465.0,154.0,328.0,-174.0,,0.0,,126.0,119.0,7.0,0.0,,0.0,126.0,119.0,7.0,7.0,0.0,,,24.0,
1194,E006560   ,2001KW03,257.0,334.0,156.0,233.0,-77.0,,0.0,,129.0,122.0,6.0,0.0,,0.0,128.0,122.0,6.0,7.0,0.0,,,22.0,
1195,E006560   ,2001KW04,442.0,709.0,175.0,443.0,-267.0,,0.0,,156.0,150.0,7.0,0.0,,0.0,156.0,150.0,7.0,11.0,1.0,,,21.0,
1196,E006560   ,2001JJ00,1502.0,2346.0,641.0,1486.0,-844.0,,0.0,1506.0,555.0,528.0,27.0,0.0,,0.0,554.0,528.0,26.0,34.0,1.0,916.0,825.0,91.0,-4.0
1197,E006560   ,2002KW01,488.0,780.0,179.0,471.0,-292.0,,0.0,,151.0,144.0,7.0,0.0,,0.0,151.0,144.0,7.0,12.0,1.0,,,20.0,
1198,E006560   ,2002KW02,294.0,427.0,192.0,326.0,-134.0,,0.0,,132.0,125.0,6.0,0.0,,0.0,132.0,125.0,6.0,11.0,0.0,,,23.0,
1199,E006560   ,2002KW03,253.0,348.0,183.0,278.0,-95.0,,0.0,,130.0,122.0,8.0,0.0,,0.0,130.0,122.0,8.0,8.0,0.0,,,23.0,
1200,E006560   ,2002KW04,464.0,715.0,248.0,500.0,-251.0,,0.0,,152.0,147.0,6.0,0.0,,0.0,152.0,147.0,6.0,9.0,1.0,,,22.0,
1201,E006560   ,2002JJ00,1498.0,2270.0,803.0,1575.0,-772.0,,1.0,1490.0,565.0,538.0,27.0,0.0,,0.0,565.0,538.0,27.0,40.0,2.0,884.0,796.0,88.0,8.0
1202,E006560   ,2003KW01,513.0,852.0,211.0,550.0,-339.0,,0.0,,148.0,140.0,8.0,0.0,,0.0,148.0,140.0,8.0,11.0,1.0,,,23.0,
1203,E006560   ,2003KW02,281.0,328.0,189.0,235.0,-45.0,,-1.0,,126.0,120.0,7.0,0.0,,0.0,126.0,120.0,7.0,8.0,0.0,,,21.0,
1204,E006560   ,2003KW03,235.0,260.0,168.0,194.0,-25.0,,0.0,,131.0,124.0,7.0,0.0,,0.0,131.0,124.0,7.0,7.0,0.0,,,22.0,
1205,E006560   ,2003KW04,478.0,746.0,196.0,464.0,-268.0,,0.0,,159.0,151.0,7.0,0.0,,0.0,159.0,151.0,7.0,12.0,1.0,,,23.0,
1206,E006560   ,2003JJ00,1507.0,2186.0,764.0,1443.0,-678.0,,-1.0,1501.0,564.0,535.0,29.0,0.0,,0.0,563.0,535.0,29.0,38.0,2.0,898.0,810.0,88.0,6.0
1207,E006560   ,2004KW01,513.0,908.0,171.0,567.0,-396.0,,0.0,,160.0,152.0,8.0,0.0,,0.0,160.0,152.0,8.0,11.0,1.0,,,23.0,
1208,E006560   ,2004KW02,291.0,416.0,175.0,299.0,-125.0,,0.0,,137.0,131.0,6.0,0.0,,0.0,137.0,131.0,6.0,8.0,0.0,,,22.0,
1209,E006560   ,2004KW03,260.0,392.0,135.0,267.0,-132.0,,0.0,,139.0,132.0,7.0,0.0,,0.0,139.0,132.0,7.0,8.0,0.0,,,23.0,
1210,E006560   ,2004KW04,475.0,862.0,84.0,473.0,-388.0,,1.0,,160.0,153.0,7.0,0.0,,0.0,160.0,153.0,7.0,12.0,1.0,,,23.0,
1211,E006560   ,2004JJ00,1538.0,2578.0,565.0,1606.0,-1041.0,,1.0,1536.0,596.0,568.0,28.0,0.0,,0.0,596.0,568.0,28.0,38.0,2.0,901.0,811.0,90.0,2.0
1212,E006560   ,2005KW01,503.0,875.0,165.0,537.0,-372.0,,0.0,,153.0,144.0,9.0,0.0,,0.0,153.0,144.0,9.0,12.0,1.0,,,25.0,
1213,E006560   ,2005KW02,299.0,444.0,174.0,318.0,-145.0,,0.0,,135.0,127.0,8.0,0.0,,0.0,134.0,127.0,8.0,9.0,0.0,,,25.0,
1214,E006560   ,2005KW03,252.0,309.0,178.0,234.0,-56.0,,0.0,,134.0,126.0,8.0,0.0,,0.0,134.0,126.0,7.0,7.0,0.0,,,24.0,
1215,E006560   ,2005KW04,424.0,728.0,172.0,475.0,-304.0,,0.0,,159.0,153.0,7.0,0.0,,0.0,159.0,153.0,7.0,11.0,1.0,,,21.0,
1216,E006560   ,2005JJ00,1479.0,2355.0,688.0,1565.0,-877.0,,0.0,1492.0,581.0,550.0,31.0,0.0,,0.0,580.0,550.0,31.0,38.0,2.0,872.0,778.0,94.0,-14.0
1217,E006560   ,2006KW01,536.0,985.0,169.0,618.0,-449.0,,0.0,,160.0,153.0,7.0,1.0,,1.0,159.0,153.0,6.0,12.0,1.0,,,21.0,
1218,E006560   ,2006KW02,280.0,437.0,193.0,350.0,-158.0,,0.0,,119.0,112.0,6.0,0.0,,0.0,118.0,112.0,6.0,10.0,0.0,,,22.0,
1219,E006560   ,2006KW03,233.0,270.0,208.0,246.0,-37.0,,0.0,,131.0,126.0,5.0,0.0,,0.0,131.0,126.0,5.0,7.0,0.0,,,20.0,
1220,E006560   ,2006KW04,386.0,627.0,185.0,426.0,-241.0,,0.0,,152.0,146.0,6.0,1.0,,1.0,151.0,146.0,5.0,9.0,1.0,,,23.0,
1221,E006560   ,2006JJ00,1434.0,2319.0,755.0,1640.0,-885.0,,0.0,1432.0,562.0,538.0,24.0,2.0,,2.0,559.0,538.0,22.0,38.0,2.0,833.0,747.0,86.0,2.0
1222,E006560   ,2007KW01,439.0,724.0,176.0,461.0,-286.0,,0.0,,160.0,155.0,5.0,0.0,,0.0,159.0,155.0,5.0,11.0,1.0,,,22.0,
1223,E006560   ,2007KW02,260.0,350.0,210.0,300.0,-90.0,,0.0,,133.0,129.0,4.0,1.0,,1.0,132.0,129.0,3.0,7.0,0.0,,,23.0,
1224,E006560   ,2007KW03,243.0,339.0,206.0,302.0,-96.0,,0.0,,124.0,120.0,4.0,2.0,,2.0,123.0,120.0,3.0,9.0,0.0,,,24.0,
1225,E006560   ,2007KW04,450.0,865.0,192.0,607.0,-415.0,,0.0,,168.0,162.0,5.0,1.0,,1.0,167.0,162.0,4.0,11.0,1.0,,,21.0,
1226,E006560   ,2007JJ00,1393.0,2279.0,783.0,1670.0,-887.0,,1.0,1391.0,584.0,565.0,19.0,4.0,,4.0,580.0,565.0,15.0,38.0,1.0,771.0,681.0,90.0,2.0
1227,E006560   ,2008KW01,478.0,897.0,227.0,647.0,-420.0,,0.0,,170.0,164.0,6.0,1.0,,1.0,169.0,164.0,5.0,12.0,1.0,,,24.0,
1228,E006560   ,2008KW02,284.0,447.0,215.0,379.0,-163.0,,0.0,,138.0,133.0,5.0,1.0,,1.0,137.0,133.0,4.0,8.0,0.0,,,21.0,
1229,E006560   ,2008KW03,251.0,369.0,179.0,296.0,-118.0,,0.0,,136.0,129.0,7.0,1.0,,1.0,135.0,129.0,5.0,8.0,0.0,,,21.0,
1230,E006560   ,2008KW04,438.0,794.0,172.0,529.0,-357.0,,1.0,,173.0,167.0,6.0,1.0,,1.0,172.0,167.0,5.0,8.0,1.0,,,17.0,
1231,E006560   ,2008JJ00,1451.0,2507.0,794.0,1852.0,-1058.0,,1.0,1449.0,617.0,592.0,24.0,5.0,,5.0,612.0,592.0,19.0,36.0,2.0,800.0,718.0,82.0,1.0
1232,E006560   ,2009KW01,488.0,864.0,178.0,554.0,-376.0,,0.0,,163.0,156.0,7.0,1.0,,1.0,162.0,156.0,5.0,9.0,1.0,,,15.0,
1233,E006560   ,2009KW02,256.0,353.0,208.0,307.0,-98.0,,1.0,,138.0,133.0,5.0,1.0,,1.0,137.0,133.0,4.0,6.0,0.0,,,20.0,
1234,E006560   ,2009KW03,263.0,342.0,212.0,290.0,-79.0,,0.0,,148.0,142.0,6.0,1.0,,1.0,147.0,142.0,5.0,11.0,0.0,,,24.0,
1235,E006560   ,2009KW04,457.0,803.0,171.0,517.0,-346.0,,0.0,,192.0,185.0,7.0,1.0,,1.0,190.0,185.0,6.0,15.0,0.0,,,22.0,
1236,E006560   ,2009JJ00,1464.0,2362.0,770.0,1669.0,-898.0,,1.0,1464.0,641.0,616.0,25.0,5.0,,5.0,636.0,616.0,20.0,41.0,2.0,784.0,704.0,81.0,1.0
1237,E006560   ,2010KW01,564.0,991.0,193.0,620.0,-427.0,,0.0,,198.0,191.0,7.0,0.0,,0.0,198.0,191.0,7.0,15.0,1.0,,,23.0,
1238,E006560   ,2010KW02,313.0,467.0,203.0,357.0,-154.0,,0.0,,156.0,149.0,7.0,1.0,,1.0,154.0,149.0,6.0,10.0,0.0,,,23.0,
1239,E006560   ,2010KW03,258.0,351.0,178.0,270.0,-92.0,,0.0,,142.0,136.0,7.0,2.0,,2.0,141.0,136.0,5.0,10.0,0.0,,,23.0,
1240,E006560   ,2010KW04,506.0,847.0,198.0,539.0,-341.0,,0.0,,198.0,192.0,6.0,1.0,,1.0,196.0,192.0,5.0,13.0,0.0,,,24.0,
1241,E006560   ,2010JJ00,1641.0,2656.0,773.0,1786.0,-1014.0,,-1.0,1643.0,694.0,667.0,27.0,4.0,,4.0,690.0,667.0,23.0,49.0,2.0,903.0,810.0,94.0,-2.0
1242,E006560   ,2011KW01,490.0,933.0,151.0,594.0,-443.0,,0.0,,173.0,165.0,8.0,1.0,,1.0,172.0,165.0,6.0,15.0,1.0,,,23.0,
1243,E006560   ,2011KW02,273.0,407.0,183.0,318.0,-134.0,,0.0,,147.0,140.0,7.0,2.0,,2.0,145.0,140.0,5.0,12.0,0.0,,,22.0,
1244,E006560   ,2011KW03,255.0,367.0,168.0,280.0,-112.0,,0.0,,139.0,132.0,7.0,1.0,,1.0,137.0,132.0,5.0,13.0,0.0,,,24.0,
1245,E006560   ,2011KW04,413.0,710.0,188.0,484.0,-297.0,,0.0,,174.0,167.0,7.0,0.0,,0.0,173.0,167.0,7.0,14.0,0.0,,,20.0,
1246,E006560   ,2011JJ00,1432.0,2417.0,690.0,1676.0,-985.0,,0.0,1434.0,632.0,604.0,28.0,5.0,,5.0,627.0,604.0,24.0,54.0,2.0,751.0,662.0,89.0,-2.0
1247,E006560   ,2012KW01,475.0,888.0,209.0,624.0,-415.0,,2.0,,160.0,153.0,7.0,2.0,,2.0,158.0,153.0,4.0,13.0,1.0,,,19.0,
1248,E006560   ,2012KW02,278.0,446.0,194.0,362.0,-168.0,,1.0,,122.0,115.0,7.0,2.0,,2.0,119.0,115.0,4.0,11.0,0.0,,,21.0,
1249,E006560   ,2012KW03,218.0,343.0,165.0,287.0,-122.0,,-3.0,,108.0,103.0,6.0,2.0,,2.0,106.0,103.0,4.0,10.0,0.0,,,21.0,
1250,E006560   ,2012KW04,400.0,728.0,215.0,539.0,-324.0,,-3.0,,145.0,138.0,7.0,2.0,,2.0,143.0,138.0,5.0,12.0,0.0,,,20.0,
1251,E006560   ,2012JJ00,1371.0,2404.0,783.0,1812.0,-1030.0,,-4.0,1358.0,535.0,509.0,26.0,9.0,,9.0,526.0,509.0,17.0,46.0,2.0,784.0,702.0,82.0,13.0
1252,E006560   ,2013KW01,521.0,1005.0,217.0,705.0,-488.0,0.0,5.0,384.0,159.0,151.0,7.0,1.0,,1.0,158.0,151.0,7.0,16.0,1.0,210.0,189.0,21.0,137.0
1253,E006560   ,2013KW02,282.0,473.0,213.0,407.0,-194.0,0.0,3.0,318.0,122.0,114.0,7.0,2.0,,2.0,120.0,114.0,6.0,11.0,0.0,187.0,167.0,20.0,-37.0
1254,E006560   ,2013KW03,212.0,367.0,189.0,336.0,-147.0,0.0,-8.0,308.0,106.0,99.0,7.0,3.0,,3.0,103.0,99.0,4.0,11.0,0.0,194.0,173.0,21.0,-96.0
1255,E006560   ,2013KW04,380.0,742.0,192.0,560.0,-368.0,0.0,6.0,364.0,139.0,133.0,6.0,3.0,,3.0,136.0,133.0,3.0,13.0,0.0,214.0,195.0,19.0,16.0
1256,E006560   ,2013JJ00,1395.0,2586.0,810.0,2007.0,-1197.0,0.0,6.0,1375.0,525.0,497.0,27.0,8.0,,8.0,517.0,497.0,20.0,51.0,2.0,805.0,723.0,82.0,20.0
1257,E006560   ,2014KW01,385.0,680.0,204.0,536.0,-332.0,0.0,37.0,311.0,124.0,115.0,9.0,2.0,,2.0,122.0,115.0,7.0,11.0,1.0,177.0,156.0,21.0,74.0
1258,E006560   ,2014KW02,241.0,481.0,218.0,377.0,-159.0,0.0,-81.0,282.0,116.0,108.0,7.0,3.0,,3.0,113.0,108.0,5.0,8.0,0.0,160.0,140.0,20.0,-41.0
1259,E006560   ,2014KW03,223.0,403.0,244.0,338.0,-94.0,0.0,-86.0,289.0,117.0,108.0,9.0,2.0,,2.0,115.0,108.0,6.0,11.0,0.0,163.0,141.0,22.0,-66.0
1260,E006560   ,2014KW04,360.0,618.0,209.0,512.0,-303.0,0.0,45.0,318.0,130.0,124.0,7.0,2.0,,2.0,128.0,124.0,5.0,12.0,0.0,177.0,157.0,20.0,42.0
1261,E006560   ,2014JJ00,1209.0,2182.0,874.0,1763.0,-889.0,0.0,-85.0,1199.0,487.0,455.0,32.0,9.0,,9.0,478.0,455.0,23.0,43.0,2.0,677.0,594.0,83.0,10.0
1262,E006560   ,2015KW01,436.0,581.0,221.0,553.0,-332.0,0.0,187.0,,128.0,121.0,7.0,3.0,,3.0,125.0,121.0,4.0,11.0,0.0,,,22.0,
1263,E006560   ,2015KW02,231.0,314.0,299.0,294.0,4.0,0.0,-87.0,,87.0,81.0,6.0,3.0,,3.0,84.0,81.0,3.0,10.0,0.0,,,22.0,
1264,E006560   ,2015KW03,207.0,303.0,327.0,265.0,62.0,0.0,-159.0,,96.0,90.0,7.0,3.0,,3.0,93.0,90.0,4.0,10.0,0.0,,,21.0,
1265,E006560   ,2015KW04,337.0,435.0,290.0,416.0,-127.0,0.0,29.0,,129.0,121.0,7.0,3.0,,3.0,126.0,121.0,4.0,11.0,0.0,,,21.0,
1266,E006560   ,2015JJ00,1211.0,1633.0,1137.0,1529.0,-392.0,0.0,-30.0,1186.0,439.0,413.0,26.0,11.0,,11.0,428.0,413.0,15.0,43.0,1.0,714.0,627.0,87.0,25.0
1267,E006560   ,2016KW01,430.0,475.0,270.0,526.0,-255.0,0.0,211.0,,122.0,119.0,3.0,0.0,,0.0,122.0,119.0,3.0,11.0,0.0,,,20.0,
1268,E006560   ,2016KW02,228.0,321.0,358.0,332.0,27.0,0.0,-119.0,,107.0,99.0,8.0,5.0,,5.0,102.0,99.0,3.0,10.0,0.0,,,20.0,
1269,E006560   ,2016KW03,214.0,286.0,304.0,297.0,6.0,0.0,-78.0,,107.0,102.0,5.0,3.0,,3.0,104.0,102.0,2.0,9.0,0.0,,,21.0,
1270,E006560   ,2016KW04,391.0,429.0,322.0,544.0,-222.0,0.0,184.0,,141.0,136.0,4.0,2.0,,2.0,139.0,136.0,3.0,12.0,0.0,,,21.0,
1271,E006560   ,2016JJ00,1264.0,1511.0,1254.0,1699.0,-445.0,0.0,198.0,1243.0,476.0,456.0,20.0,9.0,,9.0,467.0,456.0,11.0,42.0,1.0,732.0,651.0,82.0,21.0
1272,E006565   ,1946JJ00,,,,,,,,,,,,,,,,,,,,,,,
1273,E006565   ,1947JJ00,,,,,,,,,,,,,,,,,,,,,,,
1274,E006565   ,1948JJ00,,,,,,,,,,,,,,,,,,,,,,,
1275,E006565   ,1949JJ00,,,,,,,,,,,,,,,,,,,,,,,
1276,E006565   ,1950JJ00,,,,,,,,,,,,,,,,,,,,,,,
1277,E006565   ,1951JJ00,,,,,,,,,,,,,,,,,,,,,,,
1278,E006565   ,1952JJ00,,,,,,,,,,,,,,,,,,,,,,,
1279,E006565   ,1953JJ00,,,,,,,,,,,,,,,,,,,,,,,
1280,E006565   ,1954JJ00,,,,,,,,,,,,,,,,,,,,,,,
1281,E006565   ,1955JJ00,,,,,,,,,,,,,,,,,,,,,,,
1282,E006565   ,1956JJ00,,,,,,,,,,,,,,,,,,,,,,,
1283,E006565   ,1957JJ00,,,,,,,,,,,,,,,,,,,,,,,
1284,E006565   ,1958JJ00,,,,,,,,,,,,,,,,,,,,,,,
1285,E006565   ,1959JJ00,,,,,,,,,,,,,,,,,,,,,,,
1286,E006565   ,1960JJ00,,,,,,,,,,,,,,,,,,,,,,,
1287,E006565   ,1961JJ00,,,,,,,,,,,,,,,,,,,,,,,
1288,E006565   ,1962JJ00,,,,,,,,,,,,,,,,,,,,,,,
1289,E006565   ,1963JJ00,,,,,,,,,,,,,,,,,,,,,,,
1290,E006565   ,1964JJ00,,,,,,,,,,,,,,,,,,,,,,,
1291,E006565   ,1965JJ00,,,,,,,,,,,,,,,,,,,,,,,
1292,E006565   ,1966JJ00,,,,,,,,,,,,,,,,,,,,,,,
1293,E006565   ,1967JJ00,,,,,,,,,,,,,,,,,,,,,,,
1294,E006565   ,1968JJ00,,,,,,,,,,,,,,,,,,,,,,,
1295,E006565   ,1969JJ00,,,,,,,,,,,,,,,,,,,,,,,
1296,E006565   ,1970JJ00,,,,,,,,,,,,,,,,,,,,,,,
1297,E006565   ,1971JJ00,,,,,,,,,,,,,,,,,,,,,,,
1298,E006565   ,1972JJ00,,,,,,,,,,,,,,,,,,,,,,,
1299,E006565   ,1973JJ00,,,,,,,,,,,,,,,,,,,,,,,
