ID,WijkenEnBuurten,Gemeentenaam_1,SoortRegio_2,Codering_3,IndelingswijzigingWijkenEnBuurten_4,AantalInstallatiesBijWoningen_5,OpgesteldVermogenVanZonnepanelen_6
7250,WK016403  ,Hengelo                                 ,Wijk      ,WK016403  ,1,570.0,1885.0
7251,BU01640300,Hengelo                                 ,Buurt     ,BU01640300,1,140.0,415.0
7252,BU01640301,Hengelo                                 ,Buurt     ,BU01640301,1,55.0,205.0
7253,BU01640302,Hengelo                                 ,Buurt     ,BU01640302,1,35.0,110.0
7254,BU01640303,Hengelo                                 ,Buurt     ,BU01640303,1,30.0,90.0
7255,BU01640304,Hengelo                                 ,Buurt     ,BU01640304,1,29.0,83.0
7256,BU01640305,Hengelo                                 ,Buurt     ,BU01640305,1,60.0,208.0
7257,BU01640306,Hengelo                                 ,Buurt     ,BU01640306,1,65.0,223.0
7258,BU01640307,Hengelo                                 ,Buurt     ,BU01640307,1,99.0,364.0
7259,BU01640308,Hengelo                                 ,Buurt     ,BU01640308,1,53.0,166.0
7260,BU01640309,Hengelo                                 ,Buurt     ,BU01640309,1,4.0,21.0
7261,WK016404  ,Hengelo                                 ,Wijk      ,WK016404  ,1,248.0,912.0
7262,BU01640400,Hengelo                                 ,Buurt     ,BU01640400,1,29.0,86.0
7263,BU01640401,Hengelo                                 ,Buurt     ,BU01640401,1,62.0,255.0
7264,BU01640402,Hengelo                                 ,Buurt     ,BU01640402,1,128.0,489.0
7265,BU01640403,Hengelo                                 ,Buurt     ,BU01640403,1,29.0,82.0
7266,WK016405  ,Hengelo                                 ,Wijk      ,WK016405  ,1,182.0,668.0
7267,BU01640500,Hengelo                                 ,Buurt     ,BU01640500,1,,
7268,BU01640501,Hengelo                                 ,Buurt     ,BU01640501,1,,
7269,BU01640502,Hengelo                                 ,Buurt     ,BU01640502,1,40.0,106.0
7270,BU01640503,Hengelo                                 ,Buurt     ,BU01640503,1,,
7271,BU01640504,Hengelo                                 ,Buurt     ,BU01640504,1,59.0,244.0
7272,BU01640505,Hengelo                                 ,Buurt     ,BU01640505,1,22.0,92.0
7273,BU01640506,Hengelo                                 ,Buurt     ,BU01640506,1,,
7274,WK016406  ,Hengelo                                 ,Wijk      ,WK016406  ,1,219.0,749.0
7275,BU01640600,Hengelo                                 ,Buurt     ,BU01640600,1,,
7276,BU01640601,Hengelo                                 ,Buurt     ,BU01640601,1,34.0,92.0
7277,BU01640602,Hengelo                                 ,Buurt     ,BU01640602,1,41.0,120.0
7278,BU01640603,Hengelo                                 ,Buurt     ,BU01640603,1,,
7279,BU01640604,Hengelo                                 ,Buurt     ,BU01640604,1,92.0,345.0
7280,BU01640605,Hengelo                                 ,Buurt     ,BU01640605,1,,
7281,BU01640606,Hengelo                                 ,Buurt     ,BU01640606,1,,
7282,WK016407  ,Hengelo                                 ,Wijk      ,WK016407  ,1,209.0,666.0
7283,BU01640700,Hengelo                                 ,Buurt     ,BU01640700,1,,
7284,BU01640701,Hengelo                                 ,Buurt     ,BU01640701,1,54.0,178.0
7285,BU01640702,Hengelo                                 ,Buurt     ,BU01640702,1,78.0,260.0
7286,BU01640703,Hengelo                                 ,Buurt     ,BU01640703,1,,
7287,BU01640704,Hengelo                                 ,Buurt     ,BU01640704,1,,
7288,BU01640705,Hengelo                                 ,Buurt     ,BU01640705,1,,
7289,BU01640706,Hengelo                                 ,Buurt     ,BU01640706,1,,
7290,WK016408  ,Hengelo                                 ,Wijk      ,WK016408  ,1,479.0,1776.0
7291,BU01640800,Hengelo                                 ,Buurt     ,BU01640800,1,105.0,368.0
7292,BU01640801,Hengelo                                 ,Buurt     ,BU01640801,1,88.0,311.0
7293,BU01640802,Hengelo                                 ,Buurt     ,BU01640802,1,85.0,279.0
7294,BU01640803,Hengelo                                 ,Buurt     ,BU01640803,1,150.0,610.0
7295,BU01640804,Hengelo                                 ,Buurt     ,BU01640804,1,,
7296,BU01640805,Hengelo                                 ,Buurt     ,BU01640805,1,51.0,207.0
7297,WK016409  ,Hengelo                                 ,Wijk      ,WK016409  ,1,73.0,529.0
7298,BU01640900,Hengelo                                 ,Buurt     ,BU01640900,1,,
7299,BU01640901,Hengelo                                 ,Buurt     ,BU01640901,1,3.0,17.0
7300,BU01640902,Hengelo                                 ,Buurt     ,BU01640902,1,,
7301,BU01640903,Hengelo                                 ,Buurt     ,BU01640903,1,9.0,47.0
7302,BU01640904,Hengelo                                 ,Buurt     ,BU01640904,1,4.0,28.0
7303,BU01640905,Hengelo                                 ,Buurt     ,BU01640905,1,4.0,21.0
7304,BU01640906,Hengelo                                 ,Buurt     ,BU01640906,1,6.0,88.0
7305,BU01640907,Hengelo                                 ,Buurt     ,BU01640907,1,,
7306,BU01640909,Hengelo                                 ,Buurt     ,BU01640909,1,20.0,154.0
7307,GM0796    ,'s-Hertogenbosch                        ,Gemeente  ,GM0796    ,.,4103.0,14162.0
7308,WK079601  ,'s-Hertogenbosch                        ,Wijk      ,WK079601  ,1,80.0,253.0
7309,BU07960101,'s-Hertogenbosch                        ,Buurt     ,BU07960101,1,,
7310,BU07960102,'s-Hertogenbosch                        ,Buurt     ,BU07960102,1,14.0,73.0
7311,BU07960103,'s-Hertogenbosch                        ,Buurt     ,BU07960103,1,18.0,24.0
7312,BU07960104,'s-Hertogenbosch                        ,Buurt     ,BU07960104,1,,
7313,BU07960105,'s-Hertogenbosch                        ,Buurt     ,BU07960105,1,15.0,42.0
7314,BU07960106,'s-Hertogenbosch                        ,Buurt     ,BU07960106,1,6.0,18.0
7315,WK079602  ,'s-Hertogenbosch                        ,Wijk      ,WK079602  ,1,168.0,574.0
7316,BU07960201,'s-Hertogenbosch                        ,Buurt     ,BU07960201,1,,
7317,BU07960202,'s-Hertogenbosch                        ,Buurt     ,BU07960202,1,76.0,292.0
7318,BU07960203,'s-Hertogenbosch                        ,Buurt     ,BU07960203,1,8.0,28.0
7319,BU07960204,'s-Hertogenbosch                        ,Buurt     ,BU07960204,1,,
7320,BU07960205,'s-Hertogenbosch                        ,Buurt     ,BU07960205,1,,
7321,BU07960206,'s-Hertogenbosch                        ,Buurt     ,BU07960206,1,,
7322,BU07960207,'s-Hertogenbosch                        ,Buurt     ,BU07960207,1,15.0,57.0
7323,BU07960208,'s-Hertogenbosch                        ,Buurt     ,BU07960208,1,,
7324,BU07960209,'s-Hertogenbosch                        ,Buurt     ,BU07960209,1,4.0,6.0
7325,BU07960210,'s-Hertogenbosch                        ,Buurt     ,BU07960210,1,,
7326,BU07960211,'s-Hertogenbosch                        ,Buurt     ,BU07960211,1,58.0,170.0
7327,BU07960212,'s-Hertogenbosch                        ,Buurt     ,BU07960212,1,,
7328,WK079603  ,'s-Hertogenbosch                        ,Wijk      ,WK079603  ,1,279.0,1041.0
7329,BU07960301,'s-Hertogenbosch                        ,Buurt     ,BU07960301,1,4.0,29.0
7330,BU07960302,'s-Hertogenbosch                        ,Buurt     ,BU07960302,1,16.0,47.0
7331,BU07960303,'s-Hertogenbosch                        ,Buurt     ,BU07960303,1,76.0,264.0
7332,BU07960304,'s-Hertogenbosch                        ,Buurt     ,BU07960304,1,29.0,70.0
7333,BU07960305,'s-Hertogenbosch                        ,Buurt     ,BU07960305,1,96.0,384.0
7334,BU07960306,'s-Hertogenbosch                        ,Buurt     ,BU07960306,1,58.0,247.0
7335,WK079604  ,'s-Hertogenbosch                        ,Wijk      ,WK079604  ,1,67.0,205.0
7336,BU07960401,'s-Hertogenbosch                        ,Buurt     ,BU07960401,1,,
7337,BU07960402,'s-Hertogenbosch                        ,Buurt     ,BU07960402,1,39.0,101.0
7338,BU07960403,'s-Hertogenbosch                        ,Buurt     ,BU07960403,1,,
7339,WK079605  ,'s-Hertogenbosch                        ,Wijk      ,WK079605  ,1,343.0,1289.0
7340,BU07960501,'s-Hertogenbosch                        ,Buurt     ,BU07960501,1,,
7341,BU07960502,'s-Hertogenbosch                        ,Buurt     ,BU07960502,1,60.0,222.0
7342,BU07960503,'s-Hertogenbosch                        ,Buurt     ,BU07960503,1,4.0,30.0
7343,BU07960504,'s-Hertogenbosch                        ,Buurt     ,BU07960504,1,3.0,13.0
7344,BU07960505,'s-Hertogenbosch                        ,Buurt     ,BU07960505,1,107.0,329.0
7345,BU07960506,'s-Hertogenbosch                        ,Buurt     ,BU07960506,1,159.0,653.0
7346,BU07960507,'s-Hertogenbosch                        ,Buurt     ,BU07960507,1,,
7347,WK079606  ,'s-Hertogenbosch                        ,Wijk      ,WK079606  ,1,499.0,1743.0
7348,BU07960601,'s-Hertogenbosch                        ,Buurt     ,BU07960601,1,77.0,267.0
7349,BU07960602,'s-Hertogenbosch                        ,Buurt     ,BU07960602,1,38.0,136.0
7350,BU07960603,'s-Hertogenbosch                        ,Buurt     ,BU07960603,1,127.0,359.0
7351,BU07960604,'s-Hertogenbosch                        ,Buurt     ,BU07960604,1,21.0,120.0
7352,BU07960605,'s-Hertogenbosch                        ,Buurt     ,BU07960605,1,,
7353,BU07960606,'s-Hertogenbosch                        ,Buurt     ,BU07960606,1,101.0,376.0
7354,BU07960607,'s-Hertogenbosch                        ,Buurt     ,BU07960607,1,130.0,453.0
7355,BU07960608,'s-Hertogenbosch                        ,Buurt     ,BU07960608,1,,
7356,BU07960609,'s-Hertogenbosch                        ,Buurt     ,BU07960609,1,,
7357,WK079607  ,'s-Hertogenbosch                        ,Wijk      ,WK079607  ,1,395.0,1337.0
7358,BU07960701,'s-Hertogenbosch                        ,Buurt     ,BU07960701,1,,
7359,BU07960702,'s-Hertogenbosch                        ,Buurt     ,BU07960702,1,,
7360,BU07960703,'s-Hertogenbosch                        ,Buurt     ,BU07960703,1,,
7361,BU07960704,'s-Hertogenbosch                        ,Buurt     ,BU07960704,1,134.0,470.0
7362,BU07960705,'s-Hertogenbosch                        ,Buurt     ,BU07960705,1,75.0,270.0
7363,BU07960706,'s-Hertogenbosch                        ,Buurt     ,BU07960706,1,96.0,358.0
7364,BU07960707,'s-Hertogenbosch                        ,Buurt     ,BU07960707,1,84.0,216.0
7365,BU07960798,'s-Hertogenbosch                        ,Buurt     ,BU07960798,1,,
7366,BU07960799,'s-Hertogenbosch                        ,Buurt     ,BU07960799,1,,
7367,WK079608  ,'s-Hertogenbosch                        ,Wijk      ,WK079608  ,1,255.0,973.0
7368,BU07960801,'s-Hertogenbosch                        ,Buurt     ,BU07960801,1,,
7369,BU07960802,'s-Hertogenbosch                        ,Buurt     ,BU07960802,1,86.0,353.0
7370,BU07960803,'s-Hertogenbosch                        ,Buurt     ,BU07960803,1,107.0,385.0
7371,BU07960804,'s-Hertogenbosch                        ,Buurt     ,BU07960804,1,,
7372,WK079609  ,'s-Hertogenbosch                        ,Wijk      ,WK079609  ,1,553.0,1548.0
7373,BU07960901,'s-Hertogenbosch                        ,Buurt     ,BU07960901,1,,
7374,BU07960902,'s-Hertogenbosch                        ,Buurt     ,BU07960902,1,81.0,319.0
7375,BU07960903,'s-Hertogenbosch                        ,Buurt     ,BU07960903,1,,
7376,BU07960904,'s-Hertogenbosch                        ,Buurt     ,BU07960904,1,4.0,18.0
7377,BU07960905,'s-Hertogenbosch                        ,Buurt     ,BU07960905,1,4.0,12.0
7378,BU07960906,'s-Hertogenbosch                        ,Buurt     ,BU07960906,1,21.0,43.0
7379,BU07960907,'s-Hertogenbosch                        ,Buurt     ,BU07960907,1,36.0,111.0
7380,BU07960908,'s-Hertogenbosch                        ,Buurt     ,BU07960908,1,89.0,341.0
7381,BU07960909,'s-Hertogenbosch                        ,Buurt     ,BU07960909,1,9.0,24.0
7382,BU07960910,'s-Hertogenbosch                        ,Buurt     ,BU07960910,1,4.0,5.0
7383,BU07960911,'s-Hertogenbosch                        ,Buurt     ,BU07960911,1,15.0,35.0
7384,BU07960912,'s-Hertogenbosch                        ,Buurt     ,BU07960912,1,7.0,22.0
7385,BU07960913,'s-Hertogenbosch                        ,Buurt     ,BU07960913,1,47.0,154.0
7386,BU07960914,'s-Hertogenbosch                        ,Buurt     ,BU07960914,1,112.0,148.0
7387,BU07960915,'s-Hertogenbosch                        ,Buurt     ,BU07960915,1,,
7388,WK079610  ,'s-Hertogenbosch                        ,Wijk      ,WK079610  ,1,537.0,1735.0
7389,BU07961001,'s-Hertogenbosch                        ,Buurt     ,BU07961001,1,,
7390,BU07961002,'s-Hertogenbosch                        ,Buurt     ,BU07961002,1,25.0,137.0
7391,BU07961003,'s-Hertogenbosch                        ,Buurt     ,BU07961003,1,32.0,104.0
7392,BU07961004,'s-Hertogenbosch                        ,Buurt     ,BU07961004,1,41.0,122.0
7393,BU07961005,'s-Hertogenbosch                        ,Buurt     ,BU07961005,1,91.0,199.0
7394,BU07961006,'s-Hertogenbosch                        ,Buurt     ,BU07961006,1,71.0,222.0
7395,BU07961007,'s-Hertogenbosch                        ,Buurt     ,BU07961007,1,82.0,294.0
7396,BU07961008,'s-Hertogenbosch                        ,Buurt     ,BU07961008,1,71.0,213.0
7397,BU07961009,'s-Hertogenbosch                        ,Buurt     ,BU07961009,1,98.0,352.0
7398,BU07961010,'s-Hertogenbosch                        ,Buurt     ,BU07961010,1,,
7399,BU07961011,'s-Hertogenbosch                        ,Buurt     ,BU07961011,1,,
7400,WK079611  ,'s-Hertogenbosch                        ,Wijk      ,WK079611  ,1,387.0,1221.0
7401,BU07961101,'s-Hertogenbosch                        ,Buurt     ,BU07961101,1,146.0,242.0
7402,BU07961102,'s-Hertogenbosch                        ,Buurt     ,BU07961102,1,5.0,42.0
7403,BU07961103,'s-Hertogenbosch                        ,Buurt     ,BU07961103,1,,
7404,BU07961104,'s-Hertogenbosch                        ,Buurt     ,BU07961104,1,22.0,62.0
7405,BU07961105,'s-Hertogenbosch                        ,Buurt     ,BU07961105,1,,
7406,BU07961106,'s-Hertogenbosch                        ,Buurt     ,BU07961106,1,71.0,232.0
7407,BU07961107,'s-Hertogenbosch                        ,Buurt     ,BU07961107,1,128.0,494.0
7408,BU07961108,'s-Hertogenbosch                        ,Buurt     ,BU07961108,1,,
7409,BU07961109,'s-Hertogenbosch                        ,Buurt     ,BU07961109,1,,
7410,BU07961110,'s-Hertogenbosch                        ,Buurt     ,BU07961110,1,,
7411,BU07961111,'s-Hertogenbosch                        ,Buurt     ,BU07961111,1,9.0,33.0
7412,WK079612  ,'s-Hertogenbosch                        ,Wijk      ,WK079612  ,1,216.0,886.0
7413,BU07961201,'s-Hertogenbosch                        ,Buurt     ,BU07961201,1,126.0,520.0
7414,BU07961202,'s-Hertogenbosch                        ,Buurt     ,BU07961202,1,3.0,30.0
7415,BU07961203,'s-Hertogenbosch                        ,Buurt     ,BU07961203,1,3.0,17.0
7416,BU07961204,'s-Hertogenbosch                        ,Buurt     ,BU07961204,1,60.0,206.0
7417,BU07961205,'s-Hertogenbosch                        ,Buurt     ,BU07961205,1,24.0,113.0
7418,BU07961206,'s-Hertogenbosch                        ,Buurt     ,BU07961206,1,,
7419,WK079613  ,'s-Hertogenbosch                        ,Wijk      ,WK079613  ,1,212.0,815.0
7420,BU07961301,'s-Hertogenbosch                        ,Buurt     ,BU07961301,1,161.0,585.0
7421,BU07961302,'s-Hertogenbosch                        ,Buurt     ,BU07961302,1,4.0,35.0
