ID,WijkenEnBuurten,Gemeentenaam_1,SoortRegio_2,Codering_3,IndelingswijzigingWijkenEnBuurten_4,AantalInstallatiesBijWoningen_5,OpgesteldVermogenVanZonnepanelen_6
5111,BU03880108,Enkhuizen                               ,Buurt     ,BU03880108,3,0.0,0.0
5112,WK038802  ,Enkhuizen                               ,Wijk      ,WK038802  ,3,9.0,40.0
5113,BU03880201,Enkhuizen                               ,Buurt     ,BU03880201,3,9.0,40.0
5114,WK038803  ,Enkhuizen                               ,Wijk      ,WK038803  ,3,38.0,153.0
5115,BU03880301,Enkhuizen                               ,Buurt     ,BU03880301,3,34.0,138.0
5116,BU03880302,Enkhuizen                               ,Buurt     ,BU03880302,3,,
5117,BU03880303,Enkhuizen                               ,Buurt     ,BU03880303,3,0.0,0.0
5118,BU03880304,Enkhuizen                               ,Buurt     ,BU03880304,3,,
5119,WK038810  ,Enkhuizen                               ,Wijk      ,WK038810  ,3,0.0,0.0
5120,BU03881001,Enkhuizen                               ,Buurt     ,BU03881001,3,0.0,0.0
5121,BU03881002,Enkhuizen                               ,Buurt     ,BU03881002,3,0.0,0.0
5122,GM0153    ,Enschede                                ,Gemeente  ,GM0153    ,.,10551.0,38544.0
5123,WK015300  ,Enschede                                ,Wijk      ,WK015300  ,1,1475.0,4918.0
5124,BU01530000,Enschede                                ,Buurt     ,BU01530000,1,22.0,87.0
5125,BU01530001,Enschede                                ,Buurt     ,BU01530001,1,192.0,578.0
5126,BU01530002,Enschede                                ,Buurt     ,BU01530002,1,215.0,652.0
5127,BU01530003,Enschede                                ,Buurt     ,BU01530003,1,97.0,388.0
5128,BU01530004,Enschede                                ,Buurt     ,BU01530004,1,150.0,471.0
5129,BU01530005,Enschede                                ,Buurt     ,BU01530005,1,327.0,1068.0
5130,BU01530006,Enschede                                ,Buurt     ,BU01530006,1,137.0,476.0
5131,BU01530007,Enschede                                ,Buurt     ,BU01530007,1,205.0,715.0
5132,BU01530008,Enschede                                ,Buurt     ,BU01530008,1,130.0,485.0
5133,WK015301  ,Enschede                                ,Wijk      ,WK015301  ,1,871.0,3024.0
5134,BU01530100,Enschede                                ,Buurt     ,BU01530100,1,384.0,1155.0
5135,BU01530101,Enschede                                ,Buurt     ,BU01530101,1,93.0,392.0
5136,BU01530102,Enschede                                ,Buurt     ,BU01530102,1,159.0,592.0
5137,BU01530103,Enschede                                ,Buurt     ,BU01530103,1,193.0,686.0
5138,BU01530104,Enschede                                ,Buurt     ,BU01530104,1,34.0,132.0
5139,BU01530105,Enschede                                ,Buurt     ,BU01530105,1,,
5140,BU01530106,Enschede                                ,Buurt     ,BU01530106,1,,
5141,WK015302  ,Enschede                                ,Wijk      ,WK015302  ,1,1258.0,4627.0
5142,BU01530200,Enschede                                ,Buurt     ,BU01530200,1,254.0,1001.0
5143,BU01530201,Enschede                                ,Buurt     ,BU01530201,1,160.0,586.0
5144,BU01530202,Enschede                                ,Buurt     ,BU01530202,1,22.0,76.0
5145,BU01530203,Enschede                                ,Buurt     ,BU01530203,1,238.0,700.0
5146,BU01530204,Enschede                                ,Buurt     ,BU01530204,1,52.0,209.0
5147,BU01530205,Enschede                                ,Buurt     ,BU01530205,1,135.0,439.0
5148,BU01530206,Enschede                                ,Buurt     ,BU01530206,1,61.0,193.0
5149,BU01530207,Enschede                                ,Buurt     ,BU01530207,1,210.0,860.0
5150,BU01530208,Enschede                                ,Buurt     ,BU01530208,1,126.0,563.0
5151,WK015303  ,Enschede                                ,Wijk      ,WK015303  ,1,367.0,1231.0
5152,BU01530300,Enschede                                ,Buurt     ,BU01530300,1,233.0,789.0
5153,BU01530301,Enschede                                ,Buurt     ,BU01530301,1,134.0,443.0
5154,WK015304  ,Enschede                                ,Wijk      ,WK015304  ,1,887.0,3499.0
5155,BU01530400,Enschede                                ,Buurt     ,BU01530400,1,144.0,532.0
5156,BU01530401,Enschede                                ,Buurt     ,BU01530401,1,169.0,752.0
5157,BU01530402,Enschede                                ,Buurt     ,BU01530402,1,213.0,828.0
5158,BU01530403,Enschede                                ,Buurt     ,BU01530403,1,126.0,540.0
5159,BU01530404,Enschede                                ,Buurt     ,BU01530404,1,138.0,451.0
5160,BU01530405,Enschede                                ,Buurt     ,BU01530405,1,77.0,294.0
5161,BU01530406,Enschede                                ,Buurt     ,BU01530406,1,20.0,102.0
5162,WK015305  ,Enschede                                ,Wijk      ,WK015305  ,1,668.0,2259.0
5163,BU01530500,Enschede                                ,Buurt     ,BU01530500,1,159.0,424.0
5164,BU01530501,Enschede                                ,Buurt     ,BU01530501,1,76.0,219.0
5165,BU01530502,Enschede                                ,Buurt     ,BU01530502,1,313.0,1071.0
5166,BU01530503,Enschede                                ,Buurt     ,BU01530503,1,120.0,544.0
5167,WK015306  ,Enschede                                ,Wijk      ,WK015306  ,1,2731.0,8894.0
5168,BU01530600,Enschede                                ,Buurt     ,BU01530600,1,476.0,1396.0
5169,BU01530601,Enschede                                ,Buurt     ,BU01530601,1,300.0,957.0
5170,BU01530602,Enschede                                ,Buurt     ,BU01530602,1,191.0,721.0
5171,BU01530603,Enschede                                ,Buurt     ,BU01530603,1,174.0,557.0
5172,BU01530604,Enschede                                ,Buurt     ,BU01530604,1,223.0,767.0
5173,BU01530605,Enschede                                ,Buurt     ,BU01530605,1,153.0,449.0
5174,BU01530606,Enschede                                ,Buurt     ,BU01530606,1,400.0,1131.0
5175,BU01530607,Enschede                                ,Buurt     ,BU01530607,1,449.0,1595.0
5176,BU01530608,Enschede                                ,Buurt     ,BU01530608,1,297.0,949.0
5177,BU01530609,Enschede                                ,Buurt     ,BU01530609,1,68.0,373.0
5178,WK015307  ,Enschede                                ,Wijk      ,WK015307  ,1,8.0,33.0
5179,BU01530700,Enschede                                ,Buurt     ,BU01530700,1,4.0,18.0
5180,BU01530701,Enschede                                ,Buurt     ,BU01530701,1,4.0,15.0
5181,BU01530702,Enschede                                ,Buurt     ,BU01530702,1,0.0,0.0
5182,BU01530703,Enschede                                ,Buurt     ,BU01530703,1,0.0,0.0
5183,WK015308  ,Enschede                                ,Wijk      ,WK015308  ,1,1322.0,5243.0
5184,BU01530800,Enschede                                ,Buurt     ,BU01530800,1,75.0,332.0
5185,BU01530801,Enschede                                ,Buurt     ,BU01530801,1,235.0,925.0
5186,BU01530802,Enschede                                ,Buurt     ,BU01530802,1,259.0,914.0
5187,BU01530803,Enschede                                ,Buurt     ,BU01530803,1,80.0,277.0
5188,BU01530804,Enschede                                ,Buurt     ,BU01530804,1,199.0,802.0
5189,BU01530805,Enschede                                ,Buurt     ,BU01530805,1,195.0,852.0
5190,BU01530806,Enschede                                ,Buurt     ,BU01530806,1,10.0,61.0
5191,BU01530807,Enschede                                ,Buurt     ,BU01530807,1,17.0,71.0
5192,BU01530808,Enschede                                ,Buurt     ,BU01530808,1,252.0,1008.0
5193,WK015309  ,Enschede                                ,Wijk      ,WK015309  ,1,964.0,4817.0
5194,BU01530900,Enschede                                ,Buurt     ,BU01530900,1,193.0,854.0
5195,BU01530901,Enschede                                ,Buurt     ,BU01530901,1,306.0,1065.0
5196,BU01530902,Enschede                                ,Buurt     ,BU01530902,1,217.0,1407.0
5197,BU01530903,Enschede                                ,Buurt     ,BU01530903,1,23.0,123.0
5198,BU01530904,Enschede                                ,Buurt     ,BU01530904,1,15.0,120.0
5199,BU01530905,Enschede                                ,Buurt     ,BU01530905,1,105.0,639.0
5200,BU01530906,Enschede                                ,Buurt     ,BU01530906,1,32.0,187.0
5201,BU01530907,Enschede                                ,Buurt     ,BU01530907,1,64.0,371.0
5202,BU01530908,Enschede                                ,Buurt     ,BU01530908,1,9.0,51.0
5203,GM0232    ,Epe                                     ,Gemeente  ,GM0232    ,.,3039.0,12996.0
5204,WK023200  ,Epe                                     ,Wijk      ,WK023200  ,1,1288.0,5565.0
5205,BU02320000,Epe                                     ,Buurt     ,BU02320000,1,125.0,580.0
5206,BU02320001,Epe                                     ,Buurt     ,BU02320001,1,72.0,252.0
5207,BU02320002,Epe                                     ,Buurt     ,BU02320002,1,147.0,623.0
5208,BU02320003,Epe                                     ,Buurt     ,BU02320003,1,91.0,518.0
5209,BU02320004,Epe                                     ,Buurt     ,BU02320004,1,66.0,251.0
5210,BU02320005,Epe                                     ,Buurt     ,BU02320005,1,111.0,416.0
5211,BU02320006,Epe                                     ,Buurt     ,BU02320006,1,43.0,176.0
5212,BU02320007,Epe                                     ,Buurt     ,BU02320007,1,14.0,66.0
5213,BU02320008,Epe                                     ,Buurt     ,BU02320008,1,247.0,785.0
5214,BU02320009,Epe                                     ,Buurt     ,BU02320009,1,93.0,294.0
5215,BU02320010,Epe                                     ,Buurt     ,BU02320010,1,50.0,321.0
5216,BU02320011,Epe                                     ,Buurt     ,BU02320011,1,105.0,589.0
5217,BU02320012,Epe                                     ,Buurt     ,BU02320012,1,124.0,695.0
5218,WK023201  ,Epe                                     ,Wijk      ,WK023201  ,1,334.0,1718.0
5219,BU02320100,Epe                                     ,Buurt     ,BU02320100,1,155.0,566.0
5220,BU02320101,Epe                                     ,Buurt     ,BU02320101,1,179.0,1151.0
5221,WK023202  ,Epe                                     ,Wijk      ,WK023202  ,1,1269.0,4903.0
5222,BU02320200,Epe                                     ,Buurt     ,BU02320200,1,61.0,271.0
5223,BU02320201,Epe                                     ,Buurt     ,BU02320201,1,178.0,664.0
5224,BU02320202,Epe                                     ,Buurt     ,BU02320202,1,56.0,253.0
5225,BU02320203,Epe                                     ,Buurt     ,BU02320203,1,129.0,382.0
5226,BU02320204,Epe                                     ,Buurt     ,BU02320204,1,201.0,779.0
5227,BU02320205,Epe                                     ,Buurt     ,BU02320205,1,54.0,168.0
5228,BU02320206,Epe                                     ,Buurt     ,BU02320206,1,142.0,272.0
5229,BU02320207,Epe                                     ,Buurt     ,BU02320207,1,118.0,394.0
5230,BU02320208,Epe                                     ,Buurt     ,BU02320208,1,,
5231,BU02320209,Epe                                     ,Buurt     ,BU02320209,1,120.0,525.0
5232,BU02320210,Epe                                     ,Buurt     ,BU02320210,1,,
5233,BU02320211,Epe                                     ,Buurt     ,BU02320211,1,157.0,942.0
5234,WK023203  ,Epe                                     ,Wijk      ,WK023203  ,1,148.0,811.0
5235,BU02320300,Epe                                     ,Buurt     ,BU02320300,1,69.0,341.0
5236,BU02320301,Epe                                     ,Buurt     ,BU02320301,1,79.0,470.0
5237,GM0233    ,Ermelo                                  ,Gemeente  ,GM0233    ,.,3137.0,11769.0
5238,WK023300  ,Ermelo                                  ,Wijk      ,WK023300  ,1,3054.0,11290.0
5239,BU02330000,Ermelo                                  ,Buurt     ,BU02330000,1,1258.0,4545.0
5240,BU02330001,Ermelo                                  ,Buurt     ,BU02330001,1,531.0,1878.0
5241,BU02330002,Ermelo                                  ,Buurt     ,BU02330002,1,897.0,2843.0
5242,BU02330003,Ermelo                                  ,Buurt     ,BU02330003,1,94.0,369.0
5243,BU02330004,Ermelo                                  ,Buurt     ,BU02330004,1,84.0,386.0
5244,BU02330005,Ermelo                                  ,Buurt     ,BU02330005,1,36.0,366.0
5245,BU02330006,Ermelo                                  ,Buurt     ,BU02330006,1,47.0,245.0
5246,BU02330007,Ermelo                                  ,Buurt     ,BU02330007,1,67.0,451.0
5247,BU02330008,Ermelo                                  ,Buurt     ,BU02330008,1,37.0,199.0
5248,BU02330009,Ermelo                                  ,Buurt     ,BU02330009,1,3.0,8.0
5249,WK023301  ,Ermelo                                  ,Wijk      ,WK023301  ,1,83.0,478.0
5250,BU02330100,Ermelo                                  ,Buurt     ,BU02330100,1,62.0,316.0
5251,BU02330105,Ermelo                                  ,Buurt     ,BU02330105,1,0.0,0.0
5252,BU02330106,Ermelo                                  ,Buurt     ,BU02330106,1,5.0,51.0
5253,BU02330107,Ermelo                                  ,Buurt     ,BU02330107,1,4.0,26.0
5254,BU02330108,Ermelo                                  ,Buurt     ,BU02330108,1,6.0,37.0
5255,BU02330109,Ermelo                                  ,Buurt     ,BU02330109,1,6.0,48.0
5256,GM0777    ,Etten-Leur                              ,Gemeente  ,GM0777    ,.,3479.0,15270.0
5257,WK077700  ,Etten-Leur                              ,Wijk      ,WK077700  ,1,630.0,2398.0
5258,BU07770000,Etten-Leur                              ,Buurt     ,BU07770000,1,80.0,298.0
5259,BU07770001,Etten-Leur                              ,Buurt     ,BU07770001,1,65.0,195.0
5260,BU07770002,Etten-Leur                              ,Buurt     ,BU07770002,1,57.0,267.0
5261,BU07770003,Etten-Leur                              ,Buurt     ,BU07770003,1,65.0,239.0
5262,BU07770004,Etten-Leur                              ,Buurt     ,BU07770004,1,47.0,226.0
5263,BU07770005,Etten-Leur                              ,Buurt     ,BU07770005,1,316.0,1171.0
5264,WK077701  ,Etten-Leur                              ,Wijk      ,WK077701  ,1,3.0,11.0
5265,BU07770100,Etten-Leur                              ,Buurt     ,BU07770100,1,3.0,11.0
5266,WK077702  ,Etten-Leur                              ,Wijk      ,WK077702  ,1,23.0,161.0
5267,BU07770200,Etten-Leur                              ,Buurt     ,BU07770200,1,23.0,161.0
5268,WK077710  ,Etten-Leur                              ,Wijk      ,WK077710  ,1,1556.0,6930.0
5269,BU07771000,Etten-Leur                              ,Buurt     ,BU07771000,1,43.0,193.0
5270,BU07771001,Etten-Leur                              ,Buurt     ,BU07771001,1,52.0,250.0
5271,BU07771002,Etten-Leur                              ,Buurt     ,BU07771002,1,38.0,156.0
5272,BU07771003,Etten-Leur                              ,Buurt     ,BU07771003,1,10.0,107.0
5273,BU07771004,Etten-Leur                              ,Buurt     ,BU07771004,1,22.0,90.0
