ID,Populatie,Geslacht,Persoonskenmerken,Marges,Perioden,Verkeersdeelname_1,GebruikVanHetOpenbaarVervoer_2
2305,A048709,T001038,2017560,MW00000,2019JJ00,87.8,8.4
2306,A048709,T001038,2017560,MW00000,2020JJ00,82.7,3.9
2307,A048709,T001038,2017560,MW00000,2021JJ00,86.4,4.6
2308,A048709,T001038,2017560,MW00000,2022JJ00,86.8,6.4
2309,A048709,T001038,2017560,MW00000,2023JJ00,87.0,6.7
2310,A048709,T001038,2017560,MOG0095,2018JJ00,88.7,7.1
2311,A048709,T001038,2017560,MOG0095,2019JJ00,86.7,7.6
2312,A048709,T001038,2017560,MOG0095,2020JJ00,81.8,3.4
2313,A048709,T001038,2017560,MOG0095,2021JJ00,85.5,4.2
2314,A048709,T001038,2017560,MOG0095,2022JJ00,85.7,5.8
2315,A048709,T001038,2017560,MOG0095,2023JJ00,86.0,6.1
2316,A048709,T001038,2017560,MBG0095,2018JJ00,90.5,8.6
2317,A048709,T001038,2017560,MBG0095,2019JJ00,88.9,9.2
2318,A048709,T001038,2017560,MBG0095,2020JJ00,83.7,4.4
2319,A048709,T001038,2017560,MBG0095,2021JJ00,87.2,5.2
2320,A048709,T001038,2017560,MBG0095,2022JJ00,87.7,7.0
2321,A048709,T001038,2017560,MBG0095,2023JJ00,87.9,7.3
2322,A048709,T001038,2017565,MW00000,2018JJ00,89.0,9.6
2323,A048709,T001038,2017565,MW00000,2019JJ00,88.7,9.9
2324,A048709,T001038,2017565,MW00000,2020JJ00,80.5,4.3
2325,A048709,T001038,2017565,MW00000,2021JJ00,82.8,4.0
2326,A048709,T001038,2017565,MW00000,2022JJ00,83.6,6.3
2327,A048709,T001038,2017565,MW00000,2023JJ00,84.8,7.8
2328,A048709,T001038,2017565,MOG0095,2018JJ00,88.4,9.1
2329,A048709,T001038,2017565,MOG0095,2019JJ00,88.0,9.5
2330,A048709,T001038,2017565,MOG0095,2020JJ00,79.9,4.0
2331,A048709,T001038,2017565,MOG0095,2021JJ00,82.2,3.7
2332,A048709,T001038,2017565,MOG0095,2022JJ00,82.9,5.9
2333,A048709,T001038,2017565,MOG0095,2023JJ00,84.2,7.4
2334,A048709,T001038,2017565,MBG0095,2018JJ00,89.6,10.1
2335,A048709,T001038,2017565,MBG0095,2019JJ00,89.3,10.4
2336,A048709,T001038,2017565,MBG0095,2020JJ00,81.1,4.6
2337,A048709,T001038,2017565,MBG0095,2021JJ00,83.3,4.2
2338,A048709,T001038,2017565,MBG0095,2022JJ00,84.2,6.6
2339,A048709,T001038,2017565,MBG0095,2023JJ00,85.5,8.2
2340,A048709,T001038,2012751,MW00000,2018JJ00,85.4,20.1
2341,A048709,T001038,2012751,MW00000,2019JJ00,85.0,19.0
2342,A048709,T001038,2012751,MW00000,2020JJ00,72.2,9.8
2343,A048709,T001038,2012751,MW00000,2021JJ00,77.1,11.7
2344,A048709,T001038,2012751,MW00000,2022JJ00,81.1,15.5
2345,A048709,T001038,2012751,MW00000,2023JJ00,82.3,16.4
2346,A048709,T001038,2012751,MOG0095,2018JJ00,84.3,19.1
2347,A048709,T001038,2012751,MOG0095,2019JJ00,83.9,18.0
2348,A048709,T001038,2012751,MOG0095,2020JJ00,71.1,9.1
2349,A048709,T001038,2012751,MOG0095,2021JJ00,76.0,11.0
2350,A048709,T001038,2012751,MOG0095,2022JJ00,79.9,14.7
2351,A048709,T001038,2012751,MOG0095,2023JJ00,81.2,15.5
2352,A048709,T001038,2012751,MBG0095,2018JJ00,86.4,21.1
2353,A048709,T001038,2012751,MBG0095,2019JJ00,86.1,20.1
2354,A048709,T001038,2012751,MBG0095,2020JJ00,73.3,10.6
2355,A048709,T001038,2012751,MBG0095,2021JJ00,78.1,12.4
2356,A048709,T001038,2012751,MBG0095,2022JJ00,82.2,16.5
2357,A048709,T001038,2012751,MBG0095,2023JJ00,83.4,17.3
2358,A048709,T001038,2017572,MW00000,2018JJ00,75.2,6.6
2359,A048709,T001038,2017572,MW00000,2019JJ00,71.2,6.6
2360,A048709,T001038,2017572,MW00000,2020JJ00,66.1,
2361,A048709,T001038,2017572,MW00000,2021JJ00,66.4,5.0
2362,A048709,T001038,2017572,MW00000,2022JJ00,66.3,6.2
2363,A048709,T001038,2017572,MW00000,2023JJ00,66.9,9.6
2364,A048709,T001038,2017572,MOG0095,2018JJ00,72.0,5.0
2365,A048709,T001038,2017572,MOG0095,2019JJ00,67.3,4.9
2366,A048709,T001038,2017572,MOG0095,2020JJ00,63.1,
2367,A048709,T001038,2017572,MOG0095,2021JJ00,63.3,3.7
2368,A048709,T001038,2017572,MOG0095,2022JJ00,62.3,4.7
2369,A048709,T001038,2017572,MOG0095,2023JJ00,63.1,7.5
2370,A048709,T001038,2017572,MBG0095,2018JJ00,78.2,8.6
2371,A048709,T001038,2017572,MBG0095,2019JJ00,74.7,8.9
2372,A048709,T001038,2017572,MBG0095,2020JJ00,68.9,
2373,A048709,T001038,2017572,MBG0095,2021JJ00,69.4,6.8
2374,A048709,T001038,2017572,MBG0095,2022JJ00,70.0,8.3
2375,A048709,T001038,2017572,MBG0095,2023JJ00,70.5,12.3
2376,A048709,T001038,2820713,MW00000,2018JJ00,71.1,4.8
2377,A048709,T001038,2820713,MW00000,2019JJ00,67.8,5.6
2378,A048709,T001038,2820713,MW00000,2020JJ00,58.3,
2379,A048709,T001038,2820713,MW00000,2021JJ00,67.1,
2380,A048709,T001038,2820713,MW00000,2022JJ00,70.3,3.6
2381,A048709,T001038,2820713,MW00000,2023JJ00,70.2,3.4
2382,A048709,T001038,2820713,MOG0095,2018JJ00,68.5,3.7
2383,A048709,T001038,2820713,MOG0095,2019JJ00,64.8,4.4
2384,A048709,T001038,2820713,MOG0095,2020JJ00,55.6,
2385,A048709,T001038,2820713,MOG0095,2021JJ00,64.6,
2386,A048709,T001038,2820713,MOG0095,2022JJ00,67.8,2.7
2387,A048709,T001038,2820713,MOG0095,2023JJ00,67.8,2.5
2388,A048709,T001038,2820713,MBG0095,2018JJ00,73.6,6.3
2389,A048709,T001038,2820713,MBG0095,2019JJ00,70.7,7.2
2390,A048709,T001038,2820713,MBG0095,2020JJ00,60.9,
2391,A048709,T001038,2820713,MBG0095,2021JJ00,69.4,
2392,A048709,T001038,2820713,MBG0095,2022JJ00,72.7,4.7
2393,A048709,T001038,2820713,MBG0095,2023JJ00,72.5,4.5
2394,A048709,T001038,2017576,MW00000,2018JJ00,69.8,3.8
2395,A048709,T001038,2017576,MW00000,2019JJ00,69.0,3.7
2396,A048709,T001038,2017576,MW00000,2020JJ00,62.7,1.4
2397,A048709,T001038,2017576,MW00000,2021JJ00,69.6,1.5
2398,A048709,T001038,2017576,MW00000,2022JJ00,71.6,2.0
2399,A048709,T001038,2017576,MW00000,2023JJ00,70.9,2.7
2400,A048709,T001038,2017576,MOG0095,2018JJ00,68.6,3.4
2401,A048709,T001038,2017576,MOG0095,2019JJ00,67.9,3.3
2402,A048709,T001038,2017576,MOG0095,2020JJ00,61.7,1.2
2403,A048709,T001038,2017576,MOG0095,2021JJ00,68.6,1.3
2404,A048709,T001038,2017576,MOG0095,2022JJ00,70.7,1.8
2405,A048709,T001038,2017576,MOG0095,2023JJ00,70.0,2.4
2406,A048709,T001038,2017576,MBG0095,2018JJ00,70.9,4.4
2407,A048709,T001038,2017576,MBG0095,2019JJ00,70.2,4.2
2408,A048709,T001038,2017576,MBG0095,2020JJ00,63.6,1.7
2409,A048709,T001038,2017576,MBG0095,2021JJ00,70.5,1.8
2410,A048709,T001038,2017576,MBG0095,2022JJ00,72.6,2.3
2411,A048709,T001038,2017576,MBG0095,2023JJ00,71.8,3.0
2412,A048709,T001038,2017500,MW00000,2018JJ00,73.2,5.4
2413,A048709,T001038,2017500,MW00000,2019JJ00,71.0,5.0
2414,A048709,T001038,2017500,MW00000,2020JJ00,62.1,2.1
2415,A048709,T001038,2017500,MW00000,2021JJ00,67.8,2.9
2416,A048709,T001038,2017500,MW00000,2022JJ00,70.1,3.8
2417,A048709,T001038,2017500,MW00000,2023JJ00,70.5,4.6
2418,A048709,T001038,2017500,MOG0095,2018JJ00,71.7,4.7
2419,A048709,T001038,2017500,MOG0095,2019JJ00,69.4,4.3
2420,A048709,T001038,2017500,MOG0095,2020JJ00,60.7,1.7
2421,A048709,T001038,2017500,MOG0095,2021JJ00,66.3,2.5
2422,A048709,T001038,2017500,MOG0095,2022JJ00,68.5,3.2
2423,A048709,T001038,2017500,MOG0095,2023JJ00,68.9,4.0
2424,A048709,T001038,2017500,MBG0095,2018JJ00,74.6,6.1
2425,A048709,T001038,2017500,MBG0095,2019JJ00,72.5,5.7
2426,A048709,T001038,2017500,MBG0095,2020JJ00,63.5,2.5
2427,A048709,T001038,2017500,MBG0095,2021JJ00,69.1,3.5
2428,A048709,T001038,2017500,MBG0095,2022JJ00,71.6,4.5
2429,A048709,T001038,2017500,MBG0095,2023JJ00,72.0,5.3
2430,A048709,T001038,A048766,MW00000,2018JJ00,84.4,3.7
2431,A048709,T001038,A048766,MW00000,2019JJ00,84.7,4.1
2432,A048709,T001038,A048766,MW00000,2020JJ00,78.3,1.6
2433,A048709,T001038,A048766,MW00000,2021JJ00,80.9,1.4
2434,A048709,T001038,A048766,MW00000,2022JJ00,82.3,2.4
2435,A048709,T001038,A048766,MW00000,2023JJ00,82.8,2.9
2436,A048709,T001038,A048766,MOG0095,2018JJ00,83.7,3.5
2437,A048709,T001038,A048766,MOG0095,2019JJ00,84.0,3.8
2438,A048709,T001038,A048766,MOG0095,2020JJ00,77.8,1.4
2439,A048709,T001038,A048766,MOG0095,2021JJ00,80.3,1.2
2440,A048709,T001038,A048766,MOG0095,2022JJ00,81.7,2.2
2441,A048709,T001038,A048766,MOG0095,2023JJ00,82.2,2.7
2442,A048709,T001038,A048766,MBG0095,2018JJ00,85.0,4.0
2443,A048709,T001038,A048766,MBG0095,2019JJ00,85.3,4.4
2444,A048709,T001038,A048766,MBG0095,2020JJ00,78.9,1.7
2445,A048709,T001038,A048766,MBG0095,2021JJ00,81.4,1.5
2446,A048709,T001038,A048766,MBG0095,2022JJ00,82.9,2.6
2447,A048709,T001038,A048766,MBG0095,2023JJ00,83.4,3.1
2448,A048709,T001038,A048767,MW00000,2018JJ00,85.5,7.9
2449,A048709,T001038,A048767,MW00000,2019JJ00,84.1,8.1
2450,A048709,T001038,A048767,MW00000,2020JJ00,77.5,3.1
2451,A048709,T001038,A048767,MW00000,2021JJ00,81.5,3.3
2452,A048709,T001038,A048767,MW00000,2022JJ00,82.9,5.1
2453,A048709,T001038,A048767,MW00000,2023JJ00,83.3,6.3
2454,A048709,T001038,A048767,MOG0095,2018JJ00,84.7,7.4
2455,A048709,T001038,A048767,MOG0095,2019JJ00,83.1,7.6
2456,A048709,T001038,A048767,MOG0095,2020JJ00,76.7,2.9
2457,A048709,T001038,A048767,MOG0095,2021JJ00,80.8,3.0
2458,A048709,T001038,A048767,MOG0095,2022JJ00,82.0,4.7
2459,A048709,T001038,A048767,MOG0095,2023JJ00,82.5,5.9
2460,A048709,T001038,A048767,MBG0095,2018JJ00,86.3,8.4
2461,A048709,T001038,A048767,MBG0095,2019JJ00,85.0,8.7
2462,A048709,T001038,A048767,MBG0095,2020JJ00,78.2,3.5
2463,A048709,T001038,A048767,MBG0095,2021JJ00,82.2,3.6
2464,A048709,T001038,A048767,MBG0095,2022JJ00,83.6,5.5
2465,A048709,T001038,A048767,MBG0095,2023JJ00,84.1,6.8
2466,A048709,T001038,A048768,MW00000,2018JJ00,84.9,21.5
2467,A048709,T001038,A048768,MW00000,2019JJ00,82.9,21.9
2468,A048709,T001038,A048768,MW00000,2020JJ00,72.4,9.7
2469,A048709,T001038,A048768,MW00000,2021JJ00,79.4,11.8
2470,A048709,T001038,A048768,MW00000,2022JJ00,79.2,13.4
2471,A048709,T001038,A048768,MW00000,2023JJ00,79.5,17.1
2472,A048709,T001038,A048768,MOG0095,2018JJ00,83.3,20.1
2473,A048709,T001038,A048768,MOG0095,2019JJ00,81.2,20.5
2474,A048709,T001038,A048768,MOG0095,2020JJ00,70.8,8.8
2475,A048709,T001038,A048768,MOG0095,2021JJ00,78.0,10.8
2476,A048709,T001038,A048768,MOG0095,2022JJ00,77.5,12.3
2477,A048709,T001038,A048768,MOG0095,2023JJ00,77.9,15.9
2478,A048709,T001038,A048768,MBG0095,2018JJ00,86.3,23.1
2479,A048709,T001038,A048768,MBG0095,2019JJ00,84.4,23.4
2480,A048709,T001038,A048768,MBG0095,2020JJ00,73.8,10.6
2481,A048709,T001038,A048768,MBG0095,2021JJ00,80.7,12.8
2482,A048709,T001038,A048768,MBG0095,2022JJ00,80.7,14.6
2483,A048709,T001038,A048768,MBG0095,2023JJ00,80.9,18.3
2484,A048709,T001038,A048769,MW00000,2018JJ00,72.2,17.5
2485,A048709,T001038,A048769,MW00000,2019JJ00,68.8,16.3
2486,A048709,T001038,A048769,MW00000,2020JJ00,58.2,8.5
2487,A048709,T001038,A048769,MW00000,2021JJ00,64.7,9.8
2488,A048709,T001038,A048769,MW00000,2022JJ00,68.1,13.7
2489,A048709,T001038,A048769,MW00000,2023JJ00,69.3,14.4
2490,A048709,T001038,A048769,MOG0095,2018JJ00,71.1,16.6
2491,A048709,T001038,A048769,MOG0095,2019JJ00,67.6,15.4
2492,A048709,T001038,A048769,MOG0095,2020JJ00,57.1,7.9
2493,A048709,T001038,A048769,MOG0095,2021JJ00,63.7,9.2
2494,A048709,T001038,A048769,MOG0095,2022JJ00,67.0,12.9
2495,A048709,T001038,A048769,MOG0095,2023JJ00,68.3,13.7
2496,A048709,T001038,A048769,MBG0095,2018JJ00,73.4,18.4
2497,A048709,T001038,A048769,MBG0095,2019JJ00,70.1,17.3
2498,A048709,T001038,A048769,MBG0095,2020JJ00,59.2,9.1
2499,A048709,T001038,A048769,MBG0095,2021JJ00,65.7,10.4
2500,A048709,T001038,A048769,MBG0095,2022JJ00,69.2,14.4
2501,A048709,T001038,A048769,MBG0095,2023JJ00,70.3,15.2
2502,A048709,T001038,A048770,MW00000,2018JJ00,85.9,9.1
2503,A048709,T001038,A048770,MW00000,2019JJ00,86.7,8.8
2504,A048709,T001038,A048770,MW00000,2020JJ00,73.1,5.2
2505,A048709,T001038,A048770,MW00000,2021JJ00,78.7,5.6
2506,A048709,T001038,A048770,MW00000,2022JJ00,82.2,7.5
2507,A048709,T001038,A048770,MW00000,2023JJ00,83.6,8.1
2508,A048709,T001038,A048770,MOG0095,2018JJ00,84.5,8.2
2509,A048709,T001038,A048770,MOG0095,2019JJ00,85.1,7.8
2510,A048709,T001038,A048770,MOG0095,2020JJ00,71.4,4.4
2511,A048709,T001038,A048770,MOG0095,2021JJ00,77.2,4.9
2512,A048709,T001038,A048770,MOG0095,2022JJ00,80.4,6.6
2513,A048709,T001038,A048770,MOG0095,2023JJ00,82.0,7.2
2514,A048709,T001038,A048770,MBG0095,2018JJ00,87.2,10.1
2515,A048709,T001038,A048770,MBG0095,2019JJ00,88.1,9.9
2516,A048709,T001038,A048770,MBG0095,2020JJ00,74.7,6.1
2517,A048709,T001038,A048770,MBG0095,2021JJ00,80.2,6.5
2518,A048709,T001038,A048770,MBG0095,2022JJ00,83.9,8.5
2519,A048709,T001038,A048770,MBG0095,2023JJ00,85.1,9.1
2520,A048709,3000   ,T009002,MW00000,2018JJ00,82.4,8.5
2521,A048709,3000   ,T009002,MW00000,2019JJ00,82.1,8.4
2522,A048709,3000   ,T009002,MW00000,2020JJ00,73.9,3.8
2523,A048709,3000   ,T009002,MW00000,2021JJ00,77.4,4.1
2524,A048709,3000   ,T009002,MW00000,2022JJ00,79.5,5.9
2525,A048709,3000   ,T009002,MW00000,2023JJ00,80.2,6.9
2526,A048709,3000   ,T009002,MOG0095,2018JJ00,81.8,8.1
2527,A048709,3000   ,T009002,MOG0095,2019JJ00,81.4,8.0
2528,A048709,3000   ,T009002,MOG0095,2020JJ00,73.4,3.6
2529,A048709,3000   ,T009002,MOG0095,2021JJ00,76.8,3.8
2530,A048709,3000   ,T009002,MOG0095,2022JJ00,78.8,5.6
2531,A048709,3000   ,T009002,MOG0095,2023JJ00,79.6,6.6
2532,A048709,3000   ,T009002,MBG0095,2018JJ00,83.0,8.9
2533,A048709,3000   ,T009002,MBG0095,2019JJ00,82.7,8.8
2534,A048709,3000   ,T009002,MBG0095,2020JJ00,74.5,4.1
2535,A048709,3000   ,T009002,MBG0095,2021JJ00,77.9,4.3
2536,A048709,3000   ,T009002,MBG0095,2022JJ00,80.0,6.2
2537,A048709,3000   ,T009002,MBG0095,2023JJ00,80.7,7.2
2538,A048709,3000   ,51511  ,MW00000,2018JJ00,,
2539,A048709,3000   ,51511  ,MW00000,2019JJ00,,
2540,A048709,3000   ,51511  ,MW00000,2020JJ00,,
2541,A048709,3000   ,51511  ,MW00000,2021JJ00,,
2542,A048709,3000   ,51511  ,MW00000,2022JJ00,,
2543,A048709,3000   ,51511  ,MW00000,2023JJ00,,
2544,A048709,3000   ,51511  ,MOG0095,2018JJ00,,
2545,A048709,3000   ,51511  ,MOG0095,2019JJ00,,
2546,A048709,3000   ,51511  ,MOG0095,2020JJ00,,
2547,A048709,3000   ,51511  ,MOG0095,2021JJ00,,
2548,A048709,3000   ,51511  ,MOG0095,2022JJ00,,
2549,A048709,3000   ,51511  ,MOG0095,2023JJ00,,
2550,A048709,3000   ,51511  ,MBG0095,2018JJ00,,
2551,A048709,3000   ,51511  ,MBG0095,2019JJ00,,
2552,A048709,3000   ,51511  ,MBG0095,2020JJ00,,
2553,A048709,3000   ,51511  ,MBG0095,2021JJ00,,
2554,A048709,3000   ,51511  ,MBG0095,2022JJ00,,
2555,A048709,3000   ,51511  ,MBG0095,2023JJ00,,
2556,A048709,3000   ,52020  ,MW00000,2018JJ00,85.7,10.1
2557,A048709,3000   ,52020  ,MW00000,2019JJ00,86.3,9.3
2558,A048709,3000   ,52020  ,MW00000,2020JJ00,72.1,6.2
2559,A048709,3000   ,52020  ,MW00000,2021JJ00,77.7,5.4
2560,A048709,3000   ,52020  ,MW00000,2022JJ00,82.5,7.6
2561,A048709,3000   ,52020  ,MW00000,2023JJ00,83.5,8.5
2562,A048709,3000   ,52020  ,MOG0095,2018JJ00,83.9,8.9
2563,A048709,3000   ,52020  ,MOG0095,2019JJ00,84.2,7.9
2564,A048709,3000   ,52020  ,MOG0095,2020JJ00,69.8,5.1
2565,A048709,3000   ,52020  ,MOG0095,2021JJ00,75.6,4.5
2566,A048709,3000   ,52020  ,MOG0095,2022JJ00,80.2,6.4
2567,A048709,3000   ,52020  ,MOG0095,2023JJ00,81.4,7.2
2568,A048709,3000   ,52020  ,MBG0095,2018JJ00,87.4,11.6
2569,A048709,3000   ,52020  ,MBG0095,2019JJ00,88.2,10.9
2570,A048709,3000   ,52020  ,MBG0095,2020JJ00,74.3,7.5
2571,A048709,3000   ,52020  ,MBG0095,2021JJ00,79.7,6.6
2572,A048709,3000   ,52020  ,MBG0095,2022JJ00,84.6,8.9
2573,A048709,3000   ,52020  ,MBG0095,2023JJ00,85.3,9.8
2574,A048709,3000   ,53105  ,MW00000,2018JJ00,85.6,21.1
2575,A048709,3000   ,53105  ,MW00000,2019JJ00,83.4,20.7
2576,A048709,3000   ,53105  ,MW00000,2020JJ00,73.3,9.3
2577,A048709,3000   ,53105  ,MW00000,2021JJ00,75.6,11.9
2578,A048709,3000   ,53105  ,MW00000,2022JJ00,79.5,16.4
2579,A048709,3000   ,53105  ,MW00000,2023JJ00,79.3,17.3
2580,A048709,3000   ,53105  ,MOG0095,2018JJ00,83.7,19.4
2581,A048709,3000   ,53105  ,MOG0095,2019JJ00,81.2,18.8
2582,A048709,3000   ,53105  ,MOG0095,2020JJ00,71.3,8.2
2583,A048709,3000   ,53105  ,MOG0095,2021JJ00,73.7,10.7
2584,A048709,3000   ,53105  ,MOG0095,2022JJ00,77.5,14.9
2585,A048709,3000   ,53105  ,MOG0095,2023JJ00,77.2,15.8
2586,A048709,3000   ,53105  ,MBG0095,2018JJ00,87.4,23.0
2587,A048709,3000   ,53105  ,MBG0095,2019JJ00,85.4,22.6
2588,A048709,3000   ,53105  ,MBG0095,2020JJ00,75.3,10.6
2589,A048709,3000   ,53105  ,MBG0095,2021JJ00,77.4,13.2
2590,A048709,3000   ,53105  ,MBG0095,2022JJ00,81.4,18.0
2591,A048709,3000   ,53105  ,MBG0095,2023JJ00,81.2,19.0
2592,A048709,3000   ,53500  ,MW00000,2018JJ00,87.6,12.6
2593,A048709,3000   ,53500  ,MW00000,2019JJ00,86.7,13.8
2594,A048709,3000   ,53500  ,MW00000,2020JJ00,76.6,5.8
2595,A048709,3000   ,53500  ,MW00000,2021JJ00,79.1,6.0
2596,A048709,3000   ,53500  ,MW00000,2022JJ00,80.2,9.0
2597,A048709,3000   ,53500  ,MW00000,2023JJ00,81.9,10.7
2598,A048709,3000   ,53500  ,MOG0095,2018JJ00,86.1,11.4
2599,A048709,3000   ,53500  ,MOG0095,2019JJ00,85.1,12.6
2600,A048709,3000   ,53500  ,MOG0095,2020JJ00,75.1,5.1
2601,A048709,3000   ,53500  ,MOG0095,2021JJ00,77.7,5.3
2602,A048709,3000   ,53500  ,MOG0095,2022JJ00,78.5,8.1
2603,A048709,3000   ,53500  ,MOG0095,2023JJ00,80.4,9.8
2604,A048709,3000   ,53500  ,MBG0095,2018JJ00,89.0,13.9
2605,A048709,3000   ,53500  ,MBG0095,2019JJ00,88.2,15.2
2606,A048709,3000   ,53500  ,MBG0095,2020JJ00,78.1,6.7
2607,A048709,3000   ,53500  ,MBG0095,2021JJ00,80.5,6.8
2608,A048709,3000   ,53500  ,MBG0095,2022JJ00,81.7,10.0
2609,A048709,3000   ,53500  ,MBG0095,2023JJ00,83.3,11.8
2610,A048709,3000   ,53705  ,MW00000,2018JJ00,86.6,6.7
2611,A048709,3000   ,53705  ,MW00000,2019JJ00,87.1,7.3
2612,A048709,3000   ,53705  ,MW00000,2020JJ00,79.0,3.2
2613,A048709,3000   ,53705  ,MW00000,2021JJ00,80.0,3.2
2614,A048709,3000   ,53705  ,MW00000,2022JJ00,81.9,4.7
2615,A048709,3000   ,53705  ,MW00000,2023JJ00,83.4,5.8
2616,A048709,3000   ,53705  ,MOG0095,2018JJ00,85.4,6.0
2617,A048709,3000   ,53705  ,MOG0095,2019JJ00,85.8,6.5
2618,A048709,3000   ,53705  ,MOG0095,2020JJ00,77.8,2.7
2619,A048709,3000   ,53705  ,MOG0095,2021JJ00,78.8,2.7
2620,A048709,3000   ,53705  ,MOG0095,2022JJ00,80.6,4.1
2621,A048709,3000   ,53705  ,MOG0095,2023JJ00,82.1,5.2
2622,A048709,3000   ,53705  ,MBG0095,2018JJ00,87.7,7.4
2623,A048709,3000   ,53705  ,MBG0095,2019JJ00,88.2,8.2
2624,A048709,3000   ,53705  ,MBG0095,2020JJ00,80.1,3.7
2625,A048709,3000   ,53705  ,MBG0095,2021JJ00,81.2,3.7
2626,A048709,3000   ,53705  ,MBG0095,2022JJ00,83.2,5.4
2627,A048709,3000   ,53705  ,MBG0095,2023JJ00,84.6,6.5
2628,A048709,3000   ,53850  ,MW00000,2018JJ00,83.0,5.9
2629,A048709,3000   ,53850  ,MW00000,2019JJ00,82.5,5.1
2630,A048709,3000   ,53850  ,MW00000,2020JJ00,76.8,2.4
2631,A048709,3000   ,53850  ,MW00000,2021JJ00,80.3,2.3
2632,A048709,3000   ,53850  ,MW00000,2022JJ00,81.4,3.5
2633,A048709,3000   ,53850  ,MW00000,2023JJ00,81.9,4.2
2634,A048709,3000   ,53850  ,MOG0095,2018JJ00,81.7,5.2
2635,A048709,3000   ,53850  ,MOG0095,2019JJ00,81.2,4.5
2636,A048709,3000   ,53850  ,MOG0095,2020JJ00,75.6,2.0
2637,A048709,3000   ,53850  ,MOG0095,2021JJ00,79.2,1.9
2638,A048709,3000   ,53850  ,MOG0095,2022JJ00,80.2,3.0
2639,A048709,3000   ,53850  ,MOG0095,2023JJ00,80.7,3.7
2640,A048709,3000   ,53850  ,MBG0095,2018JJ00,84.2,6.6
2641,A048709,3000   ,53850  ,MBG0095,2019JJ00,83.8,5.8
2642,A048709,3000   ,53850  ,MBG0095,2020JJ00,77.9,2.8
2643,A048709,3000   ,53850  ,MBG0095,2021JJ00,81.4,2.7
2644,A048709,3000   ,53850  ,MBG0095,2022JJ00,82.5,4.0
2645,A048709,3000   ,53850  ,MBG0095,2023JJ00,83.0,4.8
2646,A048709,3000   ,53925  ,MW00000,2018JJ00,74.4,3.4
2647,A048709,3000   ,53925  ,MW00000,2019JJ00,74.5,2.9
2648,A048709,3000   ,53925  ,MW00000,2020JJ00,69.7,
2649,A048709,3000   ,53925  ,MW00000,2021JJ00,75.1,1.6
2650,A048709,3000   ,53925  ,MW00000,2022JJ00,77.6,1.9
2651,A048709,3000   ,53925  ,MW00000,2023JJ00,77.7,3.1
2652,A048709,3000   ,53925  ,MOG0095,2018JJ00,72.5,2.7
2653,A048709,3000   ,53925  ,MOG0095,2019JJ00,72.6,2.2
2654,A048709,3000   ,53925  ,MOG0095,2020JJ00,68.1,
2655,A048709,3000   ,53925  ,MOG0095,2021JJ00,73.5,1.2
2656,A048709,3000   ,53925  ,MOG0095,2022JJ00,76.0,1.5
2657,A048709,3000   ,53925  ,MOG0095,2023JJ00,76.1,2.5
2658,A048709,3000   ,53925  ,MBG0095,2018JJ00,76.2,4.3
2659,A048709,3000   ,53925  ,MBG0095,2019JJ00,76.4,3.6
2660,A048709,3000   ,53925  ,MBG0095,2020JJ00,71.3,
2661,A048709,3000   ,53925  ,MBG0095,2021JJ00,76.6,2.1
2662,A048709,3000   ,53925  ,MBG0095,2022JJ00,79.2,2.5
2663,A048709,3000   ,53925  ,MBG0095,2023JJ00,79.2,3.7
2664,A048709,3000   ,21600  ,MW00000,2018JJ00,63.1,3.3
2665,A048709,3000   ,21600  ,MW00000,2019JJ00,63.9,3.1
2666,A048709,3000   ,21600  ,MW00000,2020JJ00,56.4,
2667,A048709,3000   ,21600  ,MW00000,2021JJ00,64.6,
2668,A048709,3000   ,21600  ,MW00000,2022JJ00,67.0,1.4
2669,A048709,3000   ,21600  ,MW00000,2023JJ00,67.1,1.9
2670,A048709,3000   ,21600  ,MOG0095,2018JJ00,60.6,2.4
2671,A048709,3000   ,21600  ,MOG0095,2019JJ00,61.5,2.4
2672,A048709,3000   ,21600  ,MOG0095,2020JJ00,54.5,
2673,A048709,3000   ,21600  ,MOG0095,2021JJ00,62.8,
2674,A048709,3000   ,21600  ,MOG0095,2022JJ00,65.0,1.0
2675,A048709,3000   ,21600  ,MOG0095,2023JJ00,65.4,1.5
2676,A048709,3000   ,21600  ,MBG0095,2018JJ00,65.4,4.5
2677,A048709,3000   ,21600  ,MBG0095,2019JJ00,66.1,4.1
2678,A048709,3000   ,21600  ,MBG0095,2020JJ00,58.3,
2679,A048709,3000   ,21600  ,MBG0095,2021JJ00,66.3,
2680,A048709,3000   ,21600  ,MBG0095,2022JJ00,68.8,1.8
2681,A048709,3000   ,21600  ,MBG0095,2023JJ00,68.7,2.4
2682,A048709,3000   ,1012600,MW00000,2018JJ00,83.6,7.1
2683,A048709,3000   ,1012600,MW00000,2019JJ00,83.9,7.0
2684,A048709,3000   ,1012600,MW00000,2020JJ00,76.9,3.1
2685,A048709,3000   ,1012600,MW00000,2021JJ00,79.4,3.2
2686,A048709,3000   ,1012600,MW00000,2022JJ00,81.6,4.8
2687,A048709,3000   ,1012600,MW00000,2023JJ00,,
2688,A048709,3000   ,1012600,MOG0095,2018JJ00,83.0,6.7
2689,A048709,3000   ,1012600,MOG0095,2019JJ00,83.2,6.6
2690,A048709,3000   ,1012600,MOG0095,2020JJ00,76.2,2.9
