ID,IndicatieWelNietJeugdwet,RegioS,Perioden,JongerenMetAWBZIndicatieInJaar_1
4096,1100,GM0983,2011JJ00,520.0
4097,1100,GM0983,2012JJ00,490.0
4098,1100,GM0983,2013JJ00,500.0
4099,1100,GM0983,2014JJ00,480.0
4100,1100,GM0984,2011JJ00,240.0
4101,1100,GM0984,2012JJ00,225.0
4102,1100,GM0984,2013JJ00,220.0
4103,1100,GM0984,2014JJ00,195.0
4104,1100,GM0620,2011JJ00,80.0
4105,1100,GM0620,2012JJ00,70.0
4106,1100,GM0620,2013JJ00,70.0
4107,1100,GM0620,2014JJ00,65.0
4108,1100,GM0622,2011JJ00,215.0
4109,1100,GM0622,2012JJ00,200.0
4110,1100,GM0622,2013JJ00,175.0
4111,1100,GM0622,2014JJ00,165.0
4112,1100,GM0048,2011JJ00,115.0
4113,1100,GM0048,2012JJ00,100.0
4114,1100,GM0048,2013JJ00,85.0
4115,1100,GM0048,2014JJ00,75.0
4116,1100,GM0096,2011JJ00,5.0
4117,1100,GM0096,2012JJ00,5.0
4118,1100,GM0096,2013JJ00,5.0
4119,1100,GM0096,2014JJ00,5.0
4120,1100,GM0718,2011JJ00,220.0
4121,1100,GM0718,2012JJ00,195.0
4122,1100,GM0718,2013JJ00,180.0
4123,1100,GM0718,2014JJ00,185.0
4124,1100,GM0623,2011JJ00,55.0
4125,1100,GM0623,2012JJ00,45.0
4126,1100,GM0623,2013JJ00,45.0
4127,1100,GM0623,2014JJ00,45.0
4128,1100,GM0986,2011JJ00,55.0
4129,1100,GM0986,2012JJ00,60.0
4130,1100,GM0986,2013JJ00,60.0
4131,1100,GM0986,2014JJ00,60.0
4132,1100,GM0626,2011JJ00,75.0
4133,1100,GM0626,2012JJ00,65.0
4134,1100,GM0626,2013JJ00,60.0
4135,1100,GM0626,2014JJ00,60.0
4136,1100,GM0285,2011JJ00,95.0
4137,1100,GM0285,2012JJ00,95.0
4138,1100,GM0285,2013JJ00,90.0
4139,1100,GM0285,2014JJ00,100.0
4140,1100,GM0865,2011JJ00,145.0
4141,1100,GM0865,2012JJ00,120.0
4142,1100,GM0865,2013JJ00,110.0
4143,1100,GM0865,2014JJ00,100.0
4144,1100,GM0866,2011JJ00,80.0
4145,1100,GM0866,2012JJ00,65.0
4146,1100,GM0866,2013JJ00,55.0
4147,1100,GM0866,2014JJ00,55.0
4148,1100,GM0867,2011JJ00,225.0
4149,1100,GM0867,2012JJ00,220.0
4150,1100,GM0867,2013JJ00,220.0
4151,1100,GM0867,2014JJ00,235.0
4152,1100,GM0627,2011JJ00,145.0
4153,1100,GM0627,2012JJ00,140.0
4154,1100,GM0627,2013JJ00,125.0
4155,1100,GM0627,2014JJ00,135.0
4156,1100,GM0289,2011JJ00,145.0
4157,1100,GM0289,2012JJ00,135.0
4158,1100,GM0289,2013JJ00,120.0
4159,1100,GM0289,2014JJ00,110.0
4160,1100,GM0629,2011JJ00,60.0
4161,1100,GM0629,2012JJ00,50.0
4162,1100,GM0629,2013JJ00,50.0
4163,1100,GM0629,2014JJ00,45.0
4164,1100,GM0852,2011JJ00,60.0
4165,1100,GM0852,2012JJ00,50.0
4166,1100,GM0852,2013JJ00,45.0
4167,1100,GM0852,2014JJ00,35.0
4168,1100,GM0988,2011JJ00,315.0
4169,1100,GM0988,2012JJ00,310.0
4170,1100,GM0988,2013JJ00,295.0
4171,1100,GM0988,2014JJ00,285.0
4172,1100,GM0457,2011JJ00,50.0
4173,1100,GM0457,2012JJ00,55.0
4174,1100,GM0457,2013JJ00,55.0
4175,1100,GM0457,2014JJ00,45.0
4176,1100,GM0870,2011JJ00,120.0
4177,1100,GM0870,2012JJ00,110.0
4178,1100,GM0870,2013JJ00,105.0
4179,1100,GM0870,2014JJ00,105.0
4180,1100,GM0668,2011JJ00,85.0
4181,1100,GM0668,2012JJ00,75.0
4182,1100,GM0668,2013JJ00,60.0
4183,1100,GM0668,2014JJ00,60.0
4184,1100,GM1701,2011JJ00,75.0
4185,1100,GM1701,2012JJ00,70.0
4186,1100,GM1701,2013JJ00,65.0
4187,1100,GM1701,2014JJ00,70.0
4188,1100,GM0293,2011JJ00,75.0
4189,1100,GM0293,2012JJ00,75.0
4190,1100,GM0293,2013JJ00,65.0
4191,1100,GM0293,2014JJ00,55.0
4192,1100,GM1783,2011JJ00,385.0
4193,1100,GM1783,2012JJ00,365.0
4194,1100,GM1783,2013JJ00,325.0
4195,1100,GM1783,2014JJ00,305.0
4196,1100,GM0098,2011JJ00,180.0
4197,1100,GM0098,2012JJ00,180.0
4198,1100,GM0098,2013JJ00,175.0
4199,1100,GM0098,2014JJ00,170.0
4200,1100,GM0614,2011JJ00,40.0
4201,1100,GM0614,2012JJ00,35.0
4202,1100,GM0614,2013JJ00,30.0
4203,1100,GM0614,2014JJ00,25.0
4204,1100,GM0189,2011JJ00,80.0
4205,1100,GM0189,2012JJ00,80.0
4206,1100,GM0189,2013JJ00,80.0
4207,1100,GM0189,2014JJ00,80.0
4208,1100,GM0462,2011JJ00,25.0
4209,1100,GM0462,2012JJ00,
4210,1100,GM0462,2013JJ00,
4211,1100,GM0462,2014JJ00,
4212,1100,GM0463,2011JJ00,50.0
4213,1100,GM0463,2012JJ00,
4214,1100,GM0463,2013JJ00,
4215,1100,GM0463,2014JJ00,
4216,1100,GM0296,2011JJ00,220.0
4217,1100,GM0296,2012JJ00,220.0
4218,1100,GM0296,2013JJ00,220.0
4219,1100,GM0296,2014JJ00,200.0
4220,1100,GM1696,2011JJ00,70.0
4221,1100,GM1696,2012JJ00,70.0
4222,1100,GM1696,2013JJ00,70.0
4223,1100,GM1696,2014JJ00,60.0
4224,1100,GM0352,2011JJ00,110.0
4225,1100,GM0352,2012JJ00,110.0
4226,1100,GM0352,2013JJ00,95.0
4227,1100,GM0352,2014JJ00,85.0
4228,1100,GM0053,2011JJ00,140.0
4229,1100,GM0053,2012JJ00,125.0
4230,1100,GM0053,2013JJ00,110.0
4231,1100,GM0053,2014JJ00,105.0
4232,1100,GM0294,2011JJ00,220.0
4233,1100,GM0294,2012JJ00,210.0
4234,1100,GM0294,2013JJ00,190.0
4235,1100,GM0294,2014JJ00,180.0
4236,1100,GM0873,2011JJ00,125.0
4237,1100,GM0873,2012JJ00,130.0
4238,1100,GM0873,2013JJ00,110.0
4239,1100,GM0873,2014JJ00,125.0
4240,1100,GM0632,2011JJ00,200.0
4241,1100,GM0632,2012JJ00,185.0
4242,1100,GM0632,2013JJ00,185.0
4243,1100,GM0632,2014JJ00,165.0
4244,1100,GM1690,2011JJ00,90.0
4245,1100,GM1690,2012JJ00,85.0
4246,1100,GM1690,2013JJ00,85.0
4247,1100,GM1690,2014JJ00,75.0
4248,1100,GM0880,2011JJ00,70.0
4249,1100,GM0880,2012JJ00,70.0
4250,1100,GM0880,2013JJ00,65.0
4251,1100,GM0880,2014JJ00,60.0
4252,1100,GM0351,2011JJ00,55.0
4253,1100,GM0351,2012JJ00,60.0
4254,1100,GM0351,2013JJ00,55.0
4255,1100,GM0351,2014JJ00,55.0
4256,1100,GM0874,2011JJ00,60.0
4257,1100,GM0874,2012JJ00,65.0
4258,1100,GM0874,2013JJ00,55.0
4259,1100,GM0874,2014JJ00,45.0
4260,1100,GM0479,2011JJ00,685.0
4261,1100,GM0479,2012JJ00,640.0
4262,1100,GM0479,2013JJ00,605.0
4263,1100,GM0479,2014JJ00,560.0
4264,1100,GM0297,2011JJ00,155.0
4265,1100,GM0297,2012JJ00,145.0
4266,1100,GM0297,2013JJ00,140.0
4267,1100,GM0297,2014JJ00,135.0
4268,1100,GM0473,2011JJ00,30.0
4269,1100,GM0473,2012JJ00,30.0
4270,1100,GM0473,2013JJ00,30.0
4271,1100,GM0473,2014JJ00,30.0
4272,1100,GM0707,2011JJ00,50.0
4273,1100,GM0707,2012JJ00,50.0
4274,1100,GM0707,2013JJ00,50.0
4275,1100,GM0707,2014JJ00,40.0
4276,1100,GM0478,2011JJ00,15.0
4277,1100,GM0478,2012JJ00,20.0
4278,1100,GM0478,2013JJ00,15.0
4279,1100,GM0478,2014JJ00,20.0
4280,1100,GM0050,2011JJ00,260.0
4281,1100,GM0050,2012JJ00,245.0
4282,1100,GM0050,2013JJ00,220.0
4283,1100,GM0050,2014JJ00,200.0
4284,1100,GM0355,2011JJ00,285.0
4285,1100,GM0355,2012JJ00,270.0
4286,1100,GM0355,2013JJ00,235.0
4287,1100,GM0355,2014JJ00,210.0
4288,1100,GM0299,2011JJ00,180.0
4289,1100,GM0299,2012JJ00,170.0
4290,1100,GM0299,2013JJ00,165.0
4291,1100,GM0299,2014JJ00,165.0
4292,1100,GM0476,2011JJ00,40.0
4293,1100,GM0476,2012JJ00,35.0
4294,1100,GM0476,2013JJ00,
4295,1100,GM0476,2014JJ00,
4296,1100,GM0637,2011JJ00,520.0
4297,1100,GM0637,2012JJ00,470.0
4298,1100,GM0637,2013JJ00,415.0
4299,1100,GM0637,2014JJ00,430.0
4300,1100,GM0638,2011JJ00,30.0
4301,1100,GM0638,2012JJ00,30.0
4302,1100,GM0638,2013JJ00,25.0
4303,1100,GM0638,2014JJ00,25.0
4304,1100,GM0056,2011JJ00,180.0
4305,1100,GM0056,2012JJ00,165.0
4306,1100,GM0056,2013JJ00,145.0
4307,1100,GM0056,2014JJ00,135.0
4308,1100,GM1892,2011JJ00,225.0
4309,1100,GM1892,2012JJ00,195.0
4310,1100,GM1892,2013JJ00,180.0
4311,1100,GM1892,2014JJ00,165.0
4312,1100,GM0879,2011JJ00,100.0
4313,1100,GM0879,2012JJ00,85.0
4314,1100,GM0879,2013JJ00,80.0
4315,1100,GM0879,2014JJ00,70.0
4316,1100,GM0301,2011JJ00,365.0
4317,1100,GM0301,2012JJ00,355.0
4318,1100,GM0301,2013JJ00,330.0
4319,1100,GM0301,2014JJ00,290.0
4320,1100,GM1896,2011JJ00,155.0
4321,1100,GM1896,2012JJ00,145.0
4322,1100,GM1896,2013JJ00,145.0
4323,1100,GM1896,2014JJ00,150.0
4324,1100,GM0642,2011JJ00,180.0
4325,1100,GM0642,2012JJ00,180.0
4326,1100,GM0642,2013JJ00,170.0
4327,1100,GM0642,2014JJ00,170.0
4328,1100,GM0193,2011JJ00,885.0
4329,1100,GM0193,2012JJ00,835.0
4330,1100,GM0193,2013JJ00,785.0
4331,1100,GM0193,2014JJ00,770.0
4332,1100,ZK01  ,2011JJ00,1050.0
4333,1100,ZK01  ,2012JJ00,1030.0
4334,1100,ZK01  ,2013JJ00,995.0
4335,1100,ZK01  ,2014JJ00,990.0
4336,1100,ZK02  ,2011JJ00,2715.0
4337,1100,ZK02  ,2012JJ00,2540.0
4338,1100,ZK02  ,2013JJ00,2475.0
4339,1100,ZK02  ,2014JJ00,2380.0
4340,1100,ZK03  ,2011JJ00,1655.0
4341,1100,ZK03  ,2012JJ00,1605.0
4342,1100,ZK03  ,2013JJ00,1505.0
4343,1100,ZK03  ,2014JJ00,1410.0
4344,1100,ZK04  ,2011JJ00,5295.0
4345,1100,ZK04  ,2012JJ00,5060.0
4346,1100,ZK04  ,2013JJ00,4880.0
4347,1100,ZK04  ,2014JJ00,4710.0
4348,1100,ZK05  ,2011JJ00,1105.0
4349,1100,ZK05  ,2012JJ00,1030.0
4350,1100,ZK05  ,2013JJ00,935.0
4351,1100,ZK05  ,2014JJ00,865.0
4352,1100,ZK06  ,2011JJ00,3220.0
4353,1100,ZK06  ,2012JJ00,3035.0
4354,1100,ZK06  ,2013JJ00,2855.0
4355,1100,ZK06  ,2014JJ00,2750.0
4356,1100,ZK07  ,2011JJ00,2120.0
4357,1100,ZK07  ,2012JJ00,2110.0
4358,1100,ZK07  ,2013JJ00,2060.0
4359,1100,ZK07  ,2014JJ00,1880.0
4360,1100,ZK08  ,2011JJ00,4195.0
4361,1100,ZK08  ,2012JJ00,4040.0
4362,1100,ZK08  ,2013JJ00,3915.0
4363,1100,ZK08  ,2014JJ00,3720.0
4364,1100,ZK09  ,2011JJ00,4590.0
4365,1100,ZK09  ,2012JJ00,4370.0
4366,1100,ZK09  ,2013JJ00,4005.0
4367,1100,ZK09  ,2014JJ00,3830.0
4368,1100,ZK10  ,2011JJ00,2290.0
4369,1100,ZK10  ,2012JJ00,2140.0
4370,1100,ZK10  ,2013JJ00,1975.0
4371,1100,ZK10  ,2014JJ00,1970.0
4372,1100,ZK11  ,2011JJ00,1280.0
4373,1100,ZK11  ,2012JJ00,1200.0
4374,1100,ZK11  ,2013JJ00,1170.0
4375,1100,ZK11  ,2014JJ00,1125.0
4376,1100,ZK12  ,2011JJ00,2585.0
4377,1100,ZK12  ,2012JJ00,2540.0
4378,1100,ZK12  ,2013JJ00,2450.0
4379,1100,ZK12  ,2014JJ00,2400.0
4380,1100,ZK13  ,2011JJ00,1360.0
4381,1100,ZK13  ,2012JJ00,1280.0
4382,1100,ZK13  ,2013JJ00,1175.0
4383,1100,ZK13  ,2014JJ00,1100.0
4384,1100,ZK14  ,2011JJ00,925.0
4385,1100,ZK14  ,2012JJ00,940.0
4386,1100,ZK14  ,2013JJ00,895.0
4387,1100,ZK14  ,2014JJ00,870.0
4388,1100,ZK15  ,2011JJ00,555.0
4389,1100,ZK15  ,2012JJ00,500.0
4390,1100,ZK15  ,2013JJ00,430.0
4391,1100,ZK15  ,2014JJ00,435.0
4392,1100,ZK16  ,2011JJ00,2510.0
4393,1100,ZK16  ,2012JJ00,2430.0
4394,1100,ZK16  ,2013JJ00,2310.0
4395,1100,ZK16  ,2014JJ00,2250.0
4396,1100,ZK17  ,2011JJ00,2840.0
4397,1100,ZK17  ,2012JJ00,2725.0
4398,1100,ZK17  ,2013JJ00,2645.0
4399,1100,ZK17  ,2014JJ00,2500.0
4400,1100,ZK18  ,2011JJ00,2570.0
4401,1100,ZK18  ,2012JJ00,2480.0
4402,1100,ZK18  ,2013JJ00,2365.0
4403,1100,ZK18  ,2014JJ00,2275.0
4404,1100,ZK19  ,2011JJ00,4195.0
4405,1100,ZK19  ,2012JJ00,3910.0
4406,1100,ZK19  ,2013JJ00,3600.0
4407,1100,ZK19  ,2014JJ00,3275.0
4408,1100,ZK20  ,2011JJ00,2505.0
4409,1100,ZK20  ,2012JJ00,2265.0
4410,1100,ZK20  ,2013JJ00,2005.0
4411,1100,ZK20  ,2014JJ00,1935.0
4412,1100,ZK21  ,2011JJ00,2495.0
4413,1100,ZK21  ,2012JJ00,2440.0
4414,1100,ZK21  ,2013JJ00,2350.0
4415,1100,ZK21  ,2014JJ00,2170.0
4416,1100,ZK22  ,2011JJ00,3145.0
4417,1100,ZK22  ,2012JJ00,3070.0
4418,1100,ZK22  ,2013JJ00,2915.0
4419,1100,ZK22  ,2014JJ00,2755.0
4420,1100,ZK23  ,2011JJ00,5270.0
4421,1100,ZK23  ,2012JJ00,5130.0
4422,1100,ZK23  ,2013JJ00,4845.0
4423,1100,ZK23  ,2014JJ00,4435.0
4424,1100,ZK24  ,2011JJ00,1980.0
4425,1100,ZK24  ,2012JJ00,1905.0
4426,1100,ZK24  ,2013JJ00,1770.0
4427,1100,ZK24  ,2014JJ00,1645.0
4428,1100,ZK25  ,2011JJ00,3405.0
4429,1100,ZK25  ,2012JJ00,3170.0
4430,1100,ZK25  ,2013JJ00,2955.0
4431,1100,ZK25  ,2014JJ00,2840.0
4432,1100,ZK26  ,2011JJ00,1325.0
4433,1100,ZK26  ,2012JJ00,1265.0
4434,1100,ZK26  ,2013JJ00,1200.0
4435,1100,ZK26  ,2014JJ00,1125.0
4436,1100,ZK27  ,2011JJ00,2200.0
4437,1100,ZK27  ,2012JJ00,2075.0
4438,1100,ZK27  ,2013JJ00,1855.0
4439,1100,ZK27  ,2014JJ00,1730.0
4440,1100,ZK28  ,2011JJ00,2090.0
4441,1100,ZK28  ,2012JJ00,1910.0
4442,1100,ZK28  ,2013JJ00,1740.0
4443,1100,ZK28  ,2014JJ00,1735.0
4444,1100,ZK29  ,2011JJ00,1535.0
4445,1100,ZK29  ,2012JJ00,1380.0
4446,1100,ZK29  ,2013JJ00,1225.0
4447,1100,ZK29  ,2014JJ00,1125.0
4448,1100,ZK30  ,2011JJ00,4430.0
4449,1100,ZK30  ,2012JJ00,3990.0
4450,1100,ZK30  ,2013JJ00,3625.0
4451,1100,ZK30  ,2014JJ00,3415.0
4452,1100,ZK31  ,2011JJ00,3845.0
4453,1100,ZK31  ,2012JJ00,3605.0
4454,1100,ZK31  ,2013JJ00,3450.0
4455,1100,ZK31  ,2014JJ00,3230.0
4456,1100,ZK32  ,2011JJ00,3735.0
4457,1100,ZK32  ,2012JJ00,3640.0
4458,1100,ZK32  ,2013JJ00,3410.0
4459,1100,ZK32  ,2014JJ00,3310.0
4460,1100,ZK98  ,2011JJ00,
4461,1100,ZK98  ,2012JJ00,
4462,1100,ZK98  ,2013JJ00,
4463,1100,ZK98  ,2014JJ00,
4464,1200,NL01  ,2011JJ00,17375.0
4465,1200,NL01  ,2012JJ00,12220.0
4466,1200,NL01  ,2013JJ00,10570.0
4467,1200,NL01  ,2014JJ00,10020.0
4468,1200,LD01  ,2011JJ00,1960.0
4469,1200,LD01  ,2012JJ00,1525.0
4470,1200,LD01  ,2013JJ00,1375.0
4471,1200,LD01  ,2014JJ00,1300.0
4472,1200,LD02  ,2011JJ00,4240.0
4473,1200,LD02  ,2012JJ00,2965.0
4474,1200,LD02  ,2013JJ00,2555.0
4475,1200,LD02  ,2014JJ00,2380.0
4476,1200,LD03  ,2011JJ00,7585.0
4477,1200,LD03  ,2012JJ00,5375.0
4478,1200,LD03  ,2013JJ00,4665.0
4479,1200,LD03  ,2014JJ00,4460.0
4480,1200,LD04  ,2011JJ00,3585.0
4481,1200,LD04  ,2012JJ00,2360.0
4482,1200,LD04  ,2013JJ00,1970.0
4483,1200,LD04  ,2014JJ00,1880.0
4484,1200,PV20  ,2011JJ00,645.0
4485,1200,PV20  ,2012JJ00,500.0
4486,1200,PV20  ,2013JJ00,435.0
4487,1200,PV20  ,2014JJ00,395.0
4488,1200,PV21  ,2011JJ00,730.0
4489,1200,PV21  ,2012JJ00,560.0
4490,1200,PV21  ,2013JJ00,525.0
4491,1200,PV21  ,2014JJ00,500.0
4492,1200,PV22  ,2011JJ00,590.0
4493,1200,PV22  ,2012JJ00,465.0
4494,1200,PV22  ,2013JJ00,420.0
4495,1200,PV22  ,2014JJ00,405.0
4496,1200,PV23  ,2011JJ00,1445.0
4497,1200,PV23  ,2012JJ00,945.0
4498,1200,PV23  ,2013JJ00,850.0
4499,1200,PV23  ,2014JJ00,765.0
4500,1200,PV24  ,2011JJ00,545.0
4501,1200,PV24  ,2012JJ00,440.0
4502,1200,PV24  ,2013JJ00,370.0
4503,1200,PV24  ,2014JJ00,345.0
4504,1200,PV25  ,2011JJ00,2245.0
4505,1200,PV25  ,2012JJ00,1580.0
4506,1200,PV25  ,2013JJ00,1340.0
4507,1200,PV25  ,2014JJ00,1270.0
4508,1200,PV26  ,2011JJ00,1345.0
4509,1200,PV26  ,2012JJ00,845.0
4510,1200,PV26  ,2013JJ00,700.0
4511,1200,PV26  ,2014JJ00,680.0
4512,1200,PV27  ,2011JJ00,2495.0
4513,1200,PV27  ,2012JJ00,1895.0
4514,1200,PV27  ,2013JJ00,1710.0
4515,1200,PV27  ,2014JJ00,1605.0
4516,1200,PV28  ,2011JJ00,3405.0
4517,1200,PV28  ,2012JJ00,2405.0
4518,1200,PV28  ,2013JJ00,2075.0
4519,1200,PV28  ,2014JJ00,2005.0
4520,1200,PV29  ,2011JJ00,345.0
4521,1200,PV29  ,2012JJ00,230.0
4522,1200,PV29  ,2013JJ00,185.0
4523,1200,PV29  ,2014JJ00,170.0
4524,1200,PV30  ,2011JJ00,2570.0
4525,1200,PV30  ,2012JJ00,1690.0
4526,1200,PV30  ,2013JJ00,1405.0
4527,1200,PV30  ,2014JJ00,1350.0
4528,1200,PV31  ,2011JJ00,1015.0
4529,1200,PV31  ,2012JJ00,665.0
4530,1200,PV31  ,2013JJ00,565.0
4531,1200,PV31  ,2014JJ00,530.0
4532,1200,CR01  ,2011JJ00,210.0
4533,1200,CR01  ,2012JJ00,180.0
4534,1200,CR01  ,2013JJ00,145.0
4535,1200,CR01  ,2014JJ00,140.0
4536,1200,CR02  ,2011JJ00,60.0
4537,1200,CR02  ,2012JJ00,45.0
4538,1200,CR02  ,2013JJ00,40.0
4539,1200,CR02  ,2014JJ00,35.0
4540,1200,CR03  ,2011JJ00,370.0
4541,1200,CR03  ,2012JJ00,275.0
4542,1200,CR03  ,2013JJ00,250.0
4543,1200,CR03  ,2014JJ00,220.0
4544,1200,CR04  ,2011JJ00,345.0
4545,1200,CR04  ,2012JJ00,270.0
4546,1200,CR04  ,2013JJ00,245.0
4547,1200,CR04  ,2014JJ00,245.0
4548,1200,CR05  ,2011JJ00,120.0
4549,1200,CR05  ,2012JJ00,75.0
4550,1200,CR05  ,2013JJ00,80.0
4551,1200,CR05  ,2014JJ00,85.0
4552,1200,CR06  ,2011JJ00,265.0
4553,1200,CR06  ,2012JJ00,220.0
4554,1200,CR06  ,2013JJ00,195.0
4555,1200,CR06  ,2014JJ00,170.0
4556,1200,CR07  ,2011JJ00,235.0
4557,1200,CR07  ,2012JJ00,180.0
4558,1200,CR07  ,2013JJ00,175.0
4559,1200,CR07  ,2014JJ00,170.0
4560,1200,CR08  ,2011JJ00,205.0
4561,1200,CR08  ,2012JJ00,165.0
4562,1200,CR08  ,2013JJ00,135.0
4563,1200,CR08  ,2014JJ00,130.0
4564,1200,CR09  ,2011JJ00,145.0
4565,1200,CR09  ,2012JJ00,120.0
4566,1200,CR09  ,2013JJ00,105.0
4567,1200,CR09  ,2014JJ00,110.0
4568,1200,CR10  ,2011JJ00,530.0
4569,1200,CR10  ,2012JJ00,325.0
4570,1200,CR10  ,2013JJ00,290.0
4571,1200,CR10  ,2014JJ00,275.0
4572,1200,CR11  ,2011JJ00,165.0
4573,1200,CR11  ,2012JJ00,130.0
4574,1200,CR11  ,2013JJ00,105.0
4575,1200,CR11  ,2014JJ00,100.0
4576,1200,CR12  ,2011JJ00,750.0
4577,1200,CR12  ,2012JJ00,485.0
4578,1200,CR12  ,2013JJ00,455.0
4579,1200,CR12  ,2014JJ00,390.0
4580,1200,CR13  ,2011JJ00,715.0
4581,1200,CR13  ,2012JJ00,500.0
4582,1200,CR13  ,2013JJ00,435.0
4583,1200,CR13  ,2014JJ00,420.0
4584,1200,CR14  ,2011JJ00,450.0
4585,1200,CR14  ,2012JJ00,320.0
4586,1200,CR14  ,2013JJ00,270.0
4587,1200,CR14  ,2014JJ00,275.0
4588,1200,CR15  ,2011JJ00,785.0
4589,1200,CR15  ,2012JJ00,525.0
4590,1200,CR15  ,2013JJ00,440.0
4591,1200,CR15  ,2014JJ00,405.0
4592,1200,CR16  ,2011JJ00,300.0
4593,1200,CR16  ,2012JJ00,230.0
4594,1200,CR16  ,2013JJ00,190.0
4595,1200,CR16  ,2014JJ00,170.0
4596,1200,CR17  ,2011JJ00,1345.0
4597,1200,CR17  ,2012JJ00,845.0
4598,1200,CR17  ,2013JJ00,700.0
4599,1200,CR17  ,2014JJ00,680.0
4600,1200,CR18  ,2011JJ00,395.0
4601,1200,CR18  ,2012JJ00,330.0
4602,1200,CR18  ,2013JJ00,305.0
4603,1200,CR18  ,2014JJ00,295.0
4604,1200,CR19  ,2011JJ00,230.0
4605,1200,CR19  ,2012JJ00,200.0
4606,1200,CR19  ,2013JJ00,200.0
4607,1200,CR19  ,2014JJ00,185.0
4608,1200,CR20  ,2011JJ00,200.0
4609,1200,CR20  ,2012JJ00,140.0
4610,1200,CR20  ,2013JJ00,135.0
4611,1200,CR20  ,2014JJ00,115.0
4612,1200,CR21  ,2011JJ00,205.0
4613,1200,CR21  ,2012JJ00,165.0
4614,1200,CR21  ,2013JJ00,150.0
4615,1200,CR21  ,2014JJ00,140.0
4616,1200,CR22  ,2011JJ00,155.0
4617,1200,CR22  ,2012JJ00,110.0
4618,1200,CR22  ,2013JJ00,105.0
4619,1200,CR22  ,2014JJ00,110.0
4620,1200,CR23  ,2011JJ00,1120.0
4621,1200,CR23  ,2012JJ00,825.0
4622,1200,CR23  ,2013JJ00,710.0
4623,1200,CR23  ,2014JJ00,645.0
4624,1200,CR24  ,2011JJ00,185.0
4625,1200,CR24  ,2012JJ00,125.0
4626,1200,CR24  ,2013JJ00,105.0
4627,1200,CR24  ,2014JJ00,115.0
4628,1200,CR25  ,2011JJ00,390.0
4629,1200,CR25  ,2012JJ00,270.0
4630,1200,CR25  ,2013JJ00,225.0
4631,1200,CR25  ,2014JJ00,225.0
4632,1200,CR26  ,2011JJ00,745.0
4633,1200,CR26  ,2012JJ00,495.0
4634,1200,CR26  ,2013JJ00,430.0
4635,1200,CR26  ,2014JJ00,410.0
4636,1200,CR27  ,2011JJ00,170.0
4637,1200,CR27  ,2012JJ00,120.0
4638,1200,CR27  ,2013JJ00,95.0
4639,1200,CR27  ,2014JJ00,90.0
4640,1200,CR28  ,2011JJ00,280.0
4641,1200,CR28  ,2012JJ00,210.0
4642,1200,CR28  ,2013JJ00,175.0
4643,1200,CR28  ,2014JJ00,170.0
4644,1200,CR29  ,2011JJ00,1370.0
4645,1200,CR29  ,2012JJ00,970.0
4646,1200,CR29  ,2013JJ00,850.0
4647,1200,CR29  ,2014JJ00,810.0
4648,1200,CR30  ,2011JJ00,450.0
4649,1200,CR30  ,2012JJ00,340.0
4650,1200,CR30  ,2013JJ00,305.0
4651,1200,CR30  ,2014JJ00,300.0
4652,1200,CR31  ,2011JJ00,85.0
4653,1200,CR31  ,2012JJ00,65.0
4654,1200,CR31  ,2013JJ00,55.0
4655,1200,CR31  ,2014JJ00,50.0
4656,1200,CR32  ,2011JJ00,260.0
4657,1200,CR32  ,2012JJ00,160.0
4658,1200,CR32  ,2013JJ00,125.0
4659,1200,CR32  ,2014JJ00,120.0
4660,1200,CR33  ,2011JJ00,645.0
4661,1200,CR33  ,2012JJ00,445.0
4662,1200,CR33  ,2013JJ00,365.0
4663,1200,CR33  ,2014JJ00,350.0
4664,1200,CR34  ,2011JJ00,460.0
4665,1200,CR34  ,2012JJ00,285.0
4666,1200,CR34  ,2013JJ00,255.0
4667,1200,CR34  ,2014JJ00,240.0
4668,1200,CR35  ,2011JJ00,710.0
4669,1200,CR35  ,2012JJ00,490.0
4670,1200,CR35  ,2013JJ00,395.0
4671,1200,CR35  ,2014JJ00,365.0
4672,1200,CR36  ,2011JJ00,755.0
4673,1200,CR36  ,2012JJ00,470.0
4674,1200,CR36  ,2013JJ00,395.0
4675,1200,CR36  ,2014JJ00,395.0
4676,1200,CR37  ,2011JJ00,310.0
4677,1200,CR37  ,2012JJ00,195.0
4678,1200,CR37  ,2013JJ00,155.0
4679,1200,CR37  ,2014JJ00,145.0
4680,1200,CR38  ,2011JJ00,210.0
4681,1200,CR38  ,2012JJ00,140.0
4682,1200,CR38  ,2013JJ00,115.0
4683,1200,CR38  ,2014JJ00,115.0
4684,1200,CR39  ,2011JJ00,500.0
4685,1200,CR39  ,2012JJ00,330.0
4686,1200,CR39  ,2013JJ00,290.0
4687,1200,CR39  ,2014JJ00,265.0
4688,1200,CR40  ,2011JJ00,545.0
4689,1200,CR40  ,2012JJ00,440.0
4690,1200,CR40  ,2013JJ00,370.0
4691,1200,CR40  ,2014JJ00,345.0
4692,1200,SG00  ,2011JJ00,7995.0
4693,1200,SG00  ,2012JJ00,5810.0
4694,1200,SG00  ,2013JJ00,5045.0
4695,1200,SG00  ,2014JJ00,4820.0
4696,1200,SG01  ,2011JJ00,330.0
4697,1200,SG01  ,2012JJ00,250.0
4698,1200,SG01  ,2013JJ00,235.0
4699,1200,SG01  ,2014JJ00,195.0
4700,1200,SG02  ,2011JJ00,160.0
