ID,COFOGOverheidsfuncties,Sectoren,Perioden,Overheidsconsumptie_1
4138,A000723,10,1997JJ00,16141.0
4139,A000723,10,1998JJ00,16947.0
4140,A000723,10,1999JJ00,17878.0
4141,A000723,10,2000JJ00,19691.0
4142,A000723,10,2001JJ00,21535.0
4143,A000723,10,2002JJ00,24239.0
4144,A000723,10,2003JJ00,25994.0
4145,A000723,10,2004JJ00,26711.0
4146,A000723,10,2005JJ00,27583.0
4147,A000723,10,2006JJ00,37468.0
4148,A000723,10,2007JJ00,38273.0
4149,A000723,10,2008JJ00,40206.0
4150,A000723,10,2009JJ00,44162.0
4151,A000723,10,2010JJ00,45525.0
4152,A000723,10,2011JJ00,46849.0
4153,A000723,10,2012JJ00,49465.0
4154,A000723,10,2013JJ00,49267.0
4155,A000723,10,2014JJ00,49920.0
4156,A000723,10,2015JJ00,50372.0
4157,A000723,10,2016JJ00,49349.0
4158,A000723,20,1995JJ00,558.0
4159,A000723,20,1996JJ00,558.0
4160,A000723,20,1997JJ00,594.0
4161,A000723,20,1998JJ00,637.0
4162,A000723,20,1999JJ00,679.0
4163,A000723,20,2000JJ00,796.0
4164,A000723,20,2001JJ00,782.0
4165,A000723,20,2002JJ00,869.0
4166,A000723,20,2003JJ00,891.0
4167,A000723,20,2004JJ00,887.0
4168,A000723,20,2005JJ00,1179.0
4169,A000723,20,2006JJ00,1219.0
4170,A000723,20,2007JJ00,1270.0
4171,A000723,20,2008JJ00,1268.0
4172,A000723,20,2009JJ00,1577.0
4173,A000723,20,2010JJ00,1482.0
4174,A000723,20,2011JJ00,1354.0
4175,A000723,20,2012JJ00,1398.0
4176,A000723,20,2013JJ00,1367.0
4177,A000723,20,2014JJ00,1394.0
4178,A000723,20,2015JJ00,1430.0
4179,A000723,20,2016JJ00,1488.0
4180,A000723,30,1995JJ00,314.0
4181,A000723,30,1996JJ00,306.0
4182,A000723,30,1997JJ00,318.0
4183,A000723,30,1998JJ00,334.0
4184,A000723,30,1999JJ00,339.0
4185,A000723,30,2000JJ00,388.0
4186,A000723,30,2001JJ00,433.0
4187,A000723,30,2002JJ00,501.0
4188,A000723,30,2003JJ00,579.0
4189,A000723,30,2004JJ00,575.0
4190,A000723,30,2005JJ00,585.0
4191,A000723,30,2006JJ00,607.0
4192,A000723,30,2007JJ00,650.0
4193,A000723,30,2008JJ00,714.0
4194,A000723,30,2009JJ00,821.0
4195,A000723,30,2010JJ00,865.0
4196,A000723,30,2011JJ00,878.0
4197,A000723,30,2012JJ00,884.0
4198,A000723,30,2013JJ00,968.0
4199,A000723,30,2014JJ00,984.0
4200,A000723,30,2015JJ00,2483.0
4201,A000723,30,2016JJ00,2533.0
4202,A000723,40,1995JJ00,13728.0
4203,A000723,40,1996JJ00,13537.0
4204,A000723,40,1997JJ00,15229.0
4205,A000723,40,1998JJ00,15976.0
4206,A000723,40,1999JJ00,16860.0
4207,A000723,40,2000JJ00,18507.0
4208,A000723,40,2001JJ00,20320.0
4209,A000723,40,2002JJ00,22869.0
4210,A000723,40,2003JJ00,24524.0
4211,A000723,40,2004JJ00,25249.0
4212,A000723,40,2005JJ00,25819.0
4213,A000723,40,2006JJ00,35642.0
4214,A000723,40,2007JJ00,36353.0
4215,A000723,40,2008JJ00,38224.0
4216,A000723,40,2009JJ00,41764.0
4217,A000723,40,2010JJ00,43178.0
4218,A000723,40,2011JJ00,44617.0
4219,A000723,40,2012JJ00,47183.0
4220,A000723,40,2013JJ00,46932.0
4221,A000723,40,2014JJ00,47542.0
4222,A000723,40,2015JJ00,46459.0
4223,A000723,40,2016JJ00,45328.0
4224,A000724,10,1995JJ00,2577.0
4225,A000724,10,1996JJ00,2315.0
4226,A000724,10,1997JJ00,2505.0
4227,A000724,10,1998JJ00,2685.0
4228,A000724,10,1999JJ00,3010.0
4229,A000724,10,2000JJ00,3209.0
4230,A000724,10,2001JJ00,3465.0
4231,A000724,10,2002JJ00,3830.0
4232,A000724,10,2003JJ00,4042.0
4233,A000724,10,2004JJ00,4025.0
4234,A000724,10,2005JJ00,4179.0
4235,A000724,10,2006JJ00,5980.0
4236,A000724,10,2007JJ00,6453.0
4237,A000724,10,2008JJ00,6374.0
4238,A000724,10,2009JJ00,6596.0
4239,A000724,10,2010JJ00,6724.0
4240,A000724,10,2011JJ00,6792.0
4241,A000724,10,2012JJ00,6414.0
4242,A000724,10,2013JJ00,5719.0
4243,A000724,10,2014JJ00,5818.0
4244,A000724,10,2015JJ00,5877.0
4245,A000724,10,2016JJ00,5533.0
4246,A000724,20,1995JJ00,14.0
4247,A000724,20,1996JJ00,14.0
4248,A000724,20,1997JJ00,16.0
4249,A000724,20,1998JJ00,16.0
4250,A000724,20,1999JJ00,16.0
4251,A000724,20,2000JJ00,26.0
4252,A000724,20,2001JJ00,14.0
4253,A000724,20,2002JJ00,58.0
4254,A000724,20,2003JJ00,26.0
4255,A000724,20,2004JJ00,51.0
4256,A000724,20,2005JJ00,36.0
4257,A000724,20,2006JJ00,31.0
4258,A000724,20,2007JJ00,30.0
4259,A000724,20,2008JJ00,55.0
4260,A000724,20,2009JJ00,159.0
4261,A000724,20,2010JJ00,63.0
4262,A000724,20,2011JJ00,62.0
4263,A000724,20,2012JJ00,32.0
4264,A000724,20,2013JJ00,6.0
4265,A000724,20,2014JJ00,4.0
4266,A000724,20,2015JJ00,0.0
4267,A000724,20,2016JJ00,0.0
4268,A000724,30,1995JJ00,0.0
4269,A000724,30,1996JJ00,0.0
4270,A000724,30,1997JJ00,0.0
4271,A000724,30,1998JJ00,0.0
4272,A000724,30,1999JJ00,0.0
4273,A000724,30,2000JJ00,0.0
4274,A000724,30,2001JJ00,0.0
4275,A000724,30,2002JJ00,0.0
4276,A000724,30,2003JJ00,0.0
4277,A000724,30,2004JJ00,0.0
4278,A000724,30,2005JJ00,0.0
4279,A000724,30,2006JJ00,0.0
4280,A000724,30,2007JJ00,0.0
4281,A000724,30,2008JJ00,0.0
4282,A000724,30,2009JJ00,0.0
4283,A000724,30,2010JJ00,0.0
4284,A000724,30,2011JJ00,0.0
4285,A000724,30,2012JJ00,0.0
4286,A000724,30,2013JJ00,0.0
4287,A000724,30,2014JJ00,0.0
4288,A000724,30,2015JJ00,0.0
4289,A000724,30,2016JJ00,0.0
4290,A000724,40,1995JJ00,2563.0
4291,A000724,40,1996JJ00,2301.0
4292,A000724,40,1997JJ00,2489.0
4293,A000724,40,1998JJ00,2669.0
4294,A000724,40,1999JJ00,2994.0
4295,A000724,40,2000JJ00,3183.0
4296,A000724,40,2001JJ00,3451.0
4297,A000724,40,2002JJ00,3772.0
4298,A000724,40,2003JJ00,4016.0
4299,A000724,40,2004JJ00,3974.0
4300,A000724,40,2005JJ00,4143.0
4301,A000724,40,2006JJ00,5949.0
4302,A000724,40,2007JJ00,6423.0
4303,A000724,40,2008JJ00,6319.0
4304,A000724,40,2009JJ00,6437.0
4305,A000724,40,2010JJ00,6661.0
4306,A000724,40,2011JJ00,6730.0
4307,A000724,40,2012JJ00,6382.0
4308,A000724,40,2013JJ00,5713.0
4309,A000724,40,2014JJ00,5814.0
4310,A000724,40,2015JJ00,5877.0
4311,A000724,40,2016JJ00,5533.0
4312,A000725,10,1995JJ00,3992.0
4313,A000725,10,1996JJ00,3931.0
4314,A000725,10,1997JJ00,4632.0
4315,A000725,10,1998JJ00,4881.0
4316,A000725,10,1999JJ00,5112.0
4317,A000725,10,2000JJ00,5658.0
4318,A000725,10,2001JJ00,6243.0
4319,A000725,10,2002JJ00,7076.0
4320,A000725,10,2003JJ00,7730.0
4321,A000725,10,2004JJ00,7497.0
4322,A000725,10,2005JJ00,7737.0
4323,A000725,10,2006JJ00,9674.0
4324,A000725,10,2007JJ00,10173.0
4325,A000725,10,2008JJ00,11048.0
4326,A000725,10,2009JJ00,12541.0
4327,A000725,10,2010JJ00,12716.0
4328,A000725,10,2011JJ00,13191.0
4329,A000725,10,2012JJ00,13157.0
4330,A000725,10,2013JJ00,13089.0
4331,A000725,10,2014JJ00,13238.0
4332,A000725,10,2015JJ00,13834.0
4333,A000725,10,2016JJ00,13535.0
4334,A000725,20,1995JJ00,0.0
4335,A000725,20,1996JJ00,0.0
4336,A000725,20,1997JJ00,0.0
4337,A000725,20,1998JJ00,0.0
4338,A000725,20,1999JJ00,0.0
4339,A000725,20,2000JJ00,0.0
4340,A000725,20,2001JJ00,0.0
4341,A000725,20,2002JJ00,0.0
4342,A000725,20,2003JJ00,0.0
4343,A000725,20,2004JJ00,0.0
4344,A000725,20,2005JJ00,0.0
4345,A000725,20,2006JJ00,0.0
4346,A000725,20,2007JJ00,0.0
4347,A000725,20,2008JJ00,1.0
4348,A000725,20,2009JJ00,1.0
4349,A000725,20,2010JJ00,0.0
4350,A000725,20,2011JJ00,0.0
4351,A000725,20,2012JJ00,0.0
4352,A000725,20,2013JJ00,0.0
4353,A000725,20,2014JJ00,0.0
4354,A000725,20,2015JJ00,0.0
4355,A000725,20,2016JJ00,1.0
4356,A000725,30,1995JJ00,18.0
4357,A000725,30,1996JJ00,16.0
4358,A000725,30,1997JJ00,19.0
4359,A000725,30,1998JJ00,21.0
4360,A000725,30,1999JJ00,22.0
4361,A000725,30,2000JJ00,33.0
4362,A000725,30,2001JJ00,33.0
4363,A000725,30,2002JJ00,46.0
4364,A000725,30,2003JJ00,47.0
4365,A000725,30,2004JJ00,52.0
4366,A000725,30,2005JJ00,62.0
4367,A000725,30,2006JJ00,76.0
4368,A000725,30,2007JJ00,96.0
4369,A000725,30,2008JJ00,117.0
4370,A000725,30,2009JJ00,113.0
4371,A000725,30,2010JJ00,85.0
4372,A000725,30,2011JJ00,78.0
4373,A000725,30,2012JJ00,62.0
4374,A000725,30,2013JJ00,100.0
4375,A000725,30,2014JJ00,77.0
4376,A000725,30,2015JJ00,638.0
4377,A000725,30,2016JJ00,636.0
4378,A000725,40,1995JJ00,3974.0
4379,A000725,40,1996JJ00,3915.0
4380,A000725,40,1997JJ00,4613.0
4381,A000725,40,1998JJ00,4860.0
4382,A000725,40,1999JJ00,5090.0
4383,A000725,40,2000JJ00,5625.0
4384,A000725,40,2001JJ00,6210.0
4385,A000725,40,2002JJ00,7030.0
4386,A000725,40,2003JJ00,7683.0
4387,A000725,40,2004JJ00,7445.0
4388,A000725,40,2005JJ00,7675.0
4389,A000725,40,2006JJ00,9598.0
4390,A000725,40,2007JJ00,10077.0
4391,A000725,40,2008JJ00,10930.0
4392,A000725,40,2009JJ00,12427.0
4393,A000725,40,2010JJ00,12631.0
4394,A000725,40,2011JJ00,13113.0
4395,A000725,40,2012JJ00,13095.0
4396,A000725,40,2013JJ00,12989.0
4397,A000725,40,2014JJ00,13161.0
4398,A000725,40,2015JJ00,13196.0
4399,A000725,40,2016JJ00,12898.0
4400,A000726,10,1995JJ00,7224.0
4401,A000726,10,1996JJ00,7352.0
4402,A000726,10,1997JJ00,8160.0
4403,A000726,10,1998JJ00,8484.0
4404,A000726,10,1999JJ00,8818.0
4405,A000726,10,2000JJ00,9747.0
4406,A000726,10,2001JJ00,10711.0
4407,A000726,10,2002JJ00,12117.0
4408,A000726,10,2003JJ00,12877.0
4409,A000726,10,2004JJ00,13881.0
4410,A000726,10,2005JJ00,14053.0
4411,A000726,10,2006JJ00,20166.0
4412,A000726,10,2007JJ00,19925.0
4413,A000726,10,2008JJ00,21050.0
4414,A000726,10,2009JJ00,22989.0
4415,A000726,10,2010JJ00,23982.0
4416,A000726,10,2011JJ00,24864.0
4417,A000726,10,2012JJ00,27800.0
4418,A000726,10,2013JJ00,28325.0
4419,A000726,10,2014JJ00,28667.0
4420,A000726,10,2015JJ00,28415.0
4421,A000726,10,2016JJ00,27930.0
4422,A000726,20,1995JJ00,0.0
4423,A000726,20,1996JJ00,0.0
4424,A000726,20,1997JJ00,0.0
4425,A000726,20,1998JJ00,0.0
4426,A000726,20,1999JJ00,0.0
4427,A000726,20,2000JJ00,0.0
4428,A000726,20,2001JJ00,0.0
4429,A000726,20,2002JJ00,0.0
4430,A000726,20,2003JJ00,0.0
4431,A000726,20,2004JJ00,0.0
4432,A000726,20,2005JJ00,0.0
4433,A000726,20,2006JJ00,14.0
4434,A000726,20,2007JJ00,8.0
4435,A000726,20,2008JJ00,7.0
4436,A000726,20,2009JJ00,4.0
4437,A000726,20,2010JJ00,3.0
4438,A000726,20,2011JJ00,2.0
4439,A000726,20,2012JJ00,0.0
4440,A000726,20,2013JJ00,0.0
4441,A000726,20,2014JJ00,5.0
4442,A000726,20,2015JJ00,2.0
4443,A000726,20,2016JJ00,2.0
4444,A000726,30,1995JJ00,33.0
4445,A000726,30,1996JJ00,31.0
4446,A000726,30,1997JJ00,33.0
4447,A000726,30,1998JJ00,37.0
4448,A000726,30,1999JJ00,42.0
4449,A000726,30,2000JJ00,48.0
4450,A000726,30,2001JJ00,52.0
4451,A000726,30,2002JJ00,50.0
4452,A000726,30,2003JJ00,52.0
4453,A000726,30,2004JJ00,51.0
4454,A000726,30,2005JJ00,52.0
4455,A000726,30,2006JJ00,57.0
4456,A000726,30,2007JJ00,64.0
4457,A000726,30,2008JJ00,68.0
4458,A000726,30,2009JJ00,85.0
4459,A000726,30,2010JJ00,93.0
4460,A000726,30,2011JJ00,88.0
4461,A000726,30,2012JJ00,94.0
4462,A000726,30,2013JJ00,95.0
4463,A000726,30,2014JJ00,95.0
4464,A000726,30,2015JJ00,1027.0
4465,A000726,30,2016JJ00,1031.0
4466,A000726,40,1995JJ00,7191.0
4467,A000726,40,1996JJ00,7321.0
4468,A000726,40,1997JJ00,8127.0
4469,A000726,40,1998JJ00,8447.0
4470,A000726,40,1999JJ00,8776.0
4471,A000726,40,2000JJ00,9699.0
4472,A000726,40,2001JJ00,10659.0
4473,A000726,40,2002JJ00,12067.0
4474,A000726,40,2003JJ00,12825.0
4475,A000726,40,2004JJ00,13830.0
4476,A000726,40,2005JJ00,14001.0
4477,A000726,40,2006JJ00,20095.0
4478,A000726,40,2007JJ00,19853.0
4479,A000726,40,2008JJ00,20975.0
4480,A000726,40,2009JJ00,22900.0
4481,A000726,40,2010JJ00,23886.0
4482,A000726,40,2011JJ00,24774.0
4483,A000726,40,2012JJ00,27706.0
4484,A000726,40,2013JJ00,28230.0
4485,A000726,40,2014JJ00,28567.0
4486,A000726,40,2015JJ00,27386.0
4487,A000726,40,2016JJ00,26897.0
4488,A000727,10,1995JJ00,275.0
4489,A000727,10,1996JJ00,274.0
4490,A000727,10,1997JJ00,280.0
4491,A000727,10,1998JJ00,290.0
4492,A000727,10,1999JJ00,290.0
4493,A000727,10,2000JJ00,324.0
4494,A000727,10,2001JJ00,365.0
4495,A000727,10,2002JJ00,422.0
4496,A000727,10,2003JJ00,497.0
4497,A000727,10,2004JJ00,483.0
4498,A000727,10,2005JJ00,482.0
4499,A000727,10,2006JJ00,494.0
4500,A000727,10,2007JJ00,508.0
4501,A000727,10,2008JJ00,553.0
4502,A000727,10,2009JJ00,654.0
4503,A000727,10,2010JJ00,719.0
4504,A000727,10,2011JJ00,741.0
4505,A000727,10,2012JJ00,751.0
4506,A000727,10,2013JJ00,804.0
4507,A000727,10,2014JJ00,849.0
4508,A000727,10,2015JJ00,847.0
4509,A000727,10,2016JJ00,892.0
4510,A000727,20,1995JJ00,12.0
4511,A000727,20,1996JJ00,15.0
4512,A000727,20,1997JJ00,14.0
4513,A000727,20,1998JJ00,14.0
4514,A000727,20,1999JJ00,15.0
4515,A000727,20,2000JJ00,17.0
4516,A000727,20,2001JJ00,17.0
4517,A000727,20,2002JJ00,17.0
4518,A000727,20,2003JJ00,17.0
4519,A000727,20,2004JJ00,11.0
4520,A000727,20,2005JJ00,11.0
4521,A000727,20,2006JJ00,20.0
4522,A000727,20,2007JJ00,18.0
4523,A000727,20,2008JJ00,24.0
4524,A000727,20,2009JJ00,31.0
4525,A000727,20,2010JJ00,32.0
4526,A000727,20,2011JJ00,29.0
4527,A000727,20,2012JJ00,23.0
4528,A000727,20,2013JJ00,31.0
4529,A000727,20,2014JJ00,37.0
4530,A000727,20,2015JJ00,29.0
4531,A000727,20,2016JJ00,26.0
4532,A000727,30,1995JJ00,263.0
4533,A000727,30,1996JJ00,259.0
4534,A000727,30,1997JJ00,266.0
4535,A000727,30,1998JJ00,276.0
4536,A000727,30,1999JJ00,275.0
4537,A000727,30,2000JJ00,307.0
4538,A000727,30,2001JJ00,348.0
4539,A000727,30,2002JJ00,405.0
4540,A000727,30,2003JJ00,480.0
4541,A000727,30,2004JJ00,472.0
4542,A000727,30,2005JJ00,471.0
4543,A000727,30,2006JJ00,474.0
4544,A000727,30,2007JJ00,490.0
4545,A000727,30,2008JJ00,529.0
4546,A000727,30,2009JJ00,623.0
4547,A000727,30,2010JJ00,687.0
4548,A000727,30,2011JJ00,712.0
4549,A000727,30,2012JJ00,728.0
4550,A000727,30,2013JJ00,773.0
4551,A000727,30,2014JJ00,812.0
4552,A000727,30,2015JJ00,818.0
4553,A000727,30,2016JJ00,866.0
4554,A000727,40,1995JJ00,0.0
4555,A000727,40,1996JJ00,0.0
4556,A000727,40,1997JJ00,0.0
4557,A000727,40,1998JJ00,0.0
4558,A000727,40,1999JJ00,0.0
4559,A000727,40,2000JJ00,0.0
4560,A000727,40,2001JJ00,0.0
4561,A000727,40,2002JJ00,0.0
4562,A000727,40,2003JJ00,0.0
4563,A000727,40,2004JJ00,0.0
4564,A000727,40,2005JJ00,0.0
4565,A000727,40,2006JJ00,0.0
4566,A000727,40,2007JJ00,0.0
4567,A000727,40,2008JJ00,0.0
4568,A000727,40,2009JJ00,0.0
4569,A000727,40,2010JJ00,0.0
4570,A000727,40,2011JJ00,0.0
4571,A000727,40,2012JJ00,0.0
4572,A000727,40,2013JJ00,0.0
4573,A000727,40,2014JJ00,0.0
4574,A000727,40,2015JJ00,0.0
4575,A000727,40,2016JJ00,0.0
4576,A000728,10,1995JJ00,339.0
4577,A000728,10,1996JJ00,350.0
4578,A000728,10,1997JJ00,372.0
4579,A000728,10,1998JJ00,386.0
4580,A000728,10,1999JJ00,409.0
4581,A000728,10,2000JJ00,467.0
4582,A000728,10,2001JJ00,493.0
4583,A000728,10,2002JJ00,521.0
4584,A000728,10,2003JJ00,537.0
4585,A000728,10,2004JJ00,532.0
4586,A000728,10,2005JJ00,546.0
4587,A000728,10,2006JJ00,561.0
4588,A000728,10,2007JJ00,582.0
4589,A000728,10,2008JJ00,600.0
4590,A000728,10,2009JJ00,605.0
4591,A000728,10,2010JJ00,639.0
4592,A000728,10,2011JJ00,642.0
4593,A000728,10,2012JJ00,673.0
4594,A000728,10,2013JJ00,692.0
4595,A000728,10,2014JJ00,731.0
4596,A000728,10,2015JJ00,757.0
4597,A000728,10,2016JJ00,781.0
4598,A000728,20,1995JJ00,339.0
4599,A000728,20,1996JJ00,350.0
4600,A000728,20,1997JJ00,372.0
4601,A000728,20,1998JJ00,386.0
4602,A000728,20,1999JJ00,409.0
4603,A000728,20,2000JJ00,467.0
4604,A000728,20,2001JJ00,493.0
4605,A000728,20,2002JJ00,521.0
4606,A000728,20,2003JJ00,537.0
4607,A000728,20,2004JJ00,532.0
4608,A000728,20,2005JJ00,546.0
4609,A000728,20,2006JJ00,561.0
4610,A000728,20,2007JJ00,582.0
4611,A000728,20,2008JJ00,600.0
4612,A000728,20,2009JJ00,605.0
4613,A000728,20,2010JJ00,639.0
4614,A000728,20,2011JJ00,642.0
4615,A000728,20,2012JJ00,673.0
4616,A000728,20,2013JJ00,692.0
4617,A000728,20,2014JJ00,731.0
4618,A000728,20,2015JJ00,757.0
4619,A000728,20,2016JJ00,781.0
4620,A000728,30,1995JJ00,0.0
4621,A000728,30,1996JJ00,0.0
4622,A000728,30,1997JJ00,0.0
4623,A000728,30,1998JJ00,0.0
4624,A000728,30,1999JJ00,0.0
4625,A000728,30,2000JJ00,0.0
4626,A000728,30,2001JJ00,0.0
4627,A000728,30,2002JJ00,0.0
4628,A000728,30,2003JJ00,0.0
4629,A000728,30,2004JJ00,0.0
4630,A000728,30,2005JJ00,0.0
4631,A000728,30,2006JJ00,0.0
4632,A000728,30,2007JJ00,0.0
4633,A000728,30,2008JJ00,0.0
4634,A000728,30,2009JJ00,0.0
4635,A000728,30,2010JJ00,0.0
4636,A000728,30,2011JJ00,0.0
4637,A000728,30,2012JJ00,0.0
4638,A000728,30,2013JJ00,0.0
4639,A000728,30,2014JJ00,0.0
4640,A000728,30,2015JJ00,0.0
4641,A000728,30,2016JJ00,0.0
4642,A000728,40,1995JJ00,0.0
4643,A000728,40,1996JJ00,0.0
4644,A000728,40,1997JJ00,0.0
4645,A000728,40,1998JJ00,0.0
4646,A000728,40,1999JJ00,0.0
4647,A000728,40,2000JJ00,0.0
4648,A000728,40,2001JJ00,0.0
4649,A000728,40,2002JJ00,0.0
4650,A000728,40,2003JJ00,0.0
4651,A000728,40,2004JJ00,0.0
4652,A000728,40,2005JJ00,0.0
4653,A000728,40,2006JJ00,0.0
4654,A000728,40,2007JJ00,0.0
4655,A000728,40,2008JJ00,0.0
4656,A000728,40,2009JJ00,0.0
4657,A000728,40,2010JJ00,0.0
4658,A000728,40,2011JJ00,0.0
4659,A000728,40,2012JJ00,0.0
4660,A000728,40,2013JJ00,0.0
4661,A000728,40,2014JJ00,0.0
4662,A000728,40,2015JJ00,0.0
4663,A000728,40,2016JJ00,0.0
4664,A000729,10,1995JJ00,193.0
4665,A000729,10,1996JJ00,179.0
4666,A000729,10,1997JJ00,192.0
4667,A000729,10,1998JJ00,221.0
4668,A000729,10,1999JJ00,239.0
4669,A000729,10,2000JJ00,286.0
4670,A000729,10,2001JJ00,258.0
4671,A000729,10,2002JJ00,273.0
4672,A000729,10,2003JJ00,311.0
4673,A000729,10,2004JJ00,293.0
4674,A000729,10,2005JJ00,586.0
4675,A000729,10,2006JJ00,593.0
4676,A000729,10,2007JJ00,632.0
4677,A000729,10,2008JJ00,581.0
4678,A000729,10,2009JJ00,777.0
4679,A000729,10,2010JJ00,745.0
4680,A000729,10,2011JJ00,619.0
4681,A000729,10,2012JJ00,670.0
4682,A000729,10,2013JJ00,638.0
4683,A000729,10,2014JJ00,617.0
4684,A000729,10,2015JJ00,642.0
4685,A000729,10,2016JJ00,678.0
4686,A000729,20,1995JJ00,193.0
4687,A000729,20,1996JJ00,179.0
4688,A000729,20,1997JJ00,192.0
4689,A000729,20,1998JJ00,221.0
4690,A000729,20,1999JJ00,239.0
4691,A000729,20,2000JJ00,286.0
4692,A000729,20,2001JJ00,258.0
4693,A000729,20,2002JJ00,273.0
4694,A000729,20,2003JJ00,311.0
4695,A000729,20,2004JJ00,293.0
4696,A000729,20,2005JJ00,586.0
4697,A000729,20,2006JJ00,593.0
4698,A000729,20,2007JJ00,632.0
4699,A000729,20,2008JJ00,581.0
4700,A000729,20,2009JJ00,777.0
4701,A000729,20,2010JJ00,745.0
4702,A000729,20,2011JJ00,619.0
4703,A000729,20,2012JJ00,670.0
4704,A000729,20,2013JJ00,638.0
4705,A000729,20,2014JJ00,617.0
4706,A000729,20,2015JJ00,642.0
4707,A000729,20,2016JJ00,678.0
4708,A000729,30,1995JJ00,0.0
4709,A000729,30,1996JJ00,0.0
4710,A000729,30,1997JJ00,0.0
4711,A000729,30,1998JJ00,0.0
4712,A000729,30,1999JJ00,0.0
4713,A000729,30,2000JJ00,0.0
4714,A000729,30,2001JJ00,0.0
4715,A000729,30,2002JJ00,0.0
4716,A000729,30,2003JJ00,0.0
4717,A000729,30,2004JJ00,0.0
4718,A000729,30,2005JJ00,0.0
4719,A000729,30,2006JJ00,0.0
4720,A000729,30,2007JJ00,0.0
4721,A000729,30,2008JJ00,0.0
4722,A000729,30,2009JJ00,0.0
4723,A000729,30,2010JJ00,0.0
4724,A000729,30,2011JJ00,0.0
4725,A000729,30,2012JJ00,0.0
4726,A000729,30,2013JJ00,0.0
4727,A000729,30,2014JJ00,0.0
4728,A000729,30,2015JJ00,0.0
4729,A000729,30,2016JJ00,0.0
4730,A000729,40,1995JJ00,0.0
4731,A000729,40,1996JJ00,0.0
4732,A000729,40,1997JJ00,0.0
4733,A000729,40,1998JJ00,0.0
4734,A000729,40,1999JJ00,0.0
4735,A000729,40,2000JJ00,0.0
4736,A000729,40,2001JJ00,0.0
4737,A000729,40,2002JJ00,0.0
4738,A000729,40,2003JJ00,0.0
4739,A000729,40,2004JJ00,0.0
4740,A000729,40,2005JJ00,0.0
4741,A000729,40,2006JJ00,0.0
4742,A000729,40,2007JJ00,0.0
4743,A000729,40,2008JJ00,0.0
4744,A000729,40,2009JJ00,0.0
4745,A000729,40,2010JJ00,0.0
4746,A000729,40,2011JJ00,0.0
4747,A000729,40,2012JJ00,0.0
4748,A000729,40,2013JJ00,0.0
4749,A000729,40,2014JJ00,0.0
4750,A000729,40,2015JJ00,0.0
4751,A000729,40,2016JJ00,0.0
4752,A000730,10,1995JJ00,2826.0
4753,A000730,10,1996JJ00,2888.0
4754,A000730,10,1997JJ00,2966.0
4755,A000730,10,1998JJ00,3059.0
4756,A000730,10,1999JJ00,3221.0
4757,A000730,10,2000JJ00,3227.0
4758,A000730,10,2001JJ00,3576.0
4759,A000730,10,2002JJ00,3949.0
4760,A000730,10,2003JJ00,4251.0
4761,A000730,10,2004JJ00,4325.0
4762,A000730,10,2005JJ00,4422.0
4763,A000730,10,2006JJ00,4728.0
4764,A000730,10,2007JJ00,5029.0
4765,A000730,10,2008JJ00,5477.0
4766,A000730,10,2009JJ00,5859.0
4767,A000730,10,2010JJ00,5927.0
4768,A000730,10,2011JJ00,5949.0
4769,A000730,10,2012JJ00,5624.0
4770,A000730,10,2013JJ00,5623.0
4771,A000730,10,2014JJ00,5474.0
4772,A000730,10,2015JJ00,5210.0
4773,A000730,10,2016JJ00,5156.0
4774,A000730,20,1995JJ00,262.0
4775,A000730,20,1996JJ00,258.0
4776,A000730,20,1997JJ00,263.0
4777,A000730,20,1998JJ00,264.0
4778,A000730,20,1999JJ00,253.0
4779,A000730,20,2000JJ00,11.0
4780,A000730,20,2001JJ00,31.0
4781,A000730,20,2002JJ00,60.0
4782,A000730,20,2003JJ00,7.0
4783,A000730,20,2004JJ00,9.0
4784,A000730,20,2005JJ00,35.0
4785,A000730,20,2006JJ00,61.0
4786,A000730,20,2007JJ00,64.0
4787,A000730,20,2008JJ00,31.0
4788,A000730,20,2009JJ00,88.0
4789,A000730,20,2010JJ00,81.0
4790,A000730,20,2011JJ00,80.0
4791,A000730,20,2012JJ00,55.0
4792,A000730,20,2013JJ00,71.0
4793,A000730,20,2014JJ00,29.0
4794,A000730,20,2015JJ00,73.0
4795,A000730,20,2016JJ00,77.0
4796,A000730,30,1995JJ00,2564.0
4797,A000730,30,1996JJ00,2630.0
4798,A000730,30,1997JJ00,2703.0
4799,A000730,30,1998JJ00,2795.0
4800,A000730,30,1999JJ00,2968.0
4801,A000730,30,2000JJ00,3216.0
4802,A000730,30,2001JJ00,3545.0
4803,A000730,30,2002JJ00,3889.0
4804,A000730,30,2003JJ00,4244.0
4805,A000730,30,2004JJ00,4316.0
4806,A000730,30,2005JJ00,4387.0
4807,A000730,30,2006JJ00,4667.0
4808,A000730,30,2007JJ00,4965.0
4809,A000730,30,2008JJ00,5446.0
4810,A000730,30,2009JJ00,5771.0
4811,A000730,30,2010JJ00,5846.0
4812,A000730,30,2011JJ00,5869.0
4813,A000730,30,2012JJ00,5569.0
4814,A000730,30,2013JJ00,5552.0
4815,A000730,30,2014JJ00,5445.0
4816,A000730,30,2015JJ00,5137.0
4817,A000730,30,2016JJ00,5079.0
4818,A000730,40,1995JJ00,0.0
4819,A000730,40,1996JJ00,0.0
4820,A000730,40,1997JJ00,0.0
4821,A000730,40,1998JJ00,0.0
4822,A000730,40,1999JJ00,0.0
4823,A000730,40,2000JJ00,0.0
