ID,BedrijfstakkenBranchesSBI2008,Perioden,InvesteringenInMaterieleVasteActiva_1,GrondEnTerreinen_2,Bedrijfsgebouwen_3,GrondWaterEnWegenbouwkundigeWerken_4,Vervoermiddelen_5,ComputersEnRandapparatuur_6,MachinesEnInstallaties_7,OverigeMaterieleVasteActiva_8,NieuweMaterieleVasteActiva_9,BestaandeMaterieleVasteActiva_10,VerkoopVanMaterieleVasteActiva_11
1292,326400,2021JJ00,,,,,,,,,,,
1293,326400,2022JJ00,,,,,,,,,,,
1294,326400,2023JJ00,,,,,,,,,,,
1295,326400,2024JJ00,,,,,,,,,,,
1296,326700,2009JJ00,,,,,,,,,,,
1297,326700,2010JJ00,,,,,,,,,,,
1298,326700,2011JJ00,,,,,,,,,,,
1299,326700,2012JJ00,,,,,,,,,,,
1300,326700,2013JJ00,,,,,,,,,,,
1301,326700,2014JJ00,,,,,,,,,,,
1302,326700,2015JJ00,,,,,,,,,,,
1303,326700,2016JJ00,,,,,,,,,,,
1304,326700,2017JJ00,,,,,,,,,,,
1305,326700,2018JJ00,,,,,,,,,,,
1306,326700,2019JJ00,,,,,,,,,,,
1307,326700,2020JJ00,,,,,,,,,,,
1308,326700,2021JJ00,,,,,,,,,,,
1309,326700,2022JJ00,,,,,,,,,,,
1310,326700,2023JJ00,,,,,,,,,,,
1311,326700,2024JJ00,,,,,,,,,,,
1312,327600,2009JJ00,,,,,,,,,,,
1313,327600,2010JJ00,,,,,,,,,,,
1314,327600,2011JJ00,,,,,,,,,,,
1315,327600,2012JJ00,,,,,,,,,,,
1316,327600,2013JJ00,,,,,,,,,,,
1317,327600,2014JJ00,,,,,,,,,,,
1318,327600,2015JJ00,,,,,,,,,,,
1319,327600,2016JJ00,,,,,,,,,,,
1320,327600,2017JJ00,,,,,,,,,,,
1321,327600,2018JJ00,,,,,,,,,,,
1322,327600,2019JJ00,,,,,,,,,,,
1323,327600,2020JJ00,,,,,,,,,,,
1324,327600,2021JJ00,,,,,,,,,,,
1325,327600,2022JJ00,,,,,,,,,,,
1326,327600,2023JJ00,,,,,,,,,,,
1327,327600,2024JJ00,,,,,,,,,,,
1328,327800,2009JJ00,,,,,,,,,,,
1329,327800,2010JJ00,,,,,,,,,,,
1330,327800,2011JJ00,,,,,,,,,,,
1331,327800,2012JJ00,,,,,,,,,,,
1332,327800,2013JJ00,,,,,,,,,,,
1333,327800,2014JJ00,,,,,,,,,,,
1334,327800,2015JJ00,,,,,,,,,,,
1335,327800,2016JJ00,,,,,,,,,,,
1336,327800,2017JJ00,,,,,,,,,,,
1337,327800,2018JJ00,,,,,,,,,,,
1338,327800,2019JJ00,,,,,,,,,,,
1339,327800,2020JJ00,,,,,,,,,,,
1340,327800,2021JJ00,,,,,,,,,,,
1341,327800,2022JJ00,,,,,,,,,,,
1342,327800,2023JJ00,,,,,,,,,,,
1343,327800,2024JJ00,,,,,,,,,,,
1344,328100,2009JJ00,544.44,0.8,33.29,9.11,2.68,1.33,482.11,15.12,542.11,2.33,35.49
1345,328100,2010JJ00,137.67,0.0,5.19,1.58,1.6,2.09,121.08,6.12,135.64,2.03,6.07
1346,328100,2011JJ00,147.63,0.05,14.63,1.7,3.43,2.12,113.93,11.77,140.58,7.05,4.5
1347,328100,2012JJ00,192.97,3.73,12.56,0.99,2.68,2.48,163.32,7.21,181.93,11.04,23.99
1348,328100,2013JJ00,170.07,0.49,19.58,2.47,2.29,2.85,136.72,5.66,162.38,7.69,7.53
1349,328100,2014JJ00,180.28,1.11,9.44,0.58,1.71,2.34,156.59,8.51,176.19,4.09,1.51
1350,328100,2015JJ00,256.26,8.13,28.82,0.81,12.78,3.4,193.69,8.63,227.76,28.5,2.23
1351,328100,2016JJ00,249.22,1.3,25.31,0.29,4.21,4.29,201.13,12.7,245.11,4.12,2.06
1352,328100,2017JJ00,355.05,2.1,34.84,5.15,2.68,4.52,292.26,13.5,348.66,6.39,11.44
1353,328100,2018JJ00,386.14,6.33,41.24,7.45,5.1,2.5,317.21,6.33,373.45,12.69,4.32
1354,328100,2019JJ00,337.22,1.78,31.17,1.54,2.2,4.13,289.15,7.26,330.24,6.99,5.21
1355,328100,2020JJ00,227.72,0.5,43.74,2.02,2.69,3.13,167.85,7.78,220.16,7.56,10.91
1356,328100,2021JJ00,472.97,7.96,71.64,14.02,2.18,3.82,366.58,6.77,460.18,12.78,4.86
1357,328100,2022JJ00,519.49,0.25,19.74,22.17,3.31,5.96,459.79,8.28,518.13,1.36,4.21
1358,328100,2023JJ00,901.88,7.91,23.17,0.0,4.38,3.38,848.54,14.51,890.38,11.5,37.65
1359,328100,2024JJ00,492.16,,,,,,,,,,
1360,328105,2009JJ00,1068.78,8.43,158.91,14.67,51.79,21.25,767.98,45.74,1008.18,60.59,71.7
1361,328105,2010JJ00,576.08,7.33,83.76,13.12,40.53,15.99,375.57,39.79,528.2,47.88,60.68
1362,328105,2011JJ00,580.61,3.35,95.86,12.43,49.33,21.22,353.23,45.21,539.57,41.04,36.46
1363,328105,2012JJ00,665.33,22.08,86.55,2.68,49.84,25.23,433.82,45.13,598.96,66.37,55.53
1364,328105,2013JJ00,645.84,18.69,99.9,8.43,56.36,22.94,406.75,32.77,593.91,51.93,49.25
1365,328105,2014JJ00,699.47,11.23,102.19,3.02,43.37,23.53,471.27,44.85,657.76,41.71,41.4
1366,328105,2015JJ00,824.16,31.01,132.39,4.47,62.53,25.56,523.96,44.23,718.52,105.65,31.65
1367,328105,2016JJ00,905.79,18.26,180.64,7.84,58.46,26.28,567.4,46.92,838.32,67.47,33.84
1368,328105,2017JJ00,1027.38,33.39,163.66,12.37,60.93,27.19,688.62,41.22,946.54,80.84,64.84
1369,328105,2018JJ00,1150.34,28.52,258.21,9.88,75.32,26.15,707.19,45.06,1025.84,124.5,51.16
1370,328105,2019JJ00,1260.08,31.51,310.93,4.39,75.11,30.48,756.66,51.0,1168.14,91.95,41.69
1371,328105,2020JJ00,1088.23,19.33,266.96,2.48,74.73,27.37,645.19,52.17,979.69,108.54,128.5
1372,328105,2021JJ00,1313.3,42.66,252.32,15.33,73.79,28.81,839.37,61.02,1199.26,114.04,65.02
1373,328105,2022JJ00,1428.8,22.19,227.62,23.44,76.12,30.52,981.74,67.17,1327.44,101.37,79.11
1374,328105,2023JJ00,1915.1,39.02,303.62,1.25,80.36,27.31,1384.25,79.29,1784.35,130.75,98.75
1375,328105,2024JJ00,1616.93,,,,,,,,,,
1376,328110,2009JJ00,2515.05,38.03,423.47,23.62,129.33,96.01,1650.13,154.46,2368.32,146.73,151.21
1377,328110,2010JJ00,2073.85,21.15,294.67,32.09,261.08,90.59,1236.34,137.95,1974.5,99.35,168.34
1378,328110,2011JJ00,2472.64,38.5,515.54,18.5,395.69,97.21,1244.3,162.89,2324.78,147.85,148.33
1379,328110,2012JJ00,2237.04,49.36,381.4,16.06,150.27,97.55,1389.31,153.09,2067.83,169.21,124.53
1380,328110,2013JJ00,2213.87,68.33,449.89,16.81,139.63,112.46,1307.97,118.78,2055.44,158.43,121.54
1381,328110,2014JJ00,2193.7,39.12,434.56,10.34,123.3,95.04,1339.9,151.44,2072.16,121.54,153.89
1382,328110,2015JJ00,2648.31,73.67,627.38,12.38,173.77,103.12,1517.73,140.25,2451.56,196.75,111.61
1383,328110,2016JJ00,2707.86,49.22,499.97,22.84,225.1,121.46,1612.17,177.1,2526.52,181.34,91.82
1384,328110,2017JJ00,2911.11,76.5,498.17,18.15,203.0,124.69,1807.44,183.15,2728.67,182.44,221.31
1385,328110,2018JJ00,3297.65,77.2,752.9,37.27,202.66,121.89,1919.61,186.12,3007.22,290.44,200.63
1386,328110,2019JJ00,3686.73,97.97,1001.8,10.13,578.48,152.67,1589.73,255.95,3407.99,278.74,192.86
1387,328110,2020JJ00,2931.64,55.45,721.69,9.64,395.56,131.36,1405.32,212.62,2658.36,273.28,462.55
1388,328110,2021JJ00,3751.2,99.93,1120.71,19.71,239.04,160.55,1747.99,363.28,3469.07,282.13,254.82
1389,328110,2022JJ00,4147.96,116.51,1072.28,30.32,353.4,154.14,2140.33,280.99,3856.22,291.74,293.92
1390,328110,2023JJ00,4725.82,168.39,1003.05,10.25,338.75,180.88,2690.49,334.01,4342.72,383.1,268.35
1391,328110,2024JJ00,3916.38,,,,,,,,,,
1392,328200,2009JJ00,,,,,,,,,,,
1393,328200,2010JJ00,,,,,,,,,,,
1394,328200,2011JJ00,,,,,,,,,,,
1395,328200,2012JJ00,,,,,,,,,,,
1396,328200,2013JJ00,,,,,,,,,,,
1397,328200,2014JJ00,,,,,,,,,,,
1398,328200,2015JJ00,,,,,,,,,,,
1399,328200,2016JJ00,,,,,,,,,,,
1400,328200,2017JJ00,,,,,,,,,,,
1401,328200,2018JJ00,,,,,,,,,,,
1402,328200,2019JJ00,,,,,,,,,,,
1403,328200,2020JJ00,,,,,,,,,,,
1404,328200,2021JJ00,,,,,,,,,,,
1405,328200,2022JJ00,,,,,,,,,,,
1406,328200,2023JJ00,,,,,,,,,,,
1407,328200,2024JJ00,,,,,,,,,,,
1408,328400,2009JJ00,,,,,,,,,,,
1409,328400,2010JJ00,,,,,,,,,,,
1410,328400,2011JJ00,,,,,,,,,,,
1411,328400,2012JJ00,,,,,,,,,,,
1412,328400,2013JJ00,,,,,,,,,,,
1413,328400,2014JJ00,,,,,,,,,,,
1414,328400,2015JJ00,,,,,,,,,,,
1415,328400,2016JJ00,,,,,,,,,,,
1416,328400,2017JJ00,,,,,,,,,,,
1417,328400,2018JJ00,,,,,,,,,,,
1418,328400,2019JJ00,,,,,,,,,,,
1419,328400,2020JJ00,,,,,,,,,,,
1420,328400,2021JJ00,,,,,,,,,,,
1421,328400,2022JJ00,,,,,,,,,,,
1422,328400,2023JJ00,,,,,,,,,,,
1423,328400,2024JJ00,,,,,,,,,,,
1424,328600,2009JJ00,,,,,,,,,,,
1425,328600,2010JJ00,,,,,,,,,,,
1426,328600,2011JJ00,,,,,,,,,,,
1427,328600,2012JJ00,,,,,,,,,,,
1428,328600,2013JJ00,,,,,,,,,,,
1429,328600,2014JJ00,,,,,,,,,,,
1430,328600,2015JJ00,,,,,,,,,,,
1431,328600,2016JJ00,,,,,,,,,,,
1432,328600,2017JJ00,,,,,,,,,,,
1433,328600,2018JJ00,,,,,,,,,,,
1434,328600,2019JJ00,,,,,,,,,,,
1435,328600,2020JJ00,,,,,,,,,,,
1436,328600,2021JJ00,,,,,,,,,,,
1437,328600,2022JJ00,,,,,,,,,,,
1438,328600,2023JJ00,,,,,,,,,,,
1439,328600,2024JJ00,,,,,,,,,,,
1440,329100,2009JJ00,,,,,,,,,,,
1441,329100,2010JJ00,,,,,,,,,,,
1442,329100,2011JJ00,,,,,,,,,,,
1443,329100,2012JJ00,,,,,,,,,,,
1444,329100,2013JJ00,,,,,,,,,,,
1445,329100,2014JJ00,,,,,,,,,,,
1446,329100,2015JJ00,,,,,,,,,,,
1447,329100,2016JJ00,,,,,,,,,,,
1448,329100,2017JJ00,,,,,,,,,,,
1449,329100,2018JJ00,,,,,,,,,,,
1450,329100,2019JJ00,,,,,,,,,,,
1451,329100,2020JJ00,,,,,,,,,,,
1452,329100,2021JJ00,,,,,,,,,,,
1453,329100,2022JJ00,,,,,,,,,,,
1454,329100,2023JJ00,,,,,,,,,,,
1455,329100,2024JJ00,,,,,,,,,,,
1456,329800,2009JJ00,,,,,,,,,,,
1457,329800,2010JJ00,,,,,,,,,,,
1458,329800,2011JJ00,,,,,,,,,,,
1459,329800,2012JJ00,,,,,,,,,,,
1460,329800,2013JJ00,,,,,,,,,,,
1461,329800,2014JJ00,,,,,,,,,,,
1462,329800,2015JJ00,,,,,,,,,,,
1463,329800,2016JJ00,,,,,,,,,,,
1464,329800,2017JJ00,,,,,,,,,,,
1465,329800,2018JJ00,,,,,,,,,,,
1466,329800,2019JJ00,,,,,,,,,,,
1467,329800,2020JJ00,,,,,,,,,,,
1468,329800,2021JJ00,,,,,,,,,,,
1469,329800,2022JJ00,,,,,,,,,,,
1470,329800,2023JJ00,,,,,,,,,,,
1471,329800,2024JJ00,,,,,,,,,,,
1472,330300,2009JJ00,524.34,7.63,125.63,5.56,49.11,19.92,285.88,30.62,466.08,58.26,36.22
1473,330300,2010JJ00,438.41,7.33,78.57,11.54,38.93,13.9,254.49,33.67,392.56,45.85,54.61
1474,330300,2011JJ00,432.98,3.29,81.22,10.73,45.9,19.1,239.3,33.44,398.99,33.99,31.97
1475,330300,2012JJ00,472.35,18.35,73.99,1.69,47.17,22.75,270.5,37.92,417.02,55.33,31.54
1476,330300,2013JJ00,475.77,18.2,80.32,5.96,54.07,20.09,270.03,27.11,431.52,44.25,41.72
1477,330300,2014JJ00,519.19,10.12,92.74,2.44,41.67,21.19,314.68,36.34,481.57,37.62,39.89
1478,330300,2015JJ00,567.9,22.88,103.57,3.66,49.75,22.17,330.27,35.6,490.75,77.15,29.42
1479,330300,2016JJ00,656.56,16.96,155.33,7.55,54.25,21.99,366.27,34.21,593.21,63.35,31.78
1480,330300,2017JJ00,672.33,31.29,128.82,7.21,58.25,22.68,396.36,27.73,597.88,74.45,53.4
1481,330300,2018JJ00,764.2,22.19,216.97,2.44,70.23,23.65,389.99,38.73,652.39,111.81,46.85
1482,330300,2019JJ00,922.86,29.72,279.76,2.86,72.92,26.35,467.51,43.75,837.9,84.96,36.47
1483,330300,2020JJ00,860.51,18.82,223.22,0.46,72.04,24.24,477.34,44.4,759.53,100.98,117.6
1484,330300,2021JJ00,840.34,34.69,180.68,1.31,71.61,25.0,472.79,54.26,739.08,101.26,60.17
1485,330300,2022JJ00,909.31,21.94,207.88,1.27,72.81,24.56,521.95,58.89,809.31,100.0,74.9
1486,330300,2023JJ00,1013.22,31.1,280.45,1.25,75.98,23.93,535.71,64.78,893.97,119.25,61.11
1487,330300,2024JJ00,1124.77,,,,,,,,,,
1488,330400,2009JJ00,,,,,,,,,,,
1489,330400,2010JJ00,,,,,,,,,,,
1490,330400,2011JJ00,,,,,,,,,,,
1491,330400,2012JJ00,,,,,,,,,,,
1492,330400,2013JJ00,,,,,,,,,,,
1493,330400,2014JJ00,,,,,,,,,,,
1494,330400,2015JJ00,,,,,,,,,,,
1495,330400,2016JJ00,,,,,,,,,,,
1496,330400,2017JJ00,,,,,,,,,,,
1497,330400,2018JJ00,,,,,,,,,,,
1498,330400,2019JJ00,,,,,,,,,,,
1499,330400,2020JJ00,,,,,,,,,,,
1500,330400,2021JJ00,,,,,,,,,,,
1501,330400,2022JJ00,,,,,,,,,,,
1502,330400,2023JJ00,,,,,,,,,,,
1503,330400,2024JJ00,,,,,,,,,,,
1504,330700,2009JJ00,,,,,,,,,,,
1505,330700,2010JJ00,,,,,,,,,,,
1506,330700,2011JJ00,,,,,,,,,,,
1507,330700,2012JJ00,,,,,,,,,,,
1508,330700,2013JJ00,,,,,,,,,,,
1509,330700,2014JJ00,,,,,,,,,,,
1510,330700,2015JJ00,,,,,,,,,,,
1511,330700,2016JJ00,,,,,,,,,,,
1512,330700,2017JJ00,,,,,,,,,,,
1513,330700,2018JJ00,,,,,,,,,,,
1514,330700,2019JJ00,,,,,,,,,,,
1515,330700,2020JJ00,,,,,,,,,,,
1516,330700,2021JJ00,,,,,,,,,,,
1517,330700,2022JJ00,,,,,,,,,,,
1518,330700,2023JJ00,,,,,,,,,,,
1519,330700,2024JJ00,,,,,,,,,,,
1520,331000,2009JJ00,,,,,,,,,,,
1521,331000,2010JJ00,,,,,,,,,,,
1522,331000,2011JJ00,,,,,,,,,,,
1523,331000,2012JJ00,,,,,,,,,,,
1524,331000,2013JJ00,,,,,,,,,,,
1525,331000,2014JJ00,,,,,,,,,,,
1526,331000,2015JJ00,,,,,,,,,,,
1527,331000,2016JJ00,,,,,,,,,,,
1528,331000,2017JJ00,,,,,,,,,,,
1529,331000,2018JJ00,,,,,,,,,,,
1530,331000,2019JJ00,,,,,,,,,,,
1531,331000,2020JJ00,,,,,,,,,,,
1532,331000,2021JJ00,,,,,,,,,,,
1533,331000,2022JJ00,,,,,,,,,,,
1534,331000,2023JJ00,,,,,,,,,,,
1535,331000,2024JJ00,,,,,,,,,,,
1536,331200,2009JJ00,,,,,,,,,,,
1537,331200,2010JJ00,,,,,,,,,,,
1538,331200,2011JJ00,,,,,,,,,,,
1539,331200,2012JJ00,,,,,,,,,,,
1540,331200,2013JJ00,,,,,,,,,,,
1541,331200,2014JJ00,,,,,,,,,,,
1542,331200,2015JJ00,,,,,,,,,,,
1543,331200,2016JJ00,,,,,,,,,,,
1544,331200,2017JJ00,,,,,,,,,,,
1545,331200,2018JJ00,,,,,,,,,,,
1546,331200,2019JJ00,,,,,,,,,,,
1547,331200,2020JJ00,,,,,,,,,,,
1548,331200,2021JJ00,,,,,,,,,,,
1549,331200,2022JJ00,,,,,,,,,,,
1550,331200,2023JJ00,,,,,,,,,,,
1551,331200,2024JJ00,,,,,,,,,,,
1552,331400,2009JJ00,,,,,,,,,,,
1553,331400,2010JJ00,,,,,,,,,,,
1554,331400,2011JJ00,,,,,,,,,,,
1555,331400,2012JJ00,,,,,,,,,,,
1556,331400,2013JJ00,,,,,,,,,,,
1557,331400,2014JJ00,,,,,,,,,,,
1558,331400,2015JJ00,,,,,,,,,,,
1559,331400,2016JJ00,,,,,,,,,,,
1560,331400,2017JJ00,,,,,,,,,,,
1561,331400,2018JJ00,,,,,,,,,,,
1562,331400,2019JJ00,,,,,,,,,,,
1563,331400,2020JJ00,,,,,,,,,,,
1564,331400,2021JJ00,,,,,,,,,,,
1565,331400,2022JJ00,,,,,,,,,,,
1566,331400,2023JJ00,,,,,,,,,,,
1567,331400,2024JJ00,,,,,,,,,,,
1568,331600,2009JJ00,,,,,,,,,,,
1569,331600,2010JJ00,,,,,,,,,,,
1570,331600,2011JJ00,,,,,,,,,,,
1571,331600,2012JJ00,,,,,,,,,,,
1572,331600,2013JJ00,,,,,,,,,,,
1573,331600,2014JJ00,,,,,,,,,,,
1574,331600,2015JJ00,,,,,,,,,,,
1575,331600,2016JJ00,,,,,,,,,,,
1576,331600,2017JJ00,,,,,,,,,,,
1577,331600,2018JJ00,,,,,,,,,,,
1578,331600,2019JJ00,,,,,,,,,,,
1579,331600,2020JJ00,,,,,,,,,,,
1580,331600,2021JJ00,,,,,,,,,,,
1581,331600,2022JJ00,,,,,,,,,,,
1582,331600,2023JJ00,,,,,,,,,,,
1583,331600,2024JJ00,,,,,,,,,,,
1584,331900,2009JJ00,,,,,,,,,,,
1585,331900,2010JJ00,,,,,,,,,,,
1586,331900,2011JJ00,,,,,,,,,,,
1587,331900,2012JJ00,,,,,,,,,,,
1588,331900,2013JJ00,,,,,,,,,,,
1589,331900,2014JJ00,,,,,,,,,,,
1590,331900,2015JJ00,,,,,,,,,,,
1591,331900,2016JJ00,,,,,,,,,,,
1592,331900,2017JJ00,,,,,,,,,,,
1593,331900,2018JJ00,,,,,,,,,,,
1594,331900,2019JJ00,,,,,,,,,,,
1595,331900,2020JJ00,,,,,,,,,,,
1596,331900,2021JJ00,,,,,,,,,,,
1597,331900,2022JJ00,,,,,,,,,,,
1598,331900,2023JJ00,,,,,,,,,,,
1599,331900,2024JJ00,,,,,,,,,,,
1600,332300,2009JJ00,,,,,,,,,,,
1601,332300,2010JJ00,,,,,,,,,,,
1602,332300,2011JJ00,,,,,,,,,,,
1603,332300,2012JJ00,,,,,,,,,,,
1604,332300,2013JJ00,,,,,,,,,,,
1605,332300,2014JJ00,,,,,,,,,,,
1606,332300,2015JJ00,,,,,,,,,,,
1607,332300,2016JJ00,,,,,,,,,,,
1608,332300,2017JJ00,,,,,,,,,,,
1609,332300,2018JJ00,,,,,,,,,,,
1610,332300,2019JJ00,,,,,,,,,,,
1611,332300,2020JJ00,,,,,,,,,,,
1612,332300,2021JJ00,,,,,,,,,,,
1613,332300,2022JJ00,,,,,,,,,,,
1614,332300,2023JJ00,,,,,,,,,,,
1615,332300,2024JJ00,,,,,,,,,,,
1616,332900,2009JJ00,146.83,2.69,24.17,0.0,2.69,7.62,101.63,8.03,141.01,5.82,2.79
1617,332900,2010JJ00,97.52,0.12,15.83,0.15,3.32,7.94,48.83,21.33,94.89,2.63,40.84
1618,332900,2011JJ00,116.53,0.41,23.12,0.0,4.36,10.82,59.58,18.24,110.74,5.79,6.88
1619,332900,2012JJ00,130.48,2.09,19.56,0.01,7.09,13.57,70.32,17.84,123.82,6.66,4.72
1620,332900,2013JJ00,142.6,14.7,40.17,0.03,7.72,9.25,58.21,12.52,109.24,33.36,9.83
1621,332900,2014JJ00,162.96,0.18,77.74,0.01,4.85,14.22,46.74,19.22,161.22,1.74,53.71
1622,332900,2015JJ00,131.04,1.53,17.54,0.52,8.42,9.73,77.56,15.73,127.52,3.53,5.34
1623,332900,2016JJ00,209.21,1.57,25.47,0.37,5.43,11.37,130.62,34.39,203.75,5.46,4.12
1624,332900,2017JJ00,219.36,2.37,44.09,0.0,7.14,12.58,106.1,47.08,209.91,9.45,4.0
1625,332900,2018JJ00,161.9,0.0,41.1,1.02,6.02,13.78,66.99,32.98,151.66,10.24,9.11
1626,332900,2019JJ00,171.51,3.02,30.9,0.47,9.09,14.24,77.77,36.02,160.0,11.51,23.62
1627,332900,2020JJ00,152.54,0.37,26.32,0.61,5.69,10.99,73.59,34.97,147.22,5.31,3.78
1628,332900,2021JJ00,237.62,1.75,62.08,0.0,4.33,24.37,106.27,38.83,231.16,6.47,9.77
1629,332900,2022JJ00,270.74,2.18,63.14,0.0,2.57,16.65,157.33,28.87,267.68,3.06,10.24
1630,332900,2023JJ00,264.26,2.34,72.49,0.17,3.77,13.99,135.65,35.84,259.01,5.24,7.28
1631,332900,2024JJ00,296.58,,,,,,,,,,
1632,332905,2009JJ00,977.54,26.05,205.92,3.78,39.22,60.94,584.66,56.96,920.71,56.83,49.81
1633,332905,2010JJ00,844.74,8.34,165.88,2.41,30.05,62.79,514.31,60.94,817.68,27.05,81.04
1634,332905,2011JJ00,1188.77,31.94,351.25,1.62,39.62,56.09,624.85,83.4,1111.36,77.42,64.6
1635,332905,2012JJ00,1027.43,18.57,232.9,3.38,41.99,54.28,603.39,72.92,973.61,53.82,41.76
1636,332905,2013JJ00,853.52,38.12,245.91,1.7,39.54,48.57,428.19,51.49,780.3,73.23,50.26
1637,332905,2014JJ00,880.36,14.72,258.93,4.99,40.27,52.27,441.89,67.29,843.43,36.92,91.13
1638,332905,2015JJ00,1112.86,20.15,380.42,2.04,41.19,54.44,549.97,64.65,1063.53,49.33,38.49
1639,332905,2016JJ00,1061.18,15.51,242.73,3.31,40.37,69.51,598.58,91.15,994.14,67.04,33.07
1640,332905,2017JJ00,983.72,26.54,206.6,1.86,45.91,68.68,538.86,95.27,929.3,54.42,98.23
1641,332905,2018JJ00,1208.07,34.96,362.41,17.87,47.75,66.77,572.61,105.69,1110.98,97.09,118.31
1642,332905,2019JJ00,1486.81,33.5,501.41,2.56,48.18,89.75,661.75,149.66,1378.53,108.28,89.06
1643,332905,2020JJ00,1186.19,21.43,321.1,1.77,42.45,74.37,600.27,124.81,1081.79,104.4,261.37
1644,332905,2021JJ00,1783.27,42.62,730.99,0.84,44.58,102.03,729.6,132.62,1689.72,93.55,79.06
1645,332905,2022JJ00,1953.41,76.72,686.12,3.02,44.03,95.05,923.49,124.98,1835.72,117.69,94.45
1646,332905,2023JJ00,2043.29,121.24,501.94,2.02,51.78,126.66,1089.24,150.42,1868.37,174.92,112.07
1647,332905,2024JJ00,1308.98,,,,,,,,,,
1648,333000,2009JJ00,,,,,,,,,,,
1649,333000,2010JJ00,,,,,,,,,,,
1650,333000,2011JJ00,,,,,,,,,,,
1651,333000,2012JJ00,,,,,,,,,,,
1652,333000,2013JJ00,,,,,,,,,,,
1653,333000,2014JJ00,,,,,,,,,,,
1654,333000,2015JJ00,,,,,,,,,,,
1655,333000,2016JJ00,,,,,,,,,,,
1656,333000,2017JJ00,,,,,,,,,,,
1657,333000,2018JJ00,,,,,,,,,,,
1658,333000,2019JJ00,,,,,,,,,,,
1659,333000,2020JJ00,,,,,,,,,,,
1660,333000,2021JJ00,,,,,,,,,,,
1661,333000,2022JJ00,,,,,,,,,,,
1662,333000,2023JJ00,,,,,,,,,,,
1663,333000,2024JJ00,,,,,,,,,,,
1664,333300,2009JJ00,,,,,,,,,,,
1665,333300,2010JJ00,,,,,,,,,,,
1666,333300,2011JJ00,,,,,,,,,,,
1667,333300,2012JJ00,,,,,,,,,,,
1668,333300,2013JJ00,,,,,,,,,,,
1669,333300,2014JJ00,,,,,,,,,,,
1670,333300,2015JJ00,,,,,,,,,,,
1671,333300,2016JJ00,,,,,,,,,,,
1672,333300,2017JJ00,,,,,,,,,,,
1673,333300,2018JJ00,,,,,,,,,,,
1674,333300,2019JJ00,,,,,,,,,,,
1675,333300,2020JJ00,,,,,,,,,,,
1676,333300,2021JJ00,,,,,,,,,,,
1677,333300,2022JJ00,,,,,,,,,,,
1678,333300,2023JJ00,,,,,,,,,,,
1679,333300,2024JJ00,,,,,,,,,,,
1680,333500,2009JJ00,,,,,,,,,,,
1681,333500,2010JJ00,,,,,,,,,,,
1682,333500,2011JJ00,,,,,,,,,,,
1683,333500,2012JJ00,,,,,,,,,,,
1684,333500,2013JJ00,,,,,,,,,,,
1685,333500,2014JJ00,,,,,,,,,,,
1686,333500,2015JJ00,,,,,,,,,,,
1687,333500,2016JJ00,,,,,,,,,,,
1688,333500,2017JJ00,,,,,,,,,,,
1689,333500,2018JJ00,,,,,,,,,,,
1690,333500,2019JJ00,,,,,,,,,,,
1691,333500,2020JJ00,,,,,,,,,,,
1692,333500,2021JJ00,,,,,,,,,,,
1693,333500,2022JJ00,,,,,,,,,,,
1694,333500,2023JJ00,,,,,,,,,,,
1695,333500,2024JJ00,,,,,,,,,,,
1696,333700,2009JJ00,,,,,,,,,,,
1697,333700,2010JJ00,,,,,,,,,,,
1698,333700,2011JJ00,,,,,,,,,,,
1699,333700,2012JJ00,,,,,,,,,,,
1700,333700,2013JJ00,,,,,,,,,,,
1701,333700,2014JJ00,,,,,,,,,,,
1702,333700,2015JJ00,,,,,,,,,,,
1703,333700,2016JJ00,,,,,,,,,,,
1704,333700,2017JJ00,,,,,,,,,,,
1705,333700,2018JJ00,,,,,,,,,,,
1706,333700,2019JJ00,,,,,,,,,,,
1707,333700,2020JJ00,,,,,,,,,,,
1708,333700,2021JJ00,,,,,,,,,,,
1709,333700,2022JJ00,,,,,,,,,,,
1710,333700,2023JJ00,,,,,,,,,,,
1711,333700,2024JJ00,,,,,,,,,,,
1712,333900,2009JJ00,,,,,,,,,,,
1713,333900,2010JJ00,,,,,,,,,,,
1714,333900,2011JJ00,,,,,,,,,,,
1715,333900,2012JJ00,,,,,,,,,,,
1716,333900,2013JJ00,,,,,,,,,,,
1717,333900,2014JJ00,,,,,,,,,,,
1718,333900,2015JJ00,,,,,,,,,,,
1719,333900,2016JJ00,,,,,,,,,,,
1720,333900,2017JJ00,,,,,,,,,,,
1721,333900,2018JJ00,,,,,,,,,,,
1722,333900,2019JJ00,,,,,,,,,,,
1723,333900,2020JJ00,,,,,,,,,,,
1724,333900,2021JJ00,,,,,,,,,,,
1725,333900,2022JJ00,,,,,,,,,,,
1726,333900,2023JJ00,,,,,,,,,,,
1727,333900,2024JJ00,,,,,,,,,,,
1728,334200,2009JJ00,,,,,,,,,,,
1729,334200,2010JJ00,,,,,,,,,,,
1730,334200,2011JJ00,,,,,,,,,,,
1731,334200,2012JJ00,,,,,,,,,,,
1732,334200,2013JJ00,,,,,,,,,,,
1733,334200,2014JJ00,,,,,,,,,,,
1734,334200,2015JJ00,,,,,,,,,,,
1735,334200,2016JJ00,,,,,,,,,,,
1736,334200,2017JJ00,,,,,,,,,,,
1737,334200,2018JJ00,,,,,,,,,,,
