ID,Zorgfuncties,Zorgaanbieders,Perioden,UitgavenAanGezondheidszorgIngezetenen_1
3511,A019207,A052792,2024JJ00,0
3512,A019207,A052795,2021JJ00,0
3513,A019207,A052795,2022JJ00,0
3514,A019207,A052795,2023JJ00,0
3515,A019207,A052795,2024JJ00,0
3516,A019207,A052796,2021JJ00,0
3517,A019207,A052796,2022JJ00,0
3518,A019207,A052796,2023JJ00,0
3519,A019207,A052796,2024JJ00,0
3520,A019207,A052797,2021JJ00,0
3521,A019207,A052797,2022JJ00,0
3522,A019207,A052797,2023JJ00,0
3523,A019207,A052797,2024JJ00,0
3524,A019207,A052799,2021JJ00,0
3525,A019207,A052799,2022JJ00,0
3526,A019207,A052799,2023JJ00,0
3527,A019207,A052799,2024JJ00,0
3528,A019207,A052798,2021JJ00,0
3529,A019207,A052798,2022JJ00,0
3530,A019207,A052798,2023JJ00,0
3531,A019207,A052798,2024JJ00,0
3532,A019207,A052800,2021JJ00,0
3533,A019207,A052800,2022JJ00,0
3534,A019207,A052800,2023JJ00,0
3535,A019207,A052800,2024JJ00,0
3536,A019207,A052801,2021JJ00,0
3537,A019207,A052801,2022JJ00,0
3538,A019207,A052801,2023JJ00,0
3539,A019207,A052801,2024JJ00,0
3540,A019207,A052802,2021JJ00,0
3541,A019207,A052802,2022JJ00,0
3542,A019207,A052802,2023JJ00,0
3543,A019207,A052802,2024JJ00,0
3544,A019207,A052803,2021JJ00,0
3545,A019207,A052803,2022JJ00,0
3546,A019207,A052803,2023JJ00,0
3547,A019207,A052803,2024JJ00,0
3548,A019207,A052806,2021JJ00,0
3549,A019207,A052806,2022JJ00,0
3550,A019207,A052806,2023JJ00,0
3551,A019207,A052806,2024JJ00,0
3552,A019207,A052807,2021JJ00,0
3553,A019207,A052807,2022JJ00,0
3554,A019207,A052807,2023JJ00,0
3555,A019207,A052807,2024JJ00,0
3556,A019207,A052808,2021JJ00,0
3557,A019207,A052808,2022JJ00,0
3558,A019207,A052808,2023JJ00,0
3559,A019207,A052808,2024JJ00,0
3560,A019207,A052811,2021JJ00,0
3561,A019207,A052811,2022JJ00,0
3562,A019207,A052811,2023JJ00,0
3563,A019207,A052811,2024JJ00,0
3564,A019207,A052812,2021JJ00,2153
3565,A019207,A052812,2022JJ00,2230
3566,A019207,A052812,2023JJ00,2310
3567,A019207,A052812,2024JJ00,2426
3568,A019207,A052813,2021JJ00,0
3569,A019207,A052813,2022JJ00,0
3570,A019207,A052813,2023JJ00,0
3571,A019207,A052813,2024JJ00,0
3572,A019207,A052814,2021JJ00,1691
3573,A019207,A052814,2022JJ00,1742
3574,A019207,A052814,2023JJ00,1818
3575,A019207,A052814,2024JJ00,1939
3576,A019207,A052815,2021JJ00,462
3577,A019207,A052815,2022JJ00,488
3578,A019207,A052815,2023JJ00,492
3579,A019207,A052815,2024JJ00,487
3580,A019207,A052816,2021JJ00,0
3581,A019207,A052816,2022JJ00,0
3582,A019207,A052816,2023JJ00,0
3583,A019207,A052816,2024JJ00,0
3584,A019207,A052817,2021JJ00,0
3585,A019207,A052817,2022JJ00,0
3586,A019207,A052817,2023JJ00,0
3587,A019207,A052817,2024JJ00,0
3588,A019207,A052818,2021JJ00,0
3589,A019207,A052818,2022JJ00,0
3590,A019207,A052818,2023JJ00,0
3591,A019207,A052818,2024JJ00,0
3592,A019207,A052819,2021JJ00,0
3593,A019207,A052819,2022JJ00,0
3594,A019207,A052819,2023JJ00,0
3595,A019207,A052819,2024JJ00,0
3596,A019207,A052820,2021JJ00,0
3597,A019207,A052820,2022JJ00,0
3598,A019207,A052820,2023JJ00,0
3599,A019207,A052820,2024JJ00,0
3600,A019208,A052785,2021JJ00,1479
3601,A019208,A052785,2022JJ00,1664
3602,A019208,A052785,2023JJ00,1713
3603,A019208,A052785,2024JJ00,1990
3604,A019208,A052786,2021JJ00,701
3605,A019208,A052786,2022JJ00,796
3606,A019208,A052786,2023JJ00,758
3607,A019208,A052786,2024JJ00,856
3608,A019208,A052787,2021JJ00,530
3609,A019208,A052787,2022JJ00,561
3610,A019208,A052787,2023JJ00,544
3611,A019208,A052787,2024JJ00,616
3612,A019208,A052788,2021JJ00,153
3613,A019208,A052788,2022JJ00,221
3614,A019208,A052788,2023JJ00,200
3615,A019208,A052788,2024JJ00,225
3616,A019208,A052789,2021JJ00,18
3617,A019208,A052789,2022JJ00,14
3618,A019208,A052789,2023JJ00,13
3619,A019208,A052789,2024JJ00,15
3620,A019208,A052790,2021JJ00,94
3621,A019208,A052790,2022JJ00,158
3622,A019208,A052790,2023JJ00,166
3623,A019208,A052790,2024JJ00,186
3624,A019208,A052791,2021JJ00,0
3625,A019208,A052791,2022JJ00,0
3626,A019208,A052791,2023JJ00,0
3627,A019208,A052791,2024JJ00,0
3628,A019208,A052792,2021JJ00,94
3629,A019208,A052792,2022JJ00,158
3630,A019208,A052792,2023JJ00,166
3631,A019208,A052792,2024JJ00,186
3632,A019208,A052795,2021JJ00,684
3633,A019208,A052795,2022JJ00,710
3634,A019208,A052795,2023JJ00,790
3635,A019208,A052795,2024JJ00,948
3636,A019208,A052796,2021JJ00,0
3637,A019208,A052796,2022JJ00,0
3638,A019208,A052796,2023JJ00,0
3639,A019208,A052796,2024JJ00,0
3640,A019208,A052797,2021JJ00,0
3641,A019208,A052797,2022JJ00,0
3642,A019208,A052797,2023JJ00,0
3643,A019208,A052797,2024JJ00,0
3644,A019208,A052799,2021JJ00,0
3645,A019208,A052799,2022JJ00,0
3646,A019208,A052799,2023JJ00,0
3647,A019208,A052799,2024JJ00,0
3648,A019208,A052798,2021JJ00,684
3649,A019208,A052798,2022JJ00,710
3650,A019208,A052798,2023JJ00,790
3651,A019208,A052798,2024JJ00,948
3652,A019208,A052800,2021JJ00,0
3653,A019208,A052800,2022JJ00,0
3654,A019208,A052800,2023JJ00,0
3655,A019208,A052800,2024JJ00,0
3656,A019208,A052801,2021JJ00,0
3657,A019208,A052801,2022JJ00,0
3658,A019208,A052801,2023JJ00,0
3659,A019208,A052801,2024JJ00,0
3660,A019208,A052802,2021JJ00,0
3661,A019208,A052802,2022JJ00,0
3662,A019208,A052802,2023JJ00,0
3663,A019208,A052802,2024JJ00,0
3664,A019208,A052803,2021JJ00,0
3665,A019208,A052803,2022JJ00,0
3666,A019208,A052803,2023JJ00,0
3667,A019208,A052803,2024JJ00,0
3668,A019208,A052806,2021JJ00,0
3669,A019208,A052806,2022JJ00,0
3670,A019208,A052806,2023JJ00,0
3671,A019208,A052806,2024JJ00,0
3672,A019208,A052807,2021JJ00,0
3673,A019208,A052807,2022JJ00,0
3674,A019208,A052807,2023JJ00,0
3675,A019208,A052807,2024JJ00,0
3676,A019208,A052808,2021JJ00,0
3677,A019208,A052808,2022JJ00,0
3678,A019208,A052808,2023JJ00,0
3679,A019208,A052808,2024JJ00,0
3680,A019208,A052811,2021JJ00,0
3681,A019208,A052811,2022JJ00,0
3682,A019208,A052811,2023JJ00,0
3683,A019208,A052811,2024JJ00,0
3684,A019208,A052812,2021JJ00,0
3685,A019208,A052812,2022JJ00,0
3686,A019208,A052812,2023JJ00,0
3687,A019208,A052812,2024JJ00,0
3688,A019208,A052813,2021JJ00,0
3689,A019208,A052813,2022JJ00,0
3690,A019208,A052813,2023JJ00,0
3691,A019208,A052813,2024JJ00,0
3692,A019208,A052814,2021JJ00,0
3693,A019208,A052814,2022JJ00,0
3694,A019208,A052814,2023JJ00,0
3695,A019208,A052814,2024JJ00,0
3696,A019208,A052815,2021JJ00,0
3697,A019208,A052815,2022JJ00,0
3698,A019208,A052815,2023JJ00,0
3699,A019208,A052815,2024JJ00,0
3700,A019208,A052816,2021JJ00,0
3701,A019208,A052816,2022JJ00,0
3702,A019208,A052816,2023JJ00,0
3703,A019208,A052816,2024JJ00,0
3704,A019208,A052817,2021JJ00,0
3705,A019208,A052817,2022JJ00,0
3706,A019208,A052817,2023JJ00,0
3707,A019208,A052817,2024JJ00,0
3708,A019208,A052818,2021JJ00,0
3709,A019208,A052818,2022JJ00,0
3710,A019208,A052818,2023JJ00,0
3711,A019208,A052818,2024JJ00,0
3712,A019208,A052819,2021JJ00,0
3713,A019208,A052819,2022JJ00,0
3714,A019208,A052819,2023JJ00,0
3715,A019208,A052819,2024JJ00,0
3716,A019208,A052820,2021JJ00,0
3717,A019208,A052820,2022JJ00,0
3718,A019208,A052820,2023JJ00,0
3719,A019208,A052820,2024JJ00,0
3720,A019213,A052785,2021JJ00,11177
3721,A019213,A052785,2022JJ00,11941
3722,A019213,A052785,2023JJ00,12969
3723,A019213,A052785,2024JJ00,14303
3724,A019213,A052786,2021JJ00,1588
3725,A019213,A052786,2022JJ00,1705
3726,A019213,A052786,2023JJ00,1935
3727,A019213,A052786,2024JJ00,2176
3728,A019213,A052787,2021JJ00,75
3729,A019213,A052787,2022JJ00,79
3730,A019213,A052787,2023JJ00,84
3731,A019213,A052787,2024JJ00,93
3732,A019213,A052788,2021JJ00,1513
3733,A019213,A052788,2022JJ00,1625
3734,A019213,A052788,2023JJ00,1849
3735,A019213,A052788,2024JJ00,2081
3736,A019213,A052789,2021JJ00,0
3737,A019213,A052789,2022JJ00,1
3738,A019213,A052789,2023JJ00,2
3739,A019213,A052789,2024JJ00,2
3740,A019213,A052790,2021JJ00,5526
3741,A019213,A052790,2022JJ00,5791
3742,A019213,A052790,2023JJ00,6195
3743,A019213,A052790,2024JJ00,6873
3744,A019213,A052791,2021JJ00,1971
3745,A019213,A052791,2022JJ00,2162
3746,A019213,A052791,2023JJ00,2288
3747,A019213,A052791,2024JJ00,2560
3748,A019213,A052792,2021JJ00,3555
3749,A019213,A052792,2022JJ00,3629
3750,A019213,A052792,2023JJ00,3907
3751,A019213,A052792,2024JJ00,4312
3752,A019213,A052795,2021JJ00,605
3753,A019213,A052795,2022JJ00,763
3754,A019213,A052795,2023JJ00,995
3755,A019213,A052795,2024JJ00,1029
3756,A019213,A052796,2021JJ00,0
3757,A019213,A052796,2022JJ00,0
3758,A019213,A052796,2023JJ00,0
3759,A019213,A052796,2024JJ00,0
3760,A019213,A052797,2021JJ00,0
3761,A019213,A052797,2022JJ00,0
3762,A019213,A052797,2023JJ00,0
3763,A019213,A052797,2024JJ00,0
3764,A019213,A052799,2021JJ00,54
3765,A019213,A052799,2022JJ00,80
3766,A019213,A052799,2023JJ00,84
3767,A019213,A052799,2024JJ00,91
3768,A019213,A052798,2021JJ00,155
3769,A019213,A052798,2022JJ00,182
3770,A019213,A052798,2023JJ00,201
3771,A019213,A052798,2024JJ00,239
3772,A019213,A052800,2021JJ00,397
3773,A019213,A052800,2022JJ00,501
3774,A019213,A052800,2023JJ00,710
3775,A019213,A052800,2024JJ00,700
3776,A019213,A052801,2021JJ00,0
3777,A019213,A052801,2022JJ00,0
3778,A019213,A052801,2023JJ00,0
3779,A019213,A052801,2024JJ00,0
3780,A019213,A052802,2021JJ00,0
3781,A019213,A052802,2022JJ00,0
3782,A019213,A052802,2023JJ00,0
3783,A019213,A052802,2024JJ00,0
3784,A019213,A052803,2021JJ00,0
3785,A019213,A052803,2022JJ00,0
3786,A019213,A052803,2023JJ00,0
3787,A019213,A052803,2024JJ00,0
3788,A019213,A052806,2021JJ00,662
3789,A019213,A052806,2022JJ00,694
3790,A019213,A052806,2023JJ00,787
3791,A019213,A052806,2024JJ00,828
3792,A019213,A052807,2021JJ00,0
3793,A019213,A052807,2022JJ00,0
3794,A019213,A052807,2023JJ00,0
3795,A019213,A052807,2024JJ00,0
3796,A019213,A052808,2021JJ00,662
3797,A019213,A052808,2022JJ00,694
3798,A019213,A052808,2023JJ00,787
3799,A019213,A052808,2024JJ00,828
3800,A019213,A052811,2021JJ00,17
3801,A019213,A052811,2022JJ00,12
3802,A019213,A052811,2023JJ00,25
3803,A019213,A052811,2024JJ00,29
3804,A019213,A052812,2021JJ00,472
3805,A019213,A052812,2022JJ00,563
3806,A019213,A052812,2023JJ00,628
3807,A019213,A052812,2024JJ00,696
3808,A019213,A052813,2021JJ00,472
3809,A019213,A052813,2022JJ00,563
3810,A019213,A052813,2023JJ00,628
3811,A019213,A052813,2024JJ00,696
3812,A019213,A052814,2021JJ00,0
3813,A019213,A052814,2022JJ00,0
3814,A019213,A052814,2023JJ00,0
3815,A019213,A052814,2024JJ00,0
3816,A019213,A052815,2021JJ00,0
3817,A019213,A052815,2022JJ00,0
3818,A019213,A052815,2023JJ00,0
3819,A019213,A052815,2024JJ00,0
3820,A019213,A052816,2021JJ00,0
3821,A019213,A052816,2022JJ00,0
3822,A019213,A052816,2023JJ00,0
3823,A019213,A052816,2024JJ00,0
3824,A019213,A052817,2021JJ00,2306
3825,A019213,A052817,2022JJ00,2413
3826,A019213,A052817,2023JJ00,2404
3827,A019213,A052817,2024JJ00,2673
3828,A019213,A052818,2021JJ00,1515
3829,A019213,A052818,2022JJ00,1589
3830,A019213,A052818,2023JJ00,1729
3831,A019213,A052818,2024JJ00,1905
3832,A019213,A052819,2021JJ00,790
3833,A019213,A052819,2022JJ00,823
3834,A019213,A052819,2023JJ00,676
3835,A019213,A052819,2024JJ00,768
3836,A019213,A052820,2021JJ00,0
3837,A019213,A052820,2022JJ00,0
3838,A019213,A052820,2023JJ00,0
3839,A019213,A052820,2024JJ00,0
3840,A019214,A052785,2021JJ00,11177
3841,A019214,A052785,2022JJ00,11941
3842,A019214,A052785,2023JJ00,12969
3843,A019214,A052785,2024JJ00,14303
3844,A019214,A052786,2021JJ00,1588
3845,A019214,A052786,2022JJ00,1705
3846,A019214,A052786,2023JJ00,1935
3847,A019214,A052786,2024JJ00,2176
3848,A019214,A052787,2021JJ00,75
3849,A019214,A052787,2022JJ00,79
3850,A019214,A052787,2023JJ00,84
3851,A019214,A052787,2024JJ00,93
3852,A019214,A052788,2021JJ00,1513
3853,A019214,A052788,2022JJ00,1625
3854,A019214,A052788,2023JJ00,1849
3855,A019214,A052788,2024JJ00,2081
3856,A019214,A052789,2021JJ00,0
3857,A019214,A052789,2022JJ00,1
3858,A019214,A052789,2023JJ00,2
3859,A019214,A052789,2024JJ00,2
3860,A019214,A052790,2021JJ00,5526
3861,A019214,A052790,2022JJ00,5791
3862,A019214,A052790,2023JJ00,6195
3863,A019214,A052790,2024JJ00,6873
3864,A019214,A052791,2021JJ00,1971
3865,A019214,A052791,2022JJ00,2162
3866,A019214,A052791,2023JJ00,2288
3867,A019214,A052791,2024JJ00,2560
3868,A019214,A052792,2021JJ00,3555
3869,A019214,A052792,2022JJ00,3629
3870,A019214,A052792,2023JJ00,3907
3871,A019214,A052792,2024JJ00,4312
3872,A019214,A052795,2021JJ00,605
3873,A019214,A052795,2022JJ00,763
3874,A019214,A052795,2023JJ00,995
3875,A019214,A052795,2024JJ00,1029
3876,A019214,A052796,2021JJ00,0
3877,A019214,A052796,2022JJ00,0
3878,A019214,A052796,2023JJ00,0
3879,A019214,A052796,2024JJ00,0
3880,A019214,A052797,2021JJ00,0
3881,A019214,A052797,2022JJ00,0
3882,A019214,A052797,2023JJ00,0
3883,A019214,A052797,2024JJ00,0
3884,A019214,A052799,2021JJ00,54
3885,A019214,A052799,2022JJ00,80
3886,A019214,A052799,2023JJ00,84
3887,A019214,A052799,2024JJ00,91
3888,A019214,A052798,2021JJ00,155
3889,A019214,A052798,2022JJ00,182
3890,A019214,A052798,2023JJ00,201
3891,A019214,A052798,2024JJ00,239
3892,A019214,A052800,2021JJ00,397
3893,A019214,A052800,2022JJ00,501
3894,A019214,A052800,2023JJ00,710
3895,A019214,A052800,2024JJ00,700
3896,A019214,A052801,2021JJ00,0
3897,A019214,A052801,2022JJ00,0
3898,A019214,A052801,2023JJ00,0
3899,A019214,A052801,2024JJ00,0
3900,A019214,A052802,2021JJ00,0
3901,A019214,A052802,2022JJ00,0
3902,A019214,A052802,2023JJ00,0
3903,A019214,A052802,2024JJ00,0
3904,A019214,A052803,2021JJ00,0
3905,A019214,A052803,2022JJ00,0
3906,A019214,A052803,2023JJ00,0
3907,A019214,A052803,2024JJ00,0
3908,A019214,A052806,2021JJ00,662
3909,A019214,A052806,2022JJ00,694
3910,A019214,A052806,2023JJ00,787
3911,A019214,A052806,2024JJ00,828
3912,A019214,A052807,2021JJ00,0
3913,A019214,A052807,2022JJ00,0
3914,A019214,A052807,2023JJ00,0
3915,A019214,A052807,2024JJ00,0
3916,A019214,A052808,2021JJ00,662
3917,A019214,A052808,2022JJ00,694
3918,A019214,A052808,2023JJ00,787
3919,A019214,A052808,2024JJ00,828
3920,A019214,A052811,2021JJ00,17
3921,A019214,A052811,2022JJ00,12
3922,A019214,A052811,2023JJ00,25
3923,A019214,A052811,2024JJ00,29
3924,A019214,A052812,2021JJ00,472
3925,A019214,A052812,2022JJ00,563
3926,A019214,A052812,2023JJ00,628
3927,A019214,A052812,2024JJ00,696
3928,A019214,A052813,2021JJ00,472
3929,A019214,A052813,2022JJ00,563
3930,A019214,A052813,2023JJ00,628
3931,A019214,A052813,2024JJ00,696
3932,A019214,A052814,2021JJ00,0
3933,A019214,A052814,2022JJ00,0
3934,A019214,A052814,2023JJ00,0
3935,A019214,A052814,2024JJ00,0
3936,A019214,A052815,2021JJ00,0
3937,A019214,A052815,2022JJ00,0
3938,A019214,A052815,2023JJ00,0
3939,A019214,A052815,2024JJ00,0
3940,A019214,A052816,2021JJ00,0
3941,A019214,A052816,2022JJ00,0
3942,A019214,A052816,2023JJ00,0
3943,A019214,A052816,2024JJ00,0
3944,A019214,A052817,2021JJ00,2306
3945,A019214,A052817,2022JJ00,2413
3946,A019214,A052817,2023JJ00,2404
3947,A019214,A052817,2024JJ00,2673
3948,A019214,A052818,2021JJ00,1515
3949,A019214,A052818,2022JJ00,1589
3950,A019214,A052818,2023JJ00,1729
3951,A019214,A052818,2024JJ00,1905
3952,A019214,A052819,2021JJ00,790
3953,A019214,A052819,2022JJ00,823
3954,A019214,A052819,2023JJ00,676
3955,A019214,A052819,2024JJ00,768
3956,A019214,A052820,2021JJ00,0
3957,A019214,A052820,2022JJ00,0
3958,A019214,A052820,2023JJ00,0
3959,A019214,A052820,2024JJ00,0
3960,A019215,A052785,2021JJ00,9452
3961,A019215,A052785,2022JJ00,10166
3962,A019215,A052785,2023JJ00,11061
3963,A019215,A052785,2024JJ00,12228
3964,A019215,A052786,2021JJ00,1575
3965,A019215,A052786,2022JJ00,1694
3966,A019215,A052786,2023JJ00,1923
3967,A019215,A052786,2024JJ00,2164
3968,A019215,A052787,2021JJ00,75
3969,A019215,A052787,2022JJ00,79
3970,A019215,A052787,2023JJ00,84
3971,A019215,A052787,2024JJ00,93
3972,A019215,A052788,2021JJ00,1500
3973,A019215,A052788,2022JJ00,1614
3974,A019215,A052788,2023JJ00,1837
3975,A019215,A052788,2024JJ00,2069
3976,A019215,A052789,2021JJ00,0
3977,A019215,A052789,2022JJ00,1
3978,A019215,A052789,2023JJ00,2
3979,A019215,A052789,2024JJ00,2
3980,A019215,A052790,2021JJ00,5488
3981,A019215,A052790,2022JJ00,5760
3982,A019215,A052790,2023JJ00,6169
3983,A019215,A052790,2024JJ00,6848
3984,A019215,A052791,2021JJ00,1955
3985,A019215,A052791,2022JJ00,2148
3986,A019215,A052791,2023JJ00,2275
3987,A019215,A052791,2024JJ00,2547
3988,A019215,A052792,2021JJ00,3534
3989,A019215,A052792,2022JJ00,3612
3990,A019215,A052792,2023JJ00,3895
3991,A019215,A052792,2024JJ00,4301
3992,A019215,A052795,2021JJ00,516
3993,A019215,A052795,2022JJ00,685
3994,A019215,A052795,2023JJ00,918
3995,A019215,A052795,2024JJ00,956
3996,A019215,A052796,2021JJ00,0
3997,A019215,A052796,2022JJ00,0
3998,A019215,A052796,2023JJ00,0
3999,A019215,A052796,2024JJ00,0
4000,A019215,A052797,2021JJ00,0
4001,A019215,A052797,2022JJ00,0
4002,A019215,A052797,2023JJ00,0
4003,A019215,A052797,2024JJ00,0
4004,A019215,A052799,2021JJ00,40
4005,A019215,A052799,2022JJ00,68
4006,A019215,A052799,2023JJ00,72
4007,A019215,A052799,2024JJ00,79
4008,A019215,A052798,2021JJ00,140
4009,A019215,A052798,2022JJ00,169
4010,A019215,A052798,2023JJ00,190
4011,A019215,A052798,2024JJ00,228
4012,A019215,A052800,2021JJ00,336
4013,A019215,A052800,2022JJ00,448
4014,A019215,A052800,2023JJ00,656
4015,A019215,A052800,2024JJ00,649
4016,A019215,A052801,2021JJ00,0
4017,A019215,A052801,2022JJ00,0
4018,A019215,A052801,2023JJ00,0
4019,A019215,A052801,2024JJ00,0
4020,A019215,A052802,2021JJ00,0
4021,A019215,A052802,2022JJ00,0
4022,A019215,A052802,2023JJ00,0
4023,A019215,A052802,2024JJ00,0
4024,A019215,A052803,2021JJ00,0
4025,A019215,A052803,2022JJ00,0
4026,A019215,A052803,2023JJ00,0
4027,A019215,A052803,2024JJ00,0
4028,A019215,A052806,2021JJ00,662
4029,A019215,A052806,2022JJ00,694
4030,A019215,A052806,2023JJ00,787
4031,A019215,A052806,2024JJ00,828
4032,A019215,A052807,2021JJ00,0
4033,A019215,A052807,2022JJ00,0
4034,A019215,A052807,2023JJ00,0
4035,A019215,A052807,2024JJ00,0
4036,A019215,A052808,2021JJ00,662
4037,A019215,A052808,2022JJ00,694
4038,A019215,A052808,2023JJ00,787
4039,A019215,A052808,2024JJ00,828
4040,A019215,A052811,2021JJ00,14
4041,A019215,A052811,2022JJ00,10
4042,A019215,A052811,2023JJ00,23
4043,A019215,A052811,2024JJ00,27
4044,A019215,A052812,2021JJ00,472
4045,A019215,A052812,2022JJ00,563
4046,A019215,A052812,2023JJ00,628
4047,A019215,A052812,2024JJ00,696
4048,A019215,A052813,2021JJ00,472
4049,A019215,A052813,2022JJ00,563
4050,A019215,A052813,2023JJ00,628
4051,A019215,A052813,2024JJ00,696
4052,A019215,A052814,2021JJ00,0
4053,A019215,A052814,2022JJ00,0
4054,A019215,A052814,2023JJ00,0
4055,A019215,A052814,2024JJ00,0
4056,A019215,A052815,2021JJ00,0
4057,A019215,A052815,2022JJ00,0
4058,A019215,A052815,2023JJ00,0
4059,A019215,A052815,2024JJ00,0
4060,A019215,A052816,2021JJ00,0
4061,A019215,A052816,2022JJ00,0
4062,A019215,A052816,2023JJ00,0
4063,A019215,A052816,2024JJ00,0
4064,A019215,A052817,2021JJ00,725
4065,A019215,A052817,2022JJ00,760
4066,A019215,A052817,2023JJ00,613
4067,A019215,A052817,2024JJ00,709
4068,A019215,A052818,2021JJ00,8
4069,A019215,A052818,2022JJ00,0
4070,A019215,A052818,2023JJ00,0
4071,A019215,A052818,2024JJ00,0
4072,A019215,A052819,2021JJ00,716
4073,A019215,A052819,2022JJ00,760
4074,A019215,A052819,2023JJ00,613
4075,A019215,A052819,2024JJ00,709
4076,A019215,A052820,2021JJ00,0
4077,A019215,A052820,2022JJ00,0
4078,A019215,A052820,2023JJ00,0
4079,A019215,A052820,2024JJ00,0
4080,A019216,A052785,2021JJ00,1725
4081,A019216,A052785,2022JJ00,1775
4082,A019216,A052785,2023JJ00,1908
4083,A019216,A052785,2024JJ00,2076
4084,A019216,A052786,2021JJ00,13
4085,A019216,A052786,2022JJ00,11
4086,A019216,A052786,2023JJ00,12
4087,A019216,A052786,2024JJ00,11
4088,A019216,A052787,2021JJ00,0
4089,A019216,A052787,2022JJ00,0
4090,A019216,A052787,2023JJ00,0
4091,A019216,A052787,2024JJ00,0
4092,A019216,A052788,2021JJ00,13
4093,A019216,A052788,2022JJ00,11
4094,A019216,A052788,2023JJ00,12
4095,A019216,A052788,2024JJ00,11
4096,A019216,A052789,2021JJ00,0
4097,A019216,A052789,2022JJ00,0
4098,A019216,A052789,2023JJ00,0
4099,A019216,A052789,2024JJ00,0
4100,A019216,A052790,2021JJ00,38
4101,A019216,A052790,2022JJ00,31
4102,A019216,A052790,2023JJ00,26
4103,A019216,A052790,2024JJ00,25
4104,A019216,A052791,2021JJ00,16
4105,A019216,A052791,2022JJ00,14
4106,A019216,A052791,2023JJ00,13
4107,A019216,A052791,2024JJ00,13
4108,A019216,A052792,2021JJ00,21
4109,A019216,A052792,2022JJ00,17
4110,A019216,A052792,2023JJ00,12
4111,A019216,A052792,2024JJ00,12
4112,A019216,A052795,2021JJ00,89
4113,A019216,A052795,2022JJ00,78
4114,A019216,A052795,2023JJ00,77
4115,A019216,A052795,2024JJ00,74
4116,A019216,A052796,2021JJ00,0
4117,A019216,A052796,2022JJ00,0
4118,A019216,A052796,2023JJ00,0
4119,A019216,A052796,2024JJ00,0
4120,A019216,A052797,2021JJ00,0
4121,A019216,A052797,2022JJ00,0
4122,A019216,A052797,2023JJ00,0
4123,A019216,A052797,2024JJ00,0
4124,A019216,A052799,2021JJ00,14
4125,A019216,A052799,2022JJ00,13
4126,A019216,A052799,2023JJ00,13
4127,A019216,A052799,2024JJ00,12
4128,A019216,A052798,2021JJ00,14
4129,A019216,A052798,2022JJ00,13
4130,A019216,A052798,2023JJ00,11
4131,A019216,A052798,2024JJ00,10
4132,A019216,A052800,2021JJ00,61
4133,A019216,A052800,2022JJ00,53
4134,A019216,A052800,2023JJ00,53
4135,A019216,A052800,2024JJ00,51
4136,A019216,A052801,2021JJ00,0
4137,A019216,A052801,2022JJ00,0
4138,A019216,A052801,2023JJ00,0
4139,A019216,A052801,2024JJ00,0
4140,A019216,A052802,2021JJ00,0
4141,A019216,A052802,2022JJ00,0
4142,A019216,A052802,2023JJ00,0
4143,A019216,A052802,2024JJ00,0
4144,A019216,A052803,2021JJ00,0
4145,A019216,A052803,2022JJ00,0
4146,A019216,A052803,2023JJ00,0
4147,A019216,A052803,2024JJ00,0
4148,A019216,A052806,2021JJ00,0
4149,A019216,A052806,2022JJ00,0
4150,A019216,A052806,2023JJ00,0
4151,A019216,A052806,2024JJ00,0
4152,A019216,A052807,2021JJ00,0
4153,A019216,A052807,2022JJ00,0
4154,A019216,A052807,2023JJ00,0
4155,A019216,A052807,2024JJ00,0
4156,A019216,A052808,2021JJ00,0
4157,A019216,A052808,2022JJ00,0
4158,A019216,A052808,2023JJ00,0
4159,A019216,A052808,2024JJ00,0
4160,A019216,A052811,2021JJ00,3
4161,A019216,A052811,2022JJ00,2
4162,A019216,A052811,2023JJ00,2
4163,A019216,A052811,2024JJ00,2
4164,A019216,A052812,2021JJ00,0
4165,A019216,A052812,2022JJ00,0
4166,A019216,A052812,2023JJ00,0
4167,A019216,A052812,2024JJ00,0
4168,A019216,A052813,2021JJ00,0
4169,A019216,A052813,2022JJ00,0
4170,A019216,A052813,2023JJ00,0
4171,A019216,A052813,2024JJ00,0
4172,A019216,A052814,2021JJ00,0
4173,A019216,A052814,2022JJ00,0
4174,A019216,A052814,2023JJ00,0
4175,A019216,A052814,2024JJ00,0
4176,A019216,A052815,2021JJ00,0
4177,A019216,A052815,2022JJ00,0
4178,A019216,A052815,2023JJ00,0
4179,A019216,A052815,2024JJ00,0
4180,A019216,A052816,2021JJ00,0
4181,A019216,A052816,2022JJ00,0
4182,A019216,A052816,2023JJ00,0
4183,A019216,A052816,2024JJ00,0
4184,A019216,A052817,2021JJ00,1581
4185,A019216,A052817,2022JJ00,1652
4186,A019216,A052817,2023JJ00,1791
4187,A019216,A052817,2024JJ00,1964
4188,A019216,A052818,2021JJ00,1507
4189,A019216,A052818,2022JJ00,1589
4190,A019216,A052818,2023JJ00,1729
4191,A019216,A052818,2024JJ00,1905
4192,A019216,A052819,2021JJ00,74
4193,A019216,A052819,2022JJ00,63
4194,A019216,A052819,2023JJ00,62
4195,A019216,A052819,2024JJ00,59
4196,A019216,A052820,2021JJ00,0
4197,A019216,A052820,2022JJ00,0
4198,A019216,A052820,2023JJ00,0
4199,A019216,A052820,2024JJ00,0
4200,A019210,A052785,2021JJ00,0
4201,A019210,A052785,2022JJ00,0
