ID,Emissiebronnen,EmissiesNaarLucht,Perioden,EmissiesNaarLucht_1
3089,318600   ,A044112,2009JJ00,0.1
3090,318600   ,A044112,2010JJ00,0.1
3091,318600   ,A044112,2011JJ00,0.1
3092,318600   ,A044112,2012JJ00,0.1
3093,318600   ,A044112,2013JJ00,0.0
3094,318600   ,A044112,2014JJ00,0.0
3095,318600   ,A044112,2015JJ00,0.0
3096,318600   ,A044112,2016JJ00,0.0
3097,318600   ,A044112,2017JJ00,0.0
3098,318600   ,A044112,2018JJ00,0.0
3099,318600   ,A044112,2019JJ00,0.0
3100,318600   ,A044112,2020JJ00,0.0
3101,318600   ,A044112,2021JJ00,0.0
3102,318600   ,A044112,2022JJ00,0.0
3103,318600   ,A044112,2023JJ00,0.0
3104,318600   ,A044112,2024JJ00,0.0
3105,318600   ,A044114,1990JJ00,0.0
3106,318600   ,A044114,1995JJ00,0.0
3107,318600   ,A044114,2000JJ00,0.0
3108,318600   ,A044114,2001JJ00,0.0
3109,318600   ,A044114,2002JJ00,0.0
3110,318600   ,A044114,2003JJ00,0.0
3111,318600   ,A044114,2004JJ00,0.0
3112,318600   ,A044114,2005JJ00,0.0
3113,318600   ,A044114,2006JJ00,0.0
3114,318600   ,A044114,2007JJ00,0.0
3115,318600   ,A044114,2008JJ00,0.0
3116,318600   ,A044114,2009JJ00,0.0
3117,318600   ,A044114,2010JJ00,0.0
3118,318600   ,A044114,2011JJ00,0.0
3119,318600   ,A044114,2012JJ00,0.0
3120,318600   ,A044114,2013JJ00,0.0
3121,318600   ,A044114,2014JJ00,0.0
3122,318600   ,A044114,2015JJ00,0.0
3123,318600   ,A044114,2016JJ00,0.0
3124,318600   ,A044114,2017JJ00,0.0
3125,318600   ,A044114,2018JJ00,0.0
3126,318600   ,A044114,2019JJ00,0.0
3127,318600   ,A044114,2020JJ00,0.0
3128,318600   ,A044114,2021JJ00,0.0
3129,318600   ,A044114,2022JJ00,0.0
3130,318600   ,A044114,2023JJ00,0.0
3131,318600   ,A044114,2024JJ00,0.0
3132,318600   ,A044118,1990JJ00,14.4
3133,318600   ,A044118,1995JJ00,14.4
3134,318600   ,A044118,2000JJ00,11.6
3135,318600   ,A044118,2001JJ00,8.2
3136,318600   ,A044118,2002JJ00,7.8
3137,318600   ,A044118,2003JJ00,5.8
3138,318600   ,A044118,2004JJ00,5.7
3139,318600   ,A044118,2005JJ00,5.6
3140,318600   ,A044118,2006JJ00,4.9
3141,318600   ,A044118,2007JJ00,4.5
3142,318600   ,A044118,2008JJ00,4.2
3143,318600   ,A044118,2009JJ00,4.0
3144,318600   ,A044118,2010JJ00,3.8
3145,318600   ,A044118,2011JJ00,3.5
3146,318600   ,A044118,2012JJ00,3.7
3147,318600   ,A044118,2013JJ00,4.0
3148,318600   ,A044118,2014JJ00,3.5
3149,318600   ,A044118,2015JJ00,3.4
3150,318600   ,A044118,2016JJ00,3.4
3151,318600   ,A044118,2017JJ00,3.5
3152,318600   ,A044118,2018JJ00,3.4
3153,318600   ,A044118,2019JJ00,2.8
3154,318600   ,A044118,2020JJ00,2.5
3155,318600   ,A044118,2021JJ00,2.7
3156,318600   ,A044118,2022JJ00,2.6
3157,318600   ,A044118,2023JJ00,2.3
3158,318600   ,A044118,2024JJ00,2.0
3159,318600   ,A044113,1990JJ00,0.0
3160,318600   ,A044113,1995JJ00,0.0
3161,318600   ,A044113,2000JJ00,0.0
3162,318600   ,A044113,2001JJ00,0.0
3163,318600   ,A044113,2002JJ00,0.0
3164,318600   ,A044113,2003JJ00,0.0
3165,318600   ,A044113,2004JJ00,0.0
3166,318600   ,A044113,2005JJ00,0.0
3167,318600   ,A044113,2006JJ00,0.0
3168,318600   ,A044113,2007JJ00,0.0
3169,318600   ,A044113,2008JJ00,0.0
3170,318600   ,A044113,2009JJ00,0.0
3171,318600   ,A044113,2010JJ00,0.0
3172,318600   ,A044113,2011JJ00,0.0
3173,318600   ,A044113,2012JJ00,0.0
3174,318600   ,A044113,2013JJ00,0.0
3175,318600   ,A044113,2014JJ00,0.0
3176,318600   ,A044113,2015JJ00,0.0
3177,318600   ,A044113,2016JJ00,0.0
3178,318600   ,A044113,2017JJ00,0.0
3179,318600   ,A044113,2018JJ00,0.0
3180,318600   ,A044113,2019JJ00,0.0
3181,318600   ,A044113,2020JJ00,0.0
3182,318600   ,A044113,2021JJ00,0.0
3183,318600   ,A044113,2022JJ00,0.0
3184,318600   ,A044113,2023JJ00,0.0
3185,318600   ,A044113,2024JJ00,0.0
3186,318600   ,A051771,1990JJ00,0.0
3187,318600   ,A051771,1995JJ00,0.0
3188,318600   ,A051771,2000JJ00,0.0
3189,318600   ,A051771,2001JJ00,0.0
3190,318600   ,A051771,2002JJ00,0.0
3191,318600   ,A051771,2003JJ00,0.0
3192,318600   ,A051771,2004JJ00,0.0
3193,318600   ,A051771,2005JJ00,0.0
3194,318600   ,A051771,2006JJ00,0.0
3195,318600   ,A051771,2007JJ00,0.0
3196,318600   ,A051771,2008JJ00,0.0
3197,318600   ,A051771,2009JJ00,0.0
3198,318600   ,A051771,2010JJ00,0.0
3199,318600   ,A051771,2011JJ00,0.0
3200,318600   ,A051771,2012JJ00,0.0
3201,318600   ,A051771,2013JJ00,0.0
3202,318600   ,A051771,2014JJ00,0.0
3203,318600   ,A051771,2015JJ00,0.0
3204,318600   ,A051771,2016JJ00,0.0
3205,318600   ,A051771,2017JJ00,0.0
3206,318600   ,A051771,2018JJ00,0.0
3207,318600   ,A051771,2019JJ00,0.0
3208,318600   ,A051771,2020JJ00,0.0
3209,318600   ,A051771,2021JJ00,0.0
3210,318600   ,A051771,2022JJ00,0.0
3211,318600   ,A051771,2023JJ00,0.0
3212,318600   ,A051771,2024JJ00,0.0
3213,318600   ,A044108,1990JJ00,0.0
3214,318600   ,A044108,1995JJ00,0.1
3215,318600   ,A044108,2000JJ00,0.1
3216,318600   ,A044108,2001JJ00,0.1
3217,318600   ,A044108,2002JJ00,0.2
3218,318600   ,A044108,2003JJ00,0.1
3219,318600   ,A044108,2004JJ00,0.1
3220,318600   ,A044108,2005JJ00,0.1
3221,318600   ,A044108,2006JJ00,0.1
3222,318600   ,A044108,2007JJ00,0.1
3223,318600   ,A044108,2008JJ00,0.1
3224,318600   ,A044108,2009JJ00,0.1
3225,318600   ,A044108,2010JJ00,0.1
3226,318600   ,A044108,2011JJ00,0.1
3227,318600   ,A044108,2012JJ00,0.1
3228,318600   ,A044108,2013JJ00,0.0
3229,318600   ,A044108,2014JJ00,0.0
3230,318600   ,A044108,2015JJ00,0.0
3231,318600   ,A044108,2016JJ00,0.0
3232,318600   ,A044108,2017JJ00,0.0
3233,318600   ,A044108,2018JJ00,0.0
3234,318600   ,A044108,2019JJ00,0.0
3235,318600   ,A044108,2020JJ00,0.0
3236,318600   ,A044108,2021JJ00,0.0
3237,318600   ,A044108,2022JJ00,0.0
3238,318600   ,A044108,2023JJ00,0.0
3239,318600   ,A044108,2024JJ00,0.0
3240,320800   ,A044109,1990JJ00,21000.0
3241,320800   ,A044109,1995JJ00,15700.0
3242,320800   ,A044109,2000JJ00,14900.0
3243,320800   ,A044109,2001JJ00,14400.0
3244,320800   ,A044109,2002JJ00,14900.0
3245,320800   ,A044109,2003JJ00,15500.0
3246,320800   ,A044109,2004JJ00,15500.0
3247,320800   ,A044109,2005JJ00,15100.0
3248,320800   ,A044109,2006JJ00,15700.0
3249,320800   ,A044109,2007JJ00,16200.0
3250,320800   ,A044109,2008JJ00,16000.0
3251,320800   ,A044109,2009JJ00,15100.0
3252,320800   ,A044109,2010JJ00,17100.0
3253,320800   ,A044109,2011JJ00,16500.0
3254,320800   ,A044109,2012JJ00,16300.0
3255,320800   ,A044109,2013JJ00,16300.0
3256,320800   ,A044109,2014JJ00,15900.0
3257,320800   ,A044109,2015JJ00,15200.0
3258,320800   ,A044109,2016JJ00,16800.0
3259,320800   ,A044109,2017JJ00,17600.0
3260,320800   ,A044109,2018JJ00,17700.0
3261,320800   ,A044109,2019JJ00,17000.0
3262,320800   ,A044109,2020JJ00,18600.0
3263,320800   ,A044109,2021JJ00,18100.0
3264,320800   ,A044109,2022JJ00,15700.0
3265,320800   ,A044109,2023JJ00,15400.0
3266,320800   ,A044109,2024JJ00,15800.0
3267,320800   ,A044107,1990JJ00,12.2
3268,320800   ,A044107,1995JJ00,11.9
3269,320800   ,A044107,2000JJ00,12.3
3270,320800   ,A044107,2001JJ00,12.3
3271,320800   ,A044107,2002JJ00,13.7
3272,320800   ,A044107,2003JJ00,13.8
3273,320800   ,A044107,2004JJ00,13.8
3274,320800   ,A044107,2005JJ00,13.7
3275,320800   ,A044107,2006JJ00,12.6
3276,320800   ,A044107,2007JJ00,12.6
3277,320800   ,A044107,2008JJ00,12.3
3278,320800   ,A044107,2009JJ00,11.9
3279,320800   ,A044107,2010JJ00,12.8
3280,320800   ,A044107,2011JJ00,12.5
3281,320800   ,A044107,2012JJ00,12.6
3282,320800   ,A044107,2013JJ00,12.5
3283,320800   ,A044107,2014JJ00,12.8
3284,320800   ,A044107,2015JJ00,12.6
3285,320800   ,A044107,2016JJ00,12.7
3286,320800   ,A044107,2017JJ00,13.0
3287,320800   ,A044107,2018JJ00,12.5
3288,320800   ,A044107,2019JJ00,13.1
3289,320800   ,A044107,2020JJ00,14.2
3290,320800   ,A044107,2021JJ00,13.9
3291,320800   ,A044107,2022JJ00,13.6
3292,320800   ,A044107,2023JJ00,13.6
3293,320800   ,A044107,2024JJ00,12.6
3294,320800   ,A044110,1990JJ00,23.8
3295,320800   ,A044110,1995JJ00,23.8
3296,320800   ,A044110,2000JJ00,23.1
3297,320800   ,A044110,2001JJ00,21.1
3298,320800   ,A044110,2002JJ00,20.3
3299,320800   ,A044110,2003JJ00,20.5
3300,320800   ,A044110,2004JJ00,22.4
3301,320800   ,A044110,2005JJ00,22.5
3302,320800   ,A044110,2006JJ00,22.4
3303,320800   ,A044110,2007JJ00,18.0
3304,320800   ,A044110,2008JJ00,5.8
3305,320800   ,A044110,2009JJ00,6.0
3306,320800   ,A044110,2010JJ00,5.1
3307,320800   ,A044110,2011JJ00,5.1
3308,320800   ,A044110,2012JJ00,5.2
3309,320800   ,A044110,2013JJ00,5.2
3310,320800   ,A044110,2014JJ00,5.4
3311,320800   ,A044110,2015JJ00,5.4
3312,320800   ,A044110,2016JJ00,4.7
3313,320800   ,A044110,2017JJ00,5.0
3314,320800   ,A044110,2018JJ00,4.6
3315,320800   ,A044110,2019JJ00,4.6
3316,320800   ,A044110,2020JJ00,4.1
3317,320800   ,A044110,2021JJ00,3.4
3318,320800   ,A044110,2022JJ00,2.2
3319,320800   ,A044110,2023JJ00,1.6
3320,320800   ,A044110,2024JJ00,1.7
3321,320800   ,A044111,1990JJ00,3.3
3322,320800   ,A044111,1995JJ00,3.1
3323,320800   ,A044111,2000JJ00,1.7
3324,320800   ,A044111,2001JJ00,1.7
3325,320800   ,A044111,2002JJ00,1.5
3326,320800   ,A044111,2003JJ00,1.6
3327,320800   ,A044111,2004JJ00,2.0
3328,320800   ,A044111,2005JJ00,1.3
3329,320800   ,A044111,2006JJ00,1.3
3330,320800   ,A044111,2007JJ00,1.1
3331,320800   ,A044111,2008JJ00,1.1
3332,320800   ,A044111,2009JJ00,0.9
3333,320800   ,A044111,2010JJ00,0.7
3334,320800   ,A044111,2011JJ00,1.0
3335,320800   ,A044111,2012JJ00,0.8
3336,320800   ,A044111,2013JJ00,0.6
3337,320800   ,A044111,2014JJ00,0.6
3338,320800   ,A044111,2015JJ00,0.6
3339,320800   ,A044111,2016JJ00,0.8
3340,320800   ,A044111,2017JJ00,0.7
3341,320800   ,A044111,2018JJ00,0.7
3342,320800   ,A044111,2019JJ00,0.4
3343,320800   ,A044111,2020JJ00,0.5
3344,320800   ,A044111,2021JJ00,0.5
3345,320800   ,A044111,2022JJ00,0.4
3346,320800   ,A044111,2023JJ00,0.4
3347,320800   ,A044111,2024JJ00,0.4
3348,320800   ,A044112,1990JJ00,36.5
3349,320800   ,A044112,1995JJ00,25.7
3350,320800   ,A044112,2000JJ00,13.7
3351,320800   ,A044112,2001JJ00,12.6
3352,320800   ,A044112,2002JJ00,12.9
3353,320800   ,A044112,2003JJ00,14.4
3354,320800   ,A044112,2004JJ00,14.7
3355,320800   ,A044112,2005JJ00,13.8
3356,320800   ,A044112,2006JJ00,13.1
3357,320800   ,A044112,2007JJ00,12.3
3358,320800   ,A044112,2008JJ00,12.5
3359,320800   ,A044112,2009JJ00,11.1
3360,320800   ,A044112,2010JJ00,11.7
3361,320800   ,A044112,2011JJ00,11.5
3362,320800   ,A044112,2012JJ00,10.8
3363,320800   ,A044112,2013JJ00,9.4
3364,320800   ,A044112,2014JJ00,8.9
3365,320800   ,A044112,2015JJ00,8.4
3366,320800   ,A044112,2016JJ00,8.9
3367,320800   ,A044112,2017JJ00,8.6
3368,320800   ,A044112,2018JJ00,8.5
3369,320800   ,A044112,2019JJ00,8.3
3370,320800   ,A044112,2020JJ00,8.6
3371,320800   ,A044112,2021JJ00,8.3
3372,320800   ,A044112,2022JJ00,7.4
3373,320800   ,A044112,2023JJ00,7.0
3374,320800   ,A044112,2024JJ00,7.1
3375,320800   ,A044114,1990JJ00,19.7
3376,320800   ,A044114,1995JJ00,10.5
3377,320800   ,A044114,2000JJ00,2.4
3378,320800   ,A044114,2001JJ00,3.7
3379,320800   ,A044114,2002JJ00,3.6
3380,320800   ,A044114,2003JJ00,3.3
3381,320800   ,A044114,2004JJ00,4.2
3382,320800   ,A044114,2005JJ00,3.6
3383,320800   ,A044114,2006JJ00,4.0
3384,320800   ,A044114,2007JJ00,3.9
3385,320800   ,A044114,2008JJ00,3.3
3386,320800   ,A044114,2009JJ00,2.2
3387,320800   ,A044114,2010JJ00,2.1
3388,320800   ,A044114,2011JJ00,2.3
3389,320800   ,A044114,2012JJ00,2.1
3390,320800   ,A044114,2013JJ00,1.6
3391,320800   ,A044114,2014JJ00,1.7
3392,320800   ,A044114,2015JJ00,1.5
3393,320800   ,A044114,2016JJ00,1.4
3394,320800   ,A044114,2017JJ00,1.6
3395,320800   ,A044114,2018JJ00,1.6
3396,320800   ,A044114,2019JJ00,1.4
3397,320800   ,A044114,2020JJ00,1.4
3398,320800   ,A044114,2021JJ00,1.5
3399,320800   ,A044114,2022JJ00,1.1
3400,320800   ,A044114,2023JJ00,1.0
3401,320800   ,A044114,2024JJ00,0.8
3402,320800   ,A044118,1990JJ00,24.9
3403,320800   ,A044118,1995JJ00,14.5
3404,320800   ,A044118,2000JJ00,10.1
3405,320800   ,A044118,2001JJ00,9.1
3406,320800   ,A044118,2002JJ00,7.8
3407,320800   ,A044118,2003JJ00,7.5
3408,320800   ,A044118,2004JJ00,8.2
3409,320800   ,A044118,2005JJ00,6.1
3410,320800   ,A044118,2006JJ00,6.4
3411,320800   ,A044118,2007JJ00,5.7
3412,320800   ,A044118,2008JJ00,5.7
3413,320800   ,A044118,2009JJ00,4.6
3414,320800   ,A044118,2010JJ00,4.7
3415,320800   ,A044118,2011JJ00,5.2
3416,320800   ,A044118,2012JJ00,7.3
3417,320800   ,A044118,2013JJ00,5.3
3418,320800   ,A044118,2014JJ00,4.7
3419,320800   ,A044118,2015JJ00,4.1
3420,320800   ,A044118,2016JJ00,3.5
3421,320800   ,A044118,2017JJ00,3.7
3422,320800   ,A044118,2018JJ00,3.4
3423,320800   ,A044118,2019JJ00,3.4
3424,320800   ,A044118,2020JJ00,3.3
3425,320800   ,A044118,2021JJ00,3.2
3426,320800   ,A044118,2022JJ00,2.4
3427,320800   ,A044118,2023JJ00,2.1
3428,320800   ,A044118,2024JJ00,2.1
3429,320800   ,A044113,1990JJ00,4.3
3430,320800   ,A044113,1995JJ00,3.3
3431,320800   ,A044113,2000JJ00,1.3
3432,320800   ,A044113,2001JJ00,1.0
3433,320800   ,A044113,2002JJ00,1.2
3434,320800   ,A044113,2003JJ00,0.9
3435,320800   ,A044113,2004JJ00,1.1
3436,320800   ,A044113,2005JJ00,0.9
3437,320800   ,A044113,2006JJ00,0.9
3438,320800   ,A044113,2007JJ00,0.7
3439,320800   ,A044113,2008JJ00,0.6
3440,320800   ,A044113,2009JJ00,1.0
3441,320800   ,A044113,2010JJ00,1.1
3442,320800   ,A044113,2011JJ00,1.0
3443,320800   ,A044113,2012JJ00,1.1
3444,320800   ,A044113,2013JJ00,1.2
3445,320800   ,A044113,2014JJ00,1.0
3446,320800   ,A044113,2015JJ00,0.8
3447,320800   ,A044113,2016JJ00,1.0
3448,320800   ,A044113,2017JJ00,1.1
3449,320800   ,A044113,2018JJ00,0.9
3450,320800   ,A044113,2019JJ00,0.7
3451,320800   ,A044113,2020JJ00,0.5
3452,320800   ,A044113,2021JJ00,0.6
3453,320800   ,A044113,2022JJ00,0.5
3454,320800   ,A044113,2023JJ00,0.5
3455,320800   ,A044113,2024JJ00,0.5
3456,320800   ,A051771,1990JJ00,2.7
3457,320800   ,A051771,1995JJ00,2.2
3458,320800   ,A051771,2000JJ00,0.9
3459,320800   ,A051771,2001JJ00,0.6
3460,320800   ,A051771,2002JJ00,0.8
3461,320800   ,A051771,2003JJ00,0.6
3462,320800   ,A051771,2004JJ00,0.7
3463,320800   ,A051771,2005JJ00,0.6
3464,320800   ,A051771,2006JJ00,0.6
3465,320800   ,A051771,2007JJ00,0.4
3466,320800   ,A051771,2008JJ00,0.4
3467,320800   ,A051771,2009JJ00,0.7
3468,320800   ,A051771,2010JJ00,0.8
3469,320800   ,A051771,2011JJ00,0.7
3470,320800   ,A051771,2012JJ00,0.7
3471,320800   ,A051771,2013JJ00,0.8
3472,320800   ,A051771,2014JJ00,0.7
3473,320800   ,A051771,2015JJ00,0.6
3474,320800   ,A051771,2016JJ00,0.7
3475,320800   ,A051771,2017JJ00,0.8
3476,320800   ,A051771,2018JJ00,0.6
3477,320800   ,A051771,2019JJ00,0.6
3478,320800   ,A051771,2020JJ00,0.4
3479,320800   ,A051771,2021JJ00,0.4
3480,320800   ,A051771,2022JJ00,0.3
3481,320800   ,A051771,2023JJ00,0.4
3482,320800   ,A051771,2024JJ00,0.4
3483,320800   ,A044108,1990JJ00,23.4
3484,320800   ,A044108,1995JJ00,34.3
3485,320800   ,A044108,2000JJ00,25.9
3486,320800   ,A044108,2001JJ00,26.5
3487,320800   ,A044108,2002JJ00,23.5
3488,320800   ,A044108,2003JJ00,20.6
3489,320800   ,A044108,2004JJ00,23.6
3490,320800   ,A044108,2005JJ00,18.3
3491,320800   ,A044108,2006JJ00,19.0
3492,320800   ,A044108,2007JJ00,18.9
3493,320800   ,A044108,2008JJ00,15.8
3494,320800   ,A044108,2009JJ00,11.6
3495,320800   ,A044108,2010JJ00,11.5
3496,320800   ,A044108,2011JJ00,13.6
3497,320800   ,A044108,2012JJ00,14.2
3498,320800   ,A044108,2013JJ00,10.3
3499,320800   ,A044108,2014JJ00,8.8
3500,320800   ,A044108,2015JJ00,10.3
3501,320800   ,A044108,2016JJ00,10.3
3502,320800   ,A044108,2017JJ00,13.1
3503,320800   ,A044108,2018JJ00,10.3
3504,320800   ,A044108,2019JJ00,13.9
3505,320800   ,A044108,2020JJ00,10.3
3506,320800   ,A044108,2021JJ00,11.0
3507,320800   ,A044108,2022JJ00,9.7
3508,320800   ,A044108,2023JJ00,9.0
3509,320800   ,A044108,2024JJ00,9.5
3510,800046   ,A044109,1990JJ00,500.0
3511,800046   ,A044109,1995JJ00,800.0
3512,800046   ,A044109,2000JJ00,800.0
3513,800046   ,A044109,2001JJ00,800.0
3514,800046   ,A044109,2002JJ00,700.0
3515,800046   ,A044109,2003JJ00,600.0
3516,800046   ,A044109,2004JJ00,600.0
3517,800046   ,A044109,2005JJ00,600.0
3518,800046   ,A044109,2006JJ00,600.0
3519,800046   ,A044109,2007JJ00,600.0
3520,800046   ,A044109,2008JJ00,500.0
3521,800046   ,A044109,2009JJ00,400.0
3522,800046   ,A044109,2010JJ00,500.0
3523,800046   ,A044109,2011JJ00,400.0
3524,800046   ,A044109,2012JJ00,700.0
3525,800046   ,A044109,2013JJ00,600.0
3526,800046   ,A044109,2014JJ00,600.0
3527,800046   ,A044109,2015JJ00,500.0
3528,800046   ,A044109,2016JJ00,500.0
3529,800046   ,A044109,2017JJ00,400.0
3530,800046   ,A044109,2018JJ00,500.0
3531,800046   ,A044109,2019JJ00,400.0
3532,800046   ,A044109,2020JJ00,400.0
3533,800046   ,A044109,2021JJ00,400.0
3534,800046   ,A044109,2022JJ00,400.0
3535,800046   ,A044109,2023JJ00,400.0
3536,800046   ,A044109,2024JJ00,400.0
3537,800046   ,A044107,1990JJ00,0.1
3538,800046   ,A044107,1995JJ00,0.1
3539,800046   ,A044107,2000JJ00,0.1
3540,800046   ,A044107,2001JJ00,0.1
3541,800046   ,A044107,2002JJ00,0.1
3542,800046   ,A044107,2003JJ00,0.1
3543,800046   ,A044107,2004JJ00,0.1
3544,800046   ,A044107,2005JJ00,0.1
3545,800046   ,A044107,2006JJ00,0.1
3546,800046   ,A044107,2007JJ00,0.1
3547,800046   ,A044107,2008JJ00,0.1
3548,800046   ,A044107,2009JJ00,0.1
3549,800046   ,A044107,2010JJ00,0.1
3550,800046   ,A044107,2011JJ00,0.1
3551,800046   ,A044107,2012JJ00,0.1
3552,800046   ,A044107,2013JJ00,0.1
3553,800046   ,A044107,2014JJ00,0.1
3554,800046   ,A044107,2015JJ00,0.2
3555,800046   ,A044107,2016JJ00,0.1
3556,800046   ,A044107,2017JJ00,0.1
3557,800046   ,A044107,2018JJ00,0.1
3558,800046   ,A044107,2019JJ00,0.1
3559,800046   ,A044107,2020JJ00,0.1
3560,800046   ,A044107,2021JJ00,0.1
3561,800046   ,A044107,2022JJ00,0.1
3562,800046   ,A044107,2023JJ00,0.1
3563,800046   ,A044107,2024JJ00,0.1
3564,800046   ,A044110,1990JJ00,0.0
3565,800046   ,A044110,1995JJ00,0.0
3566,800046   ,A044110,2000JJ00,0.0
3567,800046   ,A044110,2001JJ00,0.0
3568,800046   ,A044110,2002JJ00,0.0
3569,800046   ,A044110,2003JJ00,0.0
3570,800046   ,A044110,2004JJ00,0.0
3571,800046   ,A044110,2005JJ00,0.0
3572,800046   ,A044110,2006JJ00,0.0
3573,800046   ,A044110,2007JJ00,0.0
3574,800046   ,A044110,2008JJ00,0.0
3575,800046   ,A044110,2009JJ00,0.0
3576,800046   ,A044110,2010JJ00,0.0
3577,800046   ,A044110,2011JJ00,0.0
3578,800046   ,A044110,2012JJ00,0.0
3579,800046   ,A044110,2013JJ00,0.0
3580,800046   ,A044110,2014JJ00,0.0
3581,800046   ,A044110,2015JJ00,0.0
3582,800046   ,A044110,2016JJ00,0.0
3583,800046   ,A044110,2017JJ00,0.0
3584,800046   ,A044110,2018JJ00,0.0
3585,800046   ,A044110,2019JJ00,0.0
3586,800046   ,A044110,2020JJ00,0.0
3587,800046   ,A044110,2021JJ00,0.0
3588,800046   ,A044110,2022JJ00,0.0
3589,800046   ,A044110,2023JJ00,0.0
3590,800046   ,A044110,2024JJ00,0.0
3591,800046   ,A044111,1990JJ00,0.0
3592,800046   ,A044111,1995JJ00,0.0
3593,800046   ,A044111,2000JJ00,0.1
3594,800046   ,A044111,2001JJ00,0.0
3595,800046   ,A044111,2002JJ00,0.0
3596,800046   ,A044111,2003JJ00,0.0
3597,800046   ,A044111,2004JJ00,0.2
3598,800046   ,A044111,2005JJ00,0.2
3599,800046   ,A044111,2006JJ00,0.0
3600,800046   ,A044111,2007JJ00,0.0
3601,800046   ,A044111,2008JJ00,0.0
3602,800046   ,A044111,2009JJ00,0.0
3603,800046   ,A044111,2010JJ00,0.0
3604,800046   ,A044111,2011JJ00,0.0
3605,800046   ,A044111,2012JJ00,0.0
3606,800046   ,A044111,2013JJ00,0.0
3607,800046   ,A044111,2014JJ00,0.0
3608,800046   ,A044111,2015JJ00,0.0
3609,800046   ,A044111,2016JJ00,0.0
3610,800046   ,A044111,2017JJ00,0.0
3611,800046   ,A044111,2018JJ00,0.0
3612,800046   ,A044111,2019JJ00,0.0
3613,800046   ,A044111,2020JJ00,0.0
3614,800046   ,A044111,2021JJ00,0.0
3615,800046   ,A044111,2022JJ00,0.0
3616,800046   ,A044111,2023JJ00,0.0
3617,800046   ,A044111,2024JJ00,0.0
3618,800046   ,A044112,1990JJ00,2.3
3619,800046   ,A044112,1995JJ00,2.2
3620,800046   ,A044112,2000JJ00,1.7
3621,800046   ,A044112,2001JJ00,1.3
3622,800046   ,A044112,2002JJ00,1.1
3623,800046   ,A044112,2003JJ00,0.8
3624,800046   ,A044112,2004JJ00,0.6
3625,800046   ,A044112,2005JJ00,0.8
3626,800046   ,A044112,2006JJ00,0.8
3627,800046   ,A044112,2007JJ00,0.7
3628,800046   ,A044112,2008JJ00,0.6
3629,800046   ,A044112,2009JJ00,0.4
3630,800046   ,A044112,2010JJ00,0.6
3631,800046   ,A044112,2011JJ00,0.4
3632,800046   ,A044112,2012JJ00,0.6
3633,800046   ,A044112,2013JJ00,0.5
3634,800046   ,A044112,2014JJ00,0.6
3635,800046   ,A044112,2015JJ00,0.6
3636,800046   ,A044112,2016JJ00,0.5
3637,800046   ,A044112,2017JJ00,0.4
3638,800046   ,A044112,2018JJ00,0.5
3639,800046   ,A044112,2019JJ00,0.4
3640,800046   ,A044112,2020JJ00,0.5
3641,800046   ,A044112,2021JJ00,0.4
3642,800046   ,A044112,2022JJ00,0.5
3643,800046   ,A044112,2023JJ00,0.4
3644,800046   ,A044112,2024JJ00,0.3
3645,800046   ,A044114,1990JJ00,0.3
3646,800046   ,A044114,1995JJ00,0.8
3647,800046   ,A044114,2000JJ00,0.6
3648,800046   ,A044114,2001JJ00,0.6
3649,800046   ,A044114,2002JJ00,0.5
3650,800046   ,A044114,2003JJ00,0.3
3651,800046   ,A044114,2004JJ00,0.0
3652,800046   ,A044114,2005JJ00,0.3
3653,800046   ,A044114,2006JJ00,0.0
3654,800046   ,A044114,2007JJ00,0.0
3655,800046   ,A044114,2008JJ00,0.0
3656,800046   ,A044114,2009JJ00,0.0
3657,800046   ,A044114,2010JJ00,0.0
3658,800046   ,A044114,2011JJ00,0.0
3659,800046   ,A044114,2012JJ00,0.0
3660,800046   ,A044114,2013JJ00,0.0
3661,800046   ,A044114,2014JJ00,0.1
3662,800046   ,A044114,2015JJ00,0.1
3663,800046   ,A044114,2016JJ00,0.1
3664,800046   ,A044114,2017JJ00,0.1
3665,800046   ,A044114,2018JJ00,0.1
