ID,RegioS,Perioden,TotaleOppervlakte_1,TotaalVerkeersterrein_2,Spoorterrein_3,Wegverkeersterrein_4,Vliegveld_5,TotaalBebouwdTerrein_6,Woonterrein_7,TerreinVoorDetailhandelEnHoreca_8,TerreinVoorOpenbareVoorzieningen_9,TerreinVoorSociaalCultureleVoorz_10,Bedrijventerrein_11,TotaalSemiBebouwdTerrein_12,Stortplaats_13,Wrakkenopslagplaats_14,Begraafplaats_15,Delfstofwinplaats_16,Bouwterrein_17,SemiVerhardOverigTerrein_18,TotaalRecreatieterrein_19,ParkEnPlantsoen_20,Sportterrein_21,Volkstuin_22,DagrecreatiefTerrein_23,VerblijfsrecreatiefTerrein_24,TotaalAgrarischTerrein_25,TerreinVoorGlastuinbouw_26,OverigAgrarischTerrein_27,TotaalBosEnOpenNatuurlijkTerrein_28,Bos_29,OpenDroogNatuurlijkTerrein_30,OpenNatNatuurlijkTerrein_31,TotaalBinnenwater_32,IJsselmeerMarkermeer_33,AfgeslotenZeearm_34,RijnEnMaas_35,Randmeer_36,Spaarbekken_37,RecreatiefBinnenwater_38,BinnenwaterVoorDelfstofwinning_39,VloeiEnOfSlibveld_40,OverigBinnenwater_41,TotaalBuitenwater_42,WaddenzeeEemsDollard_43,Oosterschelde_44,Westerschelde_45,Noordzee_46
3066,GM0017,2012JJ00,5073.0,149.0,51.0,98.0,0.0,566.0,447.0,12.0,21.0,67.0,19.0,30.0,4.0,0.0,14.0,0.0,13.0,0.0,220.0,16.0,113.0,4.0,71.0,15.0,2888.0,0.0,2888.0,689.0,276.0,4.0,409.0,532.0,,,,,0.0,22.0,0.0,0.0,509.0,,,,,
3067,GM0017,2015JJ00,5073.0,149.0,51.0,98.0,0.0,582.0,459.0,14.0,23.0,67.0,19.0,26.0,4.0,0.0,14.0,0.0,8.0,0.0,226.0,16.0,116.0,4.0,69.0,21.0,2786.0,0.0,2786.0,769.0,273.0,1.0,495.0,536.0,,,,,0.0,23.0,0.0,0.0,513.0,,,,,
3068,GM0017,2017JJ00,5073.0,152.0,51.0,101.0,0.0,592.0,468.0,13.0,24.0,67.0,19.0,56.0,4.0,0.0,14.0,0.0,39.0,0.0,216.0,16.0,105.0,4.0,67.0,24.0,2693.0,0.0,2693.0,818.0,274.0,1.0,542.0,546.0,,,,,0.0,23.0,0.0,0.0,523.0,,,,,
3069,GM0395,1996JJ00,5483.0,206.0,11.0,195.0,0.0,296.0,231.0,0.0,18.0,0.0,46.0,25.0,0.0,1.0,3.0,0.0,21.0,0.0,149.0,21.0,38.0,7.0,0.0,83.0,4716.0,16.0,4700.0,14.0,10.0,0.0,4.0,78.0,,,,,0.0,0.0,0.0,0.0,78.0,,,,,
3070,GM0395,2000JJ00,5483.0,205.0,11.0,195.0,0.0,306.0,236.0,0.0,18.0,0.0,51.0,37.0,0.0,1.0,3.0,0.0,33.0,0.0,148.0,21.0,37.0,7.0,0.0,83.0,4693.0,16.0,4677.0,14.0,10.0,0.0,4.0,80.0,,,,,0.0,0.0,0.0,0.0,80.0,,,,,
3071,GM0395,2003JJ00,5483.0,203.0,11.0,192.0,0.0,341.0,269.0,0.0,19.0,0.0,53.0,25.0,0.0,1.0,3.0,0.0,21.0,0.0,158.0,31.0,37.0,5.0,0.0,84.0,4656.0,19.0,4637.0,15.0,4.0,6.0,4.0,85.0,,,,,0.0,0.0,0.0,0.0,85.0,,,,,
3072,GM0395,2006JJ00,5483.0,200.0,11.0,188.0,0.0,351.0,270.0,0.0,20.0,3.0,58.0,21.0,0.0,2.0,3.0,0.0,16.0,0.0,168.0,32.0,44.0,5.0,2.0,85.0,4644.0,20.0,4624.0,11.0,4.0,3.0,4.0,89.0,,,,,0.0,0.0,0.0,0.0,89.0,,,,,
3073,GM0395,2008JJ00,5483.0,201.0,11.0,190.0,0.0,358.0,265.0,12.0,20.0,2.0,58.0,42.0,0.0,2.0,3.0,0.0,37.0,0.0,168.0,30.0,44.0,5.0,0.0,88.0,4615.0,20.0,4595.0,11.0,4.0,3.0,4.0,89.0,,,,,0.0,0.0,0.0,0.0,89.0,,,,,
3074,GM0395,2010JJ00,5483.0,203.0,11.0,191.0,0.0,388.0,273.0,8.0,21.0,10.0,76.0,26.0,0.0,2.0,3.0,0.0,21.0,0.0,219.0,20.0,106.0,5.0,0.0,88.0,4545.0,20.0,4525.0,10.0,3.0,2.0,6.0,92.0,,,,,0.0,1.0,0.0,0.0,91.0,,,,,
3075,GM0395,2012JJ00,5485.0,190.0,12.0,178.0,0.0,393.0,273.0,9.0,21.0,10.0,81.0,34.0,0.0,2.0,3.0,0.0,29.0,0.0,228.0,20.0,109.0,5.0,0.0,94.0,4533.0,20.0,4513.0,13.0,3.0,2.0,9.0,93.0,,,,,0.0,1.0,0.0,0.0,92.0,,,,,
3076,GM0395,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3077,GM0395,2017JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3078,GM0072,1996JJ00,38767.0,114.0,15.0,99.0,0.0,396.0,248.0,0.0,20.0,19.0,109.0,47.0,0.0,0.0,5.0,0.0,9.0,32.0,55.0,4.0,40.0,2.0,0.0,7.0,1893.0,6.0,1887.0,16.0,16.0,0.0,0.0,77.0,,,,,0.0,0.0,0.0,0.0,77.0,36171.0,36171.0,,,
3079,GM0072,2000JJ00,38767.0,113.0,15.0,98.0,0.0,430.0,254.0,0.0,20.0,19.0,136.0,53.0,0.0,0.0,5.0,0.0,16.0,32.0,57.0,4.0,40.0,2.0,0.0,10.0,1849.0,6.0,1843.0,16.0,16.0,0.0,0.0,79.0,,,,,0.0,0.0,0.0,0.0,79.0,36170.0,36170.0,,,
3080,GM0072,2003JJ00,38767.0,121.0,15.0,106.0,0.0,439.0,248.0,3.0,20.0,26.0,143.0,105.0,0.0,0.0,5.0,0.0,69.0,32.0,56.0,5.0,39.0,2.0,0.0,10.0,1764.0,6.0,1758.0,16.0,16.0,0.0,0.0,81.0,,,,,0.0,0.0,0.0,0.0,81.0,36184.0,36184.0,,,
3081,GM0072,2006JJ00,38767.0,121.0,15.0,106.0,0.0,476.0,251.0,3.0,20.0,25.0,176.0,119.0,0.0,0.0,5.0,0.0,78.0,35.0,49.0,4.0,35.0,0.0,0.0,10.0,1701.0,6.0,1695.0,38.0,23.0,4.0,12.0,84.0,,,,,0.0,0.0,0.0,0.0,84.0,36180.0,36180.0,,,
3082,GM0072,2008JJ00,38767.0,109.0,15.0,94.0,0.0,478.0,250.0,12.0,20.0,21.0,176.0,135.0,0.0,0.0,5.0,0.0,94.0,35.0,49.0,4.0,35.0,0.0,0.0,10.0,1699.0,6.0,1693.0,33.0,22.0,4.0,7.0,84.0,,,,,0.0,0.0,0.0,0.0,84.0,36180.0,36180.0,,,
3083,GM0072,2010JJ00,38767.0,118.0,15.0,103.0,0.0,490.0,251.0,17.0,20.0,17.0,185.0,111.0,0.0,0.0,5.0,0.0,71.0,36.0,57.0,15.0,32.0,0.0,0.0,10.0,1696.0,6.0,1690.0,25.0,16.0,2.0,7.0,160.0,,,,,0.0,0.0,0.0,0.0,160.0,36111.0,36111.0,,,
3084,GM0072,2012JJ00,38767.0,110.0,15.0,95.0,0.0,498.0,255.0,22.0,20.0,17.0,184.0,116.0,0.0,0.0,5.0,0.0,74.0,37.0,60.0,14.0,32.0,0.0,3.0,10.0,1672.0,0.0,1672.0,41.0,14.0,2.0,25.0,87.0,,,,,0.0,0.0,0.0,0.0,87.0,36183.0,36183.0,,,
3085,GM0072,2015JJ00,38767.0,108.0,15.0,93.0,0.0,500.0,263.0,23.0,21.0,19.0,174.0,112.0,0.0,1.0,5.0,0.0,70.0,37.0,58.0,14.0,31.0,0.0,3.0,10.0,1676.0,0.0,1676.0,40.0,14.0,2.0,25.0,87.0,,,,,0.0,0.0,0.0,0.0,87.0,36183.0,36183.0,,,
3086,GM0072,2017JJ00,38767.0,102.0,12.0,89.0,0.0,511.0,264.0,19.0,27.0,19.0,182.0,123.0,0.0,0.0,5.0,0.0,82.0,37.0,55.0,15.0,26.0,0.0,3.0,10.0,1664.0,0.0,1664.0,41.0,14.0,2.0,25.0,88.0,,,,,0.0,1.0,0.0,0.0,87.0,36183.0,36183.0,,,
3087,GM0318,1996JJ00,2375.0,101.0,17.0,84.0,0.0,129.0,98.0,2.0,0.0,12.0,17.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,24.0,6.0,12.0,6.0,0.0,0.0,2063.0,42.0,2020.0,19.0,19.0,0.0,0.0,38.0,,,,,0.0,1.0,0.0,0.0,37.0,,,,,
3088,GM0318,2000JJ00,2375.0,100.0,16.0,84.0,0.0,130.0,100.0,0.0,0.0,11.0,19.0,18.0,0.0,0.0,2.0,0.0,16.0,0.0,25.0,6.0,13.0,6.0,0.0,0.0,2045.0,42.0,2002.0,18.0,18.0,0.0,0.0,39.0,,,,,0.0,1.0,0.0,0.0,38.0,,,,,
3089,GM0318,2003JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,GM0318,2006JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091,GM0318,2008JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092,GM0318,2010JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093,GM0318,2012JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094,GM0318,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,GM0318,2017JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096,GM0161,1996JJ00,4255.0,97.0,0.0,97.0,0.0,186.0,102.0,0.0,0.0,2.0,83.0,7.0,0.0,0.0,2.0,0.0,5.0,0.0,29.0,2.0,16.0,4.0,7.0,0.0,3712.0,0.0,3712.0,74.0,17.0,0.0,57.0,149.0,,,,,0.0,5.0,0.0,0.0,144.0,,,,,
3097,GM0161,2000JJ00,4255.0,98.0,0.0,98.0,0.0,197.0,110.0,0.0,0.0,2.0,85.0,5.0,0.0,0.0,2.0,0.0,3.0,0.0,29.0,2.0,16.0,4.0,7.0,0.0,3704.0,0.0,3704.0,73.0,17.0,0.0,56.0,149.0,,,,,0.0,5.0,0.0,0.0,144.0,,,,,
3098,GM0161,2003JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,GM0161,2006JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100,GM0161,2008JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101,GM0161,2010JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,GM0161,2012JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103,GM0161,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3104,GM0161,2017JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105,GM0244,1996JJ00,2420.0,155.0,5.0,150.0,0.0,290.0,243.0,0.0,6.0,4.0,37.0,29.0,9.0,0.0,3.0,0.0,12.0,5.0,90.0,2.0,42.0,6.0,1.0,39.0,1303.0,0.0,1303.0,453.0,441.0,3.0,8.0,100.0,,,62.0,,0.0,1.0,0.0,0.0,36.0,,,,,
3106,GM0244,2000JJ00,2420.0,155.0,5.0,150.0,0.0,289.0,243.0,0.0,6.0,4.0,36.0,32.0,8.0,0.0,3.0,0.0,16.0,5.0,89.0,2.0,41.0,6.0,1.0,39.0,1299.0,0.0,1299.0,448.0,439.0,3.0,6.0,108.0,,,62.0,,0.0,1.0,0.0,0.0,44.0,,,,,
3107,GM0244,2003JJ00,2420.0,159.0,5.0,155.0,0.0,296.0,243.0,4.0,6.0,4.0,38.0,22.0,9.0,0.0,3.0,0.0,5.0,5.0,102.0,8.0,48.0,6.0,1.0,39.0,1288.0,0.0,1288.0,441.0,427.0,13.0,0.0,113.0,,,62.0,,0.0,1.0,0.0,0.0,49.0,,,,,
3108,GM0244,2006JJ00,2420.0,155.0,5.0,151.0,0.0,303.0,245.0,4.0,7.0,7.0,41.0,18.0,7.0,0.0,3.0,0.0,3.0,5.0,103.0,8.0,50.0,6.0,1.0,40.0,1289.0,0.0,1289.0,443.0,432.0,11.0,0.0,108.0,,,62.0,,0.0,1.0,0.0,0.0,44.0,,,,,
3109,GM0244,2008JJ00,2420.0,156.0,5.0,151.0,0.0,305.0,245.0,8.0,7.0,7.0,39.0,19.0,7.0,0.0,3.0,0.0,4.0,5.0,103.0,8.0,50.0,6.0,0.0,40.0,1282.0,0.0,1282.0,446.0,434.0,12.0,0.0,108.0,,,62.0,,0.0,1.0,0.0,0.0,44.0,,,,,
3110,GM0244,2010JJ00,2420.0,156.0,5.0,152.0,0.0,302.0,242.0,8.0,7.0,7.0,38.0,45.0,7.0,0.0,3.0,0.0,31.0,4.0,99.0,8.0,49.0,5.0,0.0,37.0,1260.0,0.0,1260.0,446.0,432.0,14.0,0.0,111.0,,,63.0,,0.0,4.0,0.0,0.0,45.0,,,,,
3111,GM0244,2012JJ00,2416.0,171.0,21.0,150.0,0.0,303.0,244.0,8.0,5.0,7.0,40.0,35.0,7.0,0.0,3.0,0.0,21.0,4.0,102.0,8.0,49.0,5.0,3.0,37.0,1251.0,0.0,1251.0,445.0,432.0,14.0,0.0,108.0,,,60.0,,0.0,4.0,0.0,0.0,44.0,,,,,
3112,GM0244,2015JJ00,2416.0,169.0,21.0,148.0,0.0,307.0,245.0,8.0,5.0,7.0,41.0,34.0,7.0,0.0,3.0,0.0,19.0,4.0,102.0,8.0,49.0,5.0,3.0,37.0,1253.0,0.0,1253.0,443.0,429.0,14.0,0.0,108.0,,,60.0,,0.0,4.0,0.0,0.0,44.0,,,,,
3113,GM0244,2017JJ00,2416.0,169.0,21.0,148.0,0.0,320.0,255.0,8.0,5.0,7.0,44.0,23.0,7.0,0.0,3.0,0.0,8.0,4.0,102.0,8.0,48.0,5.0,3.0,37.0,1249.0,0.0,1249.0,445.0,427.0,14.0,3.0,109.0,,,60.0,,0.0,4.0,0.0,0.0,45.0,,,,,
3114,GM0117,1996JJ00,7608.0,209.0,3.0,206.0,0.0,161.0,135.0,1.0,11.0,8.0,6.0,8.0,0.0,0.0,3.0,0.0,5.0,0.0,106.0,0.0,73.0,0.0,0.0,33.0,5153.0,0.0,5153.0,1885.0,1265.0,563.0,57.0,86.0,,,,,0.0,0.0,0.0,0.0,86.0,,,,,
3115,GM0117,2000JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3116,GM0117,2003JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3117,GM0117,2006JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3118,GM0117,2008JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3119,GM0117,2010JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120,GM0117,2012JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3121,GM0117,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3122,GM0117,2017JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3123,GM0245,1996JJ00,1316.0,75.0,11.0,64.0,0.0,121.0,71.0,0.0,0.0,4.0,46.0,9.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,1.0,4.0,1.0,0.0,0.0,1020.0,6.0,1014.0,17.0,17.0,0.0,0.0,68.0,,,35.0,,0.0,1.0,0.0,0.0,32.0,,,,,
3124,GM0245,2000JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3125,GM0245,2003JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3126,GM0245,2006JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127,GM0245,2008JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128,GM0245,2010JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3129,GM0245,2012JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130,GM0245,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3131,GM0245,2017JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3132,GM1937,1996JJ00,2536.0,79.0,0.0,79.0,0.0,330.0,197.0,0.0,24.0,53.0,55.0,154.0,0.0,0.0,2.0,1.0,144.0,6.0,88.0,9.0,17.0,0.0,49.0,12.0,772.0,0.0,772.0,531.0,501.0,21.0,9.0,583.0,,,31.0,,0.0,78.0,10.0,0.0,464.0,,,,,
3133,GM1937,2000JJ00,2536.0,80.0,0.0,80.0,0.0,342.0,204.0,0.0,24.0,49.0,66.0,177.0,0.0,0.0,2.0,1.0,167.0,7.0,93.0,9.0,17.0,0.0,52.0,14.0,760.0,0.0,760.0,500.0,470.0,21.0,9.0,583.0,,,31.0,,0.0,77.0,10.0,0.0,465.0,,,,,
3134,GM1937,2003JJ00,2536.0,82.0,0.0,82.0,0.0,343.0,214.0,0.0,11.0,42.0,76.0,94.0,0.0,0.0,2.0,0.0,82.0,9.0,147.0,20.0,17.0,0.0,88.0,22.0,795.0,0.0,795.0,487.0,430.0,54.0,3.0,587.0,,,31.0,,0.0,91.0,0.0,0.0,466.0,,,,,
3135,GM1937,2006JJ00,2536.0,84.0,0.0,84.0,0.0,339.0,218.0,0.0,14.0,38.0,69.0,68.0,0.0,0.0,2.0,0.0,57.0,9.0,159.0,21.0,16.0,0.0,91.0,30.0,808.0,0.0,808.0,492.0,451.0,37.0,4.0,587.0,,,31.0,,0.0,92.0,0.0,0.0,464.0,,,,,
3136,GM1937,2008JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3137,GM1937,2010JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3138,GM1937,2012JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3139,GM1937,2015JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140,GM1937,2017JJ00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3141,GM0396,1996JJ00,3176.0,96.0,7.0,89.0,0.0,532.0,393.0,12.0,12.0,22.0,94.0,34.0,0.0,0.0,5.0,3.0,19.0,7.0,176.0,55.0,103.0,16.0,0.0,3.0,867.0,37.0,831.0,1046.0,503.0,542.0,0.0,21.0,,,,,0.0,1.0,0.0,0.0,20.0,404.0,,,,404.0
3142,GM0396,2000JJ00,3176.0,95.0,7.0,88.0,0.0,554.0,416.0,10.0,12.0,22.0,94.0,47.0,0.0,0.0,5.0,3.0,40.0,0.0,171.0,57.0,98.0,13.0,0.0,3.0,839.0,37.0,801.0,1045.0,504.0,541.0,0.0,21.0,,,,,0.0,1.0,0.0,0.0,20.0,404.0,,,,404.0
3143,GM0396,2003JJ00,3176.0,94.0,6.0,88.0,0.0,542.0,398.0,10.0,10.0,28.0,95.0,143.0,0.0,0.0,5.0,4.0,134.0,0.0,205.0,76.0,100.0,14.0,12.0,3.0,696.0,34.0,662.0,1066.0,474.0,585.0,7.0,28.0,,,,,0.0,1.0,0.0,0.0,26.0,404.0,,,,404.0
3144,GM0396,2006JJ00,3173.0,94.0,7.0,88.0,0.0,582.0,439.0,12.0,10.0,29.0,91.0,107.0,0.0,0.0,5.0,0.0,102.0,0.0,197.0,75.0,99.0,14.0,6.0,3.0,675.0,36.0,640.0,1079.0,492.0,580.0,7.0,33.0,,,,,0.0,1.0,0.0,0.0,32.0,404.0,,,,404.0
3145,GM0396,2008JJ00,3173.0,97.0,7.0,90.0,0.0,661.0,444.0,16.0,67.0,30.0,104.0,86.0,0.0,0.0,5.0,0.0,81.0,0.0,197.0,76.0,99.0,14.0,6.0,3.0,668.0,40.0,628.0,1022.0,498.0,517.0,7.0,37.0,,,,,0.0,5.0,0.0,0.0,32.0,404.0,,,,404.0
3146,GM0396,2010JJ00,3173.0,98.0,7.0,91.0,0.0,661.0,445.0,18.0,62.0,28.0,108.0,53.0,0.0,0.0,5.0,0.0,48.0,0.0,226.0,94.0,109.0,14.0,6.0,3.0,667.0,34.0,633.0,1023.0,501.0,517.0,5.0,42.0,,,,,0.0,10.0,0.0,0.0,32.0,404.0,,,,404.0
3147,GM0396,2012JJ00,3168.0,84.0,7.0,77.0,0.0,663.0,446.0,18.0,63.0,28.0,109.0,35.0,0.0,0.0,5.0,0.0,29.0,0.0,247.0,114.0,108.0,14.0,7.0,3.0,661.0,34.0,627.0,1032.0,500.0,527.0,5.0,41.0,,,,,0.0,9.0,0.0,0.0,32.0,405.0,,,,405.0
3148,GM0396,2015JJ00,3168.0,84.0,7.0,77.0,0.0,670.0,450.0,18.0,63.0,28.0,111.0,22.0,0.0,0.0,5.0,0.0,16.0,0.0,247.0,116.0,107.0,14.0,7.0,3.0,666.0,32.0,633.0,1046.0,492.0,549.0,5.0,42.0,,,,,0.0,9.0,0.0,0.0,33.0,392.0,,,,392.0
3149,GM0396,2017JJ00,3168.0,83.0,7.0,76.0,0.0,673.0,452.0,22.0,62.0,20.0,116.0,18.0,0.0,0.0,10.0,0.0,9.0,0.0,243.0,116.0,101.0,15.0,7.0,4.0,667.0,26.0,641.0,1044.0,442.0,589.0,13.0,44.0,,,,,0.0,7.0,0.0,0.0,36.0,397.0,,,,397.0
3150,GM0397,1996JJ00,964.0,46.0,11.0,36.0,0.0,492.0,394.0,5.0,16.0,58.0,20.0,10.0,0.0,0.0,9.0,0.0,1.0,0.0,57.0,22.0,30.0,5.0,0.0,0.0,156.0,2.0,154.0,162.0,158.0,0.0,4.0,41.0,,,,,0.0,0.0,0.0,0.0,41.0,,,,,
3151,GM0397,2000JJ00,964.0,51.0,11.0,41.0,0.0,485.0,388.0,5.0,16.0,57.0,19.0,10.0,0.0,0.0,9.0,0.0,0.0,0.0,56.0,21.0,30.0,5.0,0.0,0.0,157.0,2.0,155.0,161.0,157.0,0.0,4.0,44.0,,,,,0.0,0.0,0.0,0.0,44.0,,,,,
3152,GM0397,2003JJ00,964.0,50.0,11.0,40.0,0.0,497.0,388.0,1.0,20.0,64.0,24.0,16.0,0.0,0.0,10.0,0.0,5.0,0.0,56.0,23.0,28.0,5.0,0.0,0.0,155.0,3.0,152.0,146.0,142.0,0.0,4.0,44.0,,,,,0.0,1.0,0.0,0.0,43.0,,,,,
3153,GM0397,2006JJ00,964.0,50.0,10.0,39.0,0.0,495.0,384.0,5.0,14.0,62.0,29.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,67.0,32.0,29.0,5.0,0.0,0.0,157.0,3.0,154.0,142.0,138.0,0.0,4.0,44.0,,,,,0.0,1.0,0.0,0.0,43.0,,,,,
3154,GM0397,2008JJ00,964.0,50.0,10.0,40.0,0.0,488.0,385.0,4.0,16.0,62.0,20.0,24.0,5.0,0.0,10.0,0.0,8.0,0.0,67.0,32.0,29.0,5.0,0.0,0.0,155.0,3.0,152.0,137.0,132.0,0.0,4.0,44.0,,,,,0.0,1.0,0.0,0.0,43.0,,,,,
3155,GM0397,2010JJ00,964.0,50.0,10.0,40.0,0.0,494.0,385.0,11.0,16.0,62.0,20.0,17.0,5.0,0.0,10.0,0.0,2.0,0.0,67.0,32.0,29.0,5.0,0.0,0.0,155.0,3.0,152.0,137.0,132.0,0.0,4.0,44.0,,,,,0.0,1.0,0.0,0.0,43.0,,,,,
3156,GM0397,2012JJ00,964.0,48.0,10.0,38.0,0.0,492.0,387.0,12.0,16.0,55.0,22.0,15.0,5.0,0.0,10.0,0.0,0.0,0.0,67.0,32.0,30.0,5.0,0.0,0.0,156.0,3.0,153.0,139.0,135.0,0.0,4.0,46.0,,,,,0.0,1.0,0.0,0.0,45.0,,,,,
3157,GM0397,2015JJ00,964.0,47.0,10.0,37.0,0.0,491.0,387.0,12.0,16.0,54.0,22.0,16.0,5.0,0.0,10.0,0.0,1.0,0.0,69.0,34.0,30.0,5.0,0.0,0.0,151.0,2.0,149.0,143.0,134.0,0.0,9.0,47.0,,,,,0.0,1.0,0.0,0.0,45.0,,,,,
3158,GM0397,2017JJ00,964.0,48.0,11.0,37.0,0.0,490.0,391.0,10.0,16.0,53.0,19.0,17.0,5.0,0.0,10.0,0.0,1.0,0.0,69.0,34.0,30.0,5.0,0.0,0.0,150.0,2.0,148.0,143.0,134.0,0.0,9.0,47.0,,,,,0.0,1.0,0.0,0.0,46.0,,,,,
3159,GM0246,1996JJ00,8039.0,240.0,0.0,240.0,0.0,366.0,294.0,0.0,4.0,20.0,48.0,14.0,0.0,0.0,6.0,0.0,0.0,7.0,153.0,8.0,68.0,4.0,17.0,55.0,4052.0,7.0,4046.0,3050.0,2519.0,520.0,10.0,165.0,,,63.0,,0.0,21.0,0.0,0.0,81.0,,,,,
3160,GM0246,2000JJ00,8039.0,239.0,0.0,239.0,0.0,379.0,302.0,0.0,4.0,20.0,53.0,13.0,0.0,0.0,6.0,0.0,0.0,6.0,152.0,8.0,68.0,4.0,17.0,55.0,4040.0,6.0,4034.0,3050.0,2514.0,525.0,10.0,167.0,,,63.0,,0.0,21.0,0.0,0.0,83.0,,,,,
3161,GM0246,2003JJ00,8039.0,245.0,0.0,245.0,0.0,391.0,308.0,2.0,3.0,20.0,58.0,14.0,0.0,0.0,7.0,0.0,0.0,7.0,154.0,8.0,59.0,3.0,23.0,61.0,4022.0,5.0,4017.0,3045.0,2479.0,551.0,15.0,170.0,,,63.0,,0.0,21.0,0.0,0.0,86.0,,,,,
3162,GM0246,2006JJ00,8039.0,247.0,0.0,247.0,0.0,397.0,314.0,3.0,2.0,19.0,60.0,28.0,0.0,0.0,6.0,0.0,14.0,7.0,156.0,8.0,59.0,3.0,23.0,61.0,3995.0,6.0,3990.0,3046.0,2481.0,546.0,19.0,170.0,,,63.0,,0.0,21.0,0.0,0.0,86.0,,,,,
3163,GM0246,2008JJ00,8039.0,238.0,0.0,238.0,0.0,419.0,312.0,17.0,2.0,19.0,70.0,14.0,0.0,0.0,7.0,0.0,0.0,7.0,159.0,7.0,60.0,3.0,23.0,66.0,3993.0,6.0,3987.0,3047.0,2483.0,546.0,19.0,170.0,,,63.0,,0.0,21.0,0.0,0.0,86.0,,,,,
3164,GM0246,2010JJ00,8039.0,242.0,0.0,242.0,0.0,416.0,313.0,17.0,2.0,18.0,66.0,28.0,0.0,0.0,13.0,0.0,9.0,6.0,159.0,7.0,60.0,3.0,24.0,66.0,3992.0,6.0,3986.0,3031.0,2466.0,546.0,19.0,171.0,,,63.0,,0.0,21.0,0.0,0.0,87.0,,,,,
