ID,RegioS,Perioden,AlleLanden_1,Nederland_2,BuitenlandTotaal_3,EuropaExclusiefNederland_4,Duitsland_5,Belgie_6,GrootBrittannie_7,Frankrijk_8,Zwitserland_9,Italie_10,Spanje_11,Denemarken_12,Zweden_13,OverigeLandenEurozone_14,OverigEuropa_15,Amerika_16,Azie_17,AustralieEnOceanie_18,Afrika_19,AlleLanden_20,Nederland_21,BuitenlandTotaal_22,EuropaExclusiefNederland_23,Duitsland_24,Belgie_25,GrootBrittannie_26,Frankrijk_27,Zwitserland_28,Italie_29,Spanje_30,Denemarken_31,Zweden_32,OverigeLandenEurozone_33,OverigEuropa_34,Amerika_35,Azie_36,AustralieEnOceanie_37,Afrika_38
4736,TG02  ,2006MM09,237.6,173.5,64.1,54.6,30.6,9.1,5.6,2.4,,,,,,1.2,2.1,3.7,3.7,,1.9,759.8,535.2,224.7,207.7,144.1,24.2,15.4,4.4,,,,,,3.8,8.0,7.7,5.9,,3.3
4737,TG02  ,2006KW03,872.3,610.3,261.9,238.4,134.2,40.5,17.4,11.5,3.3,7.6,4.6,3.3,1.6,6.7,7.7,10.3,10.0,,2.4,3624.5,2587.5,1037.0,987.2,675.6,128.4,50.9,28.7,12.4,14.9,9.0,9.5,3.3,20.0,34.4,19.3,24.9,,4.2
4738,TG02  ,2006MM10,180.3,123.5,56.9,50.4,32.9,5.7,4.0,1.5,,,,,,,2.3,2.5,3.6,,,619.2,403.1,216.2,204.8,161.1,14.3,10.1,3.4,,,,,,,7.5,5.3,5.1,,
4739,TG02  ,2006MM11,124.0,86.8,37.2,32.6,13.3,8.4,3.3,2.2,,,,,,1.0,2.0,2.2,2.1,,,319.9,218.3,101.6,93.9,43.9,25.6,6.5,6.2,,,,,,2.4,4.8,3.7,3.4,,
4740,TG02  ,2006MM12,98.7,76.1,22.6,20.3,8.1,4.6,2.2,1.4,,,,,,,1.1,1.5,,,,277.6,218.7,58.9,54.5,28.8,10.8,3.8,2.7,,,,,,,2.7,2.7,,,
4741,TG02  ,2006KW04,403.0,286.4,116.7,103.3,54.2,18.6,9.5,5.2,1.1,2.1,1.7,1.8,,2.9,5.4,6.1,6.4,,,1216.8,840.1,376.7,353.3,233.8,50.8,20.4,12.3,3.2,4.0,2.6,3.7,,6.0,14.9,11.7,9.9,,
4742,TG02  ,2006JJ00,2329.4,1632.4,697.1,626.9,339.9,107.1,56.4,34.2,7.5,14.9,9.8,9.6,5.2,18.3,24.0,32.8,28.9,4.2,4.3,7984.1,5591.5,2392.6,2257.7,1496.0,303.2,143.9,83.2,23.7,29.8,17.8,24.0,9.5,45.9,80.7,65.7,52.2,7.9,9.0
4743,TG02  ,2007MM01,111.1,77.3,33.8,30.3,15.1,5.2,3.4,1.6,,,,,,,1.8,1.5,1.7,,,300.4,200.3,100.0,93.8,55.6,15.6,7.1,3.9,,,,,,,4.1,2.6,3.0,,
4744,TG02  ,2007MM02,118.5,85.0,33.4,29.8,12.8,5.5,4.0,2.0,,,,,,,2.4,1.3,2.2,,,289.0,201.6,87.4,80.6,40.0,13.2,9.6,4.6,,,,,,,5.6,3.0,3.5,,
4745,TG02  ,2007MM03,133.1,93.9,39.2,32.5,13.9,4.1,5.2,2.9,,,,,,1.1,1.8,2.7,2.8,,,324.0,222.3,101.7,89.5,48.0,7.9,14.7,6.9,,,,,,2.3,3.6,4.9,5.1,,
4746,TG02  ,2007KW01,362.7,256.2,106.4,92.6,41.8,14.8,12.6,6.5,,2.3,1.7,2.1,1.2,2.6,6.0,5.5,6.7,,1.1,913.3,624.2,289.1,263.9,143.7,36.6,31.4,15.4,,4.6,3.6,5.1,2.1,5.9,13.3,10.4,11.5,,2.0
4747,TG02  ,2007MM04,213.4,129.9,83.6,77.8,38.0,11.1,9.1,6.7,,1.2,,1.2,1.9,3.9,2.9,3.2,1.8,,,592.0,318.7,273.3,261.5,152.9,32.8,27.9,18.8,,2.0,,3.3,2.8,8.2,7.4,6.2,4.1,,
4748,TG02  ,2007MM05,291.0,210.0,81.0,73.6,39.2,12.7,8.3,3.5,,1.3,,1.0,,2.5,3.0,3.2,3.8,,,901.3,652.1,249.2,233.8,140.1,35.8,23.5,7.4,,3.2,,2.8,,6.4,8.9,7.5,6.9,,
4749,TG02  ,2007MM06,249.4,179.7,69.7,63.2,37.4,9.3,6.6,2.1,,1.2,,,,1.5,2.2,2.3,3.8,,,778.1,529.0,249.1,238.1,172.0,23.7,20.3,4.1,,2.0,,,,3.4,6.7,4.5,5.6,,
4750,TG02  ,2007KW02,753.8,519.6,234.3,214.7,114.6,33.1,23.9,12.3,2.6,3.8,2.6,3.0,2.9,7.9,8.1,8.7,9.5,,,2271.5,1499.9,771.6,733.4,465.1,92.3,71.7,30.4,8.8,7.2,4.9,7.4,4.7,18.0,22.9,18.2,16.7,,
4751,TG02  ,2007MM07,292.3,198.4,93.9,83.4,45.4,15.0,6.5,3.4,1.6,1.9,1.2,2.2,,2.1,3.3,3.2,6.8,,,1230.9,869.6,361.3,343.9,230.4,51.5,18.4,8.7,5.1,3.6,2.4,6.9,,5.6,9.1,6.8,9.8,,
4752,TG02  ,2007MM08,350.8,248.5,102.2,90.0,44.9,17.7,7.2,5.1,1.1,4.8,2.2,1.0,,2.1,3.3,2.8,8.7,,,1597.0,1194.3,402.7,377.0,229.4,63.3,28.1,14.7,5.0,8.8,5.6,3.0,,7.1,11.0,5.3,18.9,,
4753,TG02  ,2007MM09,236.6,164.3,72.2,62.9,35.2,10.1,7.1,2.1,,,1.1,,,1.4,3.3,3.0,5.8,,,691.9,457.4,234.5,220.3,155.3,24.7,19.1,4.0,,,2.0,,,4.3,6.3,5.4,7.7,,
4754,TG02  ,2007KW03,879.6,611.2,268.4,236.2,125.4,42.8,20.8,10.7,3.3,7.5,4.4,3.9,1.8,5.6,9.9,9.0,21.3,1.3,,3519.7,2521.2,998.5,941.2,615.1,139.4,65.6,27.4,11.2,13.9,10.0,11.1,4.1,17.0,26.4,17.4,36.3,2.3,
4755,TG02  ,2007MM10,204.2,150.6,53.6,47.7,26.7,7.0,5.1,1.7,,,,,,,3.2,2.3,3.1,,,676.2,490.3,185.8,176.4,126.5,19.1,12.3,3.4,,,,,,,6.4,4.7,3.8,,
4756,TG02  ,2007MM11,140.5,98.0,42.5,37.2,14.8,8.1,4.7,2.5,,1.0,,,,1.2,3.2,1.4,3.6,,,367.1,237.7,129.4,119.8,58.2,27.5,10.8,6.4,,2.4,,,,3.1,8.1,3.4,5.7,,
4757,TG02  ,2007MM12,100.4,71.0,29.4,26.8,9.9,5.6,4.5,2.3,,,,,,,1.8,,1.6,,,288.6,191.4,97.2,92.4,39.4,19.4,14.7,6.6,,,,,,,5.0,,2.3,,
4758,TG02  ,2007KW04,445.1,319.6,125.5,111.7,51.4,20.7,14.3,6.5,1.2,2.6,1.3,1.6,1.0,2.9,8.2,4.6,8.2,,,1331.9,919.4,412.5,388.5,224.2,66.0,37.9,16.4,2.9,5.6,2.7,4.5,2.2,6.7,19.5,10.5,11.8,,
4759,TG02  ,2007JJ00,2441.2,1706.6,734.6,655.2,333.2,111.5,71.6,35.9,8.1,16.1,10.0,10.6,6.9,19.0,32.1,27.8,45.7,3.2,2.7,8036.3,5564.7,2471.7,2327.1,1448.0,334.3,206.6,89.6,25.3,31.3,21.1,28.2,13.0,47.6,82.1,56.6,76.3,6.3,5.4
4760,TG02  ,2008MM01,100.0,69.9,30.1,26.6,12.9,4.9,3.4,1.4,,,,,,,1.5,1.3,1.9,,,286.7,188.3,98.4,92.3,56.8,16.4,6.9,3.8,,,,,,,3.5,2.9,2.6,,
4761,TG02  ,2008MM02,111.9,80.8,31.1,27.6,10.5,6.4,4.5,1.9,,,,,,,1.8,1.1,1.1,,1.2,320.1,228.9,91.1,85.0,39.4,19.9,10.5,5.3,,,,,,,4.2,2.2,1.8,,2.0
4762,TG02  ,2008MM03,134.7,87.2,47.5,44.6,22.1,7.0,5.4,2.1,,,,,,1.0,3.5,1.7,,,,380.7,220.8,159.9,154.3,94.7,19.0,15.2,5.8,,,,,,2.5,8.5,3.0,,,
4763,TG02  ,2008KW01,346.6,237.9,108.7,98.8,45.5,18.4,13.3,5.3,1.2,1.6,1.4,1.7,,2.6,6.8,4.1,3.8,,1.8,987.5,638.1,349.5,331.7,190.8,55.3,32.6,15.0,2.8,3.6,2.5,5.1,,5.3,16.3,8.1,6.0,,3.0
4764,TG02  ,2008MM04,159.3,105.0,54.3,51.1,21.1,7.6,8.7,5.0,,,,,,2.1,2.7,1.7,1.2,,,430.1,265.2,165.0,158.1,74.2,23.3,24.9,14.4,,,,,,5.6,6.8,3.9,2.3,,
4765,TG02  ,2008MM05,279.6,196.0,83.5,77.8,44.9,14.0,7.0,3.6,,,,,,1.7,3.2,2.4,3.0,,,896.7,629.6,267.1,256.0,161.1,41.6,23.3,8.5,,,,,,4.8,8.5,5.5,4.8,,
4766,TG02  ,2008MM06,226.6,168.0,58.6,52.4,26.1,9.9,6.2,2.0,,,,,,1.5,2.8,2.3,2.2,1.4,,706.2,512.0,194.3,182.6,113.1,30.4,17.1,3.6,,,,,,2.8,7.9,5.2,3.3,2.4,
4767,TG02  ,2008KW02,665.6,469.1,196.5,181.3,92.1,31.5,21.8,10.5,2.7,2.7,2.0,2.1,1.7,5.3,8.8,6.3,6.5,1.8,,2033.0,1406.7,626.4,596.8,348.4,95.3,65.3,26.5,4.8,5.8,4.7,4.9,4.6,13.2,23.3,14.6,10.4,3.3,
4768,TG02  ,2008MM07,276.4,189.9,86.5,80.3,44.7,16.3,5.7,3.1,1.4,,,1.8,,1.5,3.1,1.8,4.1,,,1187.5,835.2,352.2,341.1,237.2,55.0,14.9,7.1,4.1,,,6.4,,4.1,7.1,3.9,6.4,,
4769,TG02  ,2008MM08,335.5,238.5,97.0,89.2,49.0,17.0,6.4,4.7,,3.5,1.7,,,1.8,3.1,1.9,5.3,,,1527.3,1144.2,383.1,363.8,239.1,59.9,22.2,11.7,,7.5,4.8,,,5.2,7.9,4.2,13.0,,
4770,TG02  ,2008MM09,219.0,161.2,57.8,53.2,28.3,9.3,5.7,2.1,,,,,,1.9,2.7,2.6,1.6,,,651.7,462.2,189.5,181.7,126.6,23.1,11.9,3.4,,,,,,5.1,5.5,4.3,2.7,,
4771,TG02  ,2008KW03,830.9,589.7,241.3,222.7,122.1,42.6,17.8,9.9,3.0,5.3,3.3,3.0,1.6,5.2,8.9,6.3,11.0,,,3366.5,2441.7,924.9,886.7,602.8,138.0,48.9,22.2,8.5,11.6,7.7,9.3,2.7,14.4,20.6,12.5,22.1,,
4772,TG02  ,2008MM10,203.7,144.5,59.2,54.1,32.9,7.4,5.2,2.1,,,,,,1.2,2.6,1.9,3.0,,,609.1,389.8,219.3,210.3,156.0,22.1,14.6,4.8,,,,,,2.1,4.5,3.9,4.3,,
4773,TG02  ,2008MM11,134.5,103.4,31.1,28.8,10.9,6.9,3.4,1.6,,,,,,1.1,2.7,1.1,1.0,,,334.4,245.8,88.6,84.2,41.9,18.7,7.9,3.5,,,,,,2.0,5.1,2.1,1.7,,
4774,TG02  ,2008MM12,108.1,85.5,22.6,21.3,8.9,4.9,2.6,1.2,,,,,,,1.7,,,,,296.4,231.3,65.1,62.3,32.8,13.9,5.1,2.7,,,,,,,3.9,,,,
4775,TG02  ,2008KW04,446.3,333.3,113.0,104.2,52.7,19.2,11.2,4.8,1.2,1.6,1.4,1.2,,2.9,7.0,3.6,4.5,,,1239.9,866.9,373.0,356.9,230.7,54.6,27.5,11.0,2.7,3.6,3.1,3.2,,5.4,13.5,7.6,6.9,,
4776,TG02  ,2008JJ00,2289.4,1630.0,659.4,607.0,312.5,111.6,64.1,30.6,8.1,11.3,8.0,8.1,5.1,16.1,31.6,20.3,25.8,3.1,3.2,7627.0,5353.3,2273.7,2172.0,1372.8,343.2,174.3,74.7,18.7,24.5,18.0,22.5,11.4,38.4,73.6,42.8,45.4,6.5,6.9
4777,TG02  ,2009MM01,110.5,80.0,30.5,27.6,14.5,4.8,2.3,1.4,,,,,,,1.7,1.7,,,,308.0,217.2,90.9,85.5,52.2,14.9,6.3,3.3,,,,,,,3.4,3.1,,,
4778,TG02  ,2009MM02,120.0,89.5,30.6,27.6,11.1,5.2,2.4,4.4,,,,,,,1.7,1.4,1.4,,,314.6,241.2,73.5,67.9,30.0,13.5,6.6,10.0,,,,,,,3.0,2.7,2.2,,
4779,TG02  ,2009MM03,126.2,97.8,28.4,26.1,10.2,4.7,3.0,1.8,,,,,,1.0,2.6,1.4,,,,317.6,242.8,74.9,70.0,33.2,11.9,7.9,4.2,,,,,,2.5,4.6,3.0,,,
4780,TG02  ,2009KW01,356.7,267.2,89.5,81.3,35.8,14.8,7.7,7.5,1.0,1.9,1.1,1.6,1.1,2.6,6.1,4.5,3.2,,,940.3,701.1,239.2,223.4,115.4,40.3,20.8,17.4,2.4,4.2,2.0,2.7,2.1,5.1,11.0,8.7,5.4,,
4781,TG02  ,2009MM04,198.9,122.7,76.2,72.5,38.0,11.1,5.8,4.3,1.1,1.4,2.7,1.6,,2.1,3.9,1.8,1.7,,,550.2,297.1,253.1,245.5,155.4,33.6,17.5,10.8,2.0,2.6,3.5,4.3,,4.6,9.5,4.0,3.1,,
4782,TG02  ,2009MM05,285.7,207.9,77.8,71.2,39.8,11.9,5.2,3.1,1.0,1.1,,,,3.7,3.6,1.8,4.4,,,873.1,642.0,231.0,220.2,139.2,36.0,18.0,6.5,2.6,1.7,,,,5.5,7.2,3.5,6.7,,
4783,TG02  ,2009MM06,272.5,193.0,79.5,76.1,51.3,8.8,3.6,2.0,,1.1,,,1.6,1.6,4.0,1.5,1.6,,,866.6,577.7,288.9,280.8,213.7,22.2,10.8,4.5,,2.2,,,2.4,4.3,15.7,4.8,2.8,,
4784,TG02  ,2009KW02,757.1,523.6,233.5,219.7,129.1,31.8,14.5,9.3,3.0,3.6,3.6,3.1,2.8,7.3,11.5,5.1,7.8,,,2289.9,1516.9,773.0,746.4,508.3,91.8,46.4,21.8,6.4,6.6,6.2,7.4,4.8,14.4,32.4,12.3,12.6,,
4785,TG02  ,2009MM07,293.1,199.6,93.6,87.9,53.2,14.3,3.4,3.4,2.1,1.8,1.1,2.5,,2.1,3.3,1.9,2.9,,,1289.6,838.4,451.2,437.9,332.0,50.6,9.5,8.6,6.4,3.7,3.2,8.3,,5.1,9.1,4.2,7.3,,
4786,TG02  ,2009MM08,346.4,249.5,96.9,91.4,52.1,18.3,4.4,4.3,1.0,4.0,2.2,,,1.5,2.3,1.8,2.9,,,1587.3,1163.8,423.5,406.9,292.4,60.1,13.2,10.2,3.0,8.0,5.9,,,4.6,6.5,4.0,9.7,,
4787,TG02  ,2009MM09,239.7,177.8,61.9,57.8,34.1,9.8,4.0,1.7,,1.0,,,,1.6,3.3,2.2,1.2,,,731.3,520.0,211.3,202.8,142.6,27.4,11.7,3.1,,2.2,,,,4.5,6.6,4.4,2.4,,
4788,TG02  ,2009KW03,879.3,627.0,252.3,237.1,139.4,42.4,11.8,9.4,3.8,6.8,3.9,4.0,1.4,5.2,9.0,5.9,7.0,1.2,1.2,3608.2,2522.2,1086.0,1047.6,767.0,138.2,34.4,21.8,11.2,13.9,10.6,11.4,2.8,14.3,22.2,12.6,19.4,2.6,3.7
4789,TG02  ,2009MM10,182.1,124.9,57.2,54.1,34.1,6.4,4.7,2.4,,,,,,,2.5,1.6,1.3,,,576.1,358.8,217.3,210.4,163.2,16.4,12.4,4.8,,,,,,,4.7,3.7,2.7,,
4790,TG02  ,2009MM11,132.2,97.2,34.9,31.6,11.6,8.5,3.5,2.0,,,,,,1.1,2.6,2.1,,,,331.0,230.8,100.2,94.1,42.1,26.6,9.3,3.9,,,,,,2.4,5.4,3.9,,,
4791,TG02  ,2009MM12,105.6,78.3,27.3,25.7,12.3,5.4,2.3,1.9,,,,,,,1.2,1.0,,,,281.7,211.8,69.9,66.9,34.1,15.4,5.6,4.3,,,,,,,2.5,2.0,,,
4792,TG02  ,2009KW04,419.9,300.4,119.5,111.4,58.0,20.3,10.5,6.3,1.4,2.2,1.7,1.7,,2.3,6.3,4.7,2.8,,,1188.8,801.4,387.4,371.4,239.4,58.4,27.4,13.0,3.4,4.2,3.4,3.6,,4.8,12.6,9.7,5.3,,
4793,TG02  ,2009JJ00,2413.0,1718.2,694.8,649.5,362.3,109.3,44.5,32.5,9.3,14.6,10.3,10.4,6.1,17.4,32.8,20.2,20.8,2.2,2.2,8027.2,5541.6,2485.6,2389.0,1630.1,328.6,129.0,74.1,23.3,28.8,22.2,25.0,11.1,38.5,78.3,43.4,42.7,4.8,5.8
4794,TG02  ,2010MM01,107.7,77.7,30.1,28.1,13.3,5.3,2.3,2.3,,,1.0,,,,1.4,1.1,,,,312.6,216.8,95.8,91.2,55.4,16.1,4.8,4.9,,,1.6,,,,3.4,2.9,,,
4795,TG02  ,2010MM02,113.4,85.2,28.2,26.1,9.4,6.1,2.8,2.2,,,,,,,1.7,1.1,,,,295.0,215.9,79.1,75.0,35.2,15.3,6.6,5.5,,,,,,,4.7,2.3,,,
4796,TG02  ,2010MM03,130.8,95.7,35.1,32.7,15.0,5.0,3.8,2.6,,,,,,1.0,2.8,1.4,,,,330.9,228.0,102.9,97.4,55.0,11.7,8.5,6.2,,,,,,2.7,8.0,3.3,,,
4797,TG02  ,2010KW01,352.0,258.6,93.4,87.0,37.8,16.5,8.9,7.1,1.2,2.2,2.5,1.5,,2.6,5.9,3.6,2.1,,,938.5,660.6,277.9,263.7,145.6,43.2,19.9,16.6,2.1,4.3,5.2,3.2,,5.8,16.1,8.5,4.2,,
4798,TG02  ,2010MM04,206.1,136.7,69.4,66.9,30.6,12.8,6.6,6.1,,1.3,,1.7,,2.7,2.9,1.3,,,,575.7,354.2,221.5,215.3,114.1,39.8,19.5,17.4,,2.1,,4.4,,6.6,6.3,3.3,,,
4799,TG02  ,2010MM05,298.4,220.1,78.3,74.9,44.2,10.9,7.3,3.9,1.0,1.2,,,,1.7,2.8,1.7,1.2,,,922.8,699.2,223.7,215.9,137.2,29.7,20.4,8.9,2.3,2.3,,,,4.0,6.8,3.8,2.3,,
4800,TG02  ,2010MM06,244.5,181.7,62.8,59.5,34.7,8.1,5.7,2.6,1.0,1.1,,,,1.3,3.0,1.6,1.1,,,724.7,513.3,211.4,203.7,143.1,21.5,14.7,4.8,2.0,2.2,,,,3.1,7.4,3.7,2.6,,
4801,TG02  ,2010KW02,749.0,538.5,210.5,201.2,109.5,31.8,19.5,12.6,2.8,3.6,2.1,3.1,1.9,5.7,8.7,4.7,3.0,,,2223.2,1566.7,656.6,634.9,394.3,91.0,54.7,31.1,5.9,6.5,5.0,7.8,4.5,13.7,20.5,10.7,7.0,,
4802,TG02  ,2010MM07,300.1,210.9,89.3,85.7,45.8,14.1,5.2,5.5,1.9,2.4,2.3,1.9,,2.6,3.2,1.5,1.2,,,1210.9,856.1,354.8,344.0,224.4,47.9,16.0,12.9,5.9,4.7,5.4,6.7,,8.0,9.8,4.6,3.8,,
4803,TG02  ,2010MM08,335.9,240.6,95.3,91.4,49.1,14.4,5.0,5.8,1.4,6.5,2.6,,,2.3,3.1,1.1,1.9,,,1435.5,1046.2,389.4,374.7,258.8,44.0,17.3,15.6,3.5,12.4,5.5,,,7.3,7.5,3.4,8.7,,
4804,TG02  ,2010MM09,218.5,163.0,55.5,50.7,26.8,9.0,5.2,2.4,,,,,,1.4,2.7,2.1,2.2,,,679.0,490.2,188.7,178.6,116.7,23.5,17.6,4.2,,,,,,3.7,5.9,4.5,4.5,,
4805,TG02  ,2010KW03,854.5,614.4,240.0,227.8,121.7,37.5,15.4,13.6,4.1,9.8,5.4,3.4,1.6,6.4,9.0,4.8,5.3,,1.3,3325.4,2392.6,932.8,897.2,600.0,115.5,50.9,32.7,11.1,18.6,12.1,10.2,3.9,19.0,23.3,12.5,16.9,,4.4
4806,TG02  ,2010MM10,192.6,141.4,51.3,47.9,29.5,6.2,3.6,2.3,,,,,,,2.6,1.6,1.5,,,579.8,389.8,190.1,182.6,138.8,14.2,11.5,5.1,,,,,,,4.9,3.4,3.1,,
4807,TG02  ,2010MM11,131.7,98.8,32.9,30.8,10.5,9.9,3.5,1.8,,,,,,,1.5,1.1,,,,334.4,236.7,97.8,92.2,36.5,30.1,10.9,4.5,,,,,,,3.1,2.6,,,
4808,TG02  ,2010MM12,105.7,84.7,21.0,19.2,6.5,5.2,2.2,1.7,,,,,,,1.5,1.1,,,,267.3,209.5,57.8,54.0,21.5,13.3,7.8,4.1,,,,,,,2.9,2.2,,,
4809,TG02  ,2010KW04,430.1,324.9,105.2,97.8,46.4,21.2,9.3,5.8,1.4,2.4,1.3,1.2,,2.4,5.6,3.7,2.9,,,1181.6,836.0,345.7,328.8,196.8,57.6,30.2,13.7,2.9,4.3,2.6,2.4,,5.3,10.9,8.2,6.2,,
4810,TG02  ,2010JJ00,2385.5,1736.4,649.1,613.8,315.3,107.1,53.1,39.0,9.5,18.0,11.2,9.1,5.2,17.1,29.1,16.9,13.2,2.4,2.8,7668.8,5455.8,2213.0,2124.6,1336.7,307.2,155.7,94.1,22.0,33.7,24.9,23.6,12.2,43.8,70.7,39.9,34.3,5.5,8.7
4811,TG02  ,2011MM01,109.7,80.6,29.2,27.4,12.9,6.0,2.4,1.6,,,,,,,1.7,1.3,,,,278.7,189.0,89.6,85.8,49.3,17.0,6.2,3.9,,,,,,,2.8,2.7,,,
4812,TG02  ,2011MM02,111.0,86.1,24.9,23.3,8.1,5.7,2.2,1.8,,,,,,1.0,2.4,,,,,267.8,206.9,61.0,57.6,26.5,10.8,5.8,4.5,,,,,,1.8,4.0,,,,
4813,TG02  ,2011MM03,135.5,102.9,32.6,30.4,12.2,7.2,3.5,1.6,,,,,,1.2,2.1,1.4,,,,343.5,249.8,93.7,89.2,42.3,20.6,8.8,3.9,,,,,,4.1,4.1,3.0,,,
4814,TG02  ,2011KW01,356.3,269.6,86.7,81.1,33.2,18.8,8.0,5.0,1.4,1.8,1.3,1.5,,3.1,6.2,3.5,1.5,,,890.0,645.7,244.3,232.6,118.2,48.4,20.8,12.3,2.5,3.5,3.1,3.4,,8.3,10.9,7.6,3.0,,
4815,TG02  ,2011MM04,219.0,131.5,87.5,82.3,43.7,15.1,7.1,5.3,1.3,1.2,,2.2,,2.6,2.5,2.6,2.2,,,649.6,343.8,305.9,296.0,185.6,46.3,21.7,12.9,3.4,2.9,,6.5,,8.2,5.8,5.2,3.8,,
4816,TG02  ,2011MM05,237.4,176.5,60.9,55.8,26.0,11.2,5.3,4.4,,,,1.2,,1.7,3.3,2.1,2.5,,,676.4,506.4,170.0,159.3,86.7,27.7,15.6,8.3,,,,4.2,,4.2,7.6,4.1,5.7,,
4817,TG02  ,2011MM06,314.9,220.0,94.9,88.5,55.2,14.5,5.3,2.7,1.1,1.0,2.1,1.0,,2.2,2.9,1.9,3.3,,,947.7,628.2,319.5,306.9,220.8,33.6,18.2,5.2,3.6,2.0,4.5,3.6,,7.9,6.5,4.3,5.3,,
4818,TG02  ,2011KW02,771.3,528.0,243.3,226.7,124.9,40.8,17.7,12.3,3.4,3.1,3.3,4.4,1.6,6.5,8.8,6.5,8.1,1.2,,2273.7,1478.4,795.4,762.3,493.1,107.7,55.4,26.5,9.0,6.2,7.2,14.4,2.8,20.3,19.9,13.6,14.9,2.7,
4819,TG02  ,2011MM07,273.5,185.7,87.8,80.0,42.8,16.4,4.7,2.8,2.2,1.7,1.0,1.8,,2.3,3.6,1.9,4.6,,,1154.3,787.6,366.7,349.0,231.6,55.5,14.0,6.2,7.0,4.4,2.8,7.8,,8.4,9.6,4.8,8.7,,
4820,TG02  ,2011MM08,308.7,215.4,93.3,86.5,48.9,17.5,4.2,3.6,1.2,2.4,1.7,1.1,,2.4,3.2,1.5,3.4,1.6,,1387.6,980.6,406.9,389.9,278.3,55.1,13.4,9.2,5.3,5.6,4.8,4.0,,6.4,7.3,3.7,8.6,3.0,
4821,TG02  ,2011MM09,240.2,171.5,68.7,62.2,36.6,9.7,5.3,1.8,,1.0,,,,1.9,3.4,2.2,3.0,1.0,,738.4,483.9,254.5,240.6,174.7,24.7,16.3,3.7,,2.4,,,,5.5,7.0,5.0,5.8,2.4,
4822,TG02  ,2011KW03,822.5,572.6,249.9,228.7,128.2,43.6,14.2,8.2,4.0,5.1,3.7,3.3,1.5,6.5,10.2,5.5,11.1,3.2,1.4,3280.2,2252.1,1028.1,979.5,684.7,135.3,43.7,19.2,13.5,12.4,11.0,12.7,2.9,20.4,23.9,13.5,23.1,7.2,4.8
4823,TG02  ,2011MM10,209.5,147.9,61.6,58.9,35.3,9.9,3.8,3.2,,,,,,1.5,2.5,1.2,1.1,,,605.6,393.9,211.7,205.5,147.0,25.8,10.7,7.7,,,,,,2.8,4.4,2.5,2.5,,
4824,TG02  ,2011MM11,146.5,105.0,41.5,39.4,14.9,12.8,2.7,2.2,,,,,,1.3,2.5,,,,,352.4,228.2,124.3,120.0,56.5,38.9,5.9,4.2,,,,,,3.2,4.8,,,,
4825,TG02  ,2011MM12,119.1,92.7,26.3,24.5,9.0,6.8,2.3,2.1,,,,,,,1.6,,,,,303.1,229.3,73.8,69.8,31.3,18.9,5.1,5.1,,,,,,,3.7,,,,
4826,TG02  ,2011KW04,475.1,345.7,129.4,122.8,59.2,29.5,8.7,7.5,1.2,2.1,1.6,1.6,,3.8,6.6,2.8,2.6,,,1261.1,851.4,409.8,395.2,234.7,83.6,21.8,17.0,2.6,4.9,4.5,3.2,,7.9,12.9,6.4,5.6,,
4827,TG02  ,2011JJ00,2425.2,1715.9,709.2,659.2,345.6,132.7,48.7,33.1,9.9,12.2,9.9,10.8,4.7,19.9,31.8,18.4,23.3,5.1,3.2,7705.1,5227.6,2477.5,2369.6,1530.6,375.0,141.8,75.0,27.6,27.0,25.8,33.7,8.8,56.9,67.6,41.1,46.5,11.3,8.9
4828,TG02  ,2012MM01,125.6,93.8,31.8,29.4,13.1,7.9,3.0,1.5,,,,,,,1.3,,1.4,,,299.3,208.9,90.4,86.5,51.2,18.5,6.2,3.1,,,,,,,2.7,,1.9,,
4829,TG02  ,2012MM02,121.1,91.9,29.2,26.9,10.8,7.2,2.9,1.7,,,,,,,1.5,,1.3,,,283.6,204.5,79.1,73.9,36.9,17.3,7.1,3.9,,,,,,,3.3,,2.7,,
4830,TG02  ,2012MM03,138.7,105.0,33.7,32.0,14.1,6.3,3.0,2.9,,,,,,,2.4,,,,,331.0,231.1,99.8,96.2,54.2,14.6,6.4,8.8,,,,,,,5.3,,,,
4831,TG02  ,2012KW01,385.4,290.7,94.7,88.4,38.1,21.4,8.9,6.1,,1.6,1.2,1.3,,2.7,5.2,2.3,3.6,,,913.9,644.6,269.3,256.6,142.3,50.5,19.7,15.7,,2.4,2.3,2.5,,6.3,11.3,5.4,6.3,,
4832,TG02  ,2012MM04,233.0,141.0,92.0,85.8,40.3,18.4,7.0,7.4,1.3,1.2,,1.3,2.1,2.8,3.3,2.2,3.2,,,641.9,336.0,305.9,294.1,166.8,58.5,20.0,20.1,3.1,2.4,,3.3,3.9,6.4,8.3,4.7,5.9,,
4833,TG02  ,2012MM05,305.3,228.1,77.2,73.5,43.4,15.7,3.6,3.3,,,,,,1.7,2.1,2.0,1.3,,,864.9,625.7,239.2,231.3,152.5,45.1,9.1,7.2,,,,,,4.3,5.4,4.5,2.3,,
4834,TG02  ,2012MM06,275.2,200.7,74.5,70.6,40.8,13.0,5.9,1.9,1.1,1.4,,,,1.8,2.7,1.3,1.8,,,753.8,500.8,253.0,244.7,168.1,34.5,18.0,3.9,2.1,2.8,,,,4.7,6.1,2.9,3.7,,
