ID,Geslacht,Leeftijd,Opleidingsniveau,Cijfersoort,Perioden,Levensverwachting_1,LevensverwInAlsGoedErvarenGezondh_2,LevensverwZonderLichBeperkingen_3,LevensverwZonderChronischeZiektes_4,LevensverwInGoedeGeestelijkeGezondh_5
1477,4000,13500,18720,2,1997X009,0.1,0.3,0.3,0.3,
1478,4000,13500,18720,2,1997X001,0.1,0.4,0.4,0.5,
1479,4000,13500,18720,2,2001X001,0.1,0.4,0.4,0.4,0.3
1480,4000,13500,18720,2,2005X001,0.1,0.4,0.4,0.4,0.3
1481,4000,13500,18720,2,2007X001,0.1,0.4,0.4,0.4,0.3
1482,4000,13500,18720,2,2009X001,0.1,0.4,0.4,0.3,0.4
1483,4000,13500,18720,2,2011X001,0.0,0.4,0.4,0.4,0.4
1484,4000,13500,18750,1,1997X009,49.4,34.6,38.1,18.1,
1485,4000,13500,18750,1,1997X001,49.9,34.0,36.8,20.0,
1486,4000,13500,18750,1,2001X001,49.5,35.2,38.7,17.2,43.8
1487,4000,13500,18750,1,2005X001,50.6,36.0,39.0,17.4,45.1
1488,4000,13500,18750,1,2007X001,50.4,36.7,39.4,15.9,44.8
1489,4000,13500,18750,1,2009X001,50.8,35.3,39.7,15.4,44.1
1490,4000,13500,18750,1,2011X001,50.8,35.6,39.9,15.5,45.1
1491,4000,13500,18750,2,1997X009,0.1,0.4,0.4,0.4,
1492,4000,13500,18750,2,1997X001,0.3,0.7,0.7,0.8,
1493,4000,13500,18750,2,2001X001,0.1,0.6,0.5,0.5,0.4
1494,4000,13500,18750,2,2005X001,0.1,0.6,0.6,0.5,0.4
1495,4000,13500,18750,2,2007X001,0.1,0.5,0.5,0.4,0.4
1496,4000,13500,18750,2,2009X001,0.1,0.5,0.5,0.4,0.5
1497,4000,13500,18750,2,2011X001,0.1,0.4,0.5,0.3,0.4
1498,4000,13500,18789,1,1997X009,49.4,37.4,40.2,19.5,
1499,4000,13500,18789,1,1997X001,50.5,39.5,40.3,21.1,
1500,4000,13500,18789,1,2001X001,49.3,36.4,39.9,18.6,44.5
1501,4000,13500,18789,1,2005X001,50.9,40.7,41.2,19.2,46.8
1502,4000,13500,18789,1,2007X001,51.3,41.0,41.0,19.8,47.5
1503,4000,13500,18789,1,2009X001,51.6,39.6,43.8,18.6,46.8
1504,4000,13500,18789,1,2011X001,52.3,39.4,43.4,18.5,47.8
1505,4000,13500,18789,2,1997X009,0.2,0.5,0.6,0.6,
1506,4000,13500,18789,2,1997X001,0.4,0.9,0.8,1.0,
1507,4000,13500,18789,2,2001X001,0.2,0.7,0.6,0.7,0.5
1508,4000,13500,18789,2,2005X001,0.2,0.8,0.8,0.7,0.4
1509,4000,13500,18789,2,2007X001,0.1,0.7,0.8,0.7,0.4
1510,4000,13500,18789,2,2009X001,0.1,0.7,0.8,0.6,0.6
1511,4000,13500,18789,2,2011X001,0.1,0.7,0.8,0.5,0.5
1512,4000,14000,18710,1,1997X009,39.7,20.5,25.0,12.7,
1513,4000,14000,18710,1,1997X001,39.6,20.9,24.9,13.8,
1514,4000,14000,18710,1,2001X001,39.4,20.2,24.5,12.0,31.1
1515,4000,14000,18710,1,2005X001,40.2,20.6,24.3,11.0,32.0
1516,4000,14000,18710,1,2007X001,40.7,21.5,25.2,11.1,32.3
1517,4000,14000,18710,1,2009X001,41.2,20.6,25.4,10.6,32.2
1518,4000,14000,18710,1,2011X001,41.5,21.1,25.2,10.3,32.4
1519,4000,14000,18710,2,1997X009,0.1,0.3,0.3,0.3,
1520,4000,14000,18710,2,1997X001,0.2,0.4,0.4,0.4,
1521,4000,14000,18710,2,2001X001,0.1,0.4,0.4,0.4,0.4
1522,4000,14000,18710,2,2005X001,0.1,0.4,0.4,0.4,0.4
1523,4000,14000,18710,2,2007X001,0.1,0.4,0.4,0.4,0.4
1524,4000,14000,18710,2,2009X001,0.1,0.4,0.5,0.4,0.5
1525,4000,14000,18710,2,2011X001,0.1,0.5,0.6,0.4,0.5
1526,4000,14000,18720,1,1997X009,42.5,28.2,31.3,15.4,
1527,4000,14000,18720,1,1997X001,41.7,27.7,30.6,16.9,
1528,4000,14000,18720,1,2001X001,42.7,28.6,31.2,14.7,36.4
1529,4000,14000,18720,1,2005X001,43.8,28.3,31.8,13.1,37.4
1530,4000,14000,18720,1,2007X001,44.4,28.6,31.8,13.6,38.1
1531,4000,14000,18720,1,2009X001,44.4,28.3,31.9,12.9,38.1
1532,4000,14000,18720,1,2011X001,44.1,27.5,31.4,12.5,38.0
1533,4000,14000,18720,2,1997X009,0.1,0.3,0.3,0.3,
1534,4000,14000,18720,2,1997X001,0.1,0.4,0.4,0.5,
1535,4000,14000,18720,2,2001X001,0.1,0.4,0.4,0.4,0.3
1536,4000,14000,18720,2,2005X001,0.1,0.4,0.4,0.4,0.3
1537,4000,14000,18720,2,2007X001,0.1,0.4,0.4,0.4,0.3
1538,4000,14000,18720,2,2009X001,0.1,0.3,0.4,0.3,0.3
1539,4000,14000,18720,2,2011X001,0.0,0.3,0.4,0.3,0.3
1540,4000,14000,18750,1,1997X009,44.6,30.4,33.4,15.2,
1541,4000,14000,18750,1,1997X001,45.1,29.8,32.2,17.0,
1542,4000,14000,18750,1,2001X001,44.6,31.1,34.1,14.5,39.5
1543,4000,14000,18750,1,2005X001,45.8,31.8,34.3,14.6,40.7
1544,4000,14000,18750,1,2007X001,45.5,32.5,34.7,13.4,40.4
1545,4000,14000,18750,1,2009X001,45.9,31.2,35.0,13.0,39.8
1546,4000,14000,18750,1,2011X001,45.9,31.6,35.4,13.0,40.7
1547,4000,14000,18750,2,1997X009,0.1,0.4,0.4,0.4,
1548,4000,14000,18750,2,1997X001,0.3,0.7,0.7,0.8,
1549,4000,14000,18750,2,2001X001,0.1,0.6,0.5,0.5,0.4
1550,4000,14000,18750,2,2005X001,0.1,0.6,0.6,0.5,0.4
1551,4000,14000,18750,2,2007X001,0.1,0.5,0.5,0.4,0.4
1552,4000,14000,18750,2,2009X001,0.1,0.5,0.5,0.4,0.4
1553,4000,14000,18750,2,2011X001,0.1,0.4,0.5,0.3,0.3
1554,4000,14000,18789,1,1997X009,44.5,33.0,35.4,16.4,
1555,4000,14000,18789,1,1997X001,45.7,34.9,35.6,17.9,
1556,4000,14000,18789,1,2001X001,44.5,32.2,35.1,15.6,40.1
1557,4000,14000,18789,1,2005X001,46.0,36.3,36.5,16.1,42.3
1558,4000,14000,18789,1,2007X001,46.4,36.6,36.2,16.8,42.7
1559,4000,14000,18789,1,2009X001,46.7,35.1,39.0,15.5,42.3
1560,4000,14000,18789,1,2011X001,47.4,35.0,38.6,15.3,43.3
1561,4000,14000,18789,2,1997X009,0.2,0.5,0.6,0.5,
1562,4000,14000,18789,2,1997X001,0.4,0.9,0.8,1.0,
1563,4000,14000,18789,2,2001X001,0.2,0.7,0.6,0.6,0.5
1564,4000,14000,18789,2,2005X001,0.2,0.8,0.8,0.7,0.4
1565,4000,14000,18789,2,2007X001,0.1,0.7,0.8,0.7,0.4
1566,4000,14000,18789,2,2009X001,0.1,0.7,0.8,0.6,0.6
1567,4000,14000,18789,2,2011X001,0.1,0.7,0.8,0.5,0.5
1568,4000,14500,18710,1,1997X009,35.0,17.7,21.2,10.6,
1569,4000,14500,18710,1,1997X001,35.0,17.9,21.3,11.7,
1570,4000,14500,18710,1,2001X001,34.7,17.5,20.5,9.9,27.5
1571,4000,14500,18710,1,2005X001,35.6,17.8,20.3,8.9,28.4
1572,4000,14500,18710,1,2007X001,36.0,18.5,21.5,8.9,29.0
1573,4000,14500,18710,1,2009X001,36.6,17.8,21.3,8.4,28.9
1574,4000,14500,18710,1,2011X001,36.9,18.4,21.6,8.4,29.4
1575,4000,14500,18710,2,1997X009,0.1,0.2,0.3,0.3,
1576,4000,14500,18710,2,1997X001,0.2,0.4,0.3,0.4,
1577,4000,14500,18710,2,2001X001,0.1,0.4,0.4,0.3,0.3
1578,4000,14500,18710,2,2005X001,0.1,0.4,0.4,0.4,0.3
1579,4000,14500,18710,2,2007X001,0.1,0.4,0.4,0.3,0.4
1580,4000,14500,18710,2,2009X001,0.1,0.4,0.5,0.3,0.4
1581,4000,14500,18710,2,2011X001,0.1,0.4,0.6,0.4,0.5
1582,4000,14500,18720,1,1997X009,37.8,24.5,27.1,12.8,
1583,4000,14500,18720,1,1997X001,37.0,24.1,26.4,14.1,
1584,4000,14500,18720,1,2001X001,38.0,24.8,27.1,12.4,32.4
1585,4000,14500,18720,1,2005X001,39.0,24.8,27.6,10.7,33.3
1586,4000,14500,18720,1,2007X001,39.7,25.0,27.7,11.3,34.1
1587,4000,14500,18720,1,2009X001,39.6,24.7,27.9,10.6,34.1
1588,4000,14500,18720,1,2011X001,39.3,23.9,27.2,10.1,33.8
1589,4000,14500,18720,2,1997X009,0.1,0.3,0.3,0.3,
1590,4000,14500,18720,2,1997X001,0.1,0.4,0.4,0.4,
1591,4000,14500,18720,2,2001X001,0.1,0.4,0.4,0.4,0.3
1592,4000,14500,18720,2,2005X001,0.1,0.4,0.4,0.3,0.3
1593,4000,14500,18720,2,2007X001,0.1,0.4,0.4,0.3,0.3
1594,4000,14500,18720,2,2009X001,0.1,0.3,0.4,0.3,0.3
1595,4000,14500,18720,2,2011X001,0.0,0.3,0.4,0.3,0.3
1596,4000,14500,18750,1,1997X009,39.8,26.4,28.9,12.5,
1597,4000,14500,18750,1,1997X001,40.3,25.7,27.7,14.2,
1598,4000,14500,18750,1,2001X001,39.8,27.1,29.5,11.9,35.1
1599,4000,14500,18750,1,2005X001,41.0,27.7,29.7,11.9,36.4
1600,4000,14500,18750,1,2007X001,40.7,28.3,30.2,10.8,36.0
1601,4000,14500,18750,1,2009X001,41.1,27.3,30.6,10.5,35.4
1602,4000,14500,18750,1,2011X001,41.1,27.7,31.0,10.4,36.3
1603,4000,14500,18750,2,1997X009,0.1,0.4,0.4,0.4,
1604,4000,14500,18750,2,1997X001,0.3,0.7,0.7,0.8,
1605,4000,14500,18750,2,2001X001,0.1,0.6,0.5,0.5,0.4
1606,4000,14500,18750,2,2005X001,0.1,0.6,0.6,0.5,0.4
1607,4000,14500,18750,2,2007X001,0.1,0.5,0.5,0.4,0.4
1608,4000,14500,18750,2,2009X001,0.1,0.5,0.5,0.4,0.4
1609,4000,14500,18750,2,2011X001,0.1,0.4,0.5,0.3,0.3
1610,4000,14500,18789,1,1997X009,39.7,28.8,30.8,13.6,
1611,4000,14500,18789,1,1997X001,40.9,30.9,31.0,15.1,
1612,4000,14500,18789,1,2001X001,39.6,28.0,30.4,13.1,35.8
1613,4000,14500,18789,1,2005X001,41.2,31.9,31.8,12.8,37.8
1614,4000,14500,18789,1,2007X001,41.5,32.2,31.4,13.8,38.3
1615,4000,14500,18789,1,2009X001,41.8,30.8,34.3,12.6,38.0
1616,4000,14500,18789,1,2011X001,42.5,30.7,33.9,12.5,38.9
1617,4000,14500,18789,2,1997X009,0.2,0.5,0.6,0.5,
1618,4000,14500,18789,2,1997X001,0.4,0.9,0.8,1.0,
1619,4000,14500,18789,2,2001X001,0.2,0.7,0.6,0.6,0.5
1620,4000,14500,18789,2,2005X001,0.2,0.8,0.8,0.7,0.4
1621,4000,14500,18789,2,2007X001,0.1,0.7,0.8,0.7,0.4
1622,4000,14500,18789,2,2009X001,0.1,0.7,0.8,0.6,0.5
1623,4000,14500,18789,2,2011X001,0.1,0.7,0.8,0.5,0.5
1624,4000,15000,18710,1,1997X009,30.6,15.1,18.0,8.4,
1625,4000,15000,18710,1,1997X001,30.6,15.2,18.1,9.5,
1626,4000,15000,18710,1,2001X001,30.3,15.2,17.4,7.9,23.9
1627,4000,15000,18710,1,2005X001,31.0,15.3,17.4,6.7,25.0
1628,4000,15000,18710,1,2007X001,31.5,15.9,18.3,7.2,25.9
1629,4000,15000,18710,1,2009X001,32.1,15.5,18.1,7.0,25.2
1630,4000,15000,18710,1,2011X001,32.4,15.9,18.6,7.2,25.9
1631,4000,15000,18710,2,1997X009,0.1,0.2,0.3,0.2,
1632,4000,15000,18710,2,1997X001,0.2,0.3,0.3,0.4,
1633,4000,15000,18710,2,2001X001,0.1,0.3,0.3,0.3,0.3
1634,4000,15000,18710,2,2005X001,0.1,0.4,0.3,0.3,0.3
1635,4000,15000,18710,2,2007X001,0.1,0.4,0.4,0.3,0.3
1636,4000,15000,18710,2,2009X001,0.1,0.3,0.4,0.3,0.4
1637,4000,15000,18710,2,2011X001,0.1,0.4,0.5,0.3,0.4
1638,4000,15000,18720,1,1997X009,33.1,20.9,23.1,10.3,
1639,4000,15000,18720,1,1997X001,32.4,20.4,22.4,11.3,
1640,4000,15000,18720,1,2001X001,33.4,21.2,23.2,9.9,28.4
1641,4000,15000,18720,1,2005X001,34.5,21.4,23.9,8.8,29.5
1642,4000,15000,18720,1,2007X001,35.0,21.9,24.0,9.3,30.1
1643,4000,15000,18720,1,2009X001,34.9,21.1,24.0,8.3,30.1
1644,4000,15000,18720,1,2011X001,34.6,20.5,23.5,7.8,29.9
1645,4000,15000,18720,2,1997X009,0.1,0.3,0.3,0.3,
1646,4000,15000,18720,2,1997X001,0.1,0.4,0.4,0.4,
1647,4000,15000,18720,2,2001X001,0.1,0.4,0.4,0.4,0.3
1648,4000,15000,18720,2,2005X001,0.1,0.4,0.4,0.3,0.3
1649,4000,15000,18720,2,2007X001,0.1,0.4,0.4,0.3,0.3
1650,4000,15000,18720,2,2009X001,0.1,0.3,0.4,0.3,0.3
1651,4000,15000,18720,2,2011X001,0.0,0.3,0.4,0.2,0.3
1652,4000,15000,18750,1,1997X009,35.1,22.8,24.8,10.1,
1653,4000,15000,18750,1,1997X001,35.7,22.1,23.7,11.5,
1654,4000,15000,18750,1,2001X001,35.2,23.5,25.4,9.7,31.0
1655,4000,15000,18750,1,2005X001,36.3,23.8,25.4,9.6,32.0
1656,4000,15000,18750,1,2007X001,36.0,24.4,25.8,8.5,31.5
1657,4000,15000,18750,1,2009X001,36.3,23.5,26.6,8.5,31.4
1658,4000,15000,18750,1,2011X001,36.3,23.9,26.9,8.5,32.3
1659,4000,15000,18750,2,1997X009,0.1,0.4,0.4,0.4,
1660,4000,15000,18750,2,1997X001,0.3,0.7,0.7,0.8,
1661,4000,15000,18750,2,2001X001,0.1,0.6,0.5,0.5,0.4
1662,4000,15000,18750,2,2005X001,0.1,0.6,0.6,0.5,0.4
1663,4000,15000,18750,2,2007X001,0.1,0.5,0.5,0.4,0.4
1664,4000,15000,18750,2,2009X001,0.1,0.5,0.5,0.3,0.4
1665,4000,15000,18750,2,2011X001,0.1,0.4,0.5,0.3,0.3
1666,4000,15000,18789,1,1997X009,35.0,24.9,26.4,11.1,
1667,4000,15000,18789,1,1997X001,36.2,27.1,26.7,12.7,
1668,4000,15000,18789,1,2001X001,34.9,23.9,26.0,10.6,31.5
1669,4000,15000,18789,1,2005X001,36.4,27.8,27.2,10.4,33.6
1670,4000,15000,18789,1,2007X001,36.8,28.1,26.9,11.1,34.1
1671,4000,15000,18789,1,2009X001,37.0,26.7,30.0,10.0,33.7
1672,4000,15000,18789,1,2011X001,37.7,26.6,29.5,10.0,34.6
1673,4000,15000,18789,2,1997X009,0.2,0.5,0.6,0.5,
1674,4000,15000,18789,2,1997X001,0.4,0.9,0.8,1.0,
1675,4000,15000,18789,2,2001X001,0.2,0.7,0.6,0.6,0.5
1676,4000,15000,18789,2,2005X001,0.2,0.8,0.8,0.7,0.4
1677,4000,15000,18789,2,2007X001,0.1,0.7,0.8,0.7,0.4
1678,4000,15000,18789,2,2009X001,0.1,0.7,0.8,0.6,0.5
1679,4000,15000,18789,2,2011X001,0.1,0.7,0.8,0.5,0.5
1680,4000,15500,18710,1,1997X009,26.3,12.7,14.9,7.1,
1681,4000,15500,18710,1,1997X001,26.2,12.8,14.9,8.4,
1682,4000,15500,18710,1,2001X001,26.1,12.8,14.5,6.5,20.5
1683,4000,15500,18710,1,2005X001,26.8,12.8,14.7,5.1,21.8
1684,4000,15500,18710,1,2007X001,27.2,13.4,15.5,5.2,22.5
1685,4000,15500,18710,1,2009X001,27.7,13.3,15.4,5.2,22.3
1686,4000,15500,18710,1,2011X001,28.1,13.9,16.0,5.7,23.0
1687,4000,15500,18710,2,1997X009,0.1,0.2,0.2,0.2,
1688,4000,15500,18710,2,1997X001,0.2,0.3,0.3,0.3,
1689,4000,15500,18710,2,2001X001,0.1,0.3,0.3,0.3,0.3
1690,4000,15500,18710,2,2005X001,0.1,0.3,0.3,0.3,0.3
1691,4000,15500,18710,2,2007X001,0.1,0.3,0.3,0.3,0.3
1692,4000,15500,18710,2,2009X001,0.1,0.3,0.4,0.3,0.3
1693,4000,15500,18710,2,2011X001,0.1,0.3,0.4,0.3,0.4
1694,4000,15500,18720,1,1997X009,28.6,17.6,19.3,8.4,
1695,4000,15500,18720,1,1997X001,27.9,17.1,18.6,9.2,
1696,4000,15500,18720,1,2001X001,28.9,17.9,19.4,8.1,24.4
1697,4000,15500,18720,1,2005X001,30.0,18.3,20.3,7.0,25.6
1698,4000,15500,18720,1,2007X001,30.5,18.6,20.5,7.3,26.2
1699,4000,15500,18720,1,2009X001,30.4,18.0,20.7,6.6,26.3
1700,4000,15500,18720,1,2011X001,30.1,17.2,20.1,6.1,26.0
1701,4000,15500,18720,2,1997X009,0.1,0.3,0.3,0.3,
1702,4000,15500,18720,2,1997X001,0.1,0.4,0.4,0.4,
1703,4000,15500,18720,2,2001X001,0.1,0.4,0.4,0.3,0.3
1704,4000,15500,18720,2,2005X001,0.1,0.4,0.4,0.3,0.3
1705,4000,15500,18720,2,2007X001,0.1,0.4,0.4,0.3,0.3
1706,4000,15500,18720,2,2009X001,0.0,0.3,0.4,0.2,0.3
1707,4000,15500,18720,2,2011X001,0.0,0.3,0.3,0.2,0.3
1708,4000,15500,18750,1,1997X009,30.6,19.5,20.9,8.2,
1709,4000,15500,18750,1,1997X001,31.2,18.8,19.9,9.4,
1710,4000,15500,18750,1,2001X001,30.7,20.2,21.5,7.8,27.1
1711,4000,15500,18750,1,2005X001,31.7,20.3,21.6,7.7,28.1
1712,4000,15500,18750,1,2007X001,31.4,20.8,21.8,6.6,27.4
1713,4000,15500,18750,1,2009X001,31.7,20.1,22.8,6.7,27.4
1714,4000,15500,18750,1,2011X001,31.7,20.5,23.0,6.7,28.3
1715,4000,15500,18750,2,1997X009,0.1,0.4,0.4,0.4,
1716,4000,15500,18750,2,1997X001,0.3,0.7,0.7,0.8,
1717,4000,15500,18750,2,2001X001,0.1,0.5,0.5,0.5,0.4
1718,4000,15500,18750,2,2005X001,0.1,0.6,0.6,0.5,0.4
1719,4000,15500,18750,2,2007X001,0.1,0.5,0.5,0.4,0.4
1720,4000,15500,18750,2,2009X001,0.1,0.5,0.5,0.3,0.4
1721,4000,15500,18750,2,2011X001,0.1,0.4,0.5,0.3,0.3
1722,4000,15500,18789,1,1997X009,30.4,21.1,22.2,8.8,
1723,4000,15500,18789,1,1997X001,31.6,23.5,22.5,10.3,
1724,4000,15500,18789,1,2001X001,30.4,20.1,21.7,8.3,27.3
1725,4000,15500,18789,1,2005X001,31.7,23.9,23.0,8.1,29.4
1726,4000,15500,18789,1,2007X001,32.1,24.2,22.6,8.9,30.0
1727,4000,15500,18789,1,2009X001,32.4,22.8,25.8,7.7,29.6
1728,4000,15500,18789,1,2011X001,33.0,22.6,25.3,7.7,30.4
1729,4000,15500,18789,2,1997X009,0.2,0.5,0.6,0.5,
1730,4000,15500,18789,2,1997X001,0.4,0.9,0.8,1.0,
1731,4000,15500,18789,2,2001X001,0.2,0.7,0.6,0.6,0.5
1732,4000,15500,18789,2,2005X001,0.2,0.8,0.8,0.6,0.4
1733,4000,15500,18789,2,2007X001,0.1,0.7,0.8,0.7,0.4
1734,4000,15500,18789,2,2009X001,0.1,0.7,0.8,0.6,0.5
1735,4000,15500,18789,2,2011X001,0.1,0.7,0.8,0.5,0.5
1736,4000,16000,18710,1,1997X009,22.2,10.4,11.9,5.6,
1737,4000,16000,18710,1,1997X001,22.2,10.4,11.8,6.4,
1738,4000,16000,18710,1,2001X001,22.0,10.6,11.7,5.1,17.0
1739,4000,16000,18710,1,2005X001,22.6,10.5,11.7,3.9,18.3
1740,4000,16000,18710,1,2007X001,23.0,11.0,12.4,4.0,18.9
1741,4000,16000,18710,1,2009X001,23.5,11.1,12.8,4.3,18.9
1742,4000,16000,18710,1,2011X001,23.9,11.4,13.1,4.7,19.8
1743,4000,16000,18710,2,1997X009,0.1,0.2,0.2,0.2,
1744,4000,16000,18710,2,1997X001,0.2,0.3,0.3,0.3,
1745,4000,16000,18710,2,2001X001,0.1,0.3,0.3,0.2,0.3
1746,4000,16000,18710,2,2005X001,0.1,0.3,0.3,0.2,0.2
1747,4000,16000,18710,2,2007X001,0.1,0.3,0.3,0.2,0.3
1748,4000,16000,18710,2,2009X001,0.1,0.3,0.4,0.2,0.3
1749,4000,16000,18710,2,2011X001,0.1,0.3,0.4,0.3,0.3
1750,4000,16000,18720,1,1997X009,24.3,14.5,15.7,6.5,
1751,4000,16000,18720,1,1997X001,23.6,14.1,15.2,7.2,
1752,4000,16000,18720,1,2001X001,24.6,14.7,15.7,6.1,20.6
1753,4000,16000,18720,1,2005X001,25.6,15.1,16.6,5.3,21.8
1754,4000,16000,18720,1,2007X001,26.2,15.3,16.7,5.7,22.2
1755,4000,16000,18720,1,2009X001,26.1,15.0,17.1,5.0,22.5
1756,4000,16000,18720,1,2011X001,25.7,14.1,16.4,4.5,22.3
1757,4000,16000,18720,2,1997X009,0.1,0.3,0.3,0.2,
1758,4000,16000,18720,2,1997X001,0.1,0.4,0.4,0.4,
1759,4000,16000,18720,2,2001X001,0.1,0.4,0.4,0.3,0.3
1760,4000,16000,18720,2,2005X001,0.1,0.4,0.4,0.3,0.3
1761,4000,16000,18720,2,2007X001,0.1,0.3,0.4,0.3,0.3
1762,4000,16000,18720,2,2009X001,0.0,0.3,0.3,0.2,0.3
1763,4000,16000,18720,2,2011X001,0.0,0.3,0.3,0.2,0.2
1764,4000,16000,18750,1,1997X009,26.1,16.3,17.2,6.4,
1765,4000,16000,18750,1,1997X001,26.7,15.6,16.2,7.5,
1766,4000,16000,18750,1,2001X001,26.2,17.1,17.8,6.1,23.3
1767,4000,16000,18750,1,2005X001,27.3,16.9,17.6,5.8,24.1
1768,4000,16000,18750,1,2007X001,26.9,17.1,17.6,4.7,23.3
1769,4000,16000,18750,1,2009X001,27.3,16.8,18.8,5.0,23.4
1770,4000,16000,18750,1,2011X001,27.2,17.4,19.2,5.2,24.3
1771,4000,16000,18750,2,1997X009,0.1,0.4,0.4,0.4,
1772,4000,16000,18750,2,1997X001,0.2,0.7,0.7,0.7,
1773,4000,16000,18750,2,2001X001,0.1,0.5,0.5,0.4,0.4
1774,4000,16000,18750,2,2005X001,0.1,0.6,0.6,0.5,0.4
1775,4000,16000,18750,2,2007X001,0.1,0.5,0.5,0.3,0.4
1776,4000,16000,18750,2,2009X001,0.1,0.5,0.5,0.3,0.4
1777,4000,16000,18750,2,2011X001,0.1,0.4,0.5,0.3,0.3
1778,4000,16000,18789,1,1997X009,25.9,17.9,18.2,6.9,
1779,4000,16000,18789,1,1997X001,26.9,19.8,18.2,8.4,
1780,4000,16000,18789,1,2001X001,25.9,17.2,18.0,6.5,23.5
1781,4000,16000,18789,1,2005X001,27.2,20.3,18.9,5.9,25.2
1782,4000,16000,18789,1,2007X001,27.6,20.6,18.3,7.1,25.9
1783,4000,16000,18789,1,2009X001,27.8,19.1,21.6,5.9,25.4
1784,4000,16000,18789,1,2011X001,28.4,19.0,21.0,5.7,26.3
1785,4000,16000,18789,2,1997X009,0.2,0.5,0.6,0.5,
1786,4000,16000,18789,2,1997X001,0.4,0.8,0.8,1.0,
1787,4000,16000,18789,2,2001X001,0.2,0.7,0.6,0.6,0.5
1788,4000,16000,18789,2,2005X001,0.2,0.8,0.8,0.6,0.4
1789,4000,16000,18789,2,2007X001,0.1,0.7,0.8,0.7,0.4
1790,4000,16000,18789,2,2009X001,0.1,0.7,0.9,0.6,0.5
1791,4000,16000,18789,2,2011X001,0.1,0.7,0.9,0.5,0.5
1792,4000,16500,18710,1,1997X009,18.2,8.1,9.0,4.1,
1793,4000,16500,18710,1,1997X001,18.2,8.2,9.0,4.9,
1794,4000,16500,18710,1,2001X001,18.0,8.3,8.8,3.7,13.8
1795,4000,16500,18710,1,2005X001,18.7,8.5,9.0,3.0,15.2
1796,4000,16500,18710,1,2007X001,19.1,8.9,9.5,3.1,15.6
1797,4000,16500,18710,1,2009X001,19.5,8.8,10.0,3.3,15.6
1798,4000,16500,18710,1,2011X001,19.8,8.9,10.2,3.6,16.4
1799,4000,16500,18710,2,1997X009,0.1,0.2,0.2,0.2,
1800,4000,16500,18710,2,1997X001,0.1,0.2,0.2,0.3,
1801,4000,16500,18710,2,2001X001,0.1,0.3,0.2,0.2,0.2
1802,4000,16500,18710,2,2005X001,0.1,0.3,0.3,0.2,0.2
1803,4000,16500,18710,2,2007X001,0.1,0.3,0.3,0.2,0.2
1804,4000,16500,18710,2,2009X001,0.1,0.3,0.3,0.2,0.3
1805,4000,16500,18710,2,2011X001,0.1,0.3,0.4,0.2,0.3
1806,4000,16500,18720,1,1997X009,20.1,11.4,12.1,4.8,
1807,4000,16500,18720,1,1997X001,19.4,11.0,11.7,5.2,
1808,4000,16500,18720,1,2001X001,20.4,11.6,11.9,4.5,17.0
1809,4000,16500,18720,1,2005X001,21.4,12.2,13.2,3.9,17.9
1810,4000,16500,18720,1,2007X001,22.0,12.4,13.1,4.4,18.3
1811,4000,16500,18720,1,2009X001,21.8,12.0,13.6,3.8,18.7
1812,4000,16500,18720,1,2011X001,21.5,11.2,13.0,3.2,18.6
1813,4000,16500,18720,2,1997X009,0.0,0.3,0.3,0.2,
1814,4000,16500,18720,2,1997X001,0.1,0.4,0.4,0.4,
1815,4000,16500,18720,2,2001X001,0.1,0.4,0.4,0.3,0.3
1816,4000,16500,18720,2,2005X001,0.1,0.4,0.4,0.3,0.3
1817,4000,16500,18720,2,2007X001,0.0,0.3,0.4,0.3,0.3
1818,4000,16500,18720,2,2009X001,0.0,0.3,0.3,0.2,0.3
1819,4000,16500,18720,2,2011X001,0.0,0.3,0.3,0.2,0.2
1820,4000,16500,18750,1,1997X009,21.8,13.1,13.5,4.7,
1821,4000,16500,18750,1,1997X001,22.5,12.7,12.6,5.4,
1822,4000,16500,18750,1,2001X001,21.9,13.8,13.9,4.5,19.5
1823,4000,16500,18750,1,2005X001,22.9,13.8,13.9,4.4,20.2
1824,4000,16500,18750,1,2007X001,22.6,14.1,14.0,3.4,19.5
1825,4000,16500,18750,1,2009X001,22.9,13.7,15.0,3.5,19.5
1826,4000,16500,18750,1,2011X001,22.9,14.4,15.5,3.8,20.5
1827,4000,16500,18750,2,1997X009,0.1,0.4,0.4,0.4,
1828,4000,16500,18750,2,1997X001,0.2,0.7,0.7,0.7,
1829,4000,16500,18750,2,2001X001,0.1,0.5,0.5,0.4,0.3
1830,4000,16500,18750,2,2005X001,0.1,0.6,0.6,0.4,0.4
1831,4000,16500,18750,2,2007X001,0.1,0.5,0.5,0.3,0.4
1832,4000,16500,18750,2,2009X001,0.1,0.5,0.5,0.3,0.4
1833,4000,16500,18750,2,2011X001,0.1,0.4,0.5,0.3,0.3
1834,4000,16500,18789,1,1997X009,21.4,14.4,14.1,5.4,
1835,4000,16500,18789,1,1997X001,22.5,16.3,14.1,7.1,
1836,4000,16500,18789,1,2001X001,21.4,13.9,13.8,4.9,19.5
1837,4000,16500,18789,1,2005X001,22.8,16.5,14.7,4.2,21.2
1838,4000,16500,18789,1,2007X001,23.1,16.9,14.3,5.4,21.8
1839,4000,16500,18789,1,2009X001,23.3,15.7,17.5,4.3,21.2
