ID,BedrijfstakkenBranchesSBI2008,Aardgas,Elektriciteit,Perioden,Adressen_1,GeleverdAardgas_2,GeleverdeElektriciteit_3
387,T001081,A049757,A049767,2020JJ00,245.0,743700.0,
388,T001081,A049757,A049767,2021JJ00,265.0,821400.0,
389,T001081,A049757,A049767,2022JJ00,240.0,692800.0,
390,T001081,A049757,A049767,2023JJ00,235.0,713800.0,
391,T001081,A049757,A049767,2024JJ00,250.0,777100.0,
392,T001081,A049758,T001604,2018JJ00,170.0,21029000.0,10512600.0
393,T001081,A049758,T001604,2019JJ00,165.0,22211000.0,10077600.0
394,T001081,A049758,T001604,2020JJ00,165.0,23638900.0,9755200.0
395,T001081,A049758,T001604,2021JJ00,170.0,20011000.0,10328500.0
396,T001081,A049758,T001604,2022JJ00,140.0,15822800.0,9565700.0
397,T001081,A049758,T001604,2023JJ00,145.0,15318800.0,8603600.0
398,T001081,A049758,T001604,2024JJ00,140.0,15763300.0,8847600.0
399,T001081,A049758,A049761,2018JJ00,5.0,,0.0
400,T001081,A049758,A049761,2019JJ00,5.0,779400.0,0.0
401,T001081,A049758,A049761,2020JJ00,5.0,,
402,T001081,A049758,A049761,2021JJ00,5.0,,0.0
403,T001081,A049758,A049761,2022JJ00,5.0,,
404,T001081,A049758,A049761,2023JJ00,5.0,,
405,T001081,A049758,A049761,2024JJ00,5.0,,
406,T001081,A049758,A049762,2018JJ00,5.0,,
407,T001081,A049758,A049762,2019JJ00,5.0,,
408,T001081,A049758,A049762,2020JJ00,5.0,302900.0,100.0
409,T001081,A049758,A049762,2021JJ00,0.0,,
410,T001081,A049758,A049762,2022JJ00,0.0,,
411,T001081,A049758,A049762,2023JJ00,0.0,,
412,T001081,A049758,A049762,2024JJ00,0.0,,
413,T001081,A049758,A049763,2018JJ00,0.0,,
414,T001081,A049758,A049763,2019JJ00,0.0,,
415,T001081,A049758,A049763,2020JJ00,0.0,,
416,T001081,A049758,A049763,2021JJ00,0.0,,
417,T001081,A049758,A049763,2022JJ00,0.0,,
418,T001081,A049758,A049763,2023JJ00,0.0,,
419,T001081,A049758,A049763,2024JJ00,0.0,,
420,T001081,A049758,A049764,2018JJ00,0.0,,
421,T001081,A049758,A049764,2019JJ00,0.0,,
422,T001081,A049758,A049764,2020JJ00,0.0,,
423,T001081,A049758,A049764,2021JJ00,5.0,54900.0,500.0
424,T001081,A049758,A049764,2022JJ00,0.0,,
425,T001081,A049758,A049764,2023JJ00,0.0,,
426,T001081,A049758,A049764,2024JJ00,0.0,,
427,T001081,A049758,A049765,2018JJ00,35.0,5170200.0,131800.0
428,T001081,A049758,A049765,2019JJ00,35.0,7227300.0,136100.0
429,T001081,A049758,A049765,2020JJ00,35.0,6978900.0,116500.0
430,T001081,A049758,A049765,2021JJ00,40.0,6614600.0,135700.0
431,T001081,A049758,A049765,2022JJ00,35.0,5514100.0,
432,T001081,A049758,A049765,2023JJ00,30.0,3756500.0,110600.0
433,T001081,A049758,A049765,2024JJ00,25.0,3453900.0,99800.0
434,T001081,A049758,A049766,2018JJ00,90.0,10175500.0,10380600.0
435,T001081,A049758,A049766,2019JJ00,85.0,9302900.0,9941100.0
436,T001081,A049758,A049766,2020JJ00,85.0,10727700.0,9638200.0
437,T001081,A049758,A049766,2021JJ00,85.0,8105300.0,
438,T001081,A049758,A049766,2022JJ00,75.0,7198800.0,
439,T001081,A049758,A049766,2023JJ00,70.0,5616900.0,8492600.0
440,T001081,A049758,A049766,2024JJ00,70.0,6316200.0,8747400.0
441,T001081,A049758,A049767,2018JJ00,40.0,5045300.0,
442,T001081,A049758,A049767,2019JJ00,35.0,4373500.0,
443,T001081,A049758,A049767,2020JJ00,35.0,4483200.0,
444,T001081,A049758,A049767,2021JJ00,35.0,4137800.0,
445,T001081,A049758,A049767,2022JJ00,30.0,2109200.0,
446,T001081,A049758,A049767,2023JJ00,35.0,4949000.0,
447,T001081,A049758,A049767,2024JJ00,30.0,5055500.0,
448,T001081,A049759,T001604,2018JJ00,249175.0,,19125800.0
449,T001081,A049759,T001604,2019JJ00,242065.0,,18731500.0
450,T001081,A049759,T001604,2020JJ00,259205.0,,19483900.0
451,T001081,A049759,T001604,2021JJ00,270160.0,,18308800.0
452,T001081,A049759,T001604,2022JJ00,289255.0,,18872100.0
453,T001081,A049759,T001604,2023JJ00,333505.0,,19831000.0
454,T001081,A049759,T001604,2024JJ00,359335.0,,21457100.0
455,T001081,A049759,A049761,2018JJ00,136130.0,,427700.0
456,T001081,A049759,A049761,2019JJ00,132270.0,,397700.0
457,T001081,A049759,A049761,2020JJ00,140990.0,,435100.0
458,T001081,A049759,A049761,2021JJ00,151760.0,,477300.0
459,T001081,A049759,A049761,2022JJ00,173400.0,,554200.0
460,T001081,A049759,A049761,2023JJ00,218300.0,,685700.0
461,T001081,A049759,A049761,2024JJ00,239265.0,,749900.0
462,T001081,A049759,A049762,2018JJ00,87225.0,,1766100.0
463,T001081,A049759,A049762,2019JJ00,83665.0,,1741200.0
464,T001081,A049759,A049762,2020JJ00,89580.0,,1937100.0
465,T001081,A049759,A049762,2021JJ00,89095.0,,1933500.0
466,T001081,A049759,A049762,2022JJ00,85445.0,,1843700.0
467,T001081,A049759,A049762,2023JJ00,83750.0,,1787300.0
468,T001081,A049759,A049762,2024JJ00,87895.0,,1869200.0
469,T001081,A049759,A049763,2018JJ00,11315.0,,789800.0
470,T001081,A049759,A049763,2019JJ00,11685.0,,816100.0
471,T001081,A049759,A049763,2020JJ00,13480.0,,939700.0
472,T001081,A049759,A049763,2021JJ00,13380.0,,932700.0
473,T001081,A049759,A049763,2022JJ00,13750.0,,958000.0
474,T001081,A049759,A049763,2023JJ00,13835.0,,963800.0
475,T001081,A049759,A049763,2024JJ00,14160.0,,984700.0
476,T001081,A049759,A049764,2018JJ00,5990.0,,831800.0
477,T001081,A049759,A049764,2019JJ00,6140.0,,851400.0
478,T001081,A049759,A049764,2020JJ00,6515.0,,903100.0
479,T001081,A049759,A049764,2021JJ00,6800.0,,944800.0
480,T001081,A049759,A049764,2022JJ00,7125.0,,990600.0
481,T001081,A049759,A049764,2023JJ00,7435.0,,1029200.0
482,T001081,A049759,A049764,2024JJ00,7560.0,,1052500.0
483,T001081,A049759,A049765,2018JJ00,8350.0,,6502500.0
484,T001081,A049759,A049765,2019JJ00,8155.0,,6330800.0
485,T001081,A049759,A049765,2020JJ00,8490.0,,6465200.0
486,T001081,A049759,A049765,2021JJ00,8970.0,,6765200.0
487,T001081,A049759,A049765,2022JJ00,9375.0,,7000200.0
488,T001081,A049759,A049765,2023JJ00,10030.0,,7297800.0
489,T001081,A049759,A049765,2024JJ00,10285.0,,7569500.0
490,T001081,A049759,A049766,2018JJ00,160.0,,8807900.0
491,T001081,A049759,A049766,2019JJ00,145.0,,8594300.0
492,T001081,A049759,A049766,2020JJ00,145.0,,8803700.0
493,T001081,A049759,A049766,2021JJ00,155.0,,7255400.0
494,T001081,A049759,A049766,2022JJ00,155.0,,7525300.0
495,T001081,A049759,A049766,2023JJ00,155.0,,8067200.0
496,T001081,A049759,A049766,2024JJ00,165.0,,9231300.0
497,T001081,A049759,A049767,2018JJ00,,,
498,T001081,A049759,A049767,2019JJ00,,,
499,T001081,A049759,A049767,2020JJ00,,,
500,T001081,A049759,A049767,2021JJ00,,,
501,T001081,A049759,A049767,2022JJ00,,,
502,T001081,A049759,A049767,2023JJ00,,,
503,T001081,A049759,A049767,2024JJ00,,,
504,301000 ,T001603,T001604,2018JJ00,81790.0,4176000.0,6047200.0
505,301000 ,T001603,T001604,2019JJ00,78675.0,4144600.0,6813300.0
506,301000 ,T001603,T001604,2020JJ00,66485.0,3973900.0,6588400.0
507,301000 ,T001603,T001604,2021JJ00,67990.0,4119300.0,5968700.0
508,301000 ,T001603,T001604,2022JJ00,67845.0,2869100.0,4555200.0
509,301000 ,T001603,T001604,2023JJ00,70175.0,3119000.0,4585300.0
510,301000 ,T001603,T001604,2024JJ00,71540.0,3292200.0,5132500.0
511,301000 ,T001603,A049761,2018JJ00,31275.0,134400.0,144700.0
512,301000 ,T001603,A049761,2019JJ00,29935.0,153300.0,139500.0
513,301000 ,T001603,A049761,2020JJ00,20325.0,74300.0,92700.0
514,301000 ,T001603,A049761,2021JJ00,22370.0,,102100.0
515,301000 ,T001603,A049761,2022JJ00,24250.0,66400.0,108600.0
516,301000 ,T001603,A049761,2023JJ00,29065.0,,121400.0
517,301000 ,T001603,A049761,2024JJ00,30760.0,,128900.0
518,301000 ,T001603,A049762,2018JJ00,30170.0,,754700.0
519,301000 ,T001603,A049762,2019JJ00,29165.0,215100.0,730100.0
520,301000 ,T001603,A049762,2020JJ00,27830.0,233700.0,704500.0
521,301000 ,T001603,A049762,2021JJ00,27250.0,,690000.0
522,301000 ,T001603,A049762,2022JJ00,26080.0,118900.0,654300.0
523,301000 ,T001603,A049762,2023JJ00,24665.0,103000.0,620000.0
524,301000 ,T001603,A049762,2024JJ00,24720.0,103000.0,617200.0
525,301000 ,T001603,A049763,2018JJ00,9155.0,165100.0,636100.0
526,301000 ,T001603,A049763,2019JJ00,9115.0,176000.0,633600.0
527,301000 ,T001603,A049763,2020JJ00,8675.0,126200.0,603800.0
528,301000 ,T001603,A049763,2021JJ00,8470.0,187400.0,588700.0
529,301000 ,T001603,A049763,2022JJ00,8015.0,107200.0,556900.0
530,301000 ,T001603,A049763,2023JJ00,7355.0,101700.0,506500.0
531,301000 ,T001603,A049763,2024JJ00,7085.0,121800.0,486800.0
532,301000 ,T001603,A049764,2018JJ00,4000.0,431000.0,549200.0
533,301000 ,T001603,A049764,2019JJ00,3995.0,461100.0,548100.0
534,301000 ,T001603,A049764,2020JJ00,3880.0,467900.0,529200.0
535,301000 ,T001603,A049764,2021JJ00,3795.0,547900.0,519600.0
536,301000 ,T001603,A049764,2022JJ00,3560.0,288100.0,487300.0
537,301000 ,T001603,A049764,2023JJ00,3140.0,327700.0,430400.0
538,301000 ,T001603,A049764,2024JJ00,2990.0,330000.0,409600.0
539,301000 ,T001603,A049765,2018JJ00,3485.0,2203700.0,2925500.0
540,301000 ,T001603,A049765,2019JJ00,3255.0,2002900.0,2785600.0
541,301000 ,T001603,A049765,2020JJ00,3205.0,1970200.0,2659700.0
542,301000 ,T001603,A049765,2021JJ00,3020.0,2030100.0,2486600.0
543,301000 ,T001603,A049765,2022JJ00,2855.0,1577200.0,2121100.0
544,301000 ,T001603,A049765,2023JJ00,2700.0,1666200.0,2038400.0
545,301000 ,T001603,A049765,2024JJ00,2715.0,1732900.0,2091000.0
546,301000 ,T001603,A049766,2018JJ00,50.0,,1037000.0
547,301000 ,T001603,A049766,2019JJ00,55.0,235500.0,1976500.0
548,301000 ,T001603,A049766,2020JJ00,55.0,212200.0,1998400.0
549,301000 ,T001603,A049766,2021JJ00,40.0,,1581800.0
550,301000 ,T001603,A049766,2022JJ00,20.0,49400.0,627000.0
551,301000 ,T001603,A049766,2023JJ00,20.0,,868600.0
552,301000 ,T001603,A049766,2024JJ00,30.0,,1399200.0
553,301000 ,T001603,A049767,2018JJ00,3655.0,857500.0,
554,301000 ,T001603,A049767,2019JJ00,3155.0,900700.0,
555,301000 ,T001603,A049767,2020JJ00,2515.0,889400.0,
556,301000 ,T001603,A049767,2021JJ00,3035.0,954100.0,
557,301000 ,T001603,A049767,2022JJ00,3060.0,661900.0,
558,301000 ,T001603,A049767,2023JJ00,3225.0,787400.0,
559,301000 ,T001603,A049767,2024JJ00,3240.0,863500.0,
560,301000 ,A049752,T001604,2018JJ00,43605.0,113000.0,1025500.0
561,301000 ,A049752,T001604,2019JJ00,43075.0,107200.0,1045300.0
562,301000 ,A049752,T001604,2020JJ00,25470.0,62900.0,726900.0
563,301000 ,A049752,T001604,2021JJ00,24515.0,64100.0,638800.0
564,301000 ,A049752,T001604,2022JJ00,26920.0,62100.0,708700.0
565,301000 ,A049752,T001604,2023JJ00,28600.0,57000.0,737100.0
566,301000 ,A049752,T001604,2024JJ00,29725.0,56600.0,783400.0
567,301000 ,A049752,A049761,2018JJ00,23150.0,53000.0,108600.0
568,301000 ,A049752,A049761,2019JJ00,22410.0,48600.0,107400.0
569,301000 ,A049752,A049761,2020JJ00,11240.0,23600.0,54000.0
570,301000 ,A049752,A049761,2021JJ00,11200.0,26000.0,53100.0
571,301000 ,A049752,A049761,2022JJ00,12125.0,23500.0,56100.0
572,301000 ,A049752,A049761,2023JJ00,13485.0,21500.0,58200.0
573,301000 ,A049752,A049761,2024JJ00,13965.0,21300.0,60400.0
574,301000 ,A049752,A049762,2018JJ00,13255.0,,326500.0
575,301000 ,A049752,A049762,2019JJ00,13655.0,39100.0,336800.0
576,301000 ,A049752,A049762,2020JJ00,8965.0,25100.0,228300.0
577,301000 ,A049752,A049762,2021JJ00,8135.0,24200.0,205400.0
578,301000 ,A049752,A049762,2022JJ00,9000.0,24200.0,228700.0
579,301000 ,A049752,A049762,2023JJ00,9060.0,21800.0,232900.0
580,301000 ,A049752,A049762,2024JJ00,9475.0,21700.0,243900.0
581,301000 ,A049752,A049763,2018JJ00,3420.0,10900.0,232700.0
582,301000 ,A049752,A049763,2019JJ00,3630.0,11200.0,247900.0
583,301000 ,A049752,A049763,2020JJ00,2705.0,8200.0,185100.0
584,301000 ,A049752,A049763,2021JJ00,2350.0,7500.0,160700.0
585,301000 ,A049752,A049763,2022JJ00,2660.0,7900.0,182400.0
586,301000 ,A049752,A049763,2023JJ00,2690.0,7300.0,182300.0
587,301000 ,A049752,A049763,2024JJ00,2740.0,7100.0,185900.0
588,301000 ,A049752,A049764,2018JJ00,955.0,2900.0,127100.0
589,301000 ,A049752,A049764,2019JJ00,985.0,,
590,301000 ,A049752,A049764,2020JJ00,765.0,,101400.0
591,301000 ,A049752,A049764,2021JJ00,665.0,2000.0,89100.0
592,301000 ,A049752,A049764,2022JJ00,795.0,2200.0,105600.0
593,301000 ,A049752,A049764,2023JJ00,775.0,2100.0,103100.0
594,301000 ,A049752,A049764,2024JJ00,805.0,2000.0,106600.0
595,301000 ,A049752,A049765,2018JJ00,425.0,1300.0,
596,301000 ,A049752,A049765,2019JJ00,385.0,1100.0,205300.0
597,301000 ,A049752,A049765,2020JJ00,310.0,900.0,
598,301000 ,A049752,A049765,2021JJ00,250.0,700.0,130600.0
599,301000 ,A049752,A049765,2022JJ00,285.0,800.0,135800.0
600,301000 ,A049752,A049765,2023JJ00,300.0,,
601,301000 ,A049752,A049765,2024JJ00,355.0,,
602,301000 ,A049752,A049766,2018JJ00,0.0,,
603,301000 ,A049752,A049766,2019JJ00,0.0,,
604,301000 ,A049752,A049766,2020JJ00,0.0,,
605,301000 ,A049752,A049766,2021JJ00,0.0,,
606,301000 ,A049752,A049766,2022JJ00,0.0,,
607,301000 ,A049752,A049766,2023JJ00,0.0,,
608,301000 ,A049752,A049766,2024JJ00,0.0,,
609,301000 ,A049752,A049767,2018JJ00,2400.0,5200.0,
610,301000 ,A049752,A049767,2019JJ00,2010.0,4300.0,
611,301000 ,A049752,A049767,2020JJ00,1480.0,2900.0,
612,301000 ,A049752,A049767,2021JJ00,1915.0,3700.0,
613,301000 ,A049752,A049767,2022JJ00,2050.0,3500.0,
614,301000 ,A049752,A049767,2023JJ00,2295.0,3700.0,
615,301000 ,A049752,A049767,2024JJ00,2385.0,3700.0,
616,301000 ,A049753,T001604,2018JJ00,11330.0,103900.0,740200.0
617,301000 ,A049753,T001604,2019JJ00,9970.0,91900.0,638200.0
618,301000 ,A049753,T001604,2020JJ00,7410.0,72900.0,531200.0
619,301000 ,A049753,T001604,2021JJ00,8540.0,81300.0,555700.0
620,301000 ,A049753,T001604,2022JJ00,6335.0,62400.0,472300.0
621,301000 ,A049753,T001604,2023JJ00,4850.0,47900.0,372600.0
622,301000 ,A049753,T001604,2024JJ00,4245.0,42800.0,344400.0
623,301000 ,A049753,A049761,2018JJ00,1140.0,,7200.0
624,301000 ,A049753,A049761,2019JJ00,835.0,6500.0,5300.0
625,301000 ,A049753,A049761,2020JJ00,505.0,4100.0,3200.0
626,301000 ,A049753,A049761,2021JJ00,750.0,5600.0,4800.0
627,301000 ,A049753,A049761,2022JJ00,425.0,3500.0,2700.0
628,301000 ,A049753,A049761,2023JJ00,315.0,2800.0,1900.0
629,301000 ,A049753,A049761,2024JJ00,270.0,2400.0,1700.0
630,301000 ,A049753,A049762,2018JJ00,5335.0,46100.0,
631,301000 ,A049753,A049762,2019JJ00,4675.0,40100.0,131300.0
632,301000 ,A049753,A049762,2020JJ00,3385.0,30900.0,96800.0
633,301000 ,A049753,A049762,2021JJ00,4040.0,36300.0,114300.0
634,301000 ,A049753,A049762,2022JJ00,2855.0,26100.0,81300.0
635,301000 ,A049753,A049762,2023JJ00,2110.0,19300.0,60200.0
636,301000 ,A049753,A049762,2024JJ00,1840.0,,51400.0
637,301000 ,A049753,A049763,2018JJ00,2645.0,24700.0,185000.0
638,301000 ,A049753,A049763,2019JJ00,2440.0,23000.0,170300.0
639,301000 ,A049753,A049763,2020JJ00,1845.0,18100.0,130500.0
640,301000 ,A049753,A049763,2021JJ00,2005.0,19300.0,140500.0
641,301000 ,A049753,A049763,2022JJ00,1475.0,14500.0,103600.0
642,301000 ,A049753,A049763,2023JJ00,1155.0,11400.0,81400.0
643,301000 ,A049753,A049763,2024JJ00,980.0,9900.0,68300.0
644,301000 ,A049753,A049764,2018JJ00,1105.0,12500.0,150900.0
645,301000 ,A049753,A049764,2019JJ00,1065.0,11900.0,143900.0
646,301000 ,A049753,A049764,2020JJ00,875.0,10200.0,119000.0
647,301000 ,A049753,A049764,2021JJ00,880.0,9900.0,118500.0
648,301000 ,A049753,A049764,2022JJ00,790.0,9100.0,107200.0
649,301000 ,A049753,A049764,2023JJ00,580.0,6700.0,79400.0
650,301000 ,A049753,A049764,2024JJ00,515.0,6000.0,70600.0
651,301000 ,A049753,A049765,2018JJ00,465.0,5400.0,
652,301000 ,A049753,A049765,2019JJ00,405.0,4800.0,187300.0
653,301000 ,A049753,A049765,2020JJ00,355.0,4500.0,181700.0
654,301000 ,A049753,A049765,2021JJ00,360.0,4300.0,177700.0
655,301000 ,A049753,A049765,2022JJ00,335.0,4200.0,177500.0
656,301000 ,A049753,A049765,2023JJ00,290.0,3500.0,149800.0
657,301000 ,A049753,A049765,2024JJ00,280.0,,152500.0
658,301000 ,A049753,A049766,2018JJ00,0.0,,
659,301000 ,A049753,A049766,2019JJ00,0.0,,
660,301000 ,A049753,A049766,2020JJ00,0.0,,
661,301000 ,A049753,A049766,2021JJ00,0.0,,
662,301000 ,A049753,A049766,2022JJ00,0.0,,
663,301000 ,A049753,A049766,2023JJ00,0.0,,
664,301000 ,A049753,A049766,2024JJ00,0.0,,
665,301000 ,A049753,A049767,2018JJ00,635.0,6500.0,
666,301000 ,A049753,A049767,2019JJ00,555.0,5700.0,
667,301000 ,A049753,A049767,2020JJ00,445.0,5000.0,
668,301000 ,A049753,A049767,2021JJ00,510.0,5800.0,
669,301000 ,A049753,A049767,2022JJ00,455.0,5000.0,
670,301000 ,A049753,A049767,2023JJ00,400.0,4300.0,
671,301000 ,A049753,A049767,2024JJ00,360.0,4000.0,
672,301000 ,A049754,T001604,2018JJ00,1835.0,78300.0,298700.0
673,301000 ,A049754,T001604,2019JJ00,1705.0,72600.0,285800.0
674,301000 ,A049754,T001604,2020JJ00,1580.0,67400.0,270100.0
675,301000 ,A049754,T001604,2021JJ00,1605.0,68300.0,235800.0
676,301000 ,A049754,T001604,2022JJ00,1415.0,61300.0,219500.0
677,301000 ,A049754,T001604,2023JJ00,1150.0,49800.0,197700.0
678,301000 ,A049754,T001604,2024JJ00,1060.0,45800.0,210300.0
679,301000 ,A049754,A049761,2018JJ00,95.0,4100.0,500.0
680,301000 ,A049754,A049761,2019JJ00,80.0,3400.0,400.0
681,301000 ,A049754,A049761,2020JJ00,60.0,2600.0,300.0
682,301000 ,A049754,A049761,2021JJ00,65.0,2800.0,300.0
683,301000 ,A049754,A049761,2022JJ00,55.0,2400.0,300.0
684,301000 ,A049754,A049761,2023JJ00,50.0,,300.0
685,301000 ,A049754,A049761,2024JJ00,40.0,,200.0
686,301000 ,A049754,A049762,2018JJ00,415.0,17400.0,11400.0
687,301000 ,A049754,A049762,2019JJ00,355.0,15200.0,10100.0
688,301000 ,A049754,A049762,2020JJ00,345.0,14500.0,10100.0
689,301000 ,A049754,A049762,2021JJ00,365.0,15400.0,10500.0
690,301000 ,A049754,A049762,2022JJ00,295.0,12600.0,8700.0
691,301000 ,A049754,A049762,2023JJ00,245.0,,7100.0
692,301000 ,A049754,A049762,2024JJ00,210.0,,6200.0
693,301000 ,A049754,A049763,2018JJ00,320.0,13000.0,23700.0
694,301000 ,A049754,A049763,2019JJ00,310.0,12700.0,23000.0
695,301000 ,A049754,A049763,2020JJ00,280.0,11600.0,20600.0
696,301000 ,A049754,A049763,2021JJ00,325.0,12900.0,23900.0
697,301000 ,A049754,A049763,2022JJ00,260.0,10800.0,19400.0
698,301000 ,A049754,A049763,2023JJ00,195.0,7900.0,14400.0
699,301000 ,A049754,A049763,2024JJ00,175.0,7000.0,13000.0
700,301000 ,A049754,A049764,2018JJ00,395.0,16700.0,56200.0
701,301000 ,A049754,A049764,2019JJ00,395.0,16200.0,56900.0
702,301000 ,A049754,A049764,2020JJ00,365.0,15000.0,53200.0
703,301000 ,A049754,A049764,2021JJ00,365.0,15300.0,51800.0
704,301000 ,A049754,A049764,2022JJ00,320.0,13700.0,44800.0
705,301000 ,A049754,A049764,2023JJ00,230.0,9800.0,
706,301000 ,A049754,A049764,2024JJ00,215.0,9300.0,31500.0
707,301000 ,A049754,A049765,2018JJ00,405.0,18000.0,207000.0
708,301000 ,A049754,A049765,2019JJ00,385.0,17500.0,195300.0
709,301000 ,A049754,A049765,2020JJ00,350.0,15900.0,185800.0
710,301000 ,A049754,A049765,2021JJ00,305.0,13800.0,149200.0
711,301000 ,A049754,A049765,2022JJ00,295.0,13300.0,146300.0
712,301000 ,A049754,A049765,2023JJ00,255.0,11500.0,130200.0
713,301000 ,A049754,A049765,2024JJ00,255.0,11600.0,
714,301000 ,A049754,A049766,2018JJ00,0.0,,
715,301000 ,A049754,A049766,2019JJ00,0.0,,
716,301000 ,A049754,A049766,2020JJ00,0.0,,
717,301000 ,A049754,A049766,2021JJ00,0.0,,
718,301000 ,A049754,A049766,2022JJ00,0.0,,
719,301000 ,A049754,A049766,2023JJ00,0.0,,
720,301000 ,A049754,A049766,2024JJ00,0.0,,
721,301000 ,A049754,A049767,2018JJ00,205.0,8900.0,
722,301000 ,A049754,A049767,2019JJ00,175.0,7500.0,
723,301000 ,A049754,A049767,2020JJ00,180.0,7700.0,
724,301000 ,A049754,A049767,2021JJ00,185.0,8100.0,
725,301000 ,A049754,A049767,2022JJ00,190.0,8500.0,
726,301000 ,A049754,A049767,2023JJ00,170.0,,
727,301000 ,A049754,A049767,2024JJ00,160.0,,
728,301000 ,A049755,T001604,2018JJ00,835.0,95000.0,207900.0
729,301000 ,A049755,T001604,2019JJ00,805.0,92500.0,201000.0
730,301000 ,A049755,T001604,2020JJ00,760.0,86200.0,181700.0
731,301000 ,A049755,T001604,2021JJ00,805.0,91200.0,190600.0
732,301000 ,A049755,T001604,2022JJ00,685.0,77200.0,191200.0
733,301000 ,A049755,T001604,2023JJ00,620.0,70700.0,
734,301000 ,A049755,T001604,2024JJ00,505.0,58100.0,138800.0
735,301000 ,A049755,A049761,2018JJ00,30.0,,
736,301000 ,A049755,A049761,2019JJ00,30.0,3200.0,100.0
737,301000 ,A049755,A049761,2020JJ00,25.0,2700.0,100.0
738,301000 ,A049755,A049761,2021JJ00,30.0,3300.0,100.0
739,301000 ,A049755,A049761,2022JJ00,20.0,2400.0,
740,301000 ,A049755,A049761,2023JJ00,20.0,2300.0,100.0
741,301000 ,A049755,A049761,2024JJ00,15.0,,100.0
742,301000 ,A049755,A049762,2018JJ00,160.0,,5300.0
743,301000 ,A049755,A049762,2019JJ00,140.0,15700.0,4800.0
744,301000 ,A049755,A049762,2020JJ00,135.0,14900.0,4400.0
745,301000 ,A049755,A049762,2021JJ00,170.0,18900.0,5700.0
746,301000 ,A049755,A049762,2022JJ00,105.0,11500.0,3300.0
747,301000 ,A049755,A049762,2023JJ00,110.0,12500.0,3500.0
748,301000 ,A049755,A049762,2024JJ00,90.0,,3000.0
749,301000 ,A049755,A049763,2018JJ00,145.0,16900.0,10100.0
750,301000 ,A049755,A049763,2019JJ00,140.0,16900.0,10100.0
751,301000 ,A049755,A049763,2020JJ00,120.0,13700.0,8300.0
752,301000 ,A049755,A049763,2021JJ00,110.0,13200.0,8100.0
753,301000 ,A049755,A049763,2022JJ00,130.0,15200.0,9300.0
754,301000 ,A049755,A049763,2023JJ00,100.0,12000.0,7100.0
755,301000 ,A049755,A049763,2024JJ00,85.0,10800.0,6300.0
756,301000 ,A049755,A049764,2018JJ00,105.0,11500.0,14800.0
757,301000 ,A049755,A049764,2019JJ00,100.0,10900.0,13600.0
758,301000 ,A049755,A049764,2020JJ00,110.0,11900.0,15400.0
759,301000 ,A049755,A049764,2021JJ00,115.0,11900.0,16200.0
760,301000 ,A049755,A049764,2022JJ00,100.0,,
761,301000 ,A049755,A049764,2023JJ00,75.0,8000.0,
762,301000 ,A049755,A049764,2024JJ00,55.0,6000.0,8000.0
763,301000 ,A049755,A049765,2018JJ00,280.0,32000.0,
764,301000 ,A049755,A049765,2019JJ00,275.0,31300.0,172400.0
765,301000 ,A049755,A049765,2020JJ00,255.0,29300.0,153500.0
766,301000 ,A049755,A049765,2021JJ00,255.0,29200.0,160500.0
767,301000 ,A049755,A049765,2022JJ00,225.0,25200.0,
768,301000 ,A049755,A049765,2023JJ00,210.0,23700.0,141200.0
769,301000 ,A049755,A049765,2024JJ00,175.0,20200.0,121400.0
770,301000 ,A049755,A049766,2018JJ00,0.0,,
771,301000 ,A049755,A049766,2019JJ00,0.0,,
772,301000 ,A049755,A049766,2020JJ00,0.0,,
773,301000 ,A049755,A049766,2021JJ00,0.0,,
774,301000 ,A049755,A049766,2022JJ00,0.0,,
775,301000 ,A049755,A049766,2023JJ00,0.0,,
776,301000 ,A049755,A049766,2024JJ00,0.0,,
777,301000 ,A049755,A049767,2018JJ00,120.0,13400.0,
778,301000 ,A049755,A049767,2019JJ00,120.0,14400.0,
779,301000 ,A049755,A049767,2020JJ00,120.0,13700.0,
780,301000 ,A049755,A049767,2021JJ00,125.0,14900.0,
781,301000 ,A049755,A049767,2022JJ00,100.0,,
782,301000 ,A049755,A049767,2023JJ00,105.0,12100.0,
783,301000 ,A049755,A049767,2024JJ00,85.0,9500.0,
784,301000 ,A049756,T001604,2018JJ00,1285.0,552600.0,664800.0
785,301000 ,A049756,T001604,2019JJ00,1190.0,513400.0,651000.0
786,301000 ,A049756,T001604,2020JJ00,1135.0,477400.0,650200.0
