ID,WerkzameStoffen,Perioden,GrootteOppervlakteMetGebruik_1,OppervlakteInVanTotaalAreaal_2,OppervlakteInVanToepassingsgroep_3,GebruikPerJaar_4,GebruikInVanTotaalWerkzameStoffen_5,GebruikInVanToepassingsgroep_6
732,sch76  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
733,sch76  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
734,sch76  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
735,sch76  ,2004JJ00,2272.0,0.3,0.5,2176,0.0,0.1
736,sch76  ,2008JJ00,3156.0,0.4,0.6,2578,0.0,0.1
737,sch76  ,2012JJ00,4027.0,0.5,0.9,4119,0.1,0.2
738,sch67  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
739,sch67  ,1998JJ00,3055.0,0.4,0.6,429,0.0,0.0
740,sch67  ,2000JJ00,1476.0,0.2,0.3,222,0.0,0.0
741,sch67  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
742,sch67  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
743,sch67  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
744,sch71  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
745,sch71  ,1998JJ00,9471.0,1.2,2.0,2808,0.0,0.1
746,sch71  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
747,sch71  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
748,sch71  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
749,sch71  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
750,sch82  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
751,sch82  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
752,sch82  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
753,sch82  ,2004JJ00,460.0,0.1,0.1,205,0.0,0.0
754,sch82  ,2008JJ00,8512.0,1.0,1.7,2183,0.0,0.1
755,sch82  ,2012JJ00,14623.0,1.9,3.3,9997,0.2,0.4
756,sch22  ,1995JJ00,86712.0,10.8,20.3,41226,0.7,1.5
757,sch22  ,1998JJ00,99193.0,12.1,21.1,49110,0.8,1.5
758,sch22  ,2000JJ00,97628.0,12.3,21.5,43646,0.8,1.5
759,sch22  ,2004JJ00,110153.0,13.3,23.2,35205,0.6,1.2
760,sch22  ,2008JJ00,109097.0,13.4,21.7,34554,0.6,1.2
761,sch22  ,2012JJ00,87946.0,11.3,19.6,33909,0.6,1.3
762,sch25  ,1995JJ00,90204.0,11.2,21.1,132116,2.2,4.7
763,sch25  ,1998JJ00,89539.0,10.9,19.0,90883,1.5,2.7
764,sch25  ,2000JJ00,44218.0,5.6,9.7,23995,0.5,0.8
765,sch25  ,2004JJ00,143.0,0.0,0.0,104,0.0,0.0
766,sch25  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
767,sch25  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
768,sch64  ,1995JJ00,1473.0,0.2,0.3,1238,0.0,0.0
769,sch64  ,1998JJ00,11473.0,1.4,2.4,5497,0.1,0.2
770,sch64  ,2000JJ00,2743.0,0.3,0.6,435,0.0,0.0
771,sch64  ,2004JJ00,939.0,0.1,0.2,794,0.0,0.0
772,sch64  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
773,sch64  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
774,sch12  ,1995JJ00,94559.0,11.8,22.1,121348,2.0,4.3
775,sch12  ,1998JJ00,158648.0,19.4,33.7,210322,3.5,6.2
776,sch12  ,2000JJ00,164117.0,20.6,36.1,240776,4.5,8.1
777,sch12  ,2004JJ00,168869.0,20.4,35.6,184198,3.4,6.5
778,sch12  ,2008JJ00,138721.0,17.0,27.6,138550,2.5,4.7
779,sch12  ,2012JJ00,64733.0,8.3,14.4,44044,0.8,1.6
780,sch91  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
781,sch91  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
782,sch91  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
783,sch91  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
784,sch91  ,2008JJ00,8086.0,1.0,1.6,1953,0.0,0.1
785,sch91  ,2012JJ00,12301.0,1.6,2.7,3599,0.1,0.1
786,sch86  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
787,sch86  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
788,sch86  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
789,sch86  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
790,sch86  ,2008JJ00,46704.0,5.7,9.3,12263,0.2,0.4
791,sch86  ,2012JJ00,78595.0,10.1,17.5,30030,0.5,1.1
792,sch104 ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
793,sch104 ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
794,sch104 ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
795,sch104 ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
796,sch104 ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
797,sch104 ,2012JJ00,4819.0,0.6,1.1,1362,0.0,0.1
798,sch90  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
799,sch90  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
800,sch90  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
801,sch90  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
802,sch90  ,2008JJ00,29748.0,3.6,5.9,2158,0.0,0.1
803,sch90  ,2012JJ00,35326.0,4.5,7.9,9180,0.2,0.3
804,sch30  ,1995JJ00,14924.0,1.9,3.5,21005,0.4,0.7
805,sch30  ,1998JJ00,16676.0,2.0,3.5,17730,0.3,0.5
806,sch30  ,2000JJ00,15653.0,2.0,3.4,15695,0.3,0.5
807,sch30  ,2004JJ00,12517.0,1.5,2.6,20081,0.4,0.7
808,sch30  ,2008JJ00,413.0,0.1,0.1,114,0.0,0.0
809,sch30  ,2012JJ00,9383.0,1.2,2.1,3299,0.1,0.1
810,sch26  ,1995JJ00,7182.0,0.9,1.7,30206,0.5,1.1
811,sch26  ,1998JJ00,8004.0,1.0,1.7,25465,0.4,0.8
812,sch26  ,2000JJ00,5864.0,0.7,1.3,23995,0.5,0.8
813,sch26  ,2004JJ00,4294.0,0.5,0.9,8455,0.2,0.3
814,sch26  ,2008JJ00,5064.0,0.6,1.0,5775,0.1,0.2
815,sch26  ,2012JJ00,14012.0,1.8,3.1,29807,0.5,1.1
816,sch28  ,1995JJ00,53.0,0.0,0.0,13521,0.2,0.5
817,sch28  ,1998JJ00,1198.0,0.1,0.3,17633,0.3,0.5
818,sch28  ,2000JJ00,3187.0,0.4,0.7,20276,0.4,0.7
819,sch28  ,2004JJ00,76.0,0.0,0.0,596,0.0,0.0
820,sch28  ,2008JJ00,1864.0,0.2,0.4,11501,0.2,0.4
821,sch28  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
822,sch106 ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
823,sch106 ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
824,sch106 ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
825,sch106 ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
826,sch106 ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
827,sch106 ,2012JJ00,2295.0,0.3,0.5,2904,0.1,0.1
828,sch33  ,1995JJ00,2042.0,0.3,0.5,14098,0.2,0.5
829,sch33  ,1998JJ00,3221.0,0.4,0.7,9739,0.2,0.3
830,sch33  ,2000JJ00,3850.0,0.5,0.8,10867,0.2,0.4
831,sch33  ,2004JJ00,2839.0,0.3,0.6,9291,0.2,0.3
832,sch33  ,2008JJ00,2002.0,0.2,0.4,5867,0.1,0.2
833,sch33  ,2012JJ00,4303.0,0.6,1.0,7235,0.1,0.3
834,sch66  ,1995JJ00,562.0,0.1,0.1,816,0.0,0.0
835,sch66  ,1998JJ00,1228.0,0.2,0.3,955,0.0,0.0
836,sch66  ,2000JJ00,711.0,0.1,0.2,273,0.0,0.0
837,sch66  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
838,sch66  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
839,sch66  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
840,sch105 ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
841,sch105 ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
842,sch105 ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
843,sch105 ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
844,sch105 ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
845,sch105 ,2012JJ00,145.0,0.0,0.0,106,0.0,0.0
846,sch41  ,1995JJ00,13811.0,1.7,3.2,4283,0.1,0.2
847,sch41  ,1998JJ00,17338.0,2.1,3.7,2494,0.0,0.1
848,sch41  ,2000JJ00,26530.0,3.3,5.8,7255,0.1,0.2
849,sch41  ,2004JJ00,3235.0,0.4,0.7,577,0.0,0.0
850,sch41  ,2008JJ00,3748.0,0.5,0.7,985,0.0,0.0
851,sch41  ,2012JJ00,7110.0,0.9,1.6,2112,0.0,0.1
852,sch36  ,1995JJ00,13773.0,1.7,3.2,9693,0.2,0.3
853,sch36  ,1998JJ00,15070.0,1.8,3.2,11117,0.2,0.3
854,sch36  ,2000JJ00,12090.0,1.5,2.7,10088,0.2,0.3
855,sch36  ,2004JJ00,9225.0,1.1,1.9,5916,0.1,0.2
856,sch36  ,2008JJ00,13099.0,1.6,2.6,8526,0.2,0.3
857,sch36  ,2012JJ00,12307.0,1.6,2.7,9740,0.2,0.4
858,sch107 ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
859,sch107 ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
860,sch107 ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
861,sch107 ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
862,sch107 ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
863,sch107 ,2012JJ00,85.0,0.0,0.0,380,0.0,0.0
864,sch98  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
865,sch98  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
866,sch98  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
867,sch98  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
868,sch98  ,2008JJ00,405.0,0.0,0.1,147,0.0,0.0
869,sch98  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
870,sch97  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
871,sch97  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
872,sch97  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
873,sch97  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
874,sch97  ,2008JJ00,901.0,0.1,0.2,147,0.0,0.0
875,sch97  ,2012JJ00,827.0,0.1,0.2,158,0.0,0.0
876,sch68  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
877,sch68  ,1998JJ00,408.0,0.0,0.1,712,0.0,0.0
878,sch68  ,2000JJ00,333.0,0.0,0.1,222,0.0,0.0
879,sch68  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
880,sch68  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
881,sch68  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
882,sch40  ,1995JJ00,13397.0,1.7,3.1,38229,0.6,1.4
883,sch40  ,1998JJ00,14641.0,1.8,3.1,38053,0.6,1.1
884,sch40  ,2000JJ00,5018.0,0.6,1.1,7300,0.1,0.2
885,sch40  ,2004JJ00,443.0,0.1,0.1,452,0.0,0.0
886,sch40  ,2008JJ00,2843.0,0.3,0.6,1741,0.0,0.1
887,sch40  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
888,sch27  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
889,sch27  ,1998JJ00,95624.0,11.7,20.3,14073,0.2,0.4
890,sch27  ,2000JJ00,111088.0,14.0,24.4,21834,0.4,0.7
891,sch27  ,2004JJ00,93465.0,11.3,19.7,23443,0.4,0.8
892,sch27  ,2008JJ00,56330.0,6.9,11.2,19413,0.4,0.7
893,sch27  ,2012JJ00,24066.0,3.1,5.4,6795,0.1,0.3
894,sch10  ,1995JJ00,96927.0,12.1,22.7,589286,9.9,21.0
895,sch10  ,1998JJ00,130456.0,16.0,27.7,902272,15.1,26.7
896,sch10  ,2000JJ00,129151.0,16.2,28.4,944976,17.8,31.8
897,sch10  ,2004JJ00,156576.0,18.9,33.0,1323472,24.3,46.4
898,sch10  ,2008JJ00,175909.0,21.6,35.0,1499984,27.0,51.2
899,sch10  ,2012JJ00,116038.0,14.9,25.8,1182179,20.5,43.9
900,sch84  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
901,sch84  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
902,sch84  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
903,sch84  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
904,sch84  ,2008JJ00,51991.0,6.4,10.3,34349,0.6,1.2
905,sch84  ,2012JJ00,82579.0,10.6,18.4,58116,1.0,2.2
906,sch11  ,1995JJ00,139643.0,17.4,32.7,740292,12.4,26.4
907,sch11  ,1998JJ00,150045.0,18.3,31.9,548845,9.2,16.2
908,sch11  ,2000JJ00,82601.0,10.4,18.2,333153,6.3,11.2
909,sch11  ,2004JJ00,14753.0,1.8,3.1,78818,1.4,2.8
910,sch11  ,2008JJ00,9842.0,1.2,2.0,73795,1.3,2.5
911,sch11  ,2012JJ00,8053.0,1.0,1.8,107429,1.9,4.0
912,sch78  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
913,sch78  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
914,sch78  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
915,sch78  ,2004JJ00,2112.0,0.3,0.4,910,0.0,0.0
916,sch78  ,2008JJ00,1779.0,0.2,0.4,934,0.0,0.0
917,sch78  ,2012JJ00,2879.0,0.4,0.6,2272,0.0,0.1
918,sch69  ,1995JJ00,5314.0,0.7,1.2,2384,0.0,0.1
919,sch69  ,1998JJ00,46930.0,5.7,10.0,13645,0.2,0.4
920,sch69  ,2000JJ00,132.0,0.0,0.0,89,0.0,0.0
921,sch69  ,2004JJ00,33325.0,4.0,7.0,5212,0.1,0.2
922,sch69  ,2008JJ00,14811.0,1.8,2.9,2257,0.0,0.1
923,sch69  ,2012JJ00,15409.0,2.0,3.4,2092,0.0,0.1
924,sch96  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
925,sch96  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
926,sch96  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
927,sch96  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
928,sch96  ,2008JJ00,13920.0,1.7,2.8,847,0.0,0.0
929,sch96  ,2012JJ00,3075.0,0.4,0.7,314,0.0,0.0
930,sch14  ,1995JJ00,17922.0,2.2,4.2,67924,1.1,2.4
931,sch14  ,1998JJ00,21415.0,2.6,4.5,76075,1.3,2.3
932,sch14  ,2000JJ00,20186.0,2.5,4.4,177313,3.3,6.0
933,sch14  ,2004JJ00,39939.0,4.8,8.4,232860,4.3,8.2
934,sch14  ,2008JJ00,14393.0,1.8,2.9,119516,2.2,4.1
935,sch14  ,2012JJ00,1436.0,0.2,0.3,2963,0.1,0.1
936,sch89  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
937,sch89  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
938,sch89  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
939,sch89  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
940,sch89  ,2008JJ00,14216.0,1.7,2.8,2283,0.0,0.1
941,sch89  ,2012JJ00,2502.0,0.3,0.6,104,0.0,0.0
942,sch81  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
943,sch81  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
944,sch81  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
945,sch81  ,2004JJ00,60.0,0.0,0.0,420,0.0,0.0
946,sch81  ,2008JJ00,207.0,0.0,0.0,232,0.0,0.0
947,sch81  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
948,sch55  ,1995JJ00,9171.0,1.1,2.1,8899,0.1,0.3
949,sch55  ,1998JJ00,6476.0,0.8,1.4,4510,0.1,0.1
950,sch55  ,2000JJ00,937.0,0.1,0.2,1326,0.0,0.0
951,sch55  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
952,sch55  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
953,sch55  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
954,sch65  ,1995JJ00,2176.0,0.3,0.5,262,0.0,0.0
955,sch65  ,1998JJ00,2429.0,0.3,0.5,354,0.0,0.0
956,sch65  ,2000JJ00,1598.0,0.2,0.4,384,0.0,0.0
957,sch65  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
958,sch65  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
959,sch65  ,2012JJ00,3562.0,0.5,0.8,293,0.0,0.0
960,sch20  ,1995JJ00,57419.0,7.1,13.4,57096,1.0,2.0
961,sch20  ,1998JJ00,44441.0,5.4,9.4,61783,1.0,1.8
962,sch20  ,2000JJ00,42982.0,5.4,9.5,68087,1.3,2.3
963,sch20  ,2004JJ00,72587.0,8.8,15.3,67104,1.2,2.4
964,sch20  ,2008JJ00,40078.0,4.9,8.0,33771,0.6,1.2
965,sch20  ,2012JJ00,36959.0,4.8,8.2,31229,0.5,1.2
966,sch74  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
967,sch74  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
968,sch74  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
969,sch74  ,2004JJ00,35382.0,4.3,7.5,6270,0.1,0.2
970,sch74  ,2008JJ00,5034.0,0.6,1.0,650,0.0,0.0
971,sch74  ,2012JJ00,3856.0,0.5,0.9,1137,0.0,0.0
972,sch34  ,1995JJ00,38782.0,4.8,9.1,24949,0.4,0.9
973,sch34  ,1998JJ00,25156.0,3.1,5.3,21147,0.4,0.6
974,sch34  ,2000JJ00,16966.0,2.1,3.7,10581,0.2,0.4
975,sch34  ,2004JJ00,11573.0,1.4,2.4,5105,0.1,0.2
976,sch34  ,2008JJ00,15187.0,1.9,3.0,8509,0.2,0.3
977,sch34  ,2012JJ00,19557.0,2.5,4.4,14905,0.3,0.6
978,sch39  ,1995JJ00,7887.0,1.0,1.8,6652,0.1,0.2
979,sch39  ,1998JJ00,12159.0,1.5,2.6,7787,0.1,0.2
980,sch39  ,2000JJ00,10847.0,1.4,2.4,7391,0.1,0.2
981,sch39  ,2004JJ00,7756.0,0.9,1.6,4053,0.1,0.1
982,sch39  ,2008JJ00,8193.0,1.0,1.6,2503,0.0,0.1
983,sch39  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
984,sch108 ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
985,sch108 ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
986,sch108 ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
987,sch108 ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
988,sch108 ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
989,sch108 ,2012JJ00,80890.0,10.4,18.0,257314,4.5,9.6
990,sch15  ,1995JJ00,6867.0,0.9,1.6,14642,0.2,0.5
991,sch15  ,1998JJ00,96483.0,11.8,20.5,193427,3.2,5.7
992,sch15  ,2000JJ00,76033.0,9.6,16.7,144492,2.7,4.9
993,sch15  ,2004JJ00,46802.0,5.7,9.9,79338,1.5,2.8
994,sch15  ,2008JJ00,52292.0,6.4,10.4,123962,2.2,4.2
995,sch15  ,2012JJ00,5151.0,0.7,1.1,9496,0.2,0.4
996,sch48  ,1995JJ00,35900.0,4.5,8.4,5365,0.1,0.2
997,sch48  ,1998JJ00,35337.0,4.3,7.5,5471,0.1,0.2
998,sch48  ,2000JJ00,36192.0,4.5,8.0,4830,0.1,0.2
999,sch48  ,2004JJ00,21242.0,2.6,4.5,2201,0.0,0.1
1000,sch48  ,2008JJ00,5253.0,0.6,1.0,782,0.0,0.0
1001,sch48  ,2012JJ00,3265.0,0.4,0.7,1127,0.0,0.0
1002,sch85  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1003,sch85  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1004,sch85  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1005,sch85  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1006,sch85  ,2008JJ00,116876.0,14.3,23.2,19603,0.4,0.7
1007,sch85  ,2012JJ00,150055.0,19.3,33.4,26236,0.5,1.0
1008,sch73  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1009,sch73  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1010,sch73  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1011,sch73  ,2004JJ00,23655.0,2.9,5.0,6483,0.1,0.2
1012,sch73  ,2008JJ00,132428.0,16.2,26.3,16768,0.3,0.6
1013,sch73  ,2012JJ00,94676.0,12.2,21.1,12708,0.2,0.5
1014,sch70  ,1995JJ00,4010.0,0.5,0.9,788,0.0,0.0
1015,sch70  ,1998JJ00,6510.0,0.8,1.4,5679,0.1,0.2
1016,sch70  ,2000JJ00,242.0,0.0,0.1,73,0.0,0.0
1017,sch70  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1018,sch70  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1019,sch70  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1020,sch56  ,1995JJ00,4135.0,0.5,1.0,603,0.0,0.0
1021,sch56  ,1998JJ00,7367.0,0.9,1.6,1308,0.0,0.0
1022,sch56  ,2000JJ00,5890.0,0.7,1.3,1155,0.0,0.0
1023,sch56  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1024,sch56  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1025,sch56  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1026,sch45  ,1995JJ00,7842.0,1.0,1.8,3126,0.1,0.1
1027,sch45  ,1998JJ00,11851.0,1.4,2.5,6986,0.1,0.2
1028,sch45  ,2000JJ00,11389.0,1.4,2.5,6136,0.1,0.2
1029,sch45  ,2004JJ00,13095.0,1.6,2.8,5816,0.1,0.2
1030,sch45  ,2008JJ00,11527.0,1.4,2.3,7890,0.1,0.3
1031,sch45  ,2012JJ00,9120.0,1.2,2.0,5993,0.1,0.2
1032,sch80  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1033,sch80  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1034,sch80  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1035,sch80  ,2004JJ00,5893.0,0.7,1.2,570,0.0,0.0
1036,sch80  ,2008JJ00,0.0,0.0,0.0,0,0.0,0.0
1037,sch80  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1038,sch35  ,1995JJ00,29706.0,3.7,6.9,4638,0.1,0.2
1039,sch35  ,1998JJ00,14795.0,1.8,3.1,3749,0.1,0.1
1040,sch35  ,2000JJ00,50164.0,6.3,11.0,10208,0.2,0.3
1041,sch35  ,2004JJ00,64098.0,7.7,13.5,20195,0.4,0.7
1042,sch35  ,2008JJ00,70538.0,8.6,14.0,14378,0.3,0.5
1043,sch35  ,2012JJ00,125319.0,16.1,27.9,23203,0.4,0.9
1044,sch49  ,1995JJ00,7571.0,0.9,1.8,2780,0.0,0.1
1045,sch49  ,1998JJ00,8520.0,1.0,1.8,1444,0.0,0.0
1046,sch49  ,2000JJ00,8771.0,1.1,1.9,3723,0.1,0.1
1047,sch49  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1048,sch49  ,2008JJ00,1971.0,0.2,0.4,1263,0.0,0.0
1049,sch49  ,2012JJ00,3256.0,0.4,0.7,5001,0.1,0.2
1050,sch50  ,1995JJ00,6365.0,0.8,1.5,6088,0.1,0.2
1051,sch50  ,1998JJ00,4747.0,0.6,1.0,3494,0.1,0.1
1052,sch50  ,2000JJ00,5939.0,0.7,1.3,3258,0.1,0.1
1053,sch50  ,2004JJ00,5197.0,0.6,1.1,3379,0.1,0.1
1054,sch50  ,2008JJ00,14677.0,1.8,2.9,18991,0.3,0.6
1055,sch50  ,2012JJ00,9159.0,1.2,2.0,30618,0.5,1.1
1056,sch31  ,1995JJ00,9949.0,1.2,2.3,25818,0.4,0.9
1057,sch31  ,1998JJ00,3991.0,0.5,0.8,10871,0.2,0.3
1058,sch31  ,2000JJ00,4358.0,0.5,1.0,12218,0.2,0.4
1059,sch31  ,2004JJ00,11265.0,1.4,2.4,67823,1.2,2.4
1060,sch31  ,2008JJ00,11613.0,1.4,2.3,60028,1.1,2.0
1061,sch31  ,2012JJ00,2303.0,0.3,0.5,6473,0.1,0.2
1062,sch42  ,1995JJ00,4587.0,0.6,1.1,23976,0.4,0.9
1063,sch42  ,1998JJ00,4665.0,0.6,1.0,12890,0.2,0.4
1064,sch42  ,2000JJ00,2817.0,0.4,0.6,7065,0.1,0.2
1065,sch42  ,2004JJ00,2510.0,0.3,0.5,7584,0.1,0.3
1066,sch42  ,2008JJ00,2599.0,0.3,0.5,10613,0.2,0.4
1067,sch42  ,2012JJ00,2480.0,0.3,0.6,9551,0.2,0.4
1068,sch19  ,1995JJ00,19759.0,2.5,4.6,62234,1.0,2.2
1069,sch19  ,1998JJ00,20640.0,2.5,4.4,63968,1.1,1.9
1070,sch19  ,2000JJ00,22339.0,2.8,4.9,81375,1.5,2.7
1071,sch19  ,2004JJ00,23348.0,2.8,4.9,81896,1.5,2.9
1072,sch19  ,2008JJ00,249.0,0.0,0.0,202,0.0,0.0
1073,sch19  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1074,sch47  ,1995JJ00,39240.0,4.9,9.2,3214,0.1,0.1
1075,sch47  ,1998JJ00,22873.0,2.8,4.9,1991,0.0,0.1
1076,sch47  ,2000JJ00,61941.0,7.8,13.6,5234,0.1,0.2
1077,sch47  ,2004JJ00,51930.0,6.3,10.9,5536,0.1,0.2
1078,sch47  ,2008JJ00,20637.0,2.5,4.1,1847,0.0,0.1
1079,sch47  ,2012JJ00,17527.0,2.3,3.9,1813,0.0,0.1
1080,sch94  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1081,sch94  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1082,sch94  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1083,sch94  ,2004JJ00,0.0,0.0,0.0,0,0.0,0.0
1084,sch94  ,2008JJ00,951.0,0.1,0.2,1343,0.0,0.0
1085,sch94  ,2012JJ00,0.0,0.0,0.0,0,0.0,0.0
1086,sch72  ,1995JJ00,0.0,0.0,0.0,0,0.0,0.0
1087,sch72  ,1998JJ00,0.0,0.0,0.0,0,0.0,0.0
1088,sch72  ,2000JJ00,0.0,0.0,0.0,0,0.0,0.0
1089,sch72  ,2004JJ00,49317.0,6.0,10.4,8106,0.1,0.3
1090,sch72  ,2008JJ00,43616.0,5.3,8.7,6495,0.1,0.2
1091,sch72  ,2012JJ00,54429.0,7.0,12.1,9252,0.2,0.3
1092,sch58  ,1995JJ00,984.0,0.1,0.2,802,0.0,0.0
