ID,Persoonskenmerken,Perioden,PersonalComputerPC_1,Desktop_2,Laptop_3,k_3MndGeleden_4,k_312MndGeleden_5,k_1JaarGeleden_6,NooitPCGebruikt_7,BijnaDagelijks_8,NietDagelijksMaarMinstens1xPerWeek_9,NietWekelijksMaarMinstens1xPerMnd_10,Nauwelijks_11,Thuis_12,BijIemandAndersThuis_13,OpHetWerk_14,BijEenOnderwijsinstelling_15,Ja_16,Nee_17,k_3MndGeleden_18,k_312MndGeleden_19,k_13JaarGeleden_20,MeerDan3JaarGeleden_21,MapOfFolderKopierenVerplaatsen_22,KopierenOfPlakkenVanInformatie_23,EenvoudigeFormGebruikenSpreadsheet_24,MappenBestandenComprimerenZippen_25,Programmeren_26,GeenVanDezeVaardigheden_27,MapOfFolderKopierenVerplaatsten_28,KopierenOfPlakkenVanInformatie_29,EenvoudigeFormGebruikenSpreadsheet_30,MappenBestandenComprimerenZippen_31,Programmeren_32,GeenVanDezeVaardigheden_33,WelToegangInternet_34,GeenToegangInternet_35,EldersInternetten_36,WilNietGeenInteresse_37,FinancieleRedenen_38,OnvoldoendeKennisFysiekeBeperking_39,PrivacyEnVeiligheid_40,AndereReden_41,TotaalGeenBreedband_42,AnaloogModem_43,ISDN_44,MobieleTelefoonWAPGPRS_45,TotaalBreedband_46,ADSL_47,Kabel_48,TotaalGeenBreedband_49,AnaloogModem_50,ISDN_51,MobieleTelefoonWAPGPRS_52,TotaalBreedband_53,ADSL_54,Kabel_55,PersonalComputer_56,PCDesktop_57,Laptop_58,MobieleTelefoon_59,AndereApparatuur_60,PersonalComputer_61,PCDesktop_62,Laptop_63,MobieleTelefoon_64,AndereApparatuur_65,k_3MndGeleden_66,k_312MndGeleden_67,k_1JaarGeleden_68,NooitInternetGebruikt_69,BijnaDagelijks_70,NietDagelijksMaarMinstens1xPerWeek_71,NietWekelijksMaarMinstens1xPerMnd_72,MinderDan1xPerMaand_73,Thuis_74,BijIemandAndersThuis_75,OpHetWerk_76,BijEenOnderwijsinstelling_77,ErgensAnders_78,ZoekmachineGebruiken_79,EMailSturenMetBijvoegingDocumenten_80,BerichtenOpChatroomNieuwsgroepForum_81,TelefonerenViaInternet_82,MappenDelenIvmUitwisselenMuziekFilm_83,WebpaginaOntwerpen_84,GeenVanDezeVaardigheden_85,ZoekmachineGebruiken_86,EMailSturenMetBijvoegingDocumenten_87,BerichtenOpChatroomNieuwsgroepForum_88,TelefonerenViaInternet_89,MappenDelenIvmUitwisselenMuziekFilm_90,WebpaginaOntwerpen_91,GeenVanDezeVaardigheden_92,TotaalCommunicatie_93,VersturenOntvangenVanEMails_94,TelefonerenViaInternet_95,AndersBvChatten_96,TotaalInformatie_97,OpzoekenInfoOverGoederenEnDiensten_98,GebruikVanDienstenInReisbranche_99,ActualiteitEnNieuws_100,WerkVacatures_101,TotaalCommercieleProducten_102,BankierenViaInternet_103,FinancieleTransacties_104,KopenVerkopenVanGoederen_105,TotaalOverheid_106,ZoekenOpWebsitesOverheidsinstanties_107,OfficieleDocumentenDownloaden_108,IngevuldeDocumentenVersturen_109,Gezondheid_110,Onderwijs_111,TotaalVermaak_112,SpelletjesMuziek_113,SoftwareDownloaden_114,AankopenGoederenVanAllePersonen_115,k_3MndGeleden_116,k_312MndGeleden_117,MeerDan1JaarGeleden_118,NooitBesteldOfGekocht_119,AankopenGoederenPersInternetGebr_120,k_3MndGeleden_121,k_312MndGeleden_122,MeerDan1JaarGeleden_123,NooitBesteld_124,LevensmiddelenCosmeticaEnSchoonmaak_125,KledingEnSportArtikelen_126,FilmMuziek_127,BoekenTijdschriftenEnKranten_128,SoftHardwareEnElektrBenodigdheden_129,HuishoudelijkeGoederenEnApparaten_130,ReizenEnAccommodaties_131,FinancieleProductenOfDiensten_132,KaartjesVoorEvenementen_133,AndereAankopen_134
253,2020368,2006JJ00,74,70,24,64,3,6,27,69,21,8,2,97,15,8,19,35,65,8,6,17,69,46,48,26,27,5,20,63,66,36,37,7,27,69,31,2,21,4,6,1,3,16,11.0,4.0,1.0,52,34.0,20.0,24,15.0,6.0,2.0,76,50.0,29.0,69,64,17,7,2,100,93,24,11,3,59,2,2,36,67,23,7,3,96,13,7,18,5,58,51,15,9.0,13.0,10,3,92,80,24,14.0,21.0,15,5,93,92,12.0,40,86,83,44,54,21,68,58,7,37,53,47,25,28,56,30.0,52,46,27,29,17,8,4,34,46,27,12,6,54,4.0,34.0,20.0,33.0,36.0,16.0,33.0,8.0,23.0,4.0
254,2020368,2007JJ00,76,71,27,67,2,5,25,71,22,5,2,98,16,8,19,34,66,8,7,22,63,52,50,25,22,5,19,70,66,33,30,7,26,71,29,1,20,3,5,1,3,10,5.0,2.0,0.0,61,41.0,22.0,14,8.0,4.0,0.0,86,59.0,32.0,71,65,23,9,6,99,91,32,13,9,64,2,3,31,69,24,5,2,97,14,7,19,4,61,51,16,,15.0,10,5,89,73,22,,22.0,14,8,92,91,,30,88,85,45,55,18,69,60,6,40,53,48,24,27,53,,59,52,30,35,24,7,3,34,51,35,11,5,49,8.0,37.0,18.0,32.0,33.0,20.0,39.0,7.0,27.0,6.0
255,2020368,2008JJ00,79,70,37,71,2,5,23,70,22,6,2,99,16,6,17,30,70,9,5,18,68,51,47,24,23,6,25,66,61,31,29,8,33,77,23,1,15,2,5,1,3,14,6.0,5.0,1.0,63,38.0,29.0,18,7.0,7.0,1.0,82,50.0,38.0,75,65,33,11,9,98,85,42,14,11,67,2,2,30,68,25,6,1,99,15,5,16,5,64,54,18,13.0,,8,4,91,77,26,19.0,,12,6,93,92,11.0,19,85,79,51,61,15,74,66,8,38,48,43,24,25,52,,57,49,30,35,23,8,5,35,51,33,11,6,49,7.0,34.0,19.0,30.0,37.0,19.0,34.0,6.0,23.0,6.0
256,2020368,2009JJ00,81,71,45,73,1,4,21,75,20,4,1,98,17,12,18,37,63,5,4,17,74,58,55,34,31,8,19,74,70,43,39,10,24,80,20,0,15,2,3,1,3,15,3.0,5.0,0.0,65,48.0,25.0,19,4.0,6.0,0.0,81,61.0,32.0,79,66,41,14,13,98,83,52,17,16,71,1,1,26,71,24,4,1,99,15,11,17,5,69,67,22,18.0,15.0,10,3,93,90,30,25.0,20.0,13,5,95,93,13.0,20,86,83,48,63,17,71,69,6,37,51,45,27,26,57,,54,46,29,43,26,11,7,31,58,35,15,9,42,8.0,34.0,21.0,39.0,33.0,16.0,40.0,4.0,32.0,4.0
257,2020368,2010JJ00,85,71,53,77,1,3,18,79,17,3,1,98,22,10,17,43,57,7,6,14,74,63,61,33,31,7,18,77,74,40,38,9,22,83,17,1,14,1,3,0,1,10,2.0,3.0,1.0,73,51.0,27.0,12,3.0,3.0,1.0,88,62.0,33.0,83,68,50,21,16,100,81,60,25,19,76,1,2,22,77,19,4,1,99,18,7,16,7,74,71,27,25.0,17.0,10,3,94,91,34,31.0,22.0,13,3,96,94,21.0,25,89,85,47,68,21,77,75,8,44,53,49,27,26,53,,59,51,27,49,32,12,5,29,63,42,15,6,37,8.0,39.0,21.0,35.0,36.0,24.0,42.0,6.0,31.0,3.0
258,2020368,2011JJ00,89,71,59,80,1,2,16,79,17,3,2,99,19,8,17,34,66,7,6,16,70,61,57,31,33,5,0,73,69,37,39,5,0,88,12,1,9,1,2,1,1,12,,,,75,,,13,,,,86,,,87,67,58,27,21,99,77,66,31,24,78,2,1,19,79,17,2,2,99,17,8,16,7,76,73,26,27.0,18.0,9,0,93,90,32,34.0,22.0,11,0,95,94,21.0,23,87,84,46,69,18,79,74,8,48,51,45,28,32,59,,56,51,23,53,33,14,6,28,66,40,18,8,34,9.0,41.0,19.0,35.0,27.0,23.0,38.0,4.0,30.0,7.0
259,2020368,2012JJ00,90,70,65,83,1,3,12,81,17,3,2,101,23,10,18,30,57,6,5,13,76,61,59,33,27,6,3,70,68,38,31,6,3,88,11,1,9,2,2,1,1,6,,,,75,,,14,,,,85,,,87,67,63,36,25,99,75,72,41,28,82,1,2,15,79,17,3,1,99,21,10,18,14,79,65,26,29.0,17.0,8,0,93,77,31,34.0,20.0,9,0,95,93,24.0,22,85,82,45,70,23,81,77,6,48,53,48,33,34,57,0.0,58,52,25,57,36,13,7,28,67,43,16,9,33,10.0,44.0,21.0,36.0,27.0,22.0,41.0,5.0,36.0,7.0
260,2020368,2013JJ00,91,69,66,86,1,3,10,77,19,4,1,100,22,11,18,33,57,6,4,12,78,63,62,34,30,8,0,70,68,38,33,8,0,91,9,1,6,2,2,1,1,0,,,,81,,,10,,,,90,,,89,67,64,46,49,98,74,70,50,54,85,1,2,12,79,17,3,1,98,25,12,17,18,81,70,29,36.0,19.0,10,4,94,81,33,41.0,22.0,11,5,95,94,27.0,24,84,80,45,68,22,80,75,5,49,56,52,31,32,58,0.0,63,56,28,59,39,13,8,27,68,45,15,9,32,14.0,44.0,22.0,41.0,37.0,28.0,42.0,9.0,36.0,1.0
261,21720  ,2005JJ00,80,77,22,77,1,4,17,72,22,3,2,94,22,36,23,34,66,10,9,23,58,64,63,34,30,10,14,78,77,41,36,12,17,73,27,2,14,5,3,1,6,21,14.0,6.0,3.0,52,31.0,24.0,29,19.0,8.0,4.0,71,42.0,32.0,73,70,16,10,4,99,96,22,14,5,73,2,2,23,66,26,6,2,91,20,31,20,5,72,59,21,6.0,19.0,14,3,93,76,28,7.0,24.0,18,4,92,89,8.0,49,88,86,41,46,22,65,52,3,40,48,43,18,15,48,39.0,64,57,28,38,25,10,3,39,50,33,13,4,50,6.0,27.0,20.0,27.0,27.0,17.0,27.0,4.0,20.0,7.0
262,21720  ,2006JJ00,81,77,28,78,2,5,16,75,20,4,1,95,20,40,21,35,65,9,12,20,59,58,65,38,39,6,15,69,77,45,47,8,18,76,24,3,12,4,4,0,4,13,7.0,4.0,1.0,63,41.0,24.0,17,9.0,6.0,2.0,83,55.0,31.0,76,73,20,10,4,100,95,26,13,5,75,2,2,22,71,23,5,2,92,18,33,19,3,74,63,21,13.0,20.0,17,2,95,81,27,16.0,26.0,21,3,93,91,14.0,48,87,85,41,56,26,69,60,4,43,51,45,25,27,45,37.0,61,56,28,42,27,11,4,36,54,35,14,5,46,6.0,38.0,22.0,29.0,33.0,20.0,30.0,6.0,26.0,6.0
263,21720  ,2007JJ00,82,75,31,80,2,3,15,76,19,4,1,96,25,41,23,32,68,15,7,22,56,70,67,39,36,11,13,82,79,45,42,12,15,78,22,2,14,3,4,1,2,8,3.0,3.0,1.0,69,45.0,26.0,11,4.0,4.0,1.0,89,59.0,33.0,77,69,26,14,10,99,89,34,18,12,77,2,3,18,77,18,4,1,95,23,37,22,8,78,67,29,,29.0,17,3,95,81,35,,35.0,21,3,95,93,,42,90,87,43,65,28,78,70,6,51,61,55,30,33,50,,68,62,37,52,36,12,4,30,63,44,14,5,37,8.0,42.0,26.0,37.0,39.0,18.0,35.0,8.0,30.0,6.0
264,21720  ,2008JJ00,83,74,40,81,1,3,15,78,18,3,2,96,25,37,21,29,71,10,8,17,64,63,61,33,35,7,20,75,72,40,41,8,23,82,18,2,11,3,4,0,2,13,6.0,5.0,1.0,69,41.0,31.0,16,7.0,7.0,1.0,84,50.0,38.0,79,69,37,15,11,97,85,45,19,14,78,1,1,20,76,19,4,1,96,22,34,21,5,75,64,29,19.0,,12,3,94,81,36,23.0,,15,4,94,92,14.0,27,86,81,48,68,23,73,65,6,47,52,46,27,30,54,,69,64,34,49,33,12,4,31,61,41,15,6,39,8.0,47.0,20.0,30.0,40.0,23.0,40.0,6.0,27.0,3.0
265,21720  ,2009JJ00,86,75,48,83,1,3,14,79,16,4,1,98,27,42,22,31,69,10,9,21,60,69,66,39,38,11,16,80,76,45,44,13,19,85,15,0,10,3,3,0,2,13,4.0,3.0,1.0,72,52.0,29.0,15,5.0,4.0,1.0,85,61.0,34.0,84,71,45,21,17,98,83,53,25,20,82,1,1,16,77,17,4,2,97,21,39,20,3,79,75,36,24.0,26.0,17,3,95,90,43,29.0,31.0,20,3,93,91,14.0,29,85,82,38,67,22,73,72,3,43,49,46,29,28,54,,63,59,32,56,35,13,8,27,67,42,15,10,33,10.0,49.0,22.0,35.0,31.0,21.0,30.0,5.0,33.0,3.0
266,21720  ,2010JJ00,87,71,59,83,1,2,14,81,16,2,1,98,26,37,21,38,62,8,6,19,67,72,70,43,41,9,13,83,81,50,47,10,15,87,13,2,11,2,3,0,0,10,2.0,3.0,2.0,77,50.0,31.0,11,3.0,4.0,3.0,89,58.0,36.0,86,68,56,26,22,99,79,65,30,26,82,1,2,15,82,15,3,0,99,23,33,19,7,81,76,38,29.0,25.0,18,2,96,89,45,35.0,30.0,21,2,97,92,19.0,33,85,83,42,74,23,75,73,6,52,53,51,27,25,53,,68,63,28,61,41,13,7,24,72,49,15,8,28,8.0,47.0,22.0,33.0,31.0,25.0,39.0,5.0,34.0,4.0
267,21720  ,2011JJ00,91,69,69,88,1,2,10,83,13,3,1,98,30,37,25,28,72,14,11,20,55,73,70,40,47,5,0,81,78,45,53,6,0,90,10,1,8,1,3,1,1,12,,,,77,,,13,,,,86,,,89,65,66,43,27,99,72,74,47,30,86,1,1,12,84,13,1,1,98,29,36,25,10,84,80,40,35.0,28.0,15,0,96,92,46,40.0,31.0,17,0,96,94,24.0,31,87,85,45,74,24,81,76,6,53,51,45,31,33,51,,66,63,29,64,41,15,8,24,73,47,17,9,27,11.0,48.0,21.0,35.0,30.0,24.0,38.0,6.0,36.0,6.0
268,21720  ,2012JJ00,90,68,69,87,1,3,9,83,15,2,1,100,31,36,24,27,65,14,7,11,68,71,69,41,37,7,3,78,76,44,41,8,3,89,10,0,7,3,2,1,2,5,,,,79,,,11,,,,88,,,88,65,67,51,32,99,72,76,57,36,86,2,1,11,83,14,2,1,99,30,36,23,16,84,72,41,35.0,28.0,15,0,96,83,47,40.0,32.0,17,0,93,92,26.0,35,86,84,43,76,27,83,78,5,57,57,52,36,39,56,0.0,70,66,31,65,45,13,7,23,74,51,15,8,26,13.0,55.0,19.0,30.0,32.0,25.0,39.0,10.0,38.0,7.0
269,21720  ,2013JJ00,93,68,70,90,1,3,6,81,15,3,1,98,34,37,25,28,66,12,4,14,70,73,73,44,38,9,0,77,78,47,40,10,0,93,7,0,5,2,1,1,0,0,,,,84,,,10,,,,90,,,91,65,68,63,56,98,70,74,68,60,90,1,2,8,87,11,2,0,99,37,41,25,25,87,77,41,44.0,28.0,17,3,96,84,45,48.0,31.0,19,3,94,93,31.0,31,83,81,38,74,27,83,78,5,57,55,50,32,37,55,0.0,70,65,33,69,47,14,8,22,76,52,15,9,24,13.0,53.0,22.0,38.0,44.0,28.0,39.0,11.0,38.0,1.0
270,21730  ,2005JJ00,84,81,23,80,1,3,16,72,21,5,2,95,15,43,17,41,59,12,10,26,52,68,66,39,36,10,12,81,78,46,43,11,15,79,21,2,12,3,3,0,5,21,17.0,5.0,1.0,57,36.0,22.0,27,22.0,6.0,2.0,73,45.0,28.0,78,76,15,10,2,100,96,19,13,3,75,2,1,22,66,28,6,1,94,15,36,16,3,73,64,21,6.0,16.0,12,3,94,83,27,7.0,21.0,15,4,93,92,5.0,42,89,85,45,43,24,70,57,3,45,51,45,23,22,49,30.0,59,53,26,40,27,10,3,38,52,35,13,4,48,3.0,30.0,21.0,28.0,31.0,17.0,25.0,3.0,19.0,6.0
271,21730  ,2006JJ00,84,78,29,81,3,2,14,76,18,5,1,95,16,44,19,38,62,12,9,18,61,63,69,44,40,8,12,73,80,51,46,9,14,81,19,2,13,2,2,0,2,12,9.0,3.0,2.0,69,41.0,29.0,15,11.0,4.0,2.0,85,50.0,36.0,81,74,22,10,5,100,92,28,13,6,78,2,1,19,74,20,5,1,94,14,38,16,3,77,69,22,11.0,21.0,14,2,95,85,27,14.0,26.0,17,3,94,93,9.0,44,90,89,44,57,23,74,63,6,49,55,49,27,30,55,33.0,64,60,29,50,33,12,6,31,62,40,15,7,38,5.0,37.0,19.0,26.0,36.0,22.0,37.0,9.0,25.0,4.0
272,21730  ,2007JJ00,86,79,37,82,2,3,13,77,19,3,1,97,20,42,20,39,61,13,8,21,57,71,68,37,35,9,14,81,77,43,40,10,16,83,17,1,12,3,3,1,2,9,6.0,2.0,0.0,73,48.0,28.0,11,8.0,2.0,0.0,89,58.0,34.0,82,74,30,16,8,100,90,37,19,10,79,2,2,16,74,21,4,1,96,17,35,19,3,77,67,22,,23.0,15,4,92,81,26,,27.0,18,5,94,92,,33,88,85,41,60,20,74,62,4,46,51,44,22,27,49,,63,57,31,50,33,12,5,34,60,39,14,7,40,4.0,38.0,20.0,32.0,40.0,21.0,37.0,4.0,26.0,7.0
273,21730  ,2008JJ00,90,81,49,87,1,2,10,75,19,4,2,96,23,49,18,35,65,10,10,17,63,73,71,41,39,11,16,81,79,45,43,13,17,88,12,2,7,1,2,1,2,12,3.0,6.0,1.0,76,45.0,36.0,13,4.0,6.0,1.0,87,52.0,42.0,87,77,44,20,15,99,87,51,23,17,85,1,1,12,73,21,4,2,95,20,44,17,5,82,73,34,18.0,,14,4,93,83,39,20.0,,16,5,94,92,13.0,28,88,85,45,67,22,81,73,6,54,57,50,31,31,50,,65,59,38,58,40,12,6,30,66,46,13,7,34,7.0,42.0,24.0,31.0,39.0,22.0,36.0,8.0,32.0,4.0
274,21730  ,2009JJ00,91,80,56,88,1,1,10,82,17,1,0,98,25,47,19,40,60,9,8,15,68,78,75,48,45,11,9,87,83,53,49,12,11,89,11,1,7,1,1,1,2,14,4.0,5.0,1.0,76,52.0,30.0,16,4.0,5.0,1.0,84,59.0,34.0,89,76,52,25,23,99,85,58,28,26,87,1,1,12,79,19,2,1,98,24,43,17,5,84,81,39,24.0,26.0,14,2,96,92,44,27.0,30.0,16,3,96,94,13.0,32,88,85,45,67,18,73,70,3,48,51,47,30,28,53,,64,58,32,60,41,14,6,28,69,47,15,7,31,7.0,45.0,24.0,30.0,36.0,24.0,43.0,5.0,35.0,4.0
275,21730  ,2010JJ00,92,77,64,90,1,2,7,83,14,2,1,97,28,50,20,40,60,7,8,14,71,80,80,46,43,10,10,85,86,49,46,11,11,90,10,1,7,1,2,0,1,6,2.0,2.0,1.0,85,56.0,32.0,6,2.0,2.0,1.0,94,62.0,35.0,90,74,61,34,24,99,82,68,38,26,89,0,2,9,81,16,2,1,97,24,46,17,6,87,85,37,25.0,26.0,16,2,96,94,41,28.0,28.0,17,2,97,96,15.0,28,89,87,50,70,19,82,80,6,54,56,53,33,32,54,,65,59,27,67,45,15,7,24,73,49,17,8,27,10.0,54.0,22.0,33.0,33.0,27.0,46.0,5.0,39.0,4.0
276,21730  ,2011JJ00,93,78,68,89,1,1,8,81,16,2,1,98,24,43,17,35,65,10,8,16,65,76,72,44,52,7,0,82,79,48,57,8,0,93,7,1,5,0,1,0,1,10,,,,82,,,10,,,,88,,,92,74,65,42,28,98,79,69,45,30,88,2,1,9,82,15,2,1,99,22,40,16,6,85,82,37,31.0,26.0,15,0,94,91,40,34.0,29.0,17,0,95,93,18.0,27,84,83,41,71,20,84,78,5,57,57,49,35,38,54,,64,58,27,66,45,14,7,24,73,50,16,8,27,12.0,52.0,18.0,36.0,36.0,28.0,44.0,7.0,39.0,6.0
277,21730  ,2012JJ00,95,75,77,91,0,2,7,84,14,2,1,100,29,44,22,29,64,8,7,16,69,74,72,44,38,6,3,79,77,47,41,7,3,95,5,0,5,1,1,1,0,9,,,,81,,,14,,,,86,,,94,71,75,55,35,99,75,80,58,37,90,1,1,8,83,13,2,1,99,28,42,21,13,87,76,37,35.0,23.0,15,0,95,83,41,39.0,26.0,17,0,95,92,24.0,30,88,86,46,74,20,84,79,4,57,58,52,37,39,54,0.0,66,61,28,69,46,16,7,22,76,50,18,8,24,13.0,51.0,24.0,35.0,32.0,29.0,45.0,7.0,35.0,6.0
278,21730  ,2013JJ00,94,68,77,92,1,1,6,78,19,3,1,100,26,48,21,30,64,11,12,13,64,76,74,44,37,6,0,81,79,47,40,6,0,94,6,0,4,1,2,0,1,0,,,,83,,,12,,,,88,,,93,66,75,66,54,99,70,80,71,57,91,1,0,8,85,13,2,0,99,32,48,19,20,88,78,37,39.0,27.0,12,3,96,86,41,42.0,29.0,13,3,94,93,27.0,31,88,85,43,73,20,86,81,3,58,59,54,34,38,56,0.0,68,62,32,73,49,18,7,18,80,53,19,8,20,14.0,61.0,26.0,37.0,40.0,30.0,50.0,8.0,45.0,0.0
279,21740  ,2005JJ00,88,85,30,84,2,2,12,75,21,3,1,95,15,50,18,44,56,13,10,23,55,75,72,46,41,13,11,84,82,52,46,14,12,85,15,2,9,1,2,0,4,23,17.0,5.0,2.0,62,38.0,25.0,27,21.0,6.0,2.0,73,45.0,30.0,84,80,21,10,3,100,95,25,12,3,81,2,1,16,67,28,5,1,95,12,42,16,3,79,71,21,5.0,17.0,16,2,94,85,25,6.0,20.0,19,3,92,91,5.0,41,90,87,47,46,20,69,56,3,47,54,49,25,23,51,30.0,58,53,27,48,29,13,6,37,57,35,15,7,43,4.0,30.0,17.0,26.0,33.0,17.0,27.0,3.0,19.0,5.0
280,21740  ,2006JJ00,90,85,36,86,2,3,10,76,20,3,1,98,15,51,18,47,53,11,9,22,58,65,74,44,42,9,13,72,82,49,46,10,14,86,14,1,9,2,2,0,2,14,8.0,5.0,3.0,72,48.0,26.0,16,9.0,6.0,3.0,84,56.0,30.0,86,80,27,13,4,100,93,31,15,5,82,2,2,15,74,22,3,1,97,13,43,16,3,82,72,23,15.0,20.0,17,2,96,85,27,17.0,23.0,20,3,93,92,14.0,42,92,89,49,56,20,76,67,6,50,59,53,29,33,54,29.0,65,59,31,52,35,10,7,34,61,41,11,8,39,4.0,38.0,24.0,35.0,41.0,22.0,40.0,7.0,28.0,3.0
281,21740  ,2007JJ00,90,84,41,87,1,2,10,82,15,3,0,97,19,49,20,44,56,9,9,24,57,77,74,44,40,12,11,86,82,49,45,13,12,87,13,1,8,1,2,0,2,9,4.0,4.0,1.0,78,50.0,30.0,10,4.0,5.0,1.0,90,58.0,34.0,87,81,36,17,11,100,93,41,20,13,85,1,2,12,79,17,3,1,97,17,44,19,4,83,75,27,,26.0,16,3,95,86,30,,29.0,18,4,95,93,,37,89,88,53,63,21,75,69,7,49,60,53,33,37,50,,66,58,33,56,36,14,6,32,63,41,15,6,37,8.0,36.0,23.0,30.0,42.0,15.0,40.0,9.0,30.0,4.0
282,21740  ,2008JJ00,94,85,55,90,1,3,7,79,18,3,1,98,22,51,21,38,62,8,12,18,63,77,74,44,41,9,14,82,79,47,44,10,15,93,7,1,4,1,1,0,2,13,5.0,6.0,1.0,80,49.0,34.0,14,6.0,6.0,1.0,86,53.0,37.0,92,82,50,23,15,99,88,54,24,16,88,1,1,10,76,21,3,1,98,20,45,19,5,86,77,33,16.0,,18,2,96,86,37,18.0,,20,3,96,96,11.0,29,91,87,57,69,17,83,73,4,51,56,49,29,33,48,,67,61,34,61,40,15,6,29,68,44,16,7,32,6.0,41.0,21.0,30.0,34.0,18.0,42.0,5.0,32.0,6.0
283,21740  ,2009JJ00,94,84,64,90,1,2,7,85,13,1,0,98,25,56,22,45,54,7,9,17,67,82,81,53,51,13,9,87,87,57,55,14,10,93,7,1,4,0,1,0,1,13,4.0,5.0,1.0,80,56.0,33.0,14,4.0,5.0,1.0,86,61.0,35.0,93,81,59,28,22,100,87,63,30,24,90,1,1,8,83,15,1,1,99,20,50,20,5,89,87,40,24.0,27.0,19,2,97,94,43,26.0,30.0,21,2,98,97,12.0,29,89,88,51,75,18,80,78,6,54,60,54,35,35,54,,65,57,31,69,46,17,7,22,76,50,18,8,24,7.0,42.0,27.0,41.0,39.0,19.0,47.0,5.0,45.0,3.0
284,21740  ,2010JJ00,97,85,72,93,1,1,6,83,15,2,1,99,24,53,20,49,51,8,8,19,65,84,82,56,51,13,9,89,87,59,54,14,10,96,4,1,3,0,1,0,0,7,2.0,2.0,2.0,90,61.0,33.0,7,2.0,2.0,2.0,93,64.0,34.0,96,83,69,37,29,100,86,72,39,30,93,0,0,6,81,16,2,0,99,20,49,18,8,91,89,42,31.0,28.0,19,1,98,95,45,33.0,30.0,21,1,97,96,19.0,29,93,91,50,72,23,84,82,8,57,60,56,40,40,50,,67,59,36,71,48,17,6,23,76,51,18,6,24,8.0,44.0,28.0,41.0,39.0,25.0,48.0,7.0,43.0,3.0
285,21740  ,2011JJ00,97,79,76,94,0,1,4,85,13,1,1,98,28,51,21,37,63,8,14,15,63,82,81,51,54,8,0,86,85,53,56,8,0,97,3,1,2,0,0,0,0,9,,,,87,,,9,,,,90,,,96,76,75,51,35,99,78,77,53,37,94,0,1,5,85,13,2,1,99,25,47,19,7,91,89,38,37.0,27.0,16,0,96,95,41,39.0,29.0,17,0,97,96,24.0,28,89,87,54,75,18,86,81,9,60,57,51,35,36,56,,64,58,27,73,51,16,7,21,78,54,17,7,22,12.0,53.0,26.0,36.0,35.0,25.0,49.0,4.0,42.0,6.0
286,21740  ,2012JJ00,97,77,81,95,0,1,3,87,11,2,1,98,29,55,19,32,64,9,7,16,68,80,80,49,44,10,2,82,83,51,46,10,2,97,3,0,2,1,0,0,0,6,,,,86,,,11,,,,89,,,95,73,79,63,40,98,75,82,65,42,94,0,1,4,88,10,1,0,99,28,53,18,16,92,81,43,37.0,26.0,15,0,97,86,45,39.0,27.0,16,0,96,95,23.0,32,88,85,50,74,19,88,82,6,62,60,55,37,40,55,0.0,66,60,30,76,55,14,7,19,80,58,15,7,20,10.0,54.0,22.0,32.0,33.0,24.0,51.0,7.0,41.0,6.0
287,21740  ,2013JJ00,98,75,82,96,1,1,2,82,14,2,1,99,29,53,22,35,63,10,11,13,66,83,83,53,46,10,0,84,85,54,47,10,0,98,2,0,1,0,0,0,0,0,,,,90,,,8,,,,92,,,98,74,81,73,66,99,75,82,75,67,97,0,0,3,86,12,2,0,99,35,54,22,21,94,85,40,45.0,30.0,17,2,98,88,42,47.0,31.0,18,2,96,95,29.0,28,89,86,50,78,19,86,81,4,61,61,55,38,41,57,0.0,71,65,37,79,56,15,7,18,81,58,16,8,19,13.0,63.0,28.0,41.0,43.0,28.0,54.0,10.0,49.0,0.0
288,21750  ,2005JJ00,91,86,36,87,1,3,9,74,19,4,2,96,13,56,13,53,47,10,11,20,59,76,74,47,41,12,11,84,81,51,45,13,13,88,12,1,6,1,1,0,3,24,19.0,6.0,2.0,63,36.0,29.0,28,21.0,6.0,3.0,72,41.0,34.0,87,82,23,8,3,100,93,27,10,4,83,1,1,15,69,24,5,2,95,11,44,11,2,82,72,20,6.0,16.0,14,2,96,85,23,7.0,19.0,16,3,95,93,5.0,38,91,89,50,45,16,69,59,5,43,57,49,27,27,51,29.0,57,49,25,48,30,13,4,38,56,36,15,5,44,3.0,29.0,19.0,27.0,33.0,18.0,36.0,4.0,21.0,5.0
289,21750  ,2006JJ00,92,86,40,88,1,2,9,82,13,4,1,97,14,55,16,49,51,9,11,21,59,68,76,50,47,10,10,75,84,55,52,11,11,89,11,1,7,1,2,0,2,14,9.0,4.0,3.0,75,50.0,26.0,16,10.0,5.0,3.0,84,57.0,29.0,89,83,30,14,6,100,93,33,16,7,85,2,2,12,78,17,4,1,96,14,49,15,3,84,78,23,13.0,22.0,17,2,96,89,26,15.0,25.0,19,3,96,96,12.0,39,91,89,50,60,22,77,70,9,48,62,54,36,36,55,32.0,62,54,34,53,34,14,6,35,61,39,16,6,39,3.0,35.0,26.0,36.0,38.0,17.0,43.0,11.0,34.0,3.0
