ID,Landen,Perioden,Totaal_1,PlantaardigeProducten_2,Totaal_3,Dieren_4,DierlijkeProducten_5,Landbouwdiensten_6,NietTotDeLandbouwBehorendeNevena_7,IntermediairVerbruik_8,BrutoToegevoegdeWaardeBasisprijzen_9,BrutoToegevoegdeWaardeBasisprijzen_10,VerbruikVanVasteActiva_11,NietProductgebondenBelastingen_12,NietProductgebondenSubsidies_13,Landbouwinkomen_14,Arbeidsvolume_15,Inkomensindex2021100_16,MutatieTOVVoorafgaandJaar_17
476,L008662,2021JJ00,3743.0,2288.0,1021.0,444.0,577.0,50.0,384.0,2199.0,1544.0,1544.0,421.0,2.0,201.0,1323.0,117.0,100.0,-1.2
477,L008662,2022JJ00,5321.0,3290.0,1438.0,589.0,849.0,54.0,540.0,3290.0,2031.0,2031.0,478.0,2.0,206.0,1758.0,120.0,111.5,11.5
478,L008662,2023JJ00,4379.0,2578.0,1287.0,640.0,647.0,49.0,465.0,3109.0,1271.0,1271.0,516.0,2.0,201.0,953.0,116.0,57.6,-48.3
479,L008662,2024JJ00,4395.0,2552.0,1361.0,631.0,730.0,58.0,425.0,2927.0,1468.0,1468.0,450.0,2.0,184.0,1200.0,118.0,69.2,20.0
480,L008663,1995JJ00,262.0,87.0,164.0,75.0,89.0,5.0,5.0,131.0,131.0,131.0,39.0,1.0,18.0,109.0,5.0,135.1,
481,L008663,1996JJ00,254.0,86.0,156.0,71.0,85.0,6.0,6.0,135.0,119.0,119.0,38.0,1.0,28.0,108.0,5.0,137.9,2.1
482,L008663,1997JJ00,231.0,71.0,148.0,66.0,82.0,6.0,6.0,124.0,107.0,107.0,37.0,1.0,29.0,98.0,5.0,135.3,-1.9
483,L008663,1998JJ00,251.0,86.0,151.0,66.0,85.0,6.0,7.0,129.0,122.0,122.0,38.0,1.0,25.0,109.0,5.0,152.9,13.0
484,L008663,1999JJ00,252.0,86.0,153.0,69.0,85.0,7.0,5.0,123.0,129.0,129.0,51.0,1.0,27.0,104.0,4.0,140.7,-8.0
485,L008663,2000JJ00,256.0,86.0,156.0,73.0,83.0,7.0,6.0,135.0,121.0,121.0,52.0,1.0,29.0,97.0,4.0,133.1,-5.4
486,L008663,2001JJ00,261.0,82.0,166.0,75.0,91.0,7.0,5.0,138.0,123.0,123.0,54.0,1.0,28.0,96.0,4.0,133.6,0.4
487,L008663,2002JJ00,339.0,167.0,159.0,70.0,88.0,8.0,6.0,175.0,164.0,164.0,55.0,1.0,31.0,139.0,4.0,195.7,46.5
488,L008663,2003JJ00,286.0,114.0,156.0,72.0,85.0,8.0,8.0,172.0,114.0,114.0,59.0,1.0,32.0,86.0,4.0,122.4,-37.5
489,L008663,2004JJ00,324.0,142.0,166.0,77.0,89.0,8.0,8.0,178.0,147.0,147.0,62.0,1.0,28.0,112.0,4.0,155.2,26.8
490,L008663,2005JJ00,280.0,110.0,150.0,68.0,82.0,8.0,12.0,180.0,100.0,100.0,68.0,1.0,62.0,94.0,4.0,122.7,-20.9
491,L008663,2006JJ00,278.0,114.0,144.0,64.0,80.0,8.0,13.0,179.0,99.0,99.0,69.0,1.0,65.0,94.0,4.0,119.7,-2.5
492,L008663,2007JJ00,334.0,148.0,165.0,69.0,95.0,8.0,14.0,209.0,125.0,125.0,77.0,1.0,65.0,112.0,4.0,142.1,18.7
493,L008663,2008JJ00,354.0,145.0,185.0,82.0,103.0,8.0,15.0,242.0,112.0,112.0,79.0,1.0,64.0,96.0,4.0,117.7,-17.2
494,L008663,2009JJ00,316.0,139.0,153.0,79.0,74.0,7.0,16.0,235.0,81.0,81.0,86.0,1.0,65.0,59.0,4.0,72.7,-38.2
495,L008663,2010JJ00,334.0,141.0,165.0,77.0,88.0,7.0,21.0,237.0,97.0,97.0,88.0,1.0,65.0,74.0,4.0,84.6,16.3
496,L008663,2011JJ00,350.0,143.0,178.0,80.0,98.0,5.0,24.0,259.0,90.0,90.0,88.0,1.0,75.0,76.0,4.0,85.5,1.1
497,L008663,2012JJ00,410.0,181.0,197.0,104.0,93.0,4.0,28.0,298.0,112.0,112.0,93.0,1.0,67.0,84.0,4.0,89.6,4.7
498,L008663,2013JJ00,422.0,184.0,206.0,94.0,112.0,5.0,28.0,319.0,103.0,103.0,97.0,1.0,65.0,70.0,4.0,76.7,-14.3
499,L008663,2014JJ00,458.0,207.0,216.0,97.0,119.0,4.0,31.0,331.0,127.0,127.0,98.0,1.0,66.0,93.0,4.0,100.5,31.0
500,L008663,2015JJ00,404.0,169.0,198.0,93.0,105.0,5.0,33.0,304.0,101.0,101.0,96.0,1.0,75.0,78.0,4.0,82.0,-18.4
501,L008663,2016JJ00,406.0,168.0,201.0,92.0,109.0,3.0,34.0,306.0,101.0,101.0,97.0,1.0,67.0,70.0,3.0,76.6,-6.7
502,L008663,2017JJ00,430.0,155.0,236.0,96.0,140.0,3.0,36.0,308.0,121.0,121.0,99.0,1.0,69.0,90.0,3.0,97.0,26.7
503,L008663,2018JJ00,435.0,166.0,229.0,88.0,141.0,3.0,37.0,310.0,126.0,126.0,94.0,1.0,68.0,98.0,3.0,104.1,7.3
504,L008663,2019JJ00,443.0,158.0,246.0,98.0,147.0,4.0,36.0,317.0,126.0,126.0,98.0,2.0,69.0,96.0,3.0,102.7,-1.3
505,L008663,2020JJ00,440.0,153.0,249.0,90.0,159.0,3.0,35.0,314.0,127.0,127.0,100.0,2.0,75.0,100.0,4.0,96.6,-6.0
506,L008663,2021JJ00,502.0,207.0,256.0,87.0,169.0,3.0,35.0,366.0,136.0,136.0,102.0,2.0,76.0,107.0,4.0,100.0,3.6
507,L008663,2022JJ00,597.0,219.0,340.0,103.0,237.0,2.0,36.0,425.0,173.0,173.0,112.0,2.0,78.0,137.0,4.0,120.3,20.3
508,L008663,2023JJ00,600.0,230.0,332.0,110.0,222.0,2.0,36.0,452.0,148.0,148.0,111.0,2.0,90.0,124.0,3.0,106.9,-11.1
509,L008663,2024JJ00,630.0,251.0,341.0,106.0,235.0,2.0,35.0,454.0,175.0,175.0,112.0,2.0,94.0,155.0,3.0,133.7,25.0
510,L008671,1995JJ00,,,,,,,,,,,,,,,5.0,,
511,L008671,1996JJ00,,,,,,,,,,,,,,,4.0,,
512,L008671,1997JJ00,,,,,,,,,,,,,,,4.0,,
513,L008671,1998JJ00,131.0,53.0,72.0,48.0,24.0,0.0,5.0,65.0,65.0,65.0,4.0,0.0,1.0,62.0,5.0,233.4,
514,L008671,1999JJ00,133.0,54.0,74.0,50.0,24.0,0.0,5.0,68.0,65.0,65.0,4.0,0.0,1.0,62.0,5.0,224.1,-4.0
515,L008671,2000JJ00,131.0,49.0,77.0,51.0,26.0,0.0,5.0,66.0,64.0,64.0,4.0,0.0,1.0,61.0,5.0,197.0,-12.1
516,L008671,2001JJ00,138.0,52.0,80.0,54.0,26.0,0.0,6.0,66.0,71.0,71.0,4.0,0.0,1.0,69.0,4.0,225.2,14.3
517,L008671,2002JJ00,137.0,51.0,81.0,55.0,26.0,0.0,5.0,67.0,70.0,70.0,4.0,0.0,0.0,66.0,4.0,223.2,-0.9
518,L008671,2003JJ00,125.0,43.0,76.0,51.0,25.0,0.0,6.0,62.0,64.0,64.0,4.0,0.0,1.0,61.0,4.0,211.8,-5.1
519,L008671,2004JJ00,125.0,45.0,73.0,48.0,24.0,0.0,7.0,63.0,61.0,61.0,4.0,0.0,3.0,61.0,4.0,204.8,-3.3
520,L008671,2005JJ00,123.0,44.0,72.0,48.0,24.0,0.0,8.0,65.0,58.0,58.0,4.0,0.0,6.0,60.0,4.0,212.5,3.8
521,L008671,2006JJ00,125.0,45.0,70.0,46.0,24.0,0.0,9.0,67.0,59.0,59.0,4.0,0.0,6.0,61.0,4.0,208.9,-1.7
522,L008671,2007JJ00,127.0,48.0,71.0,47.0,25.0,0.0,8.0,72.0,56.0,56.0,4.0,0.0,11.0,63.0,4.0,204.6,-2.1
523,L008671,2008JJ00,137.0,51.0,78.0,50.0,28.0,0.0,8.0,80.0,57.0,57.0,4.0,0.0,8.0,60.0,4.0,189.7,-7.3
524,L008671,2009JJ00,130.0,51.0,72.0,46.0,26.0,0.0,8.0,70.0,60.0,60.0,4.0,0.0,13.0,69.0,4.0,212.6,12.1
525,L008671,2010JJ00,126.0,50.0,69.0,45.0,24.0,0.0,7.0,68.0,58.0,58.0,7.0,0.0,9.0,61.0,5.0,157.2,-26.1
526,L008671,2011JJ00,126.0,52.0,67.0,43.0,24.0,0.0,7.0,69.0,58.0,58.0,7.0,0.0,8.0,59.0,5.0,149.6,-4.9
527,L008671,2012JJ00,127.0,50.0,70.0,42.0,28.0,0.0,7.0,73.0,54.0,54.0,7.0,0.0,10.0,57.0,5.0,143.1,-4.3
528,L008671,2013JJ00,132.0,51.0,74.0,44.0,29.0,0.0,7.0,76.0,56.0,56.0,7.0,0.0,9.0,59.0,5.0,138.5,-3.2
529,L008671,2014JJ00,127.0,49.0,71.0,43.0,28.0,0.0,7.0,72.0,55.0,55.0,7.0,0.0,10.0,58.0,5.0,132.9,-4.1
530,L008671,2015JJ00,129.0,54.0,68.0,41.0,27.0,0.0,7.0,66.0,63.0,63.0,7.0,0.0,13.0,68.0,5.0,150.4,13.2
531,L008671,2016JJ00,127.0,52.0,68.0,39.0,29.0,0.0,7.0,63.0,64.0,64.0,7.0,0.0,9.0,65.0,5.0,141.6,-5.9
532,L008671,2017JJ00,122.0,48.0,67.0,38.0,29.0,0.0,7.0,62.0,59.0,59.0,6.0,0.0,7.0,60.0,5.0,126.4,-10.7
533,L008671,2018JJ00,121.0,45.0,69.0,39.0,30.0,0.0,7.0,65.0,56.0,56.0,7.0,0.0,9.0,59.0,5.0,122.3,-3.2
534,L008671,2019JJ00,126.0,49.0,70.0,41.0,29.0,0.0,7.0,66.0,61.0,61.0,7.0,0.0,9.0,63.0,5.0,127.7,4.4
535,L008671,2020JJ00,121.0,44.0,71.0,40.0,31.0,0.0,7.0,68.0,53.0,53.0,7.0,0.0,14.0,60.0,5.0,111.7,-12.5
536,L008671,2021JJ00,122.0,44.0,71.0,39.0,32.0,0.0,7.0,73.0,49.0,49.0,7.0,0.0,17.0,59.0,6.0,100.0,-10.5
537,L008671,2022JJ00,136.0,49.0,79.0,43.0,36.0,0.0,8.0,84.0,51.0,51.0,7.0,0.0,16.0,60.0,6.0,91.4,-8.6
538,L008671,2023JJ00,139.0,55.0,76.0,40.0,36.0,0.0,8.0,87.0,52.0,52.0,7.0,0.0,21.0,66.0,6.0,91.6,0.2
539,L008671,2024JJ00,136.0,54.0,75.0,38.0,37.0,0.0,7.0,87.0,49.0,49.0,7.0,0.0,20.0,62.0,6.0,84.0,-8.3
540,L008691,1995JJ00,19845.0,9707.0,8970.0,4926.0,4044.0,1081.0,87.0,10821.0,9025.0,9025.0,2093.0,283.0,385.0,7033.0,189.0,114.3,
541,L008691,1996JJ00,20326.0,9945.0,9187.0,5169.0,4018.0,1087.0,107.0,11631.0,8695.0,8695.0,2117.0,259.0,528.0,6847.0,194.0,107.1,-6.3
542,L008691,1997JJ00,21354.0,10358.0,9691.0,5620.0,4070.0,1177.0,128.0,11678.0,9676.0,9676.0,2143.0,266.0,419.0,7685.0,194.0,117.1,9.3
543,L008691,1998JJ00,20441.0,10545.0,8558.0,4321.0,4236.0,1194.0,145.0,11739.0,8702.0,8702.0,2169.0,259.0,432.0,6706.0,190.0,101.7,-13.1
544,L008691,1999JJ00,20270.0,10660.0,8151.0,4165.0,3986.0,1284.0,175.0,11993.0,8277.0,8277.0,2225.0,257.0,639.0,6434.0,193.0,95.0,-6.6
545,L008691,2000JJ00,21572.0,11084.0,8905.0,4620.0,4285.0,1371.0,213.0,12722.0,8851.0,8851.0,2348.0,272.0,452.0,6682.0,187.0,98.9,4.1
546,L008691,2001JJ00,22653.0,11543.0,9334.0,4806.0,4528.0,1527.0,250.0,13607.0,9046.0,9046.0,2474.0,321.0,541.0,6791.0,180.0,100.0,1.1
547,L008691,2002JJ00,22557.0,11995.0,8527.0,4257.0,4270.0,1757.0,278.0,13950.0,8607.0,8607.0,2575.0,322.0,374.0,6084.0,178.0,87.0,-13.0
548,L008691,2003JJ00,22508.0,12574.0,7928.0,3690.0,4238.0,1719.0,286.0,13748.0,8760.0,8760.0,2612.0,292.0,538.0,6394.0,173.0,92.3,6.0
549,L008691,2004JJ00,22575.0,11975.0,8526.0,4406.0,4119.0,1759.0,315.0,14437.0,8138.0,8138.0,2666.0,292.0,530.0,5709.0,168.0,83.8,-9.1
550,L008691,2005JJ00,23145.0,12035.0,8901.0,4742.0,4159.0,1827.0,382.0,14707.0,8438.0,8438.0,2716.0,323.0,486.0,5885.0,166.0,85.7,2.2
551,L008691,2006JJ00,25192.0,13283.0,9362.0,4969.0,4393.0,2006.0,542.0,15760.0,9433.0,9433.0,2770.0,317.0,769.0,7114.0,162.0,103.1,20.4
552,L008691,2007JJ00,26644.0,14040.0,9811.0,5004.0,4808.0,2060.0,732.0,17450.0,9194.0,9194.0,2869.0,300.0,953.0,6978.0,160.0,100.4,-2.6
553,L008691,2008JJ00,27832.0,13738.0,10783.0,5566.0,5217.0,2245.0,1065.0,19371.0,8461.0,8461.0,3013.0,306.0,1051.0,6193.0,158.0,88.3,-12.1
554,L008691,2009JJ00,26086.0,13162.0,9625.0,5318.0,4307.0,2273.0,1026.0,18481.0,7605.0,7605.0,3148.0,349.0,1057.0,5165.0,155.0,74.5,-15.6
555,L008691,2010JJ00,28597.0,14925.0,10172.0,5193.0,4979.0,2338.0,1162.0,19416.0,9181.0,9181.0,3253.0,353.0,1086.0,6662.0,154.0,96.5,29.6
556,L008691,2011JJ00,29327.0,14954.0,10722.0,5349.0,5373.0,2460.0,1191.0,21175.0,8152.0,8152.0,3320.0,360.0,1219.0,5691.0,153.0,82.8,-14.2
557,L008691,2012JJ00,30339.0,15366.0,11426.0,5914.0,5512.0,2419.0,1128.0,21459.0,8880.0,8880.0,3442.0,346.0,1173.0,6265.0,150.0,91.2,10.1
558,L008691,2013JJ00,31718.0,15785.0,12363.0,6147.0,6216.0,2450.0,1120.0,21649.0,10068.0,10068.0,3594.0,306.0,1213.0,7381.0,152.0,104.9,15.0
559,L008691,2014JJ00,30571.0,15074.0,11922.0,5676.0,6246.0,2500.0,1075.0,20654.0,9917.0,9917.0,3687.0,288.0,1099.0,7041.0,150.0,101.4,-3.4
560,L008691,2015JJ00,30143.0,15768.0,10968.0,5275.0,5693.0,2381.0,1027.0,19853.0,10290.0,10290.0,3774.0,313.0,1076.0,7279.0,149.0,104.7,3.3
561,L008691,2016JJ00,30488.0,15992.0,11184.0,5437.0,5748.0,2386.0,925.0,19547.0,10941.0,10941.0,3855.0,336.0,907.0,7657.0,152.0,107.2,2.3
562,L008691,2017JJ00,32032.0,16195.0,12420.0,5687.0,6732.0,2474.0,943.0,19869.0,12163.0,12163.0,3905.0,356.0,913.0,8815.0,155.0,119.1,11.1
563,L008691,2018JJ00,31421.0,16510.0,11433.0,5152.0,6281.0,2490.0,988.0,20320.0,11101.0,11101.0,4041.0,362.0,986.0,7685.0,160.0,98.3,-17.4
564,L008691,2019JJ00,32755.0,17200.0,12039.0,5826.0,6213.0,2546.0,970.0,20949.0,11807.0,11807.0,4249.0,368.0,1021.0,8212.0,161.0,101.1,2.8
565,L008691,2020JJ00,31724.0,16580.0,11587.0,5529.0,6058.0,2583.0,974.0,20428.0,11296.0,11296.0,4442.0,370.0,1490.0,7974.0,161.0,96.3,-4.7
566,L008691,2021JJ00,34406.0,18628.0,11799.0,5296.0,6503.0,2695.0,1284.0,22647.0,11758.0,11758.0,4624.0,330.0,1722.0,8527.0,161.0,100.0,3.8
567,L008691,2022JJ00,40556.0,19263.0,15895.0,6521.0,9374.0,2759.0,2640.0,27254.0,13303.0,13303.0,5026.0,309.0,1219.0,9186.0,157.0,104.3,4.3
568,L008691,2023JJ00,41511.0,20369.0,15324.0,7254.0,8070.0,2880.0,2938.0,26197.0,15314.0,15314.0,5287.0,341.0,1122.0,10809.0,157.0,114.9,10.2
569,L008691,2024JJ00,41313.0,20272.0,15272.0,6775.0,8497.0,3047.0,2722.0,25302.0,16011.0,16011.0,5619.0,352.0,1137.0,11177.0,157.0,112.8,-1.8
570,L008704,1995JJ00,3849.0,1268.0,2522.0,1183.0,1339.0,0.0,59.0,1909.0,1940.0,1940.0,620.0,0.0,270.0,1590.0,89.0,107.6,
571,L008704,1996JJ00,3919.0,1290.0,2558.0,1206.0,1353.0,0.0,71.0,1909.0,2010.0,2010.0,632.0,0.0,281.0,1659.0,87.0,109.8,2.1
572,L008704,1997JJ00,3990.0,1321.0,2597.0,1232.0,1364.0,0.0,72.0,1998.0,1991.0,1991.0,653.0,0.0,288.0,1626.0,84.0,105.7,-3.7
573,L008704,1998JJ00,3909.0,1298.0,2539.0,1214.0,1325.0,0.0,73.0,1899.0,2010.0,2010.0,625.0,0.0,281.0,1665.0,82.0,117.3,11.0
574,L008704,1999JJ00,3900.0,1328.0,2496.0,1213.0,1283.0,0.0,75.0,1941.0,1959.0,1959.0,644.0,0.0,294.0,1608.0,81.0,106.8,-9.0
575,L008704,2000JJ00,3901.0,1347.0,2478.0,1166.0,1311.0,0.0,76.0,1942.0,1959.0,1959.0,667.0,0.0,337.0,1629.0,77.0,95.0,-11.0
576,L008704,2001JJ00,3995.0,1396.0,2525.0,1248.0,1277.0,0.0,75.0,2050.0,1945.0,1945.0,677.0,0.0,303.0,1571.0,74.0,92.4,-2.8
577,L008704,2002JJ00,4346.0,1513.0,2754.0,1367.0,1387.0,0.0,78.0,2269.0,2077.0,2077.0,720.0,0.0,349.0,1707.0,72.0,98.8,7.0
578,L008704,2003JJ00,3903.0,1347.0,2480.0,1250.0,1230.0,0.0,76.0,2166.0,1737.0,1737.0,682.0,0.0,523.0,1578.0,68.0,99.2,0.4
579,L008704,2004JJ00,3754.0,1305.0,2370.0,1204.0,1166.0,0.0,79.0,2178.0,1576.0,1576.0,656.0,0.0,478.0,1397.0,65.0,91.1,-8.2
580,L008704,2005JJ00,3865.0,1337.0,2447.0,1250.0,1197.0,0.0,81.0,2280.0,1584.0,1584.0,716.0,0.0,502.0,1371.0,62.0,82.4,-9.5
581,L008704,2006JJ00,3893.0,1316.0,2492.0,1285.0,1207.0,0.0,86.0,2305.0,1589.0,1589.0,732.0,0.0,487.0,1343.0,60.0,77.7,-5.7
582,L008704,2007JJ00,4048.0,1353.0,2608.0,1342.0,1266.0,0.0,87.0,2336.0,1712.0,1712.0,755.0,0.0,553.0,1510.0,57.0,88.0,13.2
583,L008704,2008JJ00,4330.0,1500.0,2737.0,1476.0,1261.0,0.0,93.0,2496.0,1834.0,1834.0,780.0,0.0,558.0,1612.0,55.0,91.3,3.8
584,L008704,2009JJ00,4146.0,1387.0,2668.0,1411.0,1257.0,0.0,92.0,2485.0,1661.0,1661.0,760.0,0.0,543.0,1445.0,52.0,95.6,4.7
585,L008704,2010JJ00,4646.0,1521.0,3020.0,1579.0,1441.0,0.0,105.0,2722.0,1924.0,1924.0,857.0,0.0,616.0,1683.0,50.0,101.0,5.7
586,L008704,2011JJ00,4851.0,1562.0,3182.0,1664.0,1518.0,0.0,108.0,2862.0,1989.0,1989.0,907.0,0.0,679.0,1762.0,49.0,98.7,-2.3
587,L008704,2012JJ00,5318.0,1775.0,3441.0,1781.0,1659.0,0.0,102.0,3201.0,2117.0,2117.0,960.0,0.0,765.0,1922.0,48.0,102.4,3.8
588,L008704,2013JJ00,5198.0,1704.0,3403.0,1799.0,1604.0,0.0,91.0,3202.0,1995.0,1995.0,949.0,0.0,756.0,1802.0,46.0,100.3,-2.0
589,L008704,2014JJ00,5131.0,1779.0,3265.0,1713.0,1553.0,0.0,87.0,3148.0,1983.0,1983.0,907.0,0.0,713.0,1789.0,46.0,108.0,7.6
590,L008704,2015JJ00,5100.0,1809.0,3208.0,1672.0,1536.0,0.0,83.0,3085.0,2015.0,2015.0,872.0,0.0,665.0,1808.0,45.0,122.4,13.4
591,L008704,2016JJ00,5067.0,1846.0,3135.0,1648.0,1487.0,0.0,86.0,3055.0,2011.0,2011.0,882.0,0.0,611.0,1740.0,44.0,126.2,3.1
592,L008704,2017JJ00,4973.0,1779.0,3105.0,1644.0,1461.0,0.0,89.0,3042.0,1932.0,1932.0,908.0,0.0,596.0,1619.0,43.0,115.4,-8.6
593,L008704,2018JJ00,4657.0,1507.0,3063.0,1617.0,1447.0,0.0,87.0,3008.0,1649.0,1649.0,915.0,0.0,797.0,1531.0,43.0,106.4,-7.8
594,L008704,2019JJ00,4827.0,1832.0,2908.0,1565.0,1343.0,0.0,88.0,3118.0,1710.0,1710.0,921.0,0.0,737.0,1526.0,42.0,110.7,4.1
595,L008704,2020JJ00,4677.0,1830.0,2765.0,1487.0,1278.0,0.0,81.0,2964.0,1713.0,1713.0,868.0,0.0,682.0,1526.0,43.0,122.4,10.6
596,L008704,2021JJ00,5118.0,1896.0,3133.0,1695.0,1437.0,0.0,89.0,3317.0,1800.0,1800.0,960.0,0.0,714.0,1554.0,42.0,100.0,-18.3
597,L008704,2022JJ00,5922.0,2573.0,3262.0,1867.0,1395.0,0.0,88.0,4068.0,1854.0,1854.0,697.0,0.0,979.0,2135.0,41.0,130.4,30.4
598,L008704,2023JJ00,5183.0,2104.0,3000.0,1739.0,1261.0,0.0,79.0,3777.0,1406.0,1406.0,638.0,0.0,1153.0,1921.0,42.0,125.1,-4.1
599,L008704,2024JJ00,5252.0,2225.0,2950.0,1649.0,1301.0,0.0,77.0,3680.0,1571.0,1571.0,646.0,0.0,1284.0,2210.0,42.0,141.8,13.3
600,L008709,1995JJ00,6109.0,2770.0,2848.0,1774.0,1074.0,162.0,329.0,3195.0,2914.0,2914.0,1203.0,173.0,1031.0,2568.0,189.0,84.1,
601,L008709,1996JJ00,5921.0,2580.0,2842.0,1800.0,1042.0,167.0,332.0,3202.0,2719.0,2719.0,1194.0,198.0,1005.0,2332.0,180.0,81.0,-3.7
602,L008709,1997JJ00,5708.0,2495.0,2697.0,1701.0,996.0,179.0,336.0,3195.0,2513.0,2513.0,1182.0,229.0,886.0,1987.0,177.0,72.2,-10.9
603,L008709,1998JJ00,5476.0,2483.0,2464.0,1512.0,952.0,187.0,342.0,3049.0,2427.0,2427.0,1201.0,203.0,904.0,1927.0,172.0,72.2,0.0
604,L008709,1999JJ00,5449.0,2492.0,2397.0,1419.0,978.0,186.0,374.0,3035.0,2414.0,2414.0,1214.0,194.0,927.0,1933.0,169.0,72.7,0.7
605,L008709,2000JJ00,5512.0,2372.0,2585.0,1598.0,987.0,180.0,375.0,3003.0,2509.0,2509.0,1224.0,128.0,925.0,2082.0,165.0,79.5,9.3
606,L008709,2001JJ00,5858.0,2508.0,2778.0,1676.0,1103.0,194.0,378.0,3166.0,2692.0,2692.0,1232.0,130.0,1118.0,2448.0,162.0,93.9,18.1
607,L008709,2002JJ00,5676.0,2469.0,2610.0,1554.0,1056.0,194.0,402.0,3164.0,2512.0,2512.0,1241.0,140.0,1122.0,2254.0,158.0,87.2,-7.1
608,L008709,2003JJ00,5601.0,2473.0,2557.0,1554.0,1003.0,188.0,383.0,3117.0,2484.0,2484.0,1248.0,139.0,1119.0,2216.0,155.0,86.7,-0.6
609,L008709,2004JJ00,5748.0,2544.0,2633.0,1598.0,1035.0,204.0,367.0,3136.0,2611.0,2611.0,1267.0,140.0,1129.0,2333.0,151.0,91.7,5.7
610,L008709,2005JJ00,5282.0,2078.0,2662.0,1612.0,1051.0,202.0,340.0,3065.0,2217.0,2217.0,1301.0,150.0,1534.0,2301.0,147.0,91.0,-0.7
611,L008709,2006JJ00,5509.0,2189.0,2784.0,1678.0,1106.0,205.0,331.0,3105.0,2404.0,2404.0,1317.0,134.0,1550.0,2502.0,140.0,102.0,12.0
612,L008709,2007JJ00,6152.0,2734.0,2849.0,1693.0,1157.0,223.0,346.0,3360.0,2793.0,2793.0,1353.0,134.0,1495.0,2801.0,136.0,114.5,12.3
613,L008709,2008JJ00,6461.0,2724.0,3156.0,1806.0,1350.0,240.0,341.0,3682.0,2779.0,2779.0,1415.0,160.0,1514.0,2718.0,133.0,111.8,-2.4
614,L008709,2009JJ00,5882.0,2448.0,2838.0,1753.0,1085.0,249.0,347.0,3623.0,2259.0,2259.0,1463.0,194.0,1530.0,2132.0,131.0,87.0,-22.2
615,L008709,2010JJ00,6321.0,2789.0,2911.0,1716.0,1196.0,243.0,378.0,3741.0,2581.0,2581.0,1492.0,149.0,1547.0,2487.0,128.0,103.3,18.7
616,L008709,2011JJ00,7169.0,3295.0,3214.0,1881.0,1333.0,297.0,363.0,4127.0,3042.0,3042.0,1547.0,149.0,1528.0,2874.0,127.0,117.7,14.0
617,L008709,2012JJ00,7261.0,3267.0,3340.0,2016.0,1325.0,294.0,359.0,4254.0,3007.0,3007.0,1619.0,164.0,1525.0,2750.0,128.0,110.1,-6.4
618,L008709,2013JJ00,7049.0,2912.0,3476.0,2027.0,1449.0,286.0,375.0,4270.0,2778.0,2778.0,1678.0,176.0,1518.0,2442.0,126.0,97.7,-11.3
619,L008709,2014JJ00,7027.0,2894.0,3447.0,1919.0,1527.0,312.0,375.0,4276.0,2751.0,2751.0,1724.0,166.0,1440.0,2300.0,125.0,90.7,-7.1
620,L008709,2015JJ00,6888.0,2945.0,3229.0,1809.0,1420.0,307.0,407.0,4160.0,2728.0,2728.0,1740.0,173.0,1380.0,2196.0,124.0,85.4,-5.8
621,L008709,2016JJ00,6939.0,3001.0,3201.0,1810.0,1391.0,327.0,411.0,4069.0,2870.0,2870.0,1737.0,111.0,1458.0,2480.0,121.0,96.9,13.4
622,L008709,2017JJ00,7379.0,3067.0,3588.0,1928.0,1660.0,310.0,415.0,4146.0,3233.0,3233.0,1755.0,147.0,1440.0,2772.0,122.0,106.6,10.0
623,L008709,2018JJ00,7448.0,3174.0,3513.0,1830.0,1683.0,322.0,439.0,4321.0,3127.0,3127.0,1802.0,163.0,1471.0,2633.0,121.0,99.9,-6.3
624,L008709,2019JJ00,7541.0,3158.0,3610.0,1930.0,1680.0,322.0,452.0,4474.0,3067.0,3067.0,1857.0,176.0,1457.0,2492.0,120.0,93.9,-6.0
625,L008709,2020JJ00,7673.0,3290.0,3595.0,1869.0,1726.0,341.0,448.0,4522.0,3151.0,3151.0,1925.0,183.0,1523.0,2567.0,122.0,93.3,-0.7
626,L008709,2021JJ00,8605.0,4027.0,3731.0,1902.0,1829.0,348.0,498.0,4938.0,3667.0,3667.0,2075.0,282.0,1509.0,2819.0,122.0,100.0,7.2
627,L008709,2022JJ00,10523.0,5041.0,4486.0,2131.0,2355.0,415.0,580.0,6055.0,4468.0,4468.0,2354.0,157.0,1721.0,3677.0,120.0,126.4,26.4
628,L008709,2023JJ00,10159.0,4370.0,4744.0,2289.0,2454.0,417.0,628.0,5822.0,4337.0,4337.0,2577.0,175.0,1485.0,3071.0,118.0,100.6,-20.4
629,L008709,2024JJ00,9944.0,4155.0,4727.0,2291.0,2435.0,419.0,643.0,5517.0,4427.0,4427.0,2614.0,146.0,1606.0,3273.0,116.0,106.1,5.5
630,L008718,1995JJ00,,,,,,,,,,,,,,,,,
631,L008718,1996JJ00,,,,,,,,,,,,,,,3369.0,,
632,L008718,1997JJ00,,,,,,,,,,,,,,,3170.0,,
633,L008718,1998JJ00,12455.0,6295.0,5627.0,3592.0,2035.0,245.0,288.0,7371.0,5084.0,5084.0,1132.0,334.0,207.0,3825.0,3170.0,24.3,
634,L008718,1999JJ00,10862.0,5494.0,4878.0,2977.0,1901.0,258.0,231.0,6680.0,4182.0,4182.0,1156.0,294.0,124.0,2857.0,2856.0,20.5,-15.6
