ID,Bedrijfstakken,Perioden,Wegingscoefficient_1,Prijsindexcijfer_2,Wegingscoefficient_3,Prijsindexcijfer_4,Wegingscoefficient_5,Prijsindexcijfer_6,Wegingscoefficient_7,Prijsindexcijfer_8,Wegingscoefficient_9,Prijsindexcijfer_10,Wegingscoefficient_11,Prijsindexcijfer_12,Wegingscoefficient_13,Prijsindexcijfer_14,Wegingscoefficient_15,Prijsindexcijfer_16,Wegingscoefficient_17,Prijsindexcijfer_18,Wegingscoefficient_19,Prijsindexcijfer_20,Wegingscoefficient_21,Prijsindexcijfer_22,Wegingscoefficient_23,Prijsindexcijfer_24,Wegingscoefficient_25,Prijsindexcijfer_26
1379,1560,1997MM01,1198.0,96.0,580.0,99,,,,,,,618.0,93.0,,,,,,,,,,,,,,
1380,1560,1997MM02,1198.0,96.0,580.0,99,,,,,,,618.0,93.0,,,,,,,,,,,,,,
1381,1560,1997MM03,1198.0,96.0,580.0,99,,,,,,,618.0,92.0,,,,,,,,,,,,,,
1382,1560,1997MM04,1198.0,97.0,580.0,100,,,,,,,618.0,94.0,,,,,,,,,,,,,,
1383,1560,1997MM05,1198.0,97.0,580.0,100,,,,,,,618.0,94.0,,,,,,,,,,,,,,
1384,1560,1997MM06,1198.0,96.0,580.0,100,,,,,,,618.0,93.0,,,,,,,,,,,,,,
1385,1560,1997MM07,1198.0,94.0,580.0,100,,,,,,,618.0,89.0,,,,,,,,,,,,,,
1386,1560,1997MM08,1198.0,94.0,580.0,99,,,,,,,618.0,90.0,,,,,,,,,,,,,,
1387,1560,1997MM09,1198.0,93.0,580.0,97,,,,,,,618.0,89.0,,,,,,,,,,,,,,
1388,1560,1997MM10,1198.0,94.0,580.0,97,,,,,,,618.0,91.0,,,,,,,,,,,,,,
1389,1560,1997MM11,1198.0,93.0,580.0,97,,,,,,,618.0,90.0,,,,,,,,,,,,,,
1390,1560,1997MM12,1198.0,93.0,580.0,97,,,,,,,618.0,90.0,,,,,,,,,,,,,,
1391,1560,1998JJ00,1198.0,94.0,580.0,97,,,,,,,618.0,90.0,,,,,,,,,,,,,,
1392,1560,1998MM01,1198.0,94.0,580.0,98,,,,,,,618.0,91.0,,,,,,,,,,,,,,
1393,1560,1998MM02,1198.0,94.0,580.0,97,,,,,,,618.0,91.0,,,,,,,,,,,,,,
1394,1560,1998MM03,1198.0,94.0,580.0,97,,,,,,,618.0,92.0,,,,,,,,,,,,,,
1395,1560,1998MM04,1198.0,95.0,580.0,97,,,,,,,618.0,92.0,,,,,,,,,,,,,,
1396,1560,1998MM05,1198.0,94.0,580.0,97,,,,,,,618.0,91.0,,,,,,,,,,,,,,
1397,1560,1998MM06,1198.0,94.0,580.0,98,,,,,,,618.0,91.0,,,,,,,,,,,,,,
1398,1560,1998MM07,1198.0,93.0,580.0,97,,,,,,,618.0,90.0,,,,,,,,,,,,,,
1399,1560,1998MM08,1198.0,93.0,580.0,97,,,,,,,618.0,89.0,,,,,,,,,,,,,,
1400,1560,1998MM09,1198.0,92.0,580.0,97,,,,,,,618.0,88.0,,,,,,,,,,,,,,
1401,1560,1998MM10,1198.0,93.0,580.0,97,,,,,,,618.0,90.0,,,,,,,,,,,,,,
1402,1560,1998MM11,1198.0,93.0,580.0,97,,,,,,,618.0,89.0,,,,,,,,,,,,,,
1403,1560,1998MM12,1198.0,92.0,580.0,97,,,,,,,618.0,88.0,,,,,,,,,,,,,,
1404,1570,1990JJ00,3577.0,100.0,3153.0,100,,,,,,,424.0,100.0,,,,,,,,,,,,,,
1405,1570,1990MM01,3577.0,106.0,3153.0,106,,,,,,,424.0,108.0,,,,,,,,,,,,,,
1406,1570,1990MM02,3577.0,105.0,3153.0,105,,,,,,,424.0,107.0,,,,,,,,,,,,,,
1407,1570,1990MM03,3577.0,104.0,3153.0,104,,,,,,,424.0,104.0,,,,,,,,,,,,,,
1408,1570,1990MM04,3577.0,102.0,3153.0,102,,,,,,,424.0,102.0,,,,,,,,,,,,,,
1409,1570,1990MM05,3577.0,101.0,3153.0,101,,,,,,,424.0,101.0,,,,,,,,,,,,,,
1410,1570,1990MM06,3577.0,100.0,3153.0,100,,,,,,,424.0,101.0,,,,,,,,,,,,,,
1411,1570,1990MM07,3577.0,99.0,3153.0,99,,,,,,,424.0,99.0,,,,,,,,,,,,,,
1412,1570,1990MM08,3577.0,98.0,3153.0,98,,,,,,,424.0,96.0,,,,,,,,,,,,,,
1413,1570,1990MM09,3577.0,97.0,3153.0,97,,,,,,,424.0,95.0,,,,,,,,,,,,,,
1414,1570,1990MM10,3577.0,96.0,3153.0,96,,,,,,,424.0,95.0,,,,,,,,,,,,,,
1415,1570,1990MM11,3577.0,96.0,3153.0,96,,,,,,,424.0,95.0,,,,,,,,,,,,,,
1416,1570,1990MM12,3577.0,96.0,3153.0,96,,,,,,,424.0,97.0,,,,,,,,,,,,,,
1417,1570,1991JJ00,3577.0,101.0,3153.0,100,,,,,,,424.0,103.0,,,,,,,,,,,,,,
1418,1570,1991MM01,3577.0,97.0,3153.0,97,,,,,,,424.0,98.0,,,,,,,,,,,,,,
1419,1570,1991MM02,3577.0,97.0,3153.0,97,,,,,,,424.0,98.0,,,,,,,,,,,,,,
1420,1570,1991MM03,3577.0,98.0,3153.0,98,,,,,,,424.0,98.0,,,,,,,,,,,,,,
1421,1570,1991MM04,3577.0,98.0,3153.0,98,,,,,,,424.0,98.0,,,,,,,,,,,,,,
1422,1570,1991MM05,3577.0,100.0,3153.0,100,,,,,,,424.0,99.0,,,,,,,,,,,,,,
1423,1570,1991MM06,3577.0,101.0,3153.0,101,,,,,,,424.0,99.0,,,,,,,,,,,,,,
1424,1570,1991MM07,3577.0,101.0,3153.0,102,,,,,,,424.0,99.0,,,,,,,,,,,,,,
1425,1570,1991MM08,3577.0,102.0,3153.0,102,,,,,,,424.0,103.0,,,,,,,,,,,,,,
1426,1570,1991MM09,3577.0,103.0,3153.0,102,,,,,,,424.0,108.0,,,,,,,,,,,,,,
1427,1570,1991MM10,3577.0,103.0,3153.0,102,,,,,,,424.0,111.0,,,,,,,,,,,,,,
1428,1570,1991MM11,3577.0,103.0,3153.0,102,,,,,,,424.0,112.0,,,,,,,,,,,,,,
1429,1570,1991MM12,3577.0,103.0,3153.0,102,,,,,,,424.0,112.0,,,,,,,,,,,,,,
1430,1570,1992JJ00,3577.0,103.0,3153.0,102,,,,,,,424.0,110.0,,,,,,,,,,,,,,
1431,1570,1992MM01,3577.0,103.0,3153.0,102,,,,,,,424.0,112.0,,,,,,,,,,,,,,
1432,1570,1992MM02,3577.0,104.0,3153.0,103,,,,,,,424.0,112.0,,,,,,,,,,,,,,
1433,1570,1992MM03,3577.0,104.0,3153.0,103,,,,,,,424.0,110.0,,,,,,,,,,,,,,
1434,1570,1992MM04,3577.0,104.0,3153.0,103,,,,,,,424.0,110.0,,,,,,,,,,,,,,
1435,1570,1992MM05,3577.0,103.0,3153.0,103,,,,,,,424.0,109.0,,,,,,,,,,,,,,
1436,1570,1992MM06,3577.0,103.0,3153.0,102,,,,,,,424.0,109.0,,,,,,,,,,,,,,
1437,1570,1992MM07,3577.0,103.0,3153.0,102,,,,,,,424.0,111.0,,,,,,,,,,,,,,
1438,1570,1992MM08,3577.0,102.0,3153.0,101,,,,,,,424.0,112.0,,,,,,,,,,,,,,
1439,1570,1992MM09,3577.0,102.0,3153.0,101,,,,,,,424.0,112.0,,,,,,,,,,,,,,
1440,1570,1992MM10,3577.0,101.0,3153.0,100,,,,,,,424.0,110.0,,,,,,,,,,,,,,
1441,1570,1992MM11,3577.0,101.0,3153.0,100,,,,,,,424.0,109.0,,,,,,,,,,,,,,
1442,1570,1992MM12,3577.0,101.0,3153.0,100,,,,,,,424.0,109.0,,,,,,,,,,,,,,
1443,1570,1993JJ00,3577.0,98.0,3153.0,98,,,,,,,424.0,104.0,,,,,,,,,,,,,,
1444,1570,1993MM01,3577.0,101.0,3153.0,100,,,,,,,424.0,109.0,,,,,,,,,,,,,,
1445,1570,1993MM02,3577.0,101.0,3153.0,100,,,,,,,424.0,109.0,,,,,,,,,,,,,,
1446,1570,1993MM03,3577.0,101.0,3153.0,100,,,,,,,424.0,107.0,,,,,,,,,,,,,,
1447,1570,1993MM04,3577.0,100.0,3153.0,99,,,,,,,424.0,105.0,,,,,,,,,,,,,,
1448,1570,1993MM05,3577.0,99.0,3153.0,98,,,,,,,424.0,104.0,,,,,,,,,,,,,,
1449,1570,1993MM06,3577.0,98.0,3153.0,98,,,,,,,424.0,104.0,,,,,,,,,,,,,,
1450,1570,1993MM07,3577.0,98.0,3153.0,97,,,,,,,424.0,104.0,,,,,,,,,,,,,,
1451,1570,1993MM08,3577.0,97.0,3153.0,97,,,,,,,424.0,101.0,,,,,,,,,,,,,,
1452,1570,1993MM09,3577.0,97.0,3153.0,97,,,,,,,424.0,101.0,,,,,,,,,,,,,,
1453,1570,1993MM10,3577.0,96.0,3153.0,96,,,,,,,424.0,101.0,,,,,,,,,,,,,,
1454,1570,1993MM11,3577.0,96.0,3153.0,95,,,,,,,424.0,101.0,,,,,,,,,,,,,,
1455,1570,1993MM12,3577.0,96.0,3153.0,95,,,,,,,424.0,102.0,,,,,,,,,,,,,,
1456,1570,1994JJ00,3577.0,97.0,3153.0,96,,,,,,,424.0,101.0,,,,,,,,,,,,,,
1457,1570,1994MM01,3577.0,97.0,3153.0,96,,,,,,,424.0,103.0,,,,,,,,,,,,,,
1458,1570,1994MM02,3577.0,97.0,3153.0,96,,,,,,,424.0,103.0,,,,,,,,,,,,,,
1459,1570,1994MM03,3577.0,97.0,3153.0,96,,,,,,,424.0,101.0,,,,,,,,,,,,,,
1460,1570,1994MM04,3577.0,97.0,3153.0,96,,,,,,,424.0,101.0,,,,,,,,,,,,,,
1461,1570,1994MM05,3577.0,97.0,3153.0,97,,,,,,,424.0,100.0,,,,,,,,,,,,,,
1462,1570,1994MM06,3577.0,97.0,3153.0,97,,,,,,,424.0,100.0,,,,,,,,,,,,,,
1463,1570,1994MM07,3577.0,97.0,3153.0,97,,,,,,,424.0,99.0,,,,,,,,,,,,,,
1464,1570,1994MM08,3577.0,97.0,3153.0,97,,,,,,,424.0,100.0,,,,,,,,,,,,,,
1465,1570,1994MM09,3577.0,97.0,3153.0,96,,,,,,,424.0,101.0,,,,,,,,,,,,,,
1466,1570,1994MM10,3577.0,96.0,3153.0,95,,,,,,,424.0,103.0,,,,,,,,,,,,,,
1467,1570,1994MM11,3577.0,96.0,3153.0,95,,,,,,,424.0,102.0,,,,,,,,,,,,,,
1468,1570,1994MM12,3577.0,95.0,3153.0,95,,,,,,,424.0,102.0,,,,,,,,,,,,,,
1469,1570,1995JJ00,3577.0,95.0,3153.0,94,,,,,,,424.0,103.0,,,,,,,,,,,,,,
1470,1570,1995MM01,3577.0,96.0,3153.0,95,,,,,,,424.0,102.0,,,,,,,,,,,,,,
1471,1570,1995MM02,3577.0,96.0,3153.0,95,,,,,,,424.0,104.0,,,,,,,,,,,,,,
1472,1570,1995MM03,3577.0,96.0,3153.0,95,,,,,,,424.0,104.0,,,,,,,,,,,,,,
1473,1570,1995MM04,3577.0,96.0,3153.0,95,,,,,,,424.0,103.0,,,,,,,,,,,,,,
1474,1570,1995MM05,3577.0,95.0,3153.0,94,,,,,,,424.0,102.0,,,,,,,,,,,,,,
1475,1570,1995MM06,3577.0,95.0,3153.0,94,,,,,,,424.0,102.0,,,,,,,,,,,,,,
1476,1570,1995MM07,3577.0,95.0,3153.0,94,,,,,,,424.0,102.0,,,,,,,,,,,,,,
1477,1570,1995MM08,3577.0,94.0,3153.0,93,,,,,,,424.0,103.0,,,,,,,,,,,,,,
1478,1570,1995MM09,3577.0,94.0,3153.0,93,,,,,,,424.0,103.0,,,,,,,,,,,,,,
1479,1570,1995MM10,3577.0,95.0,3153.0,93,,,,,,,424.0,104.0,,,,,,,,,,,,,,
1480,1570,1995MM11,3577.0,95.0,3153.0,94,,,,,,,424.0,105.0,,,,,,,,,,,,,,
1481,1570,1995MM12,3577.0,96.0,3153.0,95,,,,,,,424.0,104.0,,,,,,,,,,,,,,
1482,1570,1996JJ00,3577.0,99.0,3153.0,99,,,,,,,424.0,102.0,,,,,,,,,,,,,,
1483,1570,1996MM01,3577.0,97.0,3153.0,96,,,,,,,424.0,105.0,,,,,,,,,,,,,,
1484,1570,1996MM02,3577.0,98.0,3153.0,97,,,,,,,424.0,104.0,,,,,,,,,,,,,,
1485,1570,1996MM03,3577.0,99.0,3153.0,98,,,,,,,424.0,103.0,,,,,,,,,,,,,,
1486,1570,1996MM04,3577.0,99.0,3153.0,98,,,,,,,424.0,102.0,,,,,,,,,,,,,,
1487,1570,1996MM05,3577.0,99.0,3153.0,99,,,,,,,424.0,101.0,,,,,,,,,,,,,,
1488,1570,1996MM06,3577.0,100.0,3153.0,100,,,,,,,424.0,101.0,,,,,,,,,,,,,,
1489,1570,1996MM07,3577.0,100.0,3153.0,100,,,,,,,424.0,101.0,,,,,,,,,,,,,,
1490,1570,1996MM08,3577.0,100.0,3153.0,100,,,,,,,424.0,101.0,,,,,,,,,,,,,,
1491,1570,1996MM09,3577.0,100.0,3153.0,100,,,,,,,424.0,100.0,,,,,,,,,,,,,,
1492,1570,1996MM10,3577.0,100.0,3153.0,99,,,,,,,424.0,102.0,,,,,,,,,,,,,,
1493,1570,1996MM11,3577.0,99.0,3153.0,99,,,,,,,424.0,102.0,,,,,,,,,,,,,,
1494,1570,1996MM12,3577.0,99.0,3153.0,99,,,,,,,424.0,103.0,,,,,,,,,,,,,,
1495,1570,1997JJ00,3577.0,101.0,3153.0,100,,,,,,,424.0,102.0,,,,,,,,,,,,,,
1496,1570,1997MM01,3577.0,100.0,3153.0,99,,,,,,,424.0,104.0,,,,,,,,,,,,,,
1497,1570,1997MM02,3577.0,100.0,3153.0,100,,,,,,,424.0,102.0,,,,,,,,,,,,,,
1498,1570,1997MM03,3577.0,101.0,3153.0,101,,,,,,,424.0,103.0,,,,,,,,,,,,,,
1499,1570,1997MM04,3577.0,102.0,3153.0,102,,,,,,,424.0,101.0,,,,,,,,,,,,,,
1500,1570,1997MM05,3577.0,102.0,3153.0,102,,,,,,,424.0,99.0,,,,,,,,,,,,,,
1501,1570,1997MM06,3577.0,102.0,3153.0,102,,,,,,,424.0,99.0,,,,,,,,,,,,,,
1502,1570,1997MM07,3577.0,101.0,3153.0,101,,,,,,,424.0,99.0,,,,,,,,,,,,,,
1503,1570,1997MM08,3577.0,100.0,3153.0,100,,,,,,,424.0,99.0,,,,,,,,,,,,,,
1504,1570,1997MM09,3577.0,100.0,3153.0,99,,,,,,,424.0,100.0,,,,,,,,,,,,,,
1505,1570,1997MM10,3577.0,100.0,3153.0,99,,,,,,,424.0,104.0,,,,,,,,,,,,,,
1506,1570,1997MM11,3577.0,99.0,3153.0,98,,,,,,,424.0,106.0,,,,,,,,,,,,,,
1507,1570,1997MM12,3577.0,100.0,3153.0,99,,,,,,,424.0,110.0,,,,,,,,,,,,,,
1508,1570,1998JJ00,3577.0,95.0,3153.0,94,,,,,,,424.0,105.0,,,,,,,,,,,,,,
1509,1570,1998MM01,3577.0,100.0,3153.0,99,,,,,,,424.0,110.0,,,,,,,,,,,,,,
1510,1570,1998MM02,3577.0,100.0,3153.0,99,,,,,,,424.0,108.0,,,,,,,,,,,,,,
1511,1570,1998MM03,3577.0,99.0,3153.0,98,,,,,,,424.0,107.0,,,,,,,,,,,,,,
1512,1570,1998MM04,3577.0,98.0,3153.0,97,,,,,,,424.0,105.0,,,,,,,,,,,,,,
1513,1570,1998MM05,3577.0,97.0,3153.0,96,,,,,,,424.0,105.0,,,,,,,,,,,,,,
1514,1570,1998MM06,3577.0,96.0,3153.0,95,,,,,,,424.0,104.0,,,,,,,,,,,,,,
1515,1570,1998MM07,3577.0,95.0,3153.0,94,,,,,,,424.0,105.0,,,,,,,,,,,,,,
1516,1570,1998MM08,3577.0,94.0,3153.0,93,,,,,,,424.0,105.0,,,,,,,,,,,,,,
1517,1570,1998MM09,3577.0,93.0,3153.0,92,,,,,,,424.0,105.0,,,,,,,,,,,,,,
1518,1570,1998MM10,3577.0,92.0,3153.0,90,,,,,,,424.0,102.0,,,,,,,,,,,,,,
1519,1570,1998MM11,3577.0,91.0,3153.0,89,,,,,,,424.0,102.0,,,,,,,,,,,,,,
1520,1570,1998MM12,3577.0,91.0,3153.0,89,,,,,,,424.0,101.0,,,,,,,,,,,,,,
1521,1580,1990JJ00,5366.0,100.0,3359.0,100,,,,,,,2007.0,100.0,,,,,,,,,,,,,,
1522,1580,1990MM01,5366.0,99.0,3359.0,99,,,,,,,2007.0,99.0,,,,,,,,,,,,,,
1523,1580,1990MM02,5366.0,99.0,3359.0,99,,,,,,,2007.0,99.0,,,,,,,,,,,,,,
1524,1580,1990MM03,5366.0,100.0,3359.0,100,,,,,,,2007.0,99.0,,,,,,,,,,,,,,
1525,1580,1990MM04,5366.0,100.0,3359.0,100,,,,,,,2007.0,100.0,,,,,,,,,,,,,,
1526,1580,1990MM05,5366.0,100.0,3359.0,100,,,,,,,2007.0,102.0,,,,,,,,,,,,,,
1527,1580,1990MM06,5366.0,100.0,3359.0,100,,,,,,,2007.0,100.0,,,,,,,,,,,,,,
1528,1580,1990MM07,5366.0,100.0,3359.0,100,,,,,,,2007.0,100.0,,,,,,,,,,,,,,
1529,1580,1990MM08,5366.0,100.0,3359.0,100,,,,,,,2007.0,101.0,,,,,,,,,,,,,,
1530,1580,1990MM09,5366.0,101.0,3359.0,100,,,,,,,2007.0,102.0,,,,,,,,,,,,,,
1531,1580,1990MM10,5366.0,100.0,3359.0,101,,,,,,,2007.0,99.0,,,,,,,,,,,,,,
1532,1580,1990MM11,5366.0,100.0,3359.0,101,,,,,,,2007.0,99.0,,,,,,,,,,,,,,
1533,1580,1990MM12,5366.0,100.0,3359.0,101,,,,,,,2007.0,99.0,,,,,,,,,,,,,,
1534,1580,1991JJ00,5366.0,101.0,3359.0,102,,,,,,,2007.0,100.0,,,,,,,,,,,,,,
1535,1580,1991MM01,5366.0,101.0,3359.0,102,,,,,,,2007.0,99.0,,,,,,,,,,,,,,
1536,1580,1991MM02,5366.0,100.0,3359.0,102,,,,,,,2007.0,98.0,,,,,,,,,,,,,,
1537,1580,1991MM03,5366.0,101.0,3359.0,102,,,,,,,2007.0,100.0,,,,,,,,,,,,,,
1538,1580,1991MM04,5366.0,101.0,3359.0,102,,,,,,,2007.0,99.0,,,,,,,,,,,,,,
1539,1580,1991MM05,5366.0,101.0,3359.0,102,,,,,,,2007.0,99.0,,,,,,,,,,,,,,
1540,1580,1991MM06,5366.0,101.0,3359.0,102,,,,,,,2007.0,99.0,,,,,,,,,,,,,,
1541,1580,1991MM07,5366.0,101.0,3359.0,103,,,,,,,2007.0,99.0,,,,,,,,,,,,,,
1542,1580,1991MM08,5366.0,102.0,3359.0,103,,,,,,,2007.0,100.0,,,,,,,,,,,,,,
1543,1580,1991MM09,5366.0,101.0,3359.0,103,,,,,,,2007.0,99.0,,,,,,,,,,,,,,
1544,1580,1991MM10,5366.0,102.0,3359.0,103,,,,,,,2007.0,101.0,,,,,,,,,,,,,,
1545,1580,1991MM11,5366.0,102.0,3359.0,103,,,,,,,2007.0,101.0,,,,,,,,,,,,,,
1546,1580,1991MM12,5366.0,102.0,3359.0,103,,,,,,,2007.0,101.0,,,,,,,,,,,,,,
1547,1580,1992JJ00,5366.0,102.0,3359.0,104,,,,,,,2007.0,98.0,,,,,,,,,,,,,,
1548,1580,1992MM01,5366.0,103.0,3359.0,104,,,,,,,2007.0,102.0,,,,,,,,,,,,,,
1549,1580,1992MM02,5366.0,103.0,3359.0,104,,,,,,,2007.0,101.0,,,,,,,,,,,,,,
1550,1580,1992MM03,5366.0,103.0,3359.0,104,,,,,,,2007.0,100.0,,,,,,,,,,,,,,
1551,1580,1992MM04,5366.0,103.0,3359.0,104,,,,,,,2007.0,99.0,,,,,,,,,,,,,,
1552,1580,1992MM05,5366.0,102.0,3359.0,104,,,,,,,2007.0,98.0,,,,,,,,,,,,,,
1553,1580,1992MM06,5366.0,102.0,3359.0,104,,,,,,,2007.0,99.0,,,,,,,,,,,,,,
1554,1580,1992MM07,5366.0,102.0,3359.0,104,,,,,,,2007.0,97.0,,,,,,,,,,,,,,
1555,1580,1992MM08,5366.0,101.0,3359.0,104,,,,,,,2007.0,97.0,,,,,,,,,,,,,,
1556,1580,1992MM09,5366.0,101.0,3359.0,104,,,,,,,2007.0,96.0,,,,,,,,,,,,,,
1557,1580,1992MM10,5366.0,101.0,3359.0,104,,,,,,,2007.0,96.0,,,,,,,,,,,,,,
1558,1580,1992MM11,5366.0,101.0,3359.0,104,,,,,,,2007.0,96.0,,,,,,,,,,,,,,
1559,1580,1992MM12,5366.0,101.0,3359.0,104,,,,,,,2007.0,96.0,,,,,,,,,,,,,,
1560,1580,1993JJ00,5366.0,103.0,3359.0,105,,,,,,,2007.0,99.0,,,,,,,,,,,,,,
1561,1580,1993MM01,5366.0,102.0,3359.0,104,,,,,,,2007.0,97.0,,,,,,,,,,,,,,
1562,1580,1993MM02,5366.0,101.0,3359.0,104,,,,,,,2007.0,97.0,,,,,,,,,,,,,,
1563,1580,1993MM03,5366.0,102.0,3359.0,104,,,,,,,2007.0,97.0,,,,,,,,,,,,,,
1564,1580,1993MM04,5366.0,102.0,3359.0,104,,,,,,,2007.0,97.0,,,,,,,,,,,,,,
1565,1580,1993MM05,5366.0,102.0,3359.0,104,,,,,,,2007.0,98.0,,,,,,,,,,,,,,
1566,1580,1993MM06,5366.0,102.0,3359.0,104,,,,,,,2007.0,98.0,,,,,,,,,,,,,,
1567,1580,1993MM07,5366.0,102.0,3359.0,104,,,,,,,2007.0,98.0,,,,,,,,,,,,,,
1568,1580,1993MM08,5366.0,103.0,3359.0,105,,,,,,,2007.0,101.0,,,,,,,,,,,,,,
1569,1580,1993MM09,5366.0,104.0,3359.0,105,,,,,,,2007.0,102.0,,,,,,,,,,,,,,
1570,1580,1993MM10,5366.0,104.0,3359.0,105,,,,,,,2007.0,102.0,,,,,,,,,,,,,,
1571,1580,1993MM11,5366.0,105.0,3359.0,105,,,,,,,2007.0,103.0,,,,,,,,,,,,,,
1572,1580,1993MM12,5366.0,104.0,3359.0,105,,,,,,,2007.0,103.0,,,,,,,,,,,,,,
1573,1580,1994JJ00,5366.0,106.0,3359.0,108,,,,,,,2007.0,103.0,,,,,,,,,,,,,,
1574,1580,1994MM01,5366.0,105.0,3359.0,106,,,,,,,2007.0,103.0,,,,,,,,,,,,,,
1575,1580,1994MM02,5366.0,104.0,3359.0,106,,,,,,,2007.0,102.0,,,,,,,,,,,,,,
1576,1580,1994MM03,5366.0,104.0,3359.0,105,,,,,,,2007.0,101.0,,,,,,,,,,,,,,
1577,1580,1994MM04,5366.0,104.0,3359.0,106,,,,,,,2007.0,102.0,,,,,,,,,,,,,,
1578,1580,1994MM05,5366.0,105.0,3359.0,106,,,,,,,2007.0,102.0,,,,,,,,,,,,,,
1579,1580,1994MM06,5366.0,105.0,3359.0,107,,,,,,,2007.0,103.0,,,,,,,,,,,,,,
1580,1580,1994MM07,5366.0,107.0,3359.0,108,,,,,,,2007.0,104.0,,,,,,,,,,,,,,
1581,1580,1994MM08,5366.0,108.0,3359.0,110,,,,,,,2007.0,104.0,,,,,,,,,,,,,,
1582,1580,1994MM09,5366.0,108.0,3359.0,110,,,,,,,2007.0,103.0,,,,,,,,,,,,,,
1583,1580,1994MM10,5366.0,108.0,3359.0,111,,,,,,,2007.0,104.0,,,,,,,,,,,,,,
1584,1580,1994MM11,5366.0,109.0,3359.0,111,,,,,,,2007.0,105.0,,,,,,,,,,,,,,
1585,1580,1994MM12,5366.0,109.0,3359.0,111,,,,,,,2007.0,104.0,,,,,,,,,,,,,,
1586,1580,1995JJ00,5366.0,108.0,3359.0,110,,,,,,,2007.0,104.0,,,,,,,,,,,,,,
1587,1580,1995MM01,5366.0,109.0,3359.0,111,,,,,,,2007.0,105.0,,,,,,,,,,,,,,
1588,1580,1995MM02,5366.0,109.0,3359.0,111,,,,,,,2007.0,105.0,,,,,,,,,,,,,,
1589,1580,1995MM03,5366.0,108.0,3359.0,111,,,,,,,2007.0,104.0,,,,,,,,,,,,,,
1590,1580,1995MM04,5366.0,108.0,3359.0,110,,,,,,,2007.0,103.0,,,,,,,,,,,,,,
1591,1580,1995MM05,5366.0,108.0,3359.0,110,,,,,,,2007.0,103.0,,,,,,,,,,,,,,
1592,1580,1995MM06,5366.0,107.0,3359.0,110,,,,,,,2007.0,102.0,,,,,,,,,,,,,,
1593,1580,1995MM07,5366.0,107.0,3359.0,110,,,,,,,2007.0,102.0,,,,,,,,,,,,,,
1594,1580,1995MM08,5366.0,107.0,3359.0,110,,,,,,,2007.0,103.0,,,,,,,,,,,,,,
1595,1580,1995MM09,5366.0,108.0,3359.0,110,,,,,,,2007.0,104.0,,,,,,,,,,,,,,
1596,1580,1995MM10,5366.0,108.0,3359.0,110,,,,,,,2007.0,105.0,,,,,,,,,,,,,,
1597,1580,1995MM11,5366.0,107.0,3359.0,109,,,,,,,2007.0,104.0,,,,,,,,,,,,,,
1598,1580,1995MM12,5366.0,107.0,3359.0,109,,,,,,,2007.0,104.0,,,,,,,,,,,,,,
1599,1580,1996JJ00,5366.0,108.0,3359.0,109,,,,,,,2007.0,105.0,,,,,,,,,,,,,,
1600,1580,1996MM01,5366.0,107.0,3359.0,109,,,,,,,2007.0,104.0,,,,,,,,,,,,,,
1601,1580,1996MM02,5366.0,107.0,3359.0,109,,,,,,,2007.0,104.0,,,,,,,,,,,,,,
1602,1580,1996MM03,5366.0,107.0,3359.0,109,,,,,,,2007.0,104.0,,,,,,,,,,,,,,
1603,1580,1996MM04,5366.0,108.0,3359.0,110,,,,,,,2007.0,106.0,,,,,,,,,,,,,,
1604,1580,1996MM05,5366.0,108.0,3359.0,109,,,,,,,2007.0,106.0,,,,,,,,,,,,,,
1605,1580,1996MM06,5366.0,108.0,3359.0,109,,,,,,,2007.0,107.0,,,,,,,,,,,,,,
1606,1580,1996MM07,5366.0,108.0,3359.0,110,,,,,,,2007.0,106.0,,,,,,,,,,,,,,
1607,1580,1996MM08,5366.0,108.0,3359.0,109,,,,,,,2007.0,106.0,,,,,,,,,,,,,,
1608,1580,1996MM09,5366.0,108.0,3359.0,109,,,,,,,2007.0,107.0,,,,,,,,,,,,,,
1609,1580,1996MM10,5366.0,108.0,3359.0,109,,,,,,,2007.0,106.0,,,,,,,,,,,,,,
1610,1580,1996MM11,5366.0,108.0,3359.0,109,,,,,,,2007.0,105.0,,,,,,,,,,,,,,
1611,1580,1996MM12,5366.0,108.0,3359.0,109,,,,,,,2007.0,105.0,,,,,,,,,,,,,,
1612,1580,1997JJ00,5366.0,111.0,3359.0,112,,,,,,,2007.0,110.0,,,,,,,,,,,,,,
1613,1580,1997MM01,5366.0,108.0,3359.0,109,,,,,,,2007.0,106.0,,,,,,,,,,,,,,
1614,1580,1997MM02,5366.0,108.0,3359.0,110,,,,,,,2007.0,105.0,,,,,,,,,,,,,,
1615,1580,1997MM03,5366.0,109.0,3359.0,110,,,,,,,2007.0,107.0,,,,,,,,,,,,,,
1616,1580,1997MM04,5366.0,109.0,3359.0,111,,,,,,,2007.0,107.0,,,,,,,,,,,,,,
1617,1580,1997MM05,5366.0,111.0,3359.0,112,,,,,,,2007.0,109.0,,,,,,,,,,,,,,
1618,1580,1997MM06,5366.0,112.0,3359.0,113,,,,,,,2007.0,110.0,,,,,,,,,,,,,,
1619,1580,1997MM07,5366.0,112.0,3359.0,113,,,,,,,2007.0,110.0,,,,,,,,,,,,,,
1620,1580,1997MM08,5366.0,113.0,3359.0,114,,,,,,,2007.0,112.0,,,,,,,,,,,,,,
