ID,Bronnen,Emissies,Perioden,EmissiesNederlandsGrondgebied_1
4191,A025431,A044113,2021JJ00,0.118
4192,A025431,A051771,1990JJ00,0.323
4193,A025431,A051771,1991JJ00,0.317
4194,A025431,A051771,1992JJ00,0.308
4195,A025431,A051771,1993JJ00,0.309
4196,A025431,A051771,1994JJ00,0.313
4197,A025431,A051771,1995JJ00,0.355
4198,A025431,A051771,1996JJ00,0.342
4199,A025431,A051771,1997JJ00,0.357
4200,A025431,A051771,1998JJ00,0.34
4201,A025431,A051771,1999JJ00,0.346
4202,A025431,A051771,2000JJ00,0.331
4203,A025431,A051771,2001JJ00,0.315
4204,A025431,A051771,2002JJ00,0.255
4205,A025431,A051771,2003JJ00,0.228
4206,A025431,A051771,2004JJ00,0.208
4207,A025431,A051771,2005JJ00,0.206
4208,A025431,A051771,2006JJ00,0.193
4209,A025431,A051771,2007JJ00,0.169
4210,A025431,A051771,2008JJ00,0.154
4211,A025431,A051771,2009JJ00,0.15
4212,A025431,A051771,2010JJ00,0.138
4213,A025431,A051771,2011JJ00,0.101
4214,A025431,A051771,2012JJ00,0.079
4215,A025431,A051771,2013JJ00,0.092
4216,A025431,A051771,2014JJ00,0.095
4217,A025431,A051771,2015JJ00,0.085
4218,A025431,A051771,2016JJ00,0.089
4219,A025431,A051771,2017JJ00,0.072
4220,A025431,A051771,2018JJ00,0.085
4221,A025431,A051771,2019JJ00,0.117
4222,A025431,A051771,2020JJ00,0.101
4223,A025431,A051771,2021JJ00,0.112
4224,A025423,A044109,1990JJ00,100.0
4225,A025423,A044109,1991JJ00,100.0
4226,A025423,A044109,1992JJ00,100.0
4227,A025423,A044109,1993JJ00,100.0
4228,A025423,A044109,1994JJ00,100.0
4229,A025423,A044109,1995JJ00,100.0
4230,A025423,A044109,1996JJ00,100.0
4231,A025423,A044109,1997JJ00,100.0
4232,A025423,A044109,1998JJ00,100.0
4233,A025423,A044109,1999JJ00,100.0
4234,A025423,A044109,2000JJ00,100.0
4235,A025423,A044109,2001JJ00,100.0
4236,A025423,A044109,2002JJ00,100.0
4237,A025423,A044109,2003JJ00,100.0
4238,A025423,A044109,2004JJ00,100.0
4239,A025423,A044109,2005JJ00,100.0
4240,A025423,A044109,2006JJ00,100.0
4241,A025423,A044109,2007JJ00,100.0
4242,A025423,A044109,2008JJ00,100.0
4243,A025423,A044109,2009JJ00,100.0
4244,A025423,A044109,2010JJ00,100.0
4245,A025423,A044109,2011JJ00,100.0
4246,A025423,A044109,2012JJ00,100.0
4247,A025423,A044109,2013JJ00,100.0
4248,A025423,A044109,2014JJ00,100.0
4249,A025423,A044109,2015JJ00,100.0
4250,A025423,A044109,2016JJ00,100.0
4251,A025423,A044109,2017JJ00,100.0
4252,A025423,A044109,2018JJ00,100.0
4253,A025423,A044109,2019JJ00,100.0
4254,A025423,A044109,2020JJ00,100.0
4255,A025423,A044109,2021JJ00,100.0
4256,A025423,A044108,1990JJ00,0.262
4257,A025423,A044108,1991JJ00,0.263
4258,A025423,A044108,1992JJ00,0.264
4259,A025423,A044108,1993JJ00,0.265
4260,A025423,A044108,1994JJ00,0.266
4261,A025423,A044108,1995JJ00,0.271
4262,A025423,A044108,1996JJ00,0.281
4263,A025423,A044108,1997JJ00,0.304
4264,A025423,A044108,1998JJ00,0.296
4265,A025423,A044108,1999JJ00,0.268
4266,A025423,A044108,2000JJ00,0.324
4267,A025423,A044108,2001JJ00,0.306
4268,A025423,A044108,2002JJ00,0.294
4269,A025423,A044108,2003JJ00,0.283
4270,A025423,A044108,2004JJ00,0.3
4271,A025423,A044108,2005JJ00,0.29
4272,A025423,A044108,2006JJ00,0.29
4273,A025423,A044108,2007JJ00,0.289
4274,A025423,A044108,2008JJ00,0.29
4275,A025423,A044108,2009JJ00,0.269
4276,A025423,A044108,2010JJ00,0.291
4277,A025423,A044108,2011JJ00,0.287
4278,A025423,A044108,2012JJ00,0.243
4279,A025423,A044108,2013JJ00,0.242
4280,A025423,A044108,2014JJ00,0.253
4281,A025423,A044108,2015JJ00,0.272
4282,A025423,A044108,2016JJ00,0.279
4283,A025423,A044108,2017JJ00,0.264
4284,A025423,A044108,2018JJ00,0.227
4285,A025423,A044108,2019JJ00,0.22
4286,A025423,A044108,2020JJ00,0.224
4287,A025423,A044108,2021JJ00,0.224
4288,A025423,A044116,1990JJ00,0.076
4289,A025423,A044116,1991JJ00,0.076
4290,A025423,A044116,1992JJ00,0.077
4291,A025423,A044116,1993JJ00,0.077
4292,A025423,A044116,1994JJ00,0.077
4293,A025423,A044116,1995JJ00,0.079
4294,A025423,A044116,1996JJ00,0.082
4295,A025423,A044116,1997JJ00,0.089
4296,A025423,A044116,1998JJ00,0.086
4297,A025423,A044116,1999JJ00,0.078
4298,A025423,A044116,2000JJ00,0.093
4299,A025423,A044116,2001JJ00,0.088
4300,A025423,A044116,2002JJ00,0.084
4301,A025423,A044116,2003JJ00,0.081
4302,A025423,A044116,2004JJ00,0.086
4303,A025423,A044116,2005JJ00,0.083
4304,A025423,A044116,2006JJ00,0.083
4305,A025423,A044116,2007JJ00,0.082
4306,A025423,A044116,2008JJ00,0.083
4307,A025423,A044116,2009JJ00,0.078
4308,A025423,A044116,2010JJ00,0.083
4309,A025423,A044116,2011JJ00,0.083
4310,A025423,A044116,2012JJ00,0.071
4311,A025423,A044116,2013JJ00,0.071
4312,A025423,A044116,2014JJ00,0.075
4313,A025423,A044116,2015JJ00,0.081
4314,A025423,A044116,2016JJ00,0.084
4315,A025423,A044116,2017JJ00,0.08
4316,A025423,A044116,2018JJ00,0.069
4317,A025423,A044116,2019JJ00,0.067
4318,A025423,A044116,2020JJ00,0.069
4319,A025423,A044116,2021JJ00,0.069
4320,A025423,A044117,1990JJ00,0.0
4321,A025423,A044117,1991JJ00,0.0
4322,A025423,A044117,1992JJ00,0.0
4323,A025423,A044117,1993JJ00,0.0
4324,A025423,A044117,1994JJ00,0.0
4325,A025423,A044117,1995JJ00,0.0
4326,A025423,A044117,1996JJ00,0.0
4327,A025423,A044117,1997JJ00,0.0
4328,A025423,A044117,1998JJ00,0.0
4329,A025423,A044117,1999JJ00,0.0
4330,A025423,A044117,2000JJ00,0.0
4331,A025423,A044117,2001JJ00,0.0
4332,A025423,A044117,2002JJ00,0.0
4333,A025423,A044117,2003JJ00,0.0
4334,A025423,A044117,2004JJ00,0.0
4335,A025423,A044117,2005JJ00,0.0
4336,A025423,A044117,2006JJ00,0.0
4337,A025423,A044117,2007JJ00,0.0
4338,A025423,A044117,2008JJ00,0.0
4339,A025423,A044117,2009JJ00,0.0
4340,A025423,A044117,2010JJ00,0.0
4341,A025423,A044117,2011JJ00,0.0
4342,A025423,A044117,2012JJ00,0.0
4343,A025423,A044117,2013JJ00,0.0
4344,A025423,A044117,2014JJ00,0.0
4345,A025423,A044117,2015JJ00,0.0
4346,A025423,A044117,2016JJ00,0.0
4347,A025423,A044117,2017JJ00,0.0
4348,A025423,A044117,2018JJ00,0.0
4349,A025423,A044117,2019JJ00,0.0
4350,A025423,A044117,2020JJ00,0.0
4351,A025423,A044117,2021JJ00,0.0
4352,A025423,A044115,1990JJ00,0.076
4353,A025423,A044115,1991JJ00,0.076
4354,A025423,A044115,1992JJ00,0.077
4355,A025423,A044115,1993JJ00,0.077
4356,A025423,A044115,1994JJ00,0.077
4357,A025423,A044115,1995JJ00,0.079
4358,A025423,A044115,1996JJ00,0.082
4359,A025423,A044115,1997JJ00,0.089
4360,A025423,A044115,1998JJ00,0.086
4361,A025423,A044115,1999JJ00,0.078
4362,A025423,A044115,2000JJ00,0.093
4363,A025423,A044115,2001JJ00,0.088
4364,A025423,A044115,2002JJ00,0.084
4365,A025423,A044115,2003JJ00,0.081
4366,A025423,A044115,2004JJ00,0.086
4367,A025423,A044115,2005JJ00,0.083
4368,A025423,A044115,2006JJ00,0.083
4369,A025423,A044115,2007JJ00,0.082
4370,A025423,A044115,2008JJ00,0.083
4371,A025423,A044115,2009JJ00,0.078
4372,A025423,A044115,2010JJ00,0.083
4373,A025423,A044115,2011JJ00,0.083
4374,A025423,A044115,2012JJ00,0.071
4375,A025423,A044115,2013JJ00,0.071
4376,A025423,A044115,2014JJ00,0.075
4377,A025423,A044115,2015JJ00,0.081
4378,A025423,A044115,2016JJ00,0.084
4379,A025423,A044115,2017JJ00,0.08
4380,A025423,A044115,2018JJ00,0.069
4381,A025423,A044115,2019JJ00,0.067
4382,A025423,A044115,2020JJ00,0.069
4383,A025423,A044115,2021JJ00,0.069
4384,A025423,A044107,1990JJ00,0.003
4385,A025423,A044107,1991JJ00,0.003
4386,A025423,A044107,1992JJ00,0.003
4387,A025423,A044107,1993JJ00,0.003
4388,A025423,A044107,1994JJ00,0.003
4389,A025423,A044107,1995JJ00,0.003
4390,A025423,A044107,1996JJ00,0.003
4391,A025423,A044107,1997JJ00,0.004
4392,A025423,A044107,1998JJ00,0.003
4393,A025423,A044107,1999JJ00,0.003
4394,A025423,A044107,2000JJ00,0.004
4395,A025423,A044107,2001JJ00,0.004
4396,A025423,A044107,2002JJ00,0.003
4397,A025423,A044107,2003JJ00,0.003
4398,A025423,A044107,2004JJ00,0.003
4399,A025423,A044107,2005JJ00,0.003
4400,A025423,A044107,2006JJ00,0.003
4401,A025423,A044107,2007JJ00,0.003
4402,A025423,A044107,2008JJ00,0.003
4403,A025423,A044107,2009JJ00,0.003
4404,A025423,A044107,2010JJ00,0.003
4405,A025423,A044107,2011JJ00,0.003
4406,A025423,A044107,2012JJ00,0.003
4407,A025423,A044107,2013JJ00,0.003
4408,A025423,A044107,2014JJ00,0.003
4409,A025423,A044107,2015JJ00,0.003
4410,A025423,A044107,2016JJ00,0.003
4411,A025423,A044107,2017JJ00,0.003
4412,A025423,A044107,2018JJ00,0.003
4413,A025423,A044107,2019JJ00,0.003
4414,A025423,A044107,2020JJ00,0.003
4415,A025423,A044107,2021JJ00,0.003
4416,A025423,A044118,1990JJ00,0.073
4417,A025423,A044118,1991JJ00,0.073
4418,A025423,A044118,1992JJ00,0.074
4419,A025423,A044118,1993JJ00,0.074
4420,A025423,A044118,1994JJ00,0.074
4421,A025423,A044118,1995JJ00,0.076
4422,A025423,A044118,1996JJ00,0.078
4423,A025423,A044118,1997JJ00,0.085
4424,A025423,A044118,1998JJ00,0.083
4425,A025423,A044118,1999JJ00,0.074
4426,A025423,A044118,2000JJ00,0.09
4427,A025423,A044118,2001JJ00,0.084
4428,A025423,A044118,2002JJ00,0.081
4429,A025423,A044118,2003JJ00,0.078
4430,A025423,A044118,2004JJ00,0.082
4431,A025423,A044118,2005JJ00,0.079
4432,A025423,A044118,2006JJ00,0.079
4433,A025423,A044118,2007JJ00,0.079
4434,A025423,A044118,2008JJ00,0.079
4435,A025423,A044118,2009JJ00,0.075
4436,A025423,A044118,2010JJ00,0.08
4437,A025423,A044118,2011JJ00,0.079
4438,A025423,A044118,2012JJ00,0.068
4439,A025423,A044118,2013JJ00,0.068
4440,A025423,A044118,2014JJ00,0.072
4441,A025423,A044118,2015JJ00,0.078
4442,A025423,A044118,2016JJ00,0.08
4443,A025423,A044118,2017JJ00,0.076
4444,A025423,A044118,2018JJ00,0.066
4445,A025423,A044118,2019JJ00,0.064
4446,A025423,A044118,2020JJ00,0.066
4447,A025423,A044118,2021JJ00,0.066
4448,A025423,A044112,1990JJ00,2.306
4449,A025423,A044112,1991JJ00,2.316
4450,A025423,A044112,1992JJ00,2.325
4451,A025423,A044112,1993JJ00,2.335
4452,A025423,A044112,1994JJ00,2.345
4453,A025423,A044112,1995JJ00,2.384
4454,A025423,A044112,1996JJ00,2.47
4455,A025423,A044112,1997JJ00,2.671
4456,A025423,A044112,1998JJ00,2.6
4457,A025423,A044112,1999JJ00,2.381
4458,A025423,A044112,2000JJ00,2.89
4459,A025423,A044112,2001JJ00,2.764
4460,A025423,A044112,2002JJ00,2.686
4461,A025423,A044112,2003JJ00,2.616
4462,A025423,A044112,2004JJ00,2.764
4463,A025423,A044112,2005JJ00,2.679
4464,A025423,A044112,2006JJ00,2.679
4465,A025423,A044112,2007JJ00,2.666
4466,A025423,A044112,2008JJ00,2.672
4467,A025423,A044112,2009JJ00,2.394
4468,A025423,A044112,2010JJ00,2.687
4469,A025423,A044112,2011JJ00,2.587
4470,A025423,A044112,2012JJ00,2.156
4471,A025423,A044112,2013JJ00,2.103
4472,A025423,A044112,2014JJ00,2.143
4473,A025423,A044112,2015JJ00,2.258
4474,A025423,A044112,2016JJ00,2.265
4475,A025423,A044112,2017JJ00,2.104
4476,A025423,A044112,2018JJ00,1.783
4477,A025423,A044112,2019JJ00,1.696
4478,A025423,A044112,2020JJ00,1.696
4479,A025423,A044112,2021JJ00,1.696
4480,A025423,A044110,1990JJ00,0.001
4481,A025423,A044110,1991JJ00,0.001
4482,A025423,A044110,1992JJ00,0.001
4483,A025423,A044110,1993JJ00,0.001
4484,A025423,A044110,1994JJ00,0.001
4485,A025423,A044110,1995JJ00,0.001
4486,A025423,A044110,1996JJ00,0.001
4487,A025423,A044110,1997JJ00,0.001
4488,A025423,A044110,1998JJ00,0.001
4489,A025423,A044110,1999JJ00,0.001
4490,A025423,A044110,2000JJ00,0.001
4491,A025423,A044110,2001JJ00,0.001
4492,A025423,A044110,2002JJ00,0.001
4493,A025423,A044110,2003JJ00,0.001
4494,A025423,A044110,2004JJ00,0.001
4495,A025423,A044110,2005JJ00,0.001
4496,A025423,A044110,2006JJ00,0.001
4497,A025423,A044110,2007JJ00,0.001
4498,A025423,A044110,2008JJ00,0.001
4499,A025423,A044110,2009JJ00,0.001
4500,A025423,A044110,2010JJ00,0.001
4501,A025423,A044110,2011JJ00,0.001
4502,A025423,A044110,2012JJ00,0.001
4503,A025423,A044110,2013JJ00,0.001
4504,A025423,A044110,2014JJ00,0.001
4505,A025423,A044110,2015JJ00,0.001
4506,A025423,A044110,2016JJ00,0.001
4507,A025423,A044110,2017JJ00,0.001
4508,A025423,A044110,2018JJ00,0.001
4509,A025423,A044110,2019JJ00,0.001
4510,A025423,A044110,2020JJ00,0.001
4511,A025423,A044110,2021JJ00,0.001
4512,A025423,A044114,1990JJ00,0.098
4513,A025423,A044114,1991JJ00,0.098
4514,A025423,A044114,1992JJ00,0.099
4515,A025423,A044114,1993JJ00,0.099
4516,A025423,A044114,1994JJ00,0.1
4517,A025423,A044114,1995JJ00,0.101
4518,A025423,A044114,1996JJ00,0.105
4519,A025423,A044114,1997JJ00,0.114
4520,A025423,A044114,1998JJ00,0.11
4521,A025423,A044114,1999JJ00,0.101
4522,A025423,A044114,2000JJ00,0.123
4523,A025423,A044114,2001JJ00,0.118
4524,A025423,A044114,2002JJ00,0.114
4525,A025423,A044114,2003JJ00,0.111
4526,A025423,A044114,2004JJ00,0.118
4527,A025423,A044114,2005JJ00,0.114
4528,A025423,A044114,2006JJ00,0.114
4529,A025423,A044114,2007JJ00,0.101
4530,A025423,A044114,2008JJ00,0.063
4531,A025423,A044114,2009JJ00,0.028
4532,A025423,A044114,2010JJ00,0.016
4533,A025423,A044114,2011JJ00,0.001
4534,A025423,A044114,2012JJ00,0.001
4535,A025423,A044114,2013JJ00,0.001
4536,A025423,A044114,2014JJ00,0.001
4537,A025423,A044114,2015JJ00,0.001
4538,A025423,A044114,2016JJ00,0.001
4539,A025423,A044114,2017JJ00,0.001
4540,A025423,A044114,2018JJ00,0.0
4541,A025423,A044114,2019JJ00,0.0
4542,A025423,A044114,2020JJ00,0.0
4543,A025423,A044114,2021JJ00,0.0
4544,A025423,A044113,1990JJ00,0.058
4545,A025423,A044113,1991JJ00,0.058
4546,A025423,A044113,1992JJ00,0.059
4547,A025423,A044113,1993JJ00,0.059
4548,A025423,A044113,1994JJ00,0.059
4549,A025423,A044113,1995JJ00,0.06
4550,A025423,A044113,1996JJ00,0.063
4551,A025423,A044113,1997JJ00,0.067
4552,A025423,A044113,1998JJ00,0.066
4553,A025423,A044113,1999JJ00,0.06
4554,A025423,A044113,2000JJ00,0.071
4555,A025423,A044113,2001JJ00,0.067
4556,A025423,A044113,2002JJ00,0.065
4557,A025423,A044113,2003JJ00,0.063
4558,A025423,A044113,2004JJ00,0.066
4559,A025423,A044113,2005JJ00,0.064
4560,A025423,A044113,2006JJ00,0.064
4561,A025423,A044113,2007JJ00,0.064
4562,A025423,A044113,2008JJ00,0.064
4563,A025423,A044113,2009JJ00,0.061
4564,A025423,A044113,2010JJ00,0.065
4565,A025423,A044113,2011JJ00,0.064
4566,A025423,A044113,2012JJ00,0.056
4567,A025423,A044113,2013JJ00,0.056
4568,A025423,A044113,2014JJ00,0.058
4569,A025423,A044113,2015JJ00,0.061
4570,A025423,A044113,2016JJ00,0.063
4571,A025423,A044113,2017JJ00,0.06
4572,A025423,A044113,2018JJ00,0.054
4573,A025423,A044113,2019JJ00,0.052
4574,A025423,A044113,2020JJ00,0.053
4575,A025423,A044113,2021JJ00,0.053
4576,A025423,A051771,1990JJ00,0.055
4577,A025423,A051771,1991JJ00,0.055
4578,A025423,A051771,1992JJ00,0.056
4579,A025423,A051771,1993JJ00,0.056
4580,A025423,A051771,1994JJ00,0.057
4581,A025423,A051771,1995JJ00,0.058
4582,A025423,A051771,1996JJ00,0.06
4583,A025423,A051771,1997JJ00,0.064
4584,A025423,A051771,1998JJ00,0.063
4585,A025423,A051771,1999JJ00,0.058
4586,A025423,A051771,2000JJ00,0.067
4587,A025423,A051771,2001JJ00,0.064
4588,A025423,A051771,2002JJ00,0.062
4589,A025423,A051771,2003JJ00,0.06
4590,A025423,A051771,2004JJ00,0.063
4591,A025423,A051771,2005JJ00,0.061
4592,A025423,A051771,2006JJ00,0.061
4593,A025423,A051771,2007JJ00,0.061
4594,A025423,A051771,2008JJ00,0.061
4595,A025423,A051771,2009JJ00,0.058
4596,A025423,A051771,2010JJ00,0.062
4597,A025423,A051771,2011JJ00,0.061
4598,A025423,A051771,2012JJ00,0.054
4599,A025423,A051771,2013JJ00,0.054
4600,A025423,A051771,2014JJ00,0.055
4601,A025423,A051771,2015JJ00,0.059
4602,A025423,A051771,2016JJ00,0.06
4603,A025423,A051771,2017JJ00,0.058
4604,A025423,A051771,2018JJ00,0.051
4605,A025423,A051771,2019JJ00,0.05
4606,A025423,A051771,2020JJ00,0.05
4607,A025423,A051771,2021JJ00,0.05
4608,A048110,A044109,1990JJ00,0.0
4609,A048110,A044109,1991JJ00,0.0
4610,A048110,A044109,1992JJ00,0.0
4611,A048110,A044109,1993JJ00,0.0
4612,A048110,A044109,1994JJ00,0.0
4613,A048110,A044109,1995JJ00,0.0
4614,A048110,A044109,1996JJ00,0.0
4615,A048110,A044109,1997JJ00,0.0
4616,A048110,A044109,1998JJ00,0.0
4617,A048110,A044109,1999JJ00,0.0
4618,A048110,A044109,2000JJ00,0.0
4619,A048110,A044109,2001JJ00,0.0
4620,A048110,A044109,2002JJ00,0.0
4621,A048110,A044109,2003JJ00,0.0
4622,A048110,A044109,2004JJ00,0.0
4623,A048110,A044109,2005JJ00,0.0
4624,A048110,A044109,2006JJ00,0.0
4625,A048110,A044109,2007JJ00,0.0
4626,A048110,A044109,2008JJ00,0.0
4627,A048110,A044109,2009JJ00,0.0
4628,A048110,A044109,2010JJ00,0.0
4629,A048110,A044109,2011JJ00,0.0
4630,A048110,A044109,2012JJ00,0.0
4631,A048110,A044109,2013JJ00,0.0
4632,A048110,A044109,2014JJ00,0.0
4633,A048110,A044109,2015JJ00,0.0
4634,A048110,A044109,2016JJ00,0.0
4635,A048110,A044109,2017JJ00,0.0
4636,A048110,A044109,2018JJ00,0.0
4637,A048110,A044109,2019JJ00,0.0
4638,A048110,A044109,2020JJ00,0.0
4639,A048110,A044109,2021JJ00,0.0
4640,A048110,A044108,1990JJ00,0.15
4641,A048110,A044108,1991JJ00,0.151
4642,A048110,A044108,1992JJ00,0.151
4643,A048110,A044108,1993JJ00,0.152
4644,A048110,A044108,1994JJ00,0.153
4645,A048110,A044108,1995JJ00,0.155
4646,A048110,A044108,1996JJ00,0.161
4647,A048110,A044108,1997JJ00,0.175
4648,A048110,A044108,1998JJ00,0.17
4649,A048110,A044108,1999JJ00,0.151
4650,A048110,A044108,2000JJ00,0.179
4651,A048110,A044108,2001JJ00,0.166
4652,A048110,A044108,2002JJ00,0.156
4653,A048110,A044108,2003JJ00,0.147
4654,A048110,A044108,2004JJ00,0.155
4655,A048110,A044108,2005JJ00,0.15
4656,A048110,A044108,2006JJ00,0.15
4657,A048110,A044108,2007JJ00,0.15
4658,A048110,A044108,2008JJ00,0.15
4659,A048110,A044108,2009JJ00,0.152
4660,A048110,A044108,2010JJ00,0.151
4661,A048110,A044108,2011JJ00,0.156
4662,A048110,A044108,2012JJ00,0.138
4663,A048110,A044108,2013JJ00,0.144
4664,A048110,A044108,2014JJ00,0.156
4665,A048110,A044108,2015JJ00,0.174
4666,A048110,A044108,2016JJ00,0.185
4667,A048110,A044108,2017JJ00,0.18
4668,A048110,A044108,2018JJ00,0.159
4669,A048110,A044108,2019JJ00,0.158
4670,A048110,A044108,2020JJ00,0.165
4671,A048110,A044108,2021JJ00,0.165
4672,A048110,A044116,1990JJ00,0.05
4673,A048110,A044116,1991JJ00,0.05
4674,A048110,A044116,1992JJ00,0.05
4675,A048110,A044116,1993JJ00,0.051
4676,A048110,A044116,1994JJ00,0.051
4677,A048110,A044116,1995JJ00,0.052
4678,A048110,A044116,1996JJ00,0.054
4679,A048110,A044116,1997JJ00,0.058
4680,A048110,A044116,1998JJ00,0.057
4681,A048110,A044116,1999JJ00,0.05
4682,A048110,A044116,2000JJ00,0.06
4683,A048110,A044116,2001JJ00,0.055
4684,A048110,A044116,2002JJ00,0.052
4685,A048110,A044116,2003JJ00,0.049
4686,A048110,A044116,2004JJ00,0.052
4687,A048110,A044116,2005JJ00,0.05
4688,A048110,A044116,2006JJ00,0.05
4689,A048110,A044116,2007JJ00,0.05
4690,A048110,A044116,2008JJ00,0.05
4691,A048110,A044116,2009JJ00,0.051
4692,A048110,A044116,2010JJ00,0.05
4693,A048110,A044116,2011JJ00,0.052
4694,A048110,A044116,2012JJ00,0.046
4695,A048110,A044116,2013JJ00,0.048
4696,A048110,A044116,2014JJ00,0.052
4697,A048110,A044116,2015JJ00,0.058
4698,A048110,A044116,2016JJ00,0.062
4699,A048110,A044116,2017JJ00,0.06
4700,A048110,A044116,2018JJ00,0.053
4701,A048110,A044116,2019JJ00,0.053
4702,A048110,A044116,2020JJ00,0.055
4703,A048110,A044116,2021JJ00,0.055
4704,A048110,A044117,1990JJ00,0.0
4705,A048110,A044117,1991JJ00,0.0
4706,A048110,A044117,1992JJ00,0.0
4707,A048110,A044117,1993JJ00,0.0
4708,A048110,A044117,1994JJ00,0.0
4709,A048110,A044117,1995JJ00,0.0
4710,A048110,A044117,1996JJ00,0.0
4711,A048110,A044117,1997JJ00,0.0
4712,A048110,A044117,1998JJ00,0.0
4713,A048110,A044117,1999JJ00,0.0
4714,A048110,A044117,2000JJ00,0.0
4715,A048110,A044117,2001JJ00,0.0
4716,A048110,A044117,2002JJ00,0.0
4717,A048110,A044117,2003JJ00,0.0
4718,A048110,A044117,2004JJ00,0.0
4719,A048110,A044117,2005JJ00,0.0
4720,A048110,A044117,2006JJ00,0.0
4721,A048110,A044117,2007JJ00,0.0
4722,A048110,A044117,2008JJ00,0.0
4723,A048110,A044117,2009JJ00,0.0
4724,A048110,A044117,2010JJ00,0.0
4725,A048110,A044117,2011JJ00,0.0
4726,A048110,A044117,2012JJ00,0.0
4727,A048110,A044117,2013JJ00,0.0
4728,A048110,A044117,2014JJ00,0.0
4729,A048110,A044117,2015JJ00,0.0
4730,A048110,A044117,2016JJ00,0.0
4731,A048110,A044117,2017JJ00,0.0
4732,A048110,A044117,2018JJ00,0.0
4733,A048110,A044117,2019JJ00,0.0
4734,A048110,A044117,2020JJ00,0.0
4735,A048110,A044117,2021JJ00,0.0
4736,A048110,A044115,1990JJ00,0.05
4737,A048110,A044115,1991JJ00,0.05
4738,A048110,A044115,1992JJ00,0.05
4739,A048110,A044115,1993JJ00,0.051
4740,A048110,A044115,1994JJ00,0.051
4741,A048110,A044115,1995JJ00,0.052
4742,A048110,A044115,1996JJ00,0.054
4743,A048110,A044115,1997JJ00,0.058
4744,A048110,A044115,1998JJ00,0.057
4745,A048110,A044115,1999JJ00,0.05
4746,A048110,A044115,2000JJ00,0.06
4747,A048110,A044115,2001JJ00,0.055
4748,A048110,A044115,2002JJ00,0.052
4749,A048110,A044115,2003JJ00,0.049
4750,A048110,A044115,2004JJ00,0.052
4751,A048110,A044115,2005JJ00,0.05
4752,A048110,A044115,2006JJ00,0.05
4753,A048110,A044115,2007JJ00,0.05
4754,A048110,A044115,2008JJ00,0.05
4755,A048110,A044115,2009JJ00,0.051
4756,A048110,A044115,2010JJ00,0.05
4757,A048110,A044115,2011JJ00,0.052
4758,A048110,A044115,2012JJ00,0.046
4759,A048110,A044115,2013JJ00,0.048
4760,A048110,A044115,2014JJ00,0.052
4761,A048110,A044115,2015JJ00,0.058
4762,A048110,A044115,2016JJ00,0.062
4763,A048110,A044115,2017JJ00,0.06
4764,A048110,A044115,2018JJ00,0.053
4765,A048110,A044115,2019JJ00,0.053
4766,A048110,A044115,2020JJ00,0.055
4767,A048110,A044115,2021JJ00,0.055
4768,A048110,A044107,1990JJ00,0.002
4769,A048110,A044107,1991JJ00,0.002
4770,A048110,A044107,1992JJ00,0.002
4771,A048110,A044107,1993JJ00,0.002
4772,A048110,A044107,1994JJ00,0.002
4773,A048110,A044107,1995JJ00,0.002
4774,A048110,A044107,1996JJ00,0.002
4775,A048110,A044107,1997JJ00,0.002
4776,A048110,A044107,1998JJ00,0.002
4777,A048110,A044107,1999JJ00,0.002
4778,A048110,A044107,2000JJ00,0.002
4779,A048110,A044107,2001JJ00,0.002
4780,A048110,A044107,2002JJ00,0.002
4781,A048110,A044107,2003JJ00,0.002
4782,A048110,A044107,2004JJ00,0.002
4783,A048110,A044107,2005JJ00,0.002
4784,A048110,A044107,2006JJ00,0.002
4785,A048110,A044107,2007JJ00,0.002
4786,A048110,A044107,2008JJ00,0.002
4787,A048110,A044107,2009JJ00,0.002
4788,A048110,A044107,2010JJ00,0.002
4789,A048110,A044107,2011JJ00,0.002
4790,A048110,A044107,2012JJ00,0.002
4791,A048110,A044107,2013JJ00,0.002
4792,A048110,A044107,2014JJ00,0.002
4793,A048110,A044107,2015JJ00,0.002
4794,A048110,A044107,2016JJ00,0.002
4795,A048110,A044107,2017JJ00,0.002
4796,A048110,A044107,2018JJ00,0.002
4797,A048110,A044107,2019JJ00,0.002
4798,A048110,A044107,2020JJ00,0.002
4799,A048110,A044107,2021JJ00,0.002
4800,A048110,A044118,1990JJ00,0.048
4801,A048110,A044118,1991JJ00,0.048
4802,A048110,A044118,1992JJ00,0.048
4803,A048110,A044118,1993JJ00,0.049
4804,A048110,A044118,1994JJ00,0.049
4805,A048110,A044118,1995JJ00,0.05
4806,A048110,A044118,1996JJ00,0.052
4807,A048110,A044118,1997JJ00,0.056
4808,A048110,A044118,1998JJ00,0.054
4809,A048110,A044118,1999JJ00,0.048
4810,A048110,A044118,2000JJ00,0.057
4811,A048110,A044118,2001JJ00,0.053
4812,A048110,A044118,2002JJ00,0.05
4813,A048110,A044118,2003JJ00,0.047
4814,A048110,A044118,2004JJ00,0.05
4815,A048110,A044118,2005JJ00,0.048
4816,A048110,A044118,2006JJ00,0.048
4817,A048110,A044118,2007JJ00,0.048
4818,A048110,A044118,2008JJ00,0.048
